Unnamed: 0,Unnamed: 1,Unnamed: 2,2021 Keystone Grade 11 - School Level Proficiency Results*,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,"* Proficiency summary data do not include students who were enrolled in the school after October 1, home schooled, excluded from school aggregation, EL students who were enrolled for less than one year in a school, or students who did not attempt. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,
,,,* Information is not displayed for student populations of fewer than 11.,,,,,,,,,,,
,,,** Note that fewer students participated in Keystone Exams than in past years. A comparison to 2018-19 is included in the table below to demonstrate that difference. 2021 results may not reflect representative samples of the schools' students. Cross-year comparisons of proficiency are likely to be inaccurate for this reason.   ,,,,,,,,,,,
,,,,,,,,,,,,,,
AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,Difference in Number Scored From 2019,Percent Reduction From 2019,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
124152003,000007759,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST CAMPUS,Biology,All Students,11,385,-49,-0.11290322580645161,40.5,40.8,15.3,3.4
124152003,000007759,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST CAMPUS,Biology,Historically Underperforming,11,98,2,0.020833333333333332,18.4,36.7,33.7,11.2
124152003,000007759,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST CAMPUS,Literature,All Students,11,3,-430,-0.9930715935334873,,,,
124152003,000007759,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST CAMPUS,Literature,Historically Underperforming,11,3,-93,-0.96875,,,,
124152003,000001387,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST CAMPUS,Algebra I,All Students,11,389,22,0.05994550408719346,27.2,49.9,20.8,2.1
124152003,000001387,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST CAMPUS,Algebra I,Historically Underperforming,11,102,-13,-0.11304347826086956,16.7,38.2,39.2,5.9
124152003,000001387,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST CAMPUS,Biology,All Students,11,373,4,0.01084010840108401,39.4,46.1,13.9,0.5
124152003,000001387,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST CAMPUS,Biology,Historically Underperforming,11,98,-18,-0.15517241379310345,21.4,49,27.6,2
124152003,000001387,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST CAMPUS,Literature,All Students,11,1,-372,-0.9973190348525469,,,,
124152003,000001387,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST CAMPUS,Literature,Historically Underperforming,11,1,-119,-0.9916666666666667,,,,
124152003,000008174,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN STEM ACADEMY,Algebra I,All Students,11,194,-13,-0.06280193236714976,74.7,25.3,0,0
124152003,000008174,Chester,DOWNINGTOWN AREA SD,DOWNINGTOWN STEM ACADEMY,Algebra I,Historically Underperforming,11,14,-1,-0.06666666666666667,64.3,35.7,0,0
124153503,000001424,Chester,GREAT VALLEY SD,GREAT VALLEY HS,Algebra I,All Students,11,305,17,0.059027777777777776,63.9,24.6,8.2,3.3
124153503,000001424,Chester,GREAT VALLEY SD,GREAT VALLEY HS,Algebra I,Historically Underperforming,11,67,5,0.08064516129032258,32.8,31.3,22.4,13.4
124153503,000001424,Chester,GREAT VALLEY SD,GREAT VALLEY HS,Biology,All Students,11,316,27,0.09342560553633218,67.7,23.1,4.1,5.1
124153503,000001424,Chester,GREAT VALLEY SD,GREAT VALLEY HS,Biology,Historically Underperforming,11,75,13,0.20967741935483872,34.7,33.3,12,20
124152637,000008394,Chester,INSIGHT PA CYBER CS,INSIGHT PA CYBER CS,Algebra I,All Students,11,131,66,1.0153846153846153,6.1,19.1,41.2,33.6
124152637,000008394,Chester,INSIGHT PA CYBER CS,INSIGHT PA CYBER CS,Algebra I,Historically Underperforming,11,56,14,0.3333333333333333,5.4,14.3,35.7,44.6
124152637,000008394,Chester,INSIGHT PA CYBER CS,INSIGHT PA CYBER CS,Biology,All Students,11,106,42,0.65625,2.8,16,37.7,43.4
124152637,000008394,Chester,INSIGHT PA CYBER CS,INSIGHT PA CYBER CS,Biology,Historically Underperforming,11,48,6,0.14285714285714285,0,8.3,39.6,52.1
124152637,000008394,Chester,INSIGHT PA CYBER CS,INSIGHT PA CYBER CS,Literature,All Students,11,87,23,0.359375,2.3,28.7,46,23
124152637,000008394,Chester,INSIGHT PA CYBER CS,INSIGHT PA CYBER CS,Literature,Historically Underperforming,11,37,-5,-0.11904761904761904,0,18.9,48.6,32.4
124154003,000006482,Chester,KENNETT CONSOLIDATED SD,KENNETT HS,Algebra I,All Students,11,311,-2,-0.006389776357827476,32.5,26.7,32.2,8.7
124154003,000006482,Chester,KENNETT CONSOLIDATED SD,KENNETT HS,Algebra I,Historically Underperforming,11,135,5,0.038461538461538464,14.8,22.2,45.2,17.8
124154003,000006482,Chester,KENNETT CONSOLIDATED SD,KENNETT HS,Biology,All Students,11,29,-283,-0.907051282051282,6.9,20.7,20.7,51.7
124154003,000006482,Chester,KENNETT CONSOLIDATED SD,KENNETT HS,Biology,Historically Underperforming,11,24,-106,-0.8153846153846154,0,16.7,20.8,62.5
124154003,000006482,Chester,KENNETT CONSOLIDATED SD,KENNETT HS,Literature,All Students,11,23,-290,-0.9265175718849841,0,21.7,47.8,30.4
124154003,000006482,Chester,KENNETT CONSOLIDATED SD,KENNETT HS,Literature,Historically Underperforming,11,21,-109,-0.8384615384615385,0,14.3,52.4,33.3
124156503,000001414,Chester,OCTORARA AREA SD,OCTORARA AREA JSHS,Algebra I,All Students,11,130,-62,-0.3229166666666667,23.1,48.5,24.6,3.8
124156503,000001414,Chester,OCTORARA AREA SD,OCTORARA AREA JSHS,Algebra I,Historically Underperforming,11,43,-43,-0.5,16.3,48.8,25.6,9.3
124156503,000001414,Chester,OCTORARA AREA SD,OCTORARA AREA JSHS,Biology,All Students,11,149,-47,-0.23979591836734693,14.8,31.5,36.2,17.4
124156503,000001414,Chester,OCTORARA AREA SD,OCTORARA AREA JSHS,Biology,Historically Underperforming,11,62,-25,-0.28735632183908044,9.7,17.7,43.5,29
124156503,000001414,Chester,OCTORARA AREA SD,OCTORARA AREA JSHS,Literature,All Students,11,8,-183,-0.9581151832460733,,,,
124156503,000001414,Chester,OCTORARA AREA SD,OCTORARA AREA JSHS,Literature,Historically Underperforming,11,6,-78,-0.9285714285714286,,,,
124156603,000001406,Chester,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Algebra I,All Students,11,384,7,0.01856763925729443,39.6,37.5,18.8,4.2
124156603,000001406,Chester,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Algebra I,Historically Underperforming,11,114,8,0.07547169811320754,22.8,31.6,34.2,11.4
124156603,000001406,Chester,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Biology,All Students,11,49,-327,-0.8696808510638298,71.4,10.2,6.1,12.2
124156603,000001406,Chester,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Biology,Historically Underperforming,11,17,-88,-0.8380952380952381,41.2,5.9,17.6,35.3
124156603,000001406,Chester,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Literature,All Students,11,13,-361,-0.9652406417112299,0,23.1,23.1,53.8
124156603,000001406,Chester,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Literature,Historically Underperforming,11,13,-91,-0.875,0,23.1,23.1,53.8
124156703,000001420,Chester,OXFORD AREA SD,OXFORD AREA HS,Algebra I,All Students,11,274,-21,-0.0711864406779661,19.3,21.5,41.2,17.9
124156703,000001420,Chester,OXFORD AREA SD,OXFORD AREA HS,Algebra I,Historically Underperforming,11,109,-8,-0.06837606837606838,8.3,15.6,42.2,33.9
124156703,000001420,Chester,OXFORD AREA SD,OXFORD AREA HS,Biology,All Students,11,285,-16,-0.053156146179401995,18.2,35.4,28.4,17.9
124156703,000001420,Chester,OXFORD AREA SD,OXFORD AREA HS,Biology,Historically Underperforming,11,120,1,0.008403361344537815,7.5,26.7,32.5,33.3
124156703,000001420,Chester,OXFORD AREA SD,OXFORD AREA HS,Literature,All Students,11,7,-290,-0.9764309764309764,,,,
124156703,000001420,Chester,OXFORD AREA SD,OXFORD AREA HS,Literature,Historically Underperforming,11,7,-112,-0.9411764705882353,,,,
124150004,000007819,Chester,PENNSYLVANIA LEADERSHIP CS,PENNSYLVANIA LEADERSHIP CS,Algebra I,All Students,11,280,-5,-0.017543859649122806,32.9,33.2,26.8,7.1
124150004,000007819,Chester,PENNSYLVANIA LEADERSHIP CS,PENNSYLVANIA LEADERSHIP CS,Algebra I,Historically Underperforming,11,120,-22,-0.15492957746478872,20,30.8,34.2,15
124150004,000007819,Chester,PENNSYLVANIA LEADERSHIP CS,PENNSYLVANIA LEADERSHIP CS,Biology,All Students,11,158,-120,-0.4316546762589928,49.4,26.6,18.4,5.7
124150004,000007819,Chester,PENNSYLVANIA LEADERSHIP CS,PENNSYLVANIA LEADERSHIP CS,Biology,Historically Underperforming,11,51,-88,-0.6330935251798561,29.4,23.5,31.4,15.7
124150004,000007819,Chester,PENNSYLVANIA LEADERSHIP CS,PENNSYLVANIA LEADERSHIP CS,Literature,All Students,11,42,-239,-0.8505338078291815,2.4,64.3,19,14.3
124150004,000007819,Chester,PENNSYLVANIA LEADERSHIP CS,PENNSYLVANIA LEADERSHIP CS,Literature,Historically Underperforming,11,29,-110,-0.7913669064748201,0,55.2,24.1,20.7
124157203,000001426,Chester,PHOENIXVILLE AREA SD,PHOENIXVILLE AREA HS,Algebra I,All Students,11,259,40,0.182648401826484,31.3,48.6,17.4,2.7
124157203,000001426,Chester,PHOENIXVILLE AREA SD,PHOENIXVILLE AREA HS,Algebra I,Historically Underperforming,11,73,-1,-0.013513513513513514,15.1,39.7,38.4,6.8
124157203,000001426,Chester,PHOENIXVILLE AREA SD,PHOENIXVILLE AREA HS,Biology,All Students,11,16,-193,-0.9234449760765551,31.3,0,31.3,37.5
124157203,000001426,Chester,PHOENIXVILLE AREA SD,PHOENIXVILLE AREA HS,Biology,Historically Underperforming,11,11,-58,-0.8405797101449275,0,0,45.5,54.5
124157203,000001426,Chester,PHOENIXVILLE AREA SD,PHOENIXVILLE AREA HS,Literature,All Students,11,3,-217,-0.9863636363636363,,,,
124157203,000001426,Chester,PHOENIXVILLE AREA SD,PHOENIXVILLE AREA HS,Literature,Historically Underperforming,11,2,-74,-0.9736842105263158,,,,
124153350,000007636,Chester,RENAISSANCE ACADEMY CS,RENAISSANCE ACADEMY CS,Algebra I,All Students,11,49,-23,-0.3194444444444444,44.9,51,0,4.1
124153350,000007636,Chester,RENAISSANCE ACADEMY CS,RENAISSANCE ACADEMY CS,Algebra I,Historically Underperforming,11,6,-18,-0.75,,,,
124153350,000007636,Chester,RENAISSANCE ACADEMY CS,RENAISSANCE ACADEMY CS,Biology,All Students,11,41,-31,-0.4305555555555556,63.4,26.8,9.8,0
124153350,000007636,Chester,RENAISSANCE ACADEMY CS,RENAISSANCE ACADEMY CS,Biology,Historically Underperforming,11,7,-17,-0.7083333333333334,,,,
124157802,000001423,Chester,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Algebra I,All Students,11,526,-13,-0.02411873840445269,68.4,24,7,0.6
124157802,000001423,Chester,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Algebra I,Historically Underperforming,11,97,-20,-0.17094017094017094,40.2,35.1,21.6,3.1
124157802,000001423,Chester,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Biology,All Students,11,536,-6,-0.01107011070110701,63.1,27.2,7.3,2.4
124157802,000001423,Chester,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Biology,Historically Underperforming,11,106,-11,-0.09401709401709402,39.6,30.2,19.8,10.4
124158503,000001443,Chester,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Algebra I,All Students,11,311,7,0.023026315789473683,53.7,39.9,6.1,0.3
124158503,000001443,Chester,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Algebra I,Historically Underperforming,11,49,9,0.225,38.8,44.9,16.3,0
124158503,000001443,Chester,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Biology,All Students,11,316,11,0.036065573770491806,70.3,23.7,5.7,0.3
124158503,000001443,Chester,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Biology,Historically Underperforming,11,50,10,0.25,54,28,18,0
124158503,000001443,Chester,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Literature,All Students,11,1,-306,-0.996742671009772,,,,
124158503,000001443,Chester,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Literature,Historically Underperforming,11,1,-38,-0.9743589743589743,,,,
124159002,000007894,Chester,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Algebra I,All Students,11,279,-28,-0.09120521172638436,36.9,45.2,17.6,0.4
124159002,000007894,Chester,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Algebra I,Historically Underperforming,11,55,-2,-0.03508771929824561,20,49.1,30.9,0
124159002,000007894,Chester,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Biology,All Students,11,289,-24,-0.07667731629392971,43.3,30.4,21.5,4.8
124159002,000007894,Chester,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Biology,Historically Underperforming,11,67,2,0.03076923076923077,22.4,26.9,32.8,17.9
124159002,000006734,Chester,WEST CHESTER AREA SD,WEST CHESTER EAST HS,Algebra I,All Students,11,269,-22,-0.07560137457044673,52.4,33.8,13.4,0.4
124159002,000006734,Chester,WEST CHESTER AREA SD,WEST CHESTER EAST HS,Algebra I,Historically Underperforming,11,68,-5,-0.0684931506849315,27.9,42.6,27.9,1.5
124159002,000006734,Chester,WEST CHESTER AREA SD,WEST CHESTER EAST HS,Biology,All Students,11,282,-8,-0.027586206896551724,45.7,34.8,16,3.5
124159002,000006734,Chester,WEST CHESTER AREA SD,WEST CHESTER EAST HS,Biology,Historically Underperforming,11,79,5,0.06756756756756757,24.1,36.7,27.8,11.4
124159002,000006734,Chester,WEST CHESTER AREA SD,WEST CHESTER EAST HS,Literature,All Students,11,4,-287,-0.9862542955326461,,,,
124159002,000006734,Chester,WEST CHESTER AREA SD,WEST CHESTER EAST HS,Literature,Historically Underperforming,11,3,-71,-0.9594594594594594,,,,
124159002,000001453,Chester,WEST CHESTER AREA SD,WEST CHESTER HENDERSON HS,Algebra I,All Students,11,322,45,0.1624548736462094,40.7,40.1,16.8,2.5
124159002,000001453,Chester,WEST CHESTER AREA SD,WEST CHESTER HENDERSON HS,Algebra I,Historically Underperforming,11,52,-9,-0.14754098360655737,23.1,38.5,28.8,9.6
124159002,000001453,Chester,WEST CHESTER AREA SD,WEST CHESTER HENDERSON HS,Biology,All Students,11,335,56,0.2007168458781362,44.5,34.9,15.2,5.4
124159002,000001453,Chester,WEST CHESTER AREA SD,WEST CHESTER HENDERSON HS,Biology,Historically Underperforming,11,69,7,0.11290322580645161,20.3,29,27.5,23.2
124159002,000001453,Chester,WEST CHESTER AREA SD,WEST CHESTER HENDERSON HS,Literature,All Students,11,1,-277,-0.9964028776978417,,,,
124159002,000001453,Chester,WEST CHESTER AREA SD,WEST CHESTER HENDERSON HS,Literature,Historically Underperforming,11,1,-60,-0.9836065573770492,,,,
106160303,000004664,Clarion,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VALLEY HS,Algebra I,All Students,11,18,-30,-0.625,22.2,66.7,0,11.1
106160303,000004664,Clarion,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VALLEY HS,Algebra I,Historically Underperforming,11,9,-11,-0.55,,,,
106160303,000004664,Clarion,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VALLEY HS,Biology,All Students,11,27,-21,-0.4375,33.3,48.1,18.5,0
106160303,000004664,Clarion,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VALLEY HS,Biology,Historically Underperforming,11,10,-10,-0.5,,,,
106160303,000004664,Clarion,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VALLEY HS,Literature,All Students,11,1,-46,-0.9787234042553191,,,,
106161203,000001475,Clarion,CLARION AREA SD,CLARION AREA JSHS,Algebra I,All Students,11,41,-4,-0.08888888888888889,29.3,41.5,24.4,4.9
106161203,000001475,Clarion,CLARION AREA SD,CLARION AREA JSHS,Algebra I,Historically Underperforming,11,12,-1,-0.07692307692307693,50,8.3,25,16.7
106161203,000001475,Clarion,CLARION AREA SD,CLARION AREA JSHS,Biology,All Students,11,53,7,0.15217391304347827,28.3,34,28.3,9.4
106161203,000001475,Clarion,CLARION AREA SD,CLARION AREA JSHS,Biology,Historically Underperforming,11,21,7,0.5,23.8,19,33.3,23.8
106161203,000001475,Clarion,CLARION AREA SD,CLARION AREA JSHS,Literature,All Students,11,1,-47,-0.9791666666666666,,,,
106161203,000001475,Clarion,CLARION AREA SD,CLARION AREA JSHS,Literature,Historically Underperforming,11,1,-14,-0.9333333333333333,,,,
106161357,000006909,Clarion,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Biology,All Students,11,2,1,1,,,,
106161357,000006909,Clarion,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Biology,Historically Underperforming,11,2,,,,,,
106161357,000006909,Clarion,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Literature,All Students,11,1,0,0,,,,
106161703,000001480,Clarion,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AREA JSHS,Algebra I,All Students,11,60,11,0.22448979591836735,31.7,61.7,6.7,0
106161703,000001480,Clarion,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AREA JSHS,Algebra I,Historically Underperforming,11,15,-4,-0.21052631578947367,26.7,53.3,20,0
106161703,000001480,Clarion,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AREA JSHS,Biology,All Students,11,56,8,0.16666666666666666,44.6,44.6,8.9,1.8
106161703,000001480,Clarion,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AREA JSHS,Biology,Historically Underperforming,11,13,-5,-0.2777777777777778,23.1,46.2,23.1,7.7
106161703,000001480,Clarion,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AREA JSHS,Literature,All Students,11,1,-48,-0.9795918367346939,,,,
106161703,000001480,Clarion,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AREA JSHS,Literature,Historically Underperforming,11,1,-18,-0.9473684210526315,,,,
106166503,000001486,Clarion,KEYSTONE SD,KEYSTONE JSHS,Algebra I,All Students,11,37,-32,-0.463768115942029,13.5,40.5,37.8,8.1
106166503,000001486,Clarion,KEYSTONE SD,KEYSTONE JSHS,Algebra I,Historically Underperforming,11,10,-17,-0.6296296296296297,,,,
106166503,000001486,Clarion,KEYSTONE SD,KEYSTONE JSHS,Biology,All Students,11,59,-9,-0.1323529411764706,6.8,23.7,52.5,16.9
106166503,000001486,Clarion,KEYSTONE SD,KEYSTONE JSHS,Biology,Historically Underperforming,11,24,-2,-0.07692307692307693,0,8.3,70.8,20.8
106166503,000001486,Clarion,KEYSTONE SD,KEYSTONE JSHS,Literature,All Students,11,1,-67,-0.9852941176470589,,,,
106166503,000001486,Clarion,KEYSTONE SD,KEYSTONE JSHS,Literature,Historically Underperforming,11,1,-25,-0.9615384615384616,,,,
106167504,000001489,Clarion,NORTH CLARION COUNTY SD,NORTH CLARION CO JSHS,Algebra I,All Students,11,39,-5,-0.11363636363636363,43.6,53.8,2.6,0
106167504,000001489,Clarion,NORTH CLARION COUNTY SD,NORTH CLARION CO JSHS,Algebra I,Historically Underperforming,11,17,-6,-0.2608695652173913,47.1,47.1,5.9,0
106167504,000001489,Clarion,NORTH CLARION COUNTY SD,NORTH CLARION CO JSHS,Biology,All Students,11,38,-6,-0.13636363636363635,28.9,55.3,15.8,0
106167504,000001489,Clarion,NORTH CLARION COUNTY SD,NORTH CLARION CO JSHS,Biology,Historically Underperforming,11,16,-7,-0.30434782608695654,37.5,43.8,18.8,0
106168003,000001495,Clarion,REDBANK VALLEY SD,REDBANK VALLEY HS,Algebra I,All Students,11,70,12,0.20689655172413793,15.7,42.9,37.1,4.3
106168003,000001495,Clarion,REDBANK VALLEY SD,REDBANK VALLEY HS,Algebra I,Historically Underperforming,11,33,11,0.5,12.1,36.4,42.4,9.1
106168003,000001495,Clarion,REDBANK VALLEY SD,REDBANK VALLEY HS,Biology,All Students,11,30,-26,-0.4642857142857143,40,30,3.3,26.7
106168003,000001495,Clarion,REDBANK VALLEY SD,REDBANK VALLEY HS,Biology,Historically Underperforming,11,10,-11,-0.5238095238095238,,,,
106168003,000001495,Clarion,REDBANK VALLEY SD,REDBANK VALLEY HS,Literature,All Students,11,51,-7,-0.1206896551724138,5.9,56.9,25.5,11.8
106168003,000001495,Clarion,REDBANK VALLEY SD,REDBANK VALLEY HS,Literature,Historically Underperforming,11,26,4,0.18181818181818182,0,50,30.8,19.2
106169003,000001501,Clarion,UNION SD,UNION HS,Algebra I,All Students,11,25,0,0,16,44,36,4
106169003,000001501,Clarion,UNION SD,UNION HS,Algebra I,Historically Underperforming,11,11,0,0,9.1,27.3,54.5,9.1
106169003,000001501,Clarion,UNION SD,UNION HS,Biology,All Students,11,37,12,0.48,21.6,21.6,27,29.7
106169003,000001501,Clarion,UNION SD,UNION HS,Biology,Historically Underperforming,11,21,10,0.9090909090909091,9.5,19,23.8,47.6
110171003,000006236,Clearfield,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Algebra I,All Students,11,161,29,0.2196969696969697,14.3,36,39.1,10.6
110171003,000006236,Clearfield,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Algebra I,Historically Underperforming,11,79,35,0.7954545454545454,2.5,32.9,44.3,20.3
110171003,000006236,Clearfield,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Biology,All Students,11,156,23,0.17293233082706766,22.4,33.3,28.2,16
110171003,000006236,Clearfield,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Biology,Historically Underperforming,11,76,30,0.6521739130434783,7.9,32.9,39.5,19.7
110171003,000006236,Clearfield,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Literature,All Students,11,1,-140,-0.9929078014184397,,,,
110171003,000006236,Clearfield,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Literature,Historically Underperforming,11,1,-46,-0.9787234042553191,,,,
110171607,000005276,Clearfield,CLEARFIELD COUNTY CTC,CLEARFIELD COUNTY CTC,Algebra I,All Students,11,1,-3,-0.75,,,,
110171607,000005276,Clearfield,CLEARFIELD COUNTY CTC,CLEARFIELD COUNTY CTC,Algebra I,Historically Underperforming,11,1,0,0,,,,
110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Algebra I,All Students,11,79,11,0.16176470588235295,20.3,24.1,41.8,13.9
110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Algebra I,Historically Underperforming,11,46,7,0.1794871794871795,13,19.6,45.7,21.7
110171803,000001529,Clearfield,CURWENSVILLE AREA SD,CURWENSVILLE AREA JSHS,Biology,All Students,11,1,-57,-0.9827586206896551,,,,
106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Algebra I,All Students,11,179,-59,-0.24789915966386555,36.3,36.9,15.6,11.2
106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Algebra I,Historically Underperforming,11,75,-44,-0.3697478991596639,24,32,22.7,21.3
106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Biology,All Students,11,74,-168,-0.6942148760330579,64.9,25.7,8.1,1.4
106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Biology,Historically Underperforming,11,16,-105,-0.8677685950413223,62.5,12.5,18.8,6.3
106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Literature,All Students,11,3,-241,-0.9877049180327869,,,,
106172003,000006156,Clearfield,DUBOIS AREA SD,DUBOIS AREA SHS,Literature,Historically Underperforming,11,1,-121,-0.9918032786885246,,,,
110173003,000005219,Clearfield,GLENDALE SD,GLENDALE JSHS,Algebra I,All Students,11,51,-1,-0.019230769230769232,25.5,43.1,27.5,3.9
110173003,000005219,Clearfield,GLENDALE SD,GLENDALE JSHS,Algebra I,Historically Underperforming,11,23,-8,-0.25806451612903225,21.7,39.1,30.4,8.7
110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Algebra I,All Students,11,16,-6,-0.2727272727272727,37.5,25,18.8,18.8
110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Algebra I,Historically Underperforming,11,6,-1,-0.14285714285714285,,,,
110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Biology,All Students,11,2,-20,-0.9090909090909091,,,,
110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Biology,Historically Underperforming,11,2,-5,-0.7142857142857143,,,,
110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Literature,All Students,11,16,-6,-0.2727272727272727,18.8,43.8,31.3,6.3
110173504,000008316,Clearfield,HARMONY AREA SD,HARMONY AREA JSHS,Literature,Historically Underperforming,11,6,-1,-0.14285714285714285,,,,
110175003,000001550,Clearfield,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSHS,Algebra I,All Students,11,64,-1,-0.015384615384615385,9.4,37.5,42.2,10.9
110175003,000001550,Clearfield,MOSHANNON VALLEY SD,MOSHANNON VALLEY JSHS,Algebra I,Historically Underperforming,11,27,1,0.038461538461538464,7.4,22.2,48.1,22.2
