Ctgy,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,20256231.76,0.0,18388121.76,18388121.76,0.9078,308188.0,0.0152,1370448.0,0.0677,189474.0,0.0094
4.0,126516724.0,Deep Roots Charter School,Philadelphia,4752599.0,0.0,3948084.0,3948084.0,0.8307,33000.0,0.0069,167929.0,0.0353,603586.0,0.127
4.0,126510011.0,Discovery Charter School,Philadelphia,8733444.0,0.0,7934998.0,7934998.0,0.9086,69160.0,0.0079,729286.0,0.0835,,0.0
4.0,177518712.0,Eastern University Academy Charter School,Philadelphia,,0.0,0.0,,,,,,,,
4.0,126513440.0,Esperanza Academy Charter School,Philadelphia,24337247.0,0.0,20669226.0,20669226.0,0.8493,343296.0,0.0141,3113454.0,0.1279,211271.0,0.0087
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,5720411.0,0.0,5334908.0,5334908.0,0.9326,15398.0,0.0027,370105.0,0.0647,,0.0
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,9822687.0,0.0,8361886.0,8361886.0,0.8513,39722.0,0.004,1421079.0,0.1447,,0.0
4.0,100510000.0,First Philadelphia Preparatory Charter School,Philadelphia,27240639.0,0.0,24936368.0,24936368.0,0.9154,375923.0,0.0138,1928348.0,0.0708,,0.0
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,7316574.0,0.0,6701425.0,6701425.0,0.9159,51389.0,0.007,563760.0,0.0771,,0.0
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,13049717.0,0.0,11891523.0,11891523.0,0.9112,89180.0,0.0068,1069014.0,0.0819,,0.0
4.0,126513450.0,Franklin Towne CHS,Philadelphia,16560928.0,0.0,15082693.0,15082693.0,0.9107,100243.0,0.0061,1377992.0,0.0832,,0.0
4.0,126518547.0,Frederick Douglass Mastery Charter School,Philadelphia,11111022.0,0.0,9889120.0,9889120.0,0.89,84083.0,0.0076,1137819.0,0.1024,,0.0
4.0,126513270.0,Freire CS,Philadelphia,17542157.0,0.0,13978875.0,13978875.0,0.7969,228091.0,0.013,1549496.0,0.0883,1785695.0,0.1018
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,9681494.0,0.0,8776572.0,8776572.0,0.9065,69414.0,0.0072,695373.0,0.0718,140135.0,0.0145
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,8571193.0,0.0,7768978.0,7768978.0,0.9064,10500.0,0.0012,791715.0,0.0924,,0.0
4.0,126510005.0,Green Woods CS,Philadelphia,8733213.0,0.0,7977387.0,7977387.0,0.9135,38575.0,0.0044,717251.0,0.0821,,0.0
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,7052994.0,0.0,6050007.0,6050007.0,0.8578,114510.0,0.0162,888477.0,0.126,,0.0
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,8392634.0,0.0,7533010.0,7533010.0,0.8976,69550.0,0.0083,790074.0,0.0941,,0.0
4.0,126513510.0,Independence CS,Philadelphia,12358834.0,0.0,11077899.0,11077899.0,0.8964,195763.0,0.0158,1085172.0,0.0878,,0.0
4.0,126512039.0,Independence CS West,Philadelphia,7986071.0,0.0,7051444.0,7051444.0,0.883,69148.0,0.0087,865479.0,0.1084,,0.0
4.0,126513070.0,Inquiry Charter School,Philadelphia,4474903.94,0.0,4101255.5000000005,4101255.5,0.9165,10144.0,0.0023,293769.44,0.0656,69735.0,0.0156
4.0,133513315.0,John B Stetson Charter School,Philadelphia,16045386.0,0.0,13843898.0,13843898.0,0.8628,41470.0,0.0026,2160018.0,0.1346,,0.0
4.0,182514568.0,Keystone Academy Charter School,Philadelphia,10258795.0,0.0,9288016.0,9288016.0,0.9054,148927.0,0.0145,821852.0,0.0801,,0.0
4.0,126510017.0,Khepera CS,Philadelphia,,0.0,0.0,,,,,,,,
4.0,126514864.0,KIPP DuBois Charter School,Philadelphia,8563856.0,0.0,7814127.0,7814127.0,0.9125,95807.0,0.0112,653922.0,0.0764,,0.0
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,2795921.0,0.0,2565985.0,2565985.0,0.9178,24012.0,0.0086,205924.0,0.0737,,0.0
4.0,126510013.0,KIPP Philadelphia Charter School,Philadelphia,13753063.0,0.0,12445500.0,12445500.0,0.9049,93416.0,0.0068,1135113.0,0.0825,79034.0,0.0057
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,4377107.0,0.0,4010490.0,4010490.0,0.9162,39940.0,0.0091,326677.0,0.0746,,0.0
4.0,172510793.0,KIPP West Philadelphia Preparatory Charter School,Philadelphia,5358153.0,0.0,4849981.0,4849981.0,0.9052,86410.0,0.0161,421762.0,0.0787,,0.0
4.0,126513110.0,Laboratory CS,Philadelphia,7076642.0,0.0,6323298.0,6323298.0,0.8935,112629.0,0.0159,628172.0,0.0888,12543.0,0.0018
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,10706105.0,0.0,9801335.0,9801335.0,0.9155,66271.0,0.0062,754377.0,0.0705,84122.0,0.0079
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,17692935.0,0.0,16165870.0,16165870.0,0.9137,292175.0,0.0165,1234890.0,0.0698,,0.0
4.0,126510014.0,Maritime Academy Charter School,Philadelphia,11956085.66,0.0,9866034.209999999,9866034.21,0.8252,98111.98,0.0082,1991939.47,0.1666,,0.0
4.0,126513150.0,MAST Community CS,Philadelphia,20817276.0,0.0,19107061.0,19107061.0,0.9178,328831.0,0.0158,1381384.0,0.0664,,0.0
4.0,126513117.0,MaST Community CS II,Philadelphia,9069220.0,0.0,8119618.0,8119618.0,0.8953,97219.0,0.0107,852383.0,0.094,,0.0
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,9316281.0,0.0,8520735.0,8520735.0,0.9146,66660.0,0.0072,728886.0,0.0782,,0.0
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,7714205.0,0.0,7005464.0,7005464.0,0.9081,9409.0,0.0012,699332.0,0.0907,,0.0
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,11560124.0,0.0,10067734.0,10067734.0,0.8709,100113.0,0.0087,1392277.0,0.1204,,0.0
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,8782037.0,0.0,8007806.0,8007806.0,0.9118,59883.0,0.0068,714348.0,0.0813,,0.0
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,9771917.0,0.0,8651923.0,8651923.0,0.8854,29035.0,0.003,1090959.0,0.1116,,0.0
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,25512576.0,0.0,21629871.0,21629871.0,0.8478,166213.0,0.0065,3716492.0,0.1457,,0.0
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,20030149.0,0.0,16485745.0,16485745.0,0.823,277353.0,0.0138,3267051.0,0.1631,,0.0
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,12350708.0,0.0,11248779.0,11248779.0,0.9108,88082.0,0.0071,1013847.0,0.0821,,0.0
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,7817848.0,0.0,7106125.0,7106125.0,0.909,61178.0,0.0078,650545.0,0.0832,,0.0
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,13847622.0,0.0,12532071.0,12532071.0,0.905,216344.0,0.0156,1099207.0,0.0794,,0.0
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,12401735.0,0.0,11225054.0,11225054.0,0.9051,205895.0,0.0166,970786.0,0.0783,,0.0
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,12548094.0,0.0,10734836.0,10734836.0,0.8555,114930.0,0.0092,1698328.0,0.1353,,0.0
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,19347278.0,0.0,17427118.0,17427118.0,0.9008,271497.0,0.014,1648663.0,0.0852,,0.0
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,4747944.0,0.0,3491560.0,3491560.0,0.7354,28453.0,0.006,227931.0,0.048,1000000.0,0.2106
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,11632538.0,0.0,10302602.0,10302602.0,0.8857,257096.0,0.0221,1072840.0,0.0922,,0.0
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,12174147.0,0.0,10561230.0,10561230.0,0.8675,79770.0,0.0066,1533147.0,0.1259,,0.0
4.0,126513000.0,Multicultural Academy CS,Philadelphia,3441707.0,0.0,3065392.0,3065392.0,0.8907,70994.0,0.0206,305321.0,0.0887,,0.0
4.0,126513420.0,New Foundations CS,Philadelphia,19552384.0,0.0,17849389.0,17849389.0,0.9129,336218.0,0.0172,1366777.0,0.0699,,0.0
4.0,126510019.0,Northwood Academy CS,Philadelphia,10959659.8,0.0,9965371.659999998,9965371.66,0.9093,76712.0,0.007,917576.14,0.0837,,0.0
4.0,126513452.0,Olney Charter High School,Philadelphia,31921611.0,0.0,28218521.0,28218521.0,0.884,69763.0,0.0022,3633327.0,0.1138,,0.0
4.0,173515368.0,Pan American Academy CS,Philadelphia,13087075.0,0.0,11005126.0,11005126.0,0.8409,162219.0,0.0124,948751.0,0.0725,970979.0,0.0742
4.0,126510004.0,People for People CS,Philadelphia,10640112.0,0.0,7889294.0,7889294.0,0.7415,107621.0,0.0101,2643197.0,0.2484,,0.0
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,18509527.0,0.0,16710966.0,16710966.0,0.9028,285709.0,0.0154,1512852.0,0.0817,,0.0
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,9402028.95,0.0,8138596.71,8138596.71,0.8656,161609.67,0.0172,1101822.57,0.1172,,0.0
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,2971703.0,0.0,2717753.0,2717753.0,0.9145,39161.0,0.0132,214789.0,0.0723,,0.0
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,35377829.0,0.0,32407471.0,32407471.0,0.916,477635.0,0.0135,2492723.0,0.0705,,0.0
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,8088017.96,0.0,7218618.08,7218618.08,0.8925,160870.4,0.0199,708529.48,0.0876,,0.0
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,6576670.62,0.0,5606973.62,5606973.62,0.8526,113213.0,0.0172,856484.0,0.1302,,0.0
4.0,126510001.0,Russell Byers CS,Philadelphia,10680129.0,0.0,9473553.0,9473553.0,0.887,124496.0,0.0117,1082080.0,0.1013,,0.0
4.0,114514135.0,Sankofa Freedom Academy Charter School,Philadelphia,9272581.0,0.0,8470876.0,8470876.0,0.9135,59506.0,0.0064,742199.0,0.08,,0.0
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,9239761.0,0.0,8436428.0,8436428.0,0.9131,143785.0,0.0156,659548.0,0.0714,,0.0
4.0,192518422.0,Tacony Academy Charter School,Philadelphia,15361146.0,0.0,13965619.0,13965619.0,0.9092,239903.0,0.0156,1113563.0,0.0725,42061.0,0.0027
4.0,126511530.0,TECH Freire CS,Philadelphia,7434345.0,0.0,6531507.0,6531507.0,0.8786,88702.0,0.0119,814136.0,0.1095,,0.0
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,16506845.0,0.0,15012386.0,15012386.0,0.9095,92429.0,0.0056,1180099.0,0.0715,221931.0,0.0134
4.0,126512674.0,Universal Alcorn CS,Philadelphia,7894468.0,0.0,7130258.0,7130258.0,0.9032,10029.0,0.0013,754181.0,0.0955,,0.0
4.0,126519434.0,Universal Audenried Charter School,Philadelphia,10568149.0,0.0,7709076.0,7709076.0,0.7295,364838.0,0.0345,2494235.0,0.236,,0.0
4.0,168513758.0,Universal Bluford Charter School,Philadelphia,8319803.0,0.0,7286598.0,7286598.0,0.8758,49806.0,0.006,883918.0,0.1062,99481.0,0.012
4.0,126517442.0,Universal Creighton Charter School,Philadelphia,10773332.0,0.0,9630245.0,9630245.0,0.8939,76935.0,0.0071,1066152.0,0.099,,0.0
4.0,103519376.0,Universal Daroff Charter School,Philadelphia,11124549.0,0.0,9723543.0,9723543.0,0.8741,66724.0,0.006,1334282.0,0.1199,,0.0
4.0,126513210.0,Universal Institute CS,Philadelphia,9336420.0,0.0,8348183.0,8348183.0,0.8942,144096.0,0.0154,742748.0,0.0796,101393.0,0.0109
4.0,126513415.0,Universal Vare Charter School,Philadelphia,5280083.0,0.0,4669285.0,4669285.0,0.8843,40034.0,0.0076,570764.0,0.1081,,0.0
4.0,126513020.0,West Oak Lane CS,Philadelphia,14659005.0,0.0,12606410.0,12606410.0,0.86,241988.0,0.0165,1810607.0,0.1235,,0.0
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,8816914.0,0.0,5180982.0,5180982.0,0.5876,2524193.0,0.2863,1111739.0,0.1261,,0.0
4.0,126510007.0,Wissahickon CS,Philadelphia,16520945.0,0.0,14747228.0,14747228.0,0.8926,218600.0,0.0132,1555117.0,0.0941,,0.0
4.0,126513250.0,Young Scholars CS,Philadelphia,5314595.0,0.0,4896627.0,4896627.0,0.9214,94964.0,0.0179,323004.0,0.0608,,0.0
4.0,126512870.0,Youth Build Phila CS,Philadelphia,7424582.0,0.0,4507140.0,4507140.0,0.6071,61069.0,0.0082,2856373.0,0.3847,,0.0
4.0,129544907.0,Gillingham Charter School,Schuylkill,3849901.0,0.0,3583885.0,3583885.0,0.9309,46730.0,0.0121,219286.0,0.057,,0.0
4.0,105620001.0,Tidioute Community CS,Warren,4804963.88,0.0,4593051.000000001,4593051.0,0.9559,28280.62,0.0059,183632.26,0.0382,,0.0
4.0,107653040.0,Dr Robert Ketterer CS Inc,Westmoreland,5498172.0,0.0,4746439.0,4746439.0,0.8633,29819.0,0.0054,721914.0,0.1313,,0.0
4.0,112673300.0,Crispus Attucks CS,York,2068593.0,0.0,1393683.0,1393683.0,0.6737,11721.0,0.0057,663189.0,0.3206,,0.0
4.0,112673500.0,Lincoln CS,York,10817874.13,0.0,9065879.370000001,9065879.37,0.838,230674.83,0.0213,1521319.93,0.1406,,0.0
4.0,189670676.0,York Academy Regional Charter School,York,11286408.83,0.0,10592965.309999999,10592965.31,0.9386,97449.99,0.0086,595993.53,0.0528,,0.0
6.0,113363705.0,Lancaster County Academy,Lancaster,,0.0,0.0,,,0.0,,0.0,,,
6.0,112679205.0,York Adams Academy,York,,0.0,0.0,,,0.0,,0.0,,,
,,,,,,,,,,,,,,
,,School District,,31415233571.749996,17149489063.61001,1006183560.3599999,18155672623.970013,0.5779,11786687140.049997,0.3752,926416806.8300005,0.0295,546457000.8999999,0.0174
,,AVTS / CTC,,632162672.97,0.0,482612137.2399998,482612137.2399999,0.7634,116849418.83000001,0.1848,31059385.060000006,0.0491,1641731.8400000003,0.0026
,,Charter School,,2278086900.9400005,0.0,2086036545.1399996,2086036545.1399996,0.9157,21481287.869999997,0.0094,148917934.17999998,0.0654,21651133.75,0.0095
,,Special Program Jointure,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Total,,34325483145.659996,17149489063.61001,3574832242.7399993,20724321306.350014,0.6038,11925017846.749998,0.3474,1106394126.0700006,0.0322,569749866.4899999,0.0166
