Cat,AUN,LEA Name,County,Total Local Revenue 6000 ,"Current Real Estate Taxes
6111",Interim Real Estate Taxes 6112,Public Utility Realty Tax 6113,Payment in Lieu State & Local 6114,Payment in Lieu Federal 6115,"Per Capita, Section 679 6120",Current Act 1 Earned Income Tax 6131,Current Act 511 Per Capita Taxes 6141,Current Act 511 Occupation Taxes-Flat Rate 6142,Current Act 511 Local Services Taxes 6143,Current Act 511 Business Privilege Taxes-Flat Rate 6145,Current Act 511 Mechanical Device Taxes-Flat Rate 6146,Current Act 511 Taxes-Other Flat Rate Assessments 6149,Current Act 511 Earned Income Taxes 6151,Current Act 511 Occupation Taxes 6152,Current Act 511 Real Estate Transfer Taxes 6153,Current Act 511 Amusement Taxes 6154,Current Act 511 Business Privilege Taxes 6155,Current Act 511 Mechanical Device Taxes-Percentage 6156,Current Act 511 Mercantile Taxes 6157,Current Act 511 Taxes-Other Proportional Assessments 6159,Earned Income Tax 6161,Liquor Sales Tax 6162,Cigarette Tax 6163,Sales and Use Tax 6164,General Business Taxes 6165,Business Use & Occupancy Tax 6166,Non-Business Income Tax 6167,Real Estate Transfer Tax 6168,Delinquent Taxes 6400,Earnings on Investments 6500,Food Service Revenue 6600,Revenue from LEA Activities 6700,Revenue from Local Gov't Units 6810,State Revenue from Other Public Schools 6821,State Revenue from Other Sources 6829,Federal Revenue from Other PA LEAs  6831,Federal IDEA Revenue Received as Pass Through 6832,Federal ARP Act IDEA Revenue Received as Pass Through for Other PA LEAs 6833,Federal ARP Act IDEA Preschool Revenue Received as Pass Through from Other PA LEAs 6834,Federal COVID Related Revenue Received as Pass Through 6837,Federal COVID Related Revenue Received as Pass Through from Other PA LEAs 6838,Federal Revenue from Other Sources 6839,Other Federal Revenue from Intermediary Sources 6890,Rentals 6910,Contributions from Private Sources 6920,Regular Day School Tuition 6941,Summer School Tuition 6942,Adult Education Tuition 6943,Receipts from Other LEAs in PA - Education 6944,Receipts from Out-of-State LEAs 6945,Receipts From Member Districts – AVTS / Special Program Jointure Only 6946,Other Tuition from Patrons 6949,Transportation Services Provided Other PA LEAs 6961,Other Services Provided Other PA LEAs 6962,All Other Services Provided Other Govt's 6969,Services Provided Other Funds 6970,Revenue from Community Services Activities 6980,Refunds of a Prior Year Expenditure 6991,Energy Efficiency Revenues and Incentives 6992,Other Revenues Not Specified Elsewhere 6999
1.0,119648703.0,Wayne Highlands SD,Wayne,39300198.5,34043915.05,,35699.38,24028.36,,52920.6,,52920.6,,,,,,,377621.5,576109.02,,,,,,,,,,,,,,1676386.17,801352.49,,,,,,,595313.88,11685.31,,,,,,,38533.0,,,,638008.59,,,30443.63,15627.85,,,,,6150.31,,323482.76
1.0,119648903.0,Western Wayne SD,Wayne,30545695.64,26689647.37,,27495.85,65505.98,,,,,,,,,,,,698635.19,,,,,,,,,,,,,,1788446.32,233808.73,,18061.75,250000.0,,,,399525.0,,,,,,,1997.0,44108.0,,450.0,,,,,311523.7,,,4258.74,,,,324.0,11908.01
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,21742151.0,15638468.0,25788.0,17768.0,110412.0,,36586.0,,36586.0,,35518.0,,,,2681631.0,,333942.0,,153712.0,,604612.0,,,,,,,,,,839904.0,365297.0,,200360.0,,,,,397758.0,,,,,,,29991.0,836.0,39545.0,,,,,,,,,,,,193437.0,,
1.0,107650703.0,Burrell SD,Westmoreland,19273757.78,15275150.75,,17313.18,41671.26,,43982.65,,43982.65,,23719.33,,,,2018005.86,,258611.06,,,,,,,,,,,,,,465220.17,275162.13,,64883.25,,,,1953.0,339504.75,5486.28,,,,,,17621.5,41509.79,152044.7,14075.0,,,,,,,,,,,163796.9,,10063.57
1.0,107651603.0,Derry Area SD,Westmoreland,15729151.24,11276286.21,,13802.4,18056.85,,20516.5,,20516.5,,28154.76,,,,1869316.7,,311218.38,,,,,,,,,,,,,,661264.87,479946.07,,54541.5,,600.0,380000.0,,446274.8,,,,,,,24303.03,2420.0,-2661.67,,,108110.73,,,,,,,,,,8450.16,8033.45
1.0,107652603.0,Franklin Regional SD,Westmoreland,45865331.07,36551933.17,,40457.02,,,82743.59,,82237.24,,45266.92,,1030.0,,5268401.53,,747066.76,30136.97,,,,,,,,,,,,,1028396.92,918185.2,,161093.54,,,,,621620.99,,,,,,,20590.0,79833.77,28889.7,,,,,,,,,,,,109901.53,5868.71,41677.51
1.0,107653102.0,Greater Latrobe SD,Westmoreland,38124769.37,29269700.84,73798.95,34059.5,21494.8,,75458.88,,75458.84,,64545.4,,,,4653077.98,,528218.52,,,,,,,,,,,,,,1054536.95,479914.26,,182650.3,,,82959.44,3906.0,680209.17,,,,,,,33337.5,488931.24,140454.1,,,38049.3,,,,,,,,7242.0,136765.4,,
1.0,107653203.0,Greensburg Salem SD,Westmoreland,26040943.91,20005072.56,36199.99,24007.33,42892.1,,48056.46,,48033.27,35351.44,,,,,3030329.94,,447873.49,,,,,,,,,,,,,,1084372.06,417829.52,,35422.65,,,,,650722.59,,,,,,,36473.0,,11089.8,,,56413.49,,,,,,,,,16583.44,2562.57,11658.21
1.0,107653802.0,Hempfield Area SD,Westmoreland,63204152.97,49219096.87,126739.8,57541.76,11140.94,,120162.94,,120162.93,,135239.65,,,,7176220.08,,1168207.48,,,,,,,,,,,,,,1868546.83,1151718.78,,48463.5,,,,,929063.24,194241.83,,,,,,358867.46,64132.69,32123.93,,,178707.0,,,,78350.97,,,,500.0,70421.08,,94503.21
1.0,107654103.0,Jeannette City SD,Westmoreland,6058074.79,3959393.94,,,,,12916.55,,26204.7,16774.8,,,,,891256.46,,110990.43,,,,,,,,,,,,,,429022.63,141624.71,,17099.44,,,,,270677.61,62257.0,,,,,,94483.28,22500.03,,,,,,,,,,,,5000.0,,-5789.74,3662.95
1.0,107654403.0,Kiski Area SD,Westmoreland,28295799.01,21116489.42,36626.16,25349.17,34244.63,,73233.58,,66579.5,,,,,,3656266.45,,439001.8,,,,,,,,,,,,,,1424211.75,222798.75,,73444.0,,,,,733022.37,1250.54,,,,,,76890.0,30021.29,,146037.87,,,,,,,,,,,96517.5,,43814.23
1.0,107654903.0,Ligonier Valley SD,Westmoreland,19856033.0,15057510.9,12016.93,17734.34,53490.64,,24534.36,,24534.38,,22050.84,,,,1984009.13,,296432.84,95346.41,,,,,,,,,,,,,815893.47,394751.09,,59374.5,,,379999.04,,319026.81,,,,,,,6590.59,201844.78,,,,,,,,,,,,,28425.81,,62466.14
1.0,107655803.0,Monessen City SD,Westmoreland,5273670.4,3388014.53,,4318.46,11711.66,,,,,,8844.35,,,,671699.82,,80283.63,,,,29660.22,,,,,,,,,,426406.88,251865.38,,34249.1,,,,,155035.58,35112.95,,,,,,,6450.0,,,,,,,,,,,,,77869.73,,92148.11
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,17787566.53,13373069.39,,16193.2,26309.1,,26613.6,,26613.6,,24077.18,,,,2148205.58,,249778.3,,,,,,,,,,,,,,776370.3,371102.55,,70613.98,,,,,423871.86,86163.68,,,,,,52191.41,33907.84,,,,11941.85,,,,,,,,,31653.18,7331.12,31558.81
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,13225796.64,9272693.49,23673.06,11655.17,41723.41,,18579.2,,18579.19,,21994.97,,,,1746860.65,,436586.52,,,,,,,,,,,,,,703950.95,70134.18,,33338.75,,,,,632808.64,,,,,,,27169.6,38608.71,1000.0,,,10965.03,,,,,,,,,102127.99,,13347.13
1.0,107656502.0,Norwin SD,Westmoreland,46464130.35,35299736.11,45277.11,38801.66,10366.13,,96311.97,,96311.94,80801.6,74065.68,,,,6745269.21,,697164.68,,,,,,,,,,,,,,874073.43,774441.15,,249261.9,,,,,955267.11,125274.9,,,,,,42759.17,23786.46,22407.29,,,32729.79,,,,,,,,,5071.46,19733.19,155218.41
1.0,107657103.0,Penn-Trafford SD,Westmoreland,36217719.52,28102899.95,,31649.07,17879.2,,,,112530.25,,80960.45,,,,5112294.87,,790441.29,,,,,,,,,,,,,,392203.55,659095.19,,39668.73,,,,,563423.5,,,,,,,40115.81,133953.88,3300.0,23543.5,,,,,,,,,,,-3797.93,20868.65,96689.56
1.0,107657503.0,Southmoreland SD,Westmoreland,14221856.99,10440472.95,19127.98,12087.9,279733.78,,,,,,52238.81,,,,1783394.42,,218177.25,,,,,,,,,,,,,,716994.36,133458.0,,55061.05,,3520.0,,,482141.38,-71771.46,,,,,,13325.0,18504.95,,,,,,,,,,,,,49613.22,,15777.4
1.0,107658903.0,Yough SD,Westmoreland,15778868.36,11168324.3,1674.18,13239.24,1569.09,,24280.08,,24280.11,28396.29,29072.54,,,,1962030.85,,227870.56,,,,,,,,,,,,,,991754.41,219067.16,,32970.14,,,,,461061.43,,,,,,,20655.55,21727.58,,,,221917.2,,,,222503.63,,,,,104484.12,,1989.9
1.0,119665003.0,Lackawanna Trail SD,Wyoming,11735632.0,8737999.0,,10016.0,3798.0,,,,,,,,,,1198262.0,,169934.0,,,,,,,,,,,,,,774962.0,229107.0,,22563.0,,,,,250218.0,345.0,,,,,,12050.0,198661.0,,,,,,,,,,,,,111253.0,,16464.0
1.0,118667503.0,Tunkhannock Area SD,Wyoming,28236268.34,22754644.02,,24468.19,36889.66,,,,,,46339.13,,,,2320898.03,,352714.84,,,,,,,,,,,,,,1154563.0,466747.69,,19814.0,,,,,374770.4,,,,,,,211887.23,17581.44,,1000.0,,,,,10702.95,,,,,,22977.64,,420270.12
1.0,112671303.0,Central York SD,York,74646935.28,60189323.44,1365145.1,65454.5,291451.59,,,,,,,,,,6832005.3,,1402959.81,,,,,,,,,,,,,,1600815.91,748079.21,,167607.87,,,,876664.6,60863.32,,,,,,,56228.79,20550.0,211477.19,24870.63,13231.82,392034.2,,,,,,,,,,,328172.0
1.0,112671603.0,Dallastown Area SD,York,90372590.58,76063169.26,688598.58,75885.99,,,,,,,,,,,7608541.25,,1483426.49,,,,,,,,,,,,,,1217668.5,1012742.29,,138028.21,,,,204881.93,1546842.99,,,,,,,17812.5,14589.31,35220.18,49475.26,,31318.98,,,,,,,,89579.67,,21256.83,73552.36
1.0,112671803.0,Dover Area SD,York,38800056.07,28842728.67,352709.54,36575.12,231.84,,,,,,,,,,5901587.78,,668588.07,,,,,,,,,,,,,,776102.9,706367.61,,143207.25,,,,146075.67,728216.13,,,,,,,28402.5,500.0,383519.13,,,10825.46,,,,16759.14,,,,,46728.88,4431.12,6499.26
1.0,112672203.0,Eastern York SD,York,33501822.6,27321839.16,266560.83,30147.59,,,36753.0,,36753.0,64261.1,48890.3,,,,2930986.62,,361539.31,,,,,,,,,,,,,,953854.55,429285.52,,85624.91,10000.0,,,,554351.82,,,,,,,45226.0,90104.75,,,,180505.62,,,,,,,,,39668.1,3235.14,12235.28
1.0,112672803.0,Hanover Public SD,York,27418470.0,23167530.0,86776.0,23971.0,1088.0,,30703.0,,30702.0,61405.0,,,,,2179956.0,,465076.0,,,,,,,,,,,,,,513632.0,324610.0,,42550.0,,,,,404118.0,5346.0,,,,,19537.0,9879.0,14122.0,,,,,,,,,,,,,,,37469.0
1.0,112674403.0,Northeastern York SD,York,54423437.88,44071743.39,973655.49,46066.15,,,67430.94,,67430.93,119267.4,,,,,4182360.47,,1602996.16,,,,,,,,,,,,,,1080695.28,800949.85,,99136.7,,997.0,,315906.12,794229.7,,,,,,,46025.64,97574.77,11965.91,,,21753.67,,,310.0,,,,,3954.0,12609.42,,6378.89
1.0,115674603.0,Northern York County SD,York,41913659.4,30699447.23,275522.59,31726.18,3004.8,,74831.7,,74452.2,,,,,,6820880.0,,778995.26,11636.0,,,,,,,,,,,,,611146.08,645505.0,,307448.22,,112058.74,,,569315.8,,,,,,,44915.67,425033.22,,,,191096.83,,,,,,,,,184635.18,,52008.7
1.0,112675503.0,Red Lion Area SD,York,56978313.0,44790456.0,200546.0,50628.0,194.0,,,,,,,,,,5996127.0,,930278.0,,,,,,,,,,,,,,1151983.0,1607167.0,,180833.0,,,,,1173664.0,,,,,,,38006.0,,10547.0,29250.0,,151394.0,,,,,,,,,60569.0,,606671.0
1.0,112676203.0,South Eastern SD,York,38023080.58,30064200.02,364898.96,33548.4,577200.25,,,,,,49051.05,,,,2989806.05,,682903.21,,,,,,,,,,,,,,1195307.9,1205211.65,,47681.27,,,,108056.09,557622.54,,,,,,,21402.0,73955.82,,,,,,,,,,,,,9572.02,,42663.35
1.0,112676403.0,South Western SD,York,56287649.09,45930726.12,660119.21,46946.04,5146.8,,,,,,,,,,5316258.34,,1232184.1,,,,,,,,,,,,,,1165272.18,682617.56,,75182.93,,,,119549.93,825702.37,,,,,,,12566.19,,38250.0,482.86,,28147.25,,,,,,,,2051.27,,,146445.94
1.0,112676503.0,Southern York County SD,York,42284991.0,32094427.0,323935.0,36751.0,145.0,,,,,,,,,,6324748.0,,652895.0,,,,,,,,,,,,,,703639.0,1090845.0,,122147.0,,,,45196.0,753886.0,,,,,,,48261.0,45582.0,,,,4629.13,,,,,,,,,,12096.58,25808.29
1.0,112676703.0,Spring Grove Area SD,York,49892519.35,40851983.0,391818.75,45154.74,,,,,,,,,,,4466701.45,,741780.86,,,,,,,,,,,,,,911515.62,700677.65,,61596.8,,,,165169.72,741932.36,,,,,,,34026.73,10210.1,,,,657750.58,,,26057.24,,,,,,13084.53,4489.91,68569.31
1.0,115219002.0,West Shore SD,York,101602511.0,70195870.0,915974.0,86353.0,11400.0,,,,,,,,,,21549035.0,,2113365.0,,,,,,,,,,,,,,1924097.0,1449380.0,,176562.0,,223497.0,,,1423297.0,,,,,,,232682.0,92209.0,,4670.0,,275107.0,,,,,,,,,,,929013.0
1.0,112678503.0,West York Area SD,York,44873698.33,35544729.19,494981.19,38758.17,1128805.7,,,,,,,,,,3451612.06,,587566.74,,,,,,,,,,,,,,839573.37,726873.53,,61978.86,,,,189043.01,695619.24,,,,,,,150.0,68215.65,44633.07,375.0,,203171.41,,,,,,,,,80837.14,,716775.0
1.0,112679002.0,York City SD,York,41986802.1,30316059.27,,32700.68,156815.24,,,,,,,,,,4047593.76,,889902.28,,,,,,,,,,,,,,1637940.11,2179790.76,,36498.0,,,,56634.04,1555028.06,,,,,415892.55,,438552.5,30149.44,4297.92,,,109634.19,,,,,,,,,,,79313.3
1.0,112679403.0,York Suburban SD,York,52325345.16,44091725.77,126665.9,46065.79,100000.0,,,,,,,,,,4336467.79,,704867.95,,,,,,,,,,,,,,864891.75,702786.9,,60223.35,,,,123253.09,651250.33,,,,,,,27228.75,23406.78,,,,106493.23,,,,,,,,49904.73,7233.97,,302879.08
3.0,112015106.0,Adams County Technical Institute,Adams,1060880.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667.0,,,,,,,,,,,,,29495.87,3426.35,,,4031.0,,1017840.0,2420.0,,,,,,,,
3.0,103020407.0,A W Beattie Career Center,Allegheny,8699763.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111648.61,,,,,,,,,,,,,,,8675.98,,14225.0,6540.0,,,7929451.0,76220.0,,,,,419741.14,,,133261.93
3.0,103023807.0,Forbes Road CTC,Allegheny,4844386.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56833.58,,,,,,,,,,,,,,,,,,24870.57,,,4122686.0,637359.97,,,,,,,,2636.38
3.0,103027307.0,Parkway West CTC,Allegheny,7452735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63076.0,,203954.0,,,,,,,,,,,,,77770.0,,,1871.0,988652.0,,6057992.0,,,,,,,801.0,,58619.0
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,5038759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479.0,,76933.0,,,,,,,,,,,,,1024.0,,,6750.0,101638.0,,4681771.0,,,,86277.0,,,41609.0,,39278.0
3.0,128034607.0,Lenape Tech,Armstrong,7821484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49367.0,,42580.0,,,,,,,,,,,,,,,,,,,7662215.0,,,,,,,16921.0,,50401.0
3.0,127041307.0,Beaver County CTC,Beaver,4807926.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11374.9,,46825.63,,,6000.0,,,,,,,,,330.0,,,,12031.0,,,4708276.75,,,,,,,8549.47,,14538.31
3.0,108051307.0,Bedford County Technical Center,Bedford,1560973.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31999.08,,,,101487.27,,,,,,,,,,27896.0,,,,17454.96,579587.83,,802403.38,,,,,,,,,145.35
3.0,114060557.0,Berks CTC,Berks,15537896.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292142.66,,13810.8,,,,,,,,,,,,14688.0,18256.88,,,,40379.13,,15092159.99,,,,,,19044.0,9733.25,,37682.25
3.0,114067107.0,Reading Muhlenberg CTC,Berks,6701626.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25012.95,,,,,,,,,,,,,41211.2,7617.15,1212.0,,,,,,6520837.52,,,,,,,,,105735.92
3.0,108070607.0,Greater Altoona CTC,Blair,7971951.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36609.27,,,,,,,,,,,,,,30726.04,,,,1330450.83,51304.26,,6380353.79,,,,,,,,,142507.43
3.0,117080607.0,Northern Tier Career Center,Bradford,3113946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7129.0,,,,,,,,,,,,,,25000.0,85967.0,,,3353.0,,,2481588.0,496680.0,,,,,,,,14229.0
3.0,122091457.0,Bucks County Technical High School,Bucks,23154709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193344.0,,,,,,,,,,,,,,,,,,82653.0,3293.0,,22856397.0,,,,,,,,,19022.0
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,10853949.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43341.73,,4744.0,,,,,,,,,,,,2770.0,,1256.77,,123448.26,6055.78,,10432653.04,,,,,,,1536.0,,238143.59
3.0,122099007.0,Upper Bucks County Technical School,Bucks,8360622.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57836.17,,,,,,,,,,,,,,,27097.68,,,,,,8268354.96,,,,,,4100.0,,,3233.89
3.0,104101307.0,Butler County AVTS,Butler,4086117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36683.0,,,,,,,,,,,,,,,8484.0,,,42917.0,34523.0,,3937238.0,,,,,,,,,26272.0
3.0,108110307.0,Admiral Peary AVTS,Cambria,3401764.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.45,,26058.58,,,,,,,,,,,,136834.08,,,,,,,3232215.3,,,,,,,,,6633.67
3.0,108112607.0,Greater Johnstown CTC,Cambria,6615882.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67778.67,,197700.11,,,,,,,,,,,,320798.16,20923.77,,,2152116.53,232016.61,,3557499.3,,,,,,,,15985.45,51064.3
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,6613585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198330.0,,,,,,,,,,,,,,,,,,,,,6334930.0,73227.0,,,,,,,,7098.0
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,7706741.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7637.17,,,,163445.29,363459.8,,,,,,,,,,20345.64,,,2657735.64,4278239.06,,150019.42,,,,,,,1407.66,,64451.71
3.0,124151607.0,Chester County Technical College HS,Chester,27156547.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275466.25,,316618.35,,15041.45,,,12788.49,,,,,,,634624.4,262285.44,,,249551.66,1661790.1,,22833540.54,164.48,,,,235.0,879762.81,14678.7,,
3.0,106161357.0,Clarion County Career Center,Clarion,2294392.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.35,,,,,,,,,,,,,,,3926.48,,,20445.58,,,2174703.7,,,,,,,,,94142.59
3.0,110171607.0,Clearfield County CTC,Clearfield,4741944.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46115.71,,,,,,,,,,,,,,3360.0,,,,686336.0,,,4006133.0,,,,,,,,,
3.0,116191757.0,Columbia-Montour AVTS,Columbia,8073096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62383.0,,,,,,,,,,,,,,,,160670.0,6160.0,101519.0,,,7433298.0,80.0,,,,,,,,308986.0
3.0,105201407.0,Crawford County CTC,Crawford,5614554.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15462.69,,,,,,,,,,,,,,3200.0,,,,87877.0,,,5488474.0,,,,,,,,,19541.15
3.0,115211657.0,Cumberland Perry Area Career & Technical Center,Cumberland,7463754.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44488.0,,,,,,,,,,,,,,250.0,,,,10080.0,,,7407855.0,,,,,,,,,1081.74
3.0,115221607.0,Dauphin County Technical School,Dauphin,19397125.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21409.28,,,,,,,,,,,,,,31528.0,,678243.52,,244047.8,,,17324418.0,,,,,,,,,1097478.8
3.0,125232407.0,Delaware County Technical High School,Delaware,14432689.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154605.48,,,,,,,,,,,,,,,999448.61,1134636.97,,,,22721.0,11248654.0,,,,580853.0,98112.83,,,,193658.02
3.0,105252807.0,Erie County Technical School,Erie,14916909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24095.0,,,,,,,,,,,,,,107244.0,,,,584653.0,,,14097872.0,,,,103045.0,,,,,
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,2958708.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3189.99,,,,,,,,,,,,,,,7111.62,,,,,,2887778.59,,,,,,,,,60628.64
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,5246722.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25129.27,,61834.4,,,,,,,,,,,,284.0,9030.0,,,116640.77,,,4960458.27,3736.79,,,,,,28964.19,,40644.74
3.0,112282307.0,Franklin County CTC,Franklin,6478142.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44761.84,,33331.74,,,,,,,,,,,,19091.0,37998.0,,,217685.49,,,6059096.61,,,,,,,,,66178.24
3.0,111292507.0,Fulton County Center for Career and Technology,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,101302607.0,Greene County CTC,Greene,4759681.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,2109274.34,,,98351.06,,,2424511.89,,,,,,,68804.7,,54739.99
3.0,111312607.0,Huntingdon County CTC,Huntingdon,2213200.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.22,,,,,,,,,,,,,,250.0,10000.0,,,,,,2051271.0,82581.8,,,,,,,,68944.37
3.0,128324207.0,Indiana County Technology Center,Indiana,4662953.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43005.39,,38155.02,,,1041.48,,,,,,,32.0,,4595.86,34256.29,,,884876.11,,,3619375.23,,,,280.0,,,1333.16,,36002.81
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,7297136.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31808.41,,,,,,11479.0,,,,,,,,,8025.0,,,220668.24,154179.07,,6791804.44,,,22967.76,,,,11598.45,4250.0,40356.35
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,5623900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24289.0,,,,,,,,,,,,,,,10000.0,,,112222.0,,,5442780.0,,,,,,,24593.0,,10016.0
3.0,113363807.0,Lancaster County CTC,Lancaster,20102063.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206153.0,,17014.0,,,,,,,,,,,,98032.39,98900.26,,,2413607.0,,,17089787.0,,,,116446.25,,,22485.0,224.0,39415.0
3.0,104374207.0,Lawrence County CTC,Lawrence,5199764.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0,,,,,,,,,,,,,,31281.75,,,,,,,5160797.58,,,,,,,,,3485.21
3.0,113384307.0,Lebanon County CTC,Lebanon,6079544.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57102.45,,83637.81,,,,,,,,,,,11595.48,,5750.0,66460.56,,361239.49,,,5480628.0,,,,,,,299.8,,12830.85
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,25016289.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241901.7,,,,,,,,,,,,,,42210.0,,,,,97186.8,,24591940.0,,,,,,,43050.63,,
3.0,118408707.0,West Side CTC,Luzerne,5657379.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12988.69,,,,,,,,,,,,,9100.0,,,,,,,,5541473.84,,,,,,,,,93816.6
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,8116705.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8476.05,,,,,,39579.7,,,,,,,,,,,,43614.45,851330.04,,7028406.9,,,,,,,,,145298.83
3.0,117414807.0,Lycoming CTC,Lycoming,1332007.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27239.55,,,,,,,,,,,,,,,,,,3630.0,,,1301138.0,,,,,,,,,
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,1692996.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23317.34,,,,,,,,,,,,,,,30000.0,,,,,,1610973.44,,,,,,,,145.9,28559.99
3.0,104435107.0,Mercer County Career Center,Mercer,4902100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101.0,,,,,,,,,,,,,,,,753874.0,,38246.0,,,4035519.0,,,,,,,,,35360.0
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,4158837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9679.0,,,,,,,,,,,,,460577.0,1400.0,9928.0,,,651184.0,616783.0,,2353011.0,,,,,,,,,56275.0
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,8782437.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115434.76,,6296.52,16180.61,,,,,,,,,,,,,15346.8,,192115.0,,,8177481.29,53362.39,,,,,90805.0,9985.38,,105430.16
3.0,123460957.0,Central Montco Technical High School,Montgomery,8420119.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13571.0,,1180.2,,,,,,,,,,,,14912.0,34435.0,,,13052.0,,,8266186.0,,,,,,28737.0,,,48046.0
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,7747481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160221.0,,24023.0,,,,,,,,,,,,2500.0,5000.0,,,259690.0,,,7237020.0,,,,,,,18191.0,,40836.0
3.0,123465507.0,North Montco Tech Career Center,Montgomery,12176000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93012.0,,,,,,,,,,,,,,,,9625.0,,1278811.0,,,10687952.0,,,,,72790.0,,,6354.0,27456.0
3.0,123469007.0,Western Montgomery CTC,Montgomery,6164088.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18574.02,,,,,,,,,,,,,,6000.0,,,,16695.18,20128.1,,6100191.08,,,,,,,,,2500.0
3.0,120481107.0,Bethlehem AVTS,Northampton,10717592.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19701.68,,,,,,,,,,,,,,6100.0,5000.0,,,,11583.68,,10620787.4,,,,,,42784.04,,,11635.9
3.0,120483007.0,Career Institute of Technology,Northampton,8417606.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39247.34,,100.0,,,,,,,,,,,,32887.5,25061.02,,,,13204.8,,8303660.46,,,,,,215.66,3229.75,,
