Cat,AUN,LEA Name,County,Total State Revenue 7000,Basic Education Funding 7110,Basic Education Funding - Formula 7111,Basic Education Funding - Social Security 7112,Level Up Supplement 7120,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340","Sewage Treatment Operations / Environmental Subsidies
7350",School Safety and Security Grants 7361,School Mental Health & Safety and Security Grants 7362,Other Safe Schools Grants 7369,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,PAsmart Grants 7506,Supplemental Equipment Grants 7509,Continuity of Education and Equity Grants 7521,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
4.0,121399898.0,Arts Academy Elementary CS,Lehigh,59490.39,,,,,,,,,,,,,,,,,,,,,,51694.59,7795.8,,,,,,,,,,,,,,,,,,
4.0,121394017.0,Circle of Seasons CS,Lehigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,121398065.0,Executive Education Academy CS,Lehigh,246333.0,,,,,,,,,,,,,,,,,,,,,,198581.0,24695.0,,,,23057.0,,,,,,,,,,,,,,
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,59011.87,,,,,,,,,,,,,,,,,,,,,,49875.26,9136.61,,,,,,,,,,,,,,,,,,
4.0,175390169.0,Lincoln Leadership Academy CS,Lehigh,325774.94,,,,,,,,,,,,,,,,,,,,,,129948.9,11101.68,,,,120454.94,,,41155.0,,,,,,23114.42,,,,,
4.0,121393330.0,Roberto Clemente CS,Lehigh,185991.54,,,,,,,,,,,,,,,,,,,,,,92016.86,11307.22,,,,,,,64455.8,,,,,,18211.66,,,,,
4.0,188392660.0,Seven Generations CS,Lehigh,208747.0,,,,,,,,,,,,,,,,,,,,,,74651.0,12386.0,,,,108457.0,,,13253.0,,,,,,,,,,,
4.0,118400001.0,Bear Creek Community CS,Luzerne,149520.83,,,,,,,,,,,,,,,,,,,,,,59303.0,9217.66,,,58599.69,,,,22400.48,,,,,,,,,,,
4.0,104432830.0,Keystone Education Center CS,Mercer,70302.53,,,,,,,,,,,,,,,,,,,,,,31554.43,6899.1,,,2000.0,,,,19849.0,,,,,10000.0,,,,,,
4.0,120450003.0,Evergreen Community CS,Monroe,2687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.0,,,,,1545.0,,,,,,
4.0,126510020.0,Agora Cyber CS,Montgomery,332208.0,,,,,,,,,,,,,,,,,,,,,,,103068.0,,,1500.0,,,,53807.0,173833.0,,,,,,,,,,
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,197942.0,,,,,,,,,,,,,,,,,,,,,,,61603.0,,,,,,,136339.0,,,,,,,,,,,
4.0,123463370.0,Souderton CS Collaborative,Montgomery,164924.0,,,,,,,,,,,,,,,,,,,,,,14180.0,3953.0,,,140000.0,,,,,,,,,6791.0,,,,,,
4.0,120486892.0,Easton Arts Academy Elementary CS,Northampton,34448.0,,,,,,,,,,,,,,,,,,,,,,21744.0,5181.0,,,,,,,,,,,,,7523.0,,,,,
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,278937.0,,,,,,,,,,,,,,,,,,,,,,135204.0,32396.0,,,,62949.0,,,48388.0,,,,,,,,,,,
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,160521.92,,,,,,,,,,,,,,,,,,,,,,58313.97,10915.95,,,,70000.0,,,21292.0,,,,,,,,,,,
4.0,139481451.0,Lehigh Valley Dual Language CS,Northampton,43623.59,,,,,,,,,,,,,,,,,,,,,,,8330.71,,,,,,,20191.0,,,,,,15101.88,,,,,
4.0,126510015.0,Ad Prima CS,Philadelphia,126191.0,,,,,,,,,,,,,,,,,,,,,,79037.0,12678.0,,,,,,,34476.0,,,,,,,,,,,
4.0,126512990.0,Alliance for Progress CS,Philadelphia,126428.0,,,,,,,,,,,,,,,,,,,,,,54311.0,9181.0,,,,29628.0,,,33308.0,,,,,,,,,,,
4.0,104510394.0,Antonia Pantoja Community CS,Philadelphia,133309.0,,,,,,,,,,,,,,,,,,,,,,,12426.0,,,,105000.0,,,,,,,,,15883.0,,,,,
4.0,181519176.0,ASPIRA Bilingual Cyber CS,Philadelphia,115656.0,,,,,,,,,,,,,,,,,,,,,,,10656.0,,,,105000.0,,,,,,,,,,,,,,
4.0,126510010.0,Belmont CS,Philadelphia,758551.0,,,,,,,,,,,,,,,,,,,,,,72200.0,17367.0,,,70000.0,,,,41866.0,,,,,,32778.0,,,,,524340.0
4.0,168513758.0,Bluford CS,Philadelphia,40623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40623.0,,,,,,,,,,,
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,254864.0,,,,,,,,,,,,,,,,,,,,,,114110.0,11631.0,,,,70000.0,,,38932.0,,,,,,20191.0,,,,,
4.0,126513160.0,Christopher Columbus CS,Philadelphia,63376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63376.0,,,,,,,,,,,
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,338371.0,,,,,,,,,,,,,,,,,,,,,,178462.0,22289.0,,,,,,,102297.0,,,,,,35323.0,,,,,
4.0,103519376.0,Daroff CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,126516724.0,Deep Roots CS,Philadelphia,40674.0,,,,,,,,,,,,,,,,,,,,,,34155.0,6519.0,,,,,,,,,,,,,,,,,,
4.0,126510011.0,Discovery CS,Philadelphia,67602.0,,,,,,,,,,,,,,,,,,,,,,,11521.0,,,,,,,56081.0,,,,,,,,,,,
4.0,126513440.0,Esperanza Academy CS,Philadelphia,431770.0,,,,,,,,,,,,,,,,,,,,,,268677.0,60045.0,,,,,,,68208.0,,,,,,34840.0,,,,,
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,41391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31005.0,,,10386.0,,,,,,,,,,,
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,124572.0,,,,,,,,,,,,,,,,,,,,,,,8815.0,,,,105000.0,,,,,,,,,10757.0,,,,,
4.0,100510000.0,First Philadelphia Preparatory CS,Philadelphia,368360.0,,,,,,,,,,,,,,,,,,,,,,255117.0,33500.0,,,,,,,79743.0,,,,,,,,,,,
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,111533.0,,,,,,,,,,,,,,,,,,,,,,59976.0,8497.0,,,,,,,41357.0,,,,,1703.0,,,,,,
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,79646.0,,,,,,,,,,,,,,,,,,,,,,,3746.0,,,3927.0,,,,71973.0,,,,,,,,,,,
4.0,126513450.0,Franklin Towne CHS,Philadelphia,127814.0,,,,,,,,,,,,,,,,,,,,,,,23546.0,,,,,,,79997.0,,,,,,24271.0,,,,,
4.0,126518547.0,Frederick Douglass Mastery CS,Philadelphia,203202.0,,,,,,,,,,,,,,,,,,,,,,,18000.0,,,,104816.0,,,66001.0,,,,,14385.0,,,,,,
4.0,126513270.0,Freire CS,Philadelphia,259631.05,,,,,,,,,,,,,,,,,,,,,,150843.59,6411.4,,,,,26318.06,,76058.0,,,,,,,,,,,
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,69118.0,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,,,,,57118.0,,,,,,,,,,,
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,10500.0,,,,,,,,,,,,,,,,,,,,,,,10500.0,,,,,,,,,,,,,,,,,,
4.0,126510005.0,Green Woods CS,Philadelphia,121788.0,,,,,,,,,,,,,,,,,,,,,,,12317.0,,,45700.0,30928.0,,,29972.0,,,,,,2871.0,,,,,
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,132905.0,,,,,,,,,,,,,,,,,,,,,,,10680.0,,,,,,,35220.0,,,,,,,,,,,87005.0
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,67958.0,,,,,,,,,,,,,,,,,,,,,,,8589.0,,,,,,,59369.0,,,,,,,,,,,
4.0,126513510.0,Independence CS,Philadelphia,179986.0,,,,,,,,,,,,,,,,,,,,,,100911.0,14252.0,,,,,,,64823.0,,,,,,,,,,,
4.0,126512039.0,Independence CS West,Philadelphia,113880.0,,,,,,,,,,,,,,,,,,,,,,106845.0,7035.0,,,,,,,,,,,,,,,,,,
4.0,126513070.0,Inquiry CS,Philadelphia,35196.0,,,,,,,,,,,,,,,,,,,,,,,,,,15495.0,,,,10144.0,,,,,,9557.0,,,,,
4.0,133513315.0,John B Stetson CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,182514568.0,Keystone Academy CS,Philadelphia,180750.0,,,,,,,,,,,,,,,,,,,,,,87847.0,8053.0,,,48738.0,,,,36112.0,,,,,,,,,,,
4.0,126514864.0,KIPP DuBois CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,126510013.0,KIPP Philadelphia CS,Philadelphia,77124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77124.0,,,,,,
4.0,126515362.0,KIPP Philadelphia Octavius Catto CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,126513110.0,Laboratory CS,Philadelphia,109374.0,,,,,,,,,,,,,,,,,,,,,,65530.0,8363.0,,,,,,,35481.0,,,,,,,,,,,
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,122408.0,,,,,,,,,,,,,,,,,,,,,,,22410.0,,,43727.0,,,,56271.0,,,,,,,,,,,
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,318744.0,,,,,,,,,,,,,,,,,,,,,,214546.0,73.0,,,,,,,104125.0,,,,,,,,,,,
4.0,126510014.0,Maritime Academy CS,Philadelphia,101513.91,,,,,,,,,,,,,,,,,,,,,,,11591.09,,,,,,,64878.0,,,,,,25044.82,,,,,
4.0,126513150.0,MAST Community CS,Philadelphia,477983.0,,,,,,,,,,,,,,,,,,,,,,221457.0,27038.0,,,128754.0,,,,100734.0,,,,,,,,,,,
4.0,126513117.0,MaST Community CS II,Philadelphia,363690.0,,,,,,,,,,,,,,,,,,,,,,238295.0,18360.0,,,107035.0,,,,,,,,,,,,,,,
4.0,126511624.0,MaST Community CS III,Philadelphia,313966.0,,,,,,,,,,,,,,,,,,,,,,168156.0,12000.0,,,133810.0,,,,,,,,,,,,,,,
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,169917.0,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,106780.0,,,43151.0,,,,,10986.0,,,,,,
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,81014.0,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,71014.0,,,,,,,,,,,,,,
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,308378.0,,,,,,,,,,,,,,124114.0,,,,,,,,,15000.0,,,,107731.0,,,58533.0,,,,,3000.0,,,,,,
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,164065.0,,,,,,,,,,,,,,,,,,,,,,,11000.0,,,,100290.0,,,45131.0,,,,,7644.0,,,,,,
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,246372.0,,,,,,,,,,,,,,147400.0,,,,,,,,,16000.0,,,,79972.0,,,,,,,,3000.0,,,,,,
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,389193.0,,,,,,,,,136666.0,,,,,,,,,,,,,,25000.0,,,,122976.0,,,93565.0,,,,,10986.0,,,,,,
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,567551.0,,,,,,,,,,,,,,150000.0,,,,,,,,175402.0,25000.0,,,,129709.0,,,79452.0,,,,,7988.0,,,,,,
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,318626.0,,,,,,,,,,,,,,150000.0,,,,,,,,,15000.0,,,,70000.0,,,71626.0,,,,,12000.0,,,,,,
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,148347.0,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,87004.0,,,46343.0,,,,,,,,,,,
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,526722.0,,,,,,,,,,,,,,149463.0,,,,,,,,145678.0,20000.0,,,,138804.0,,,61791.0,,,,,,,,,,,10986.0
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,336841.0,,,,,,,,,,,,,,,,,,,,,,125238.0,15000.0,,,,131830.0,,,59787.0,,,,,4986.0,,,,,,
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,121999.0,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,50988.0,,,61011.0,,,,,,,,,,,
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,386104.0,,,,,,,,,,,,,,,,,,,,,,181131.0,32000.0,,,,109744.0,,,52241.0,,,,,10988.0,,,,,,
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,285746.0,,,,,,,,,,,,,,132381.0,,,,,,,,66150.0,8000.0,,,,79215.0,,,,,,,,,,,,,,
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,273481.0,,,,,,,,,,,,,,,,,,,,,,128964.0,2814.0,,,30457.0,33694.0,,,77552.0,,,,,,,,,,,
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,79883.0,,,,,,,,,,,,,,,,,,,,,,,11642.0,,,,,,,68241.0,,,,,,,,,,,
4.0,126513000.0,Multicultural Academy CS,Philadelphia,72302.0,,,,,,,,,,,,,,,,,,,,,,46000.0,6600.0,,,,,,,19702.0,,,,,,,,,,,
4.0,126513420.0,New Foundations CS,Philadelphia,371923.0,,,,,,,,,,,,,,,,,,,,,,234068.0,30043.0,,,22104.0,,,,85708.0,,,,,,,,,,,
4.0,126510019.0,Northwood Academy CS,Philadelphia,77587.0,,,,,,,,,,,,,,,,,,,,,,,12875.0,,,,,,,64712.0,,,,,,,,,,,
4.0,126513452.0,Olney Charter High School,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,173515368.0,Pan American Academy CS,Philadelphia,313844.0,,,,,,,,,,,,,,,,,,,,,,84799.0,13882.0,,,62001.0,70000.0,,,64568.0,,,,,,18594.0,,,,,
4.0,126510004.0,People for People CS,Philadelphia,194321.0,,,,,,,,,,,,,,,,,,,,,,59335.0,9031.0,,,64500.0,,,,45506.0,,,,,,15949.0,,,,,
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,277789.36,,,,,,,,,,,,,,,,,,,,,,167913.56,20959.8,,,,,,,88916.0,,,,,,,,,,,
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,64260.52,,,,,,,,,,,,,,,,,,,,,,-3076.37,12348.13,,,,,,,48510.0,,,,,3005.0,3473.76,,,,,
4.0,126510929.0,Philadelphia Hebrew Public CS,Philadelphia,112533.0,,,,,,,,,,,,,,,,,,,,,,50231.0,13587.0,,,34808.0,,,,,,,,,,13907.0,,,,,
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,55441.0,,,,,,,,,,,,,,,,,,,,,,40036.0,1005.0,,,,,,,14400.0,,,,,,,,,,,
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,546886.0,,,,,,,,,,,,,,,,,,,,,,378089.0,33949.0,,,53000.0,,,,81848.0,,,,,,,,,,,
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,134684.91,,,,,,,,,,,,,,,,,,,,,,85324.06,2493.85,,,,,,,46867.0,,,,,,,,,,,
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,112146.0,,,,,,,,,,,,,,,,,,,,,,60745.0,7009.0,,,,,,,37422.0,,,,,,6970.0,,,,,
4.0,126510001.0,Russell Byers CS,Philadelphia,200392.0,,,,,,,,,,,,,,,,,,,,,,67399.0,12300.0,,,,70000.0,,,41095.0,,,,,,9598.0,,,,,
4.0,114514135.0,Sankofa Freedom Academy CS,Philadelphia,60568.88,,,,,,,,,,,,,,,,,,,,,,,12562.88,,,,,,,48006.0,,,,,,,,,,,
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,124078.0,,,,,,,,,,,,,,,,,,,,,,79982.0,6859.0,,,,,,,37237.0,,,,,,,,,,,
4.0,192518422.0,Tacony Academy CS,Philadelphia,244361.0,,,,,,,,,,,,,,,,,,,,,,153823.0,20000.0,,,,,,,70538.0,,,,,,,,,,,
4.0,126511530.0,TECH Freire CS,Philadelphia,112326.94,,,,,,,,,,,,,,,,,,,,,,102774.64,9552.3,,,,,,,,,,,,,,,,,,
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,236802.0,,,,,,,,,,,,,,,,,,,,,,,17370.0,,,144622.0,,,,74810.0,,,,,,,,,,,
4.0,126512674.0,Universal Alcorn CS,Philadelphia,36796.06,,,,,,,,,,,,,,,,,,,,,,,23430.42,,,,,,,,,,,,,13365.64,,,,,
4.0,126519434.0,Universal Audenried CS,Philadelphia,525545.56,,,,,,,,,412175.99,,,,,,,,,,,,,,7734.75,,,,54630.0,,,45169.0,,,,,,5835.82,,,,,
4.0,126517442.0,Universal Creighton CS,Philadelphia,84435.88,,,,,13345.0,,,,,,,,,,,,,,,,,,9882.88,,,,,,,61208.0,,,,,,,,,,,
4.0,126513210.0,Universal Institute CS,Philadelphia,200888.86,,,,,,,,,,,,,,,,,,,,,,81887.19,19272.81,,,,,,,53218.0,,,,,,46510.86,,,,,
4.0,126513415.0,Universal Vare CS,Philadelphia,39207.62,,,,,,,,,,,,,,,,,,,,,,,2695.0,,,,,,,33202.0,,,,,,3310.62,,,,,
4.0,126513020.0,West Oak Lane CS,Philadelphia,238003.0,,,,,,,,,,,,,,,,,,,,,,123067.0,18800.0,,,,,,,76136.0,,,,,20000.0,,,,,,
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,130467.0,,,,,,,,,,,,,,,,,,,,,,,10149.0,,,,,50029.0,,52811.0,,,,,,17478.0,,,,,
4.0,126510007.0,Wissahickon CS,Philadelphia,261484.0,,,,,,,,,,,,,,,,,,,,,,123994.0,17211.0,,,66439.0,,,,37460.0,,,,,,16380.0,,,,,
4.0,126513250.0,Young Scholars CS,Philadelphia,149876.86,,,,,,,,,,,,,,,,,,,,,,39819.29,10796.03,,,,72954.1,,,20968.0,,,,,,5339.44,,,,,
4.0,126512870.0,Youth Build Phila CS,Philadelphia,51998.0,,,,,,,,,,,,,,,,,,,,,,36217.0,,,,,,,,15781.0,,,,,,,,,,,
4.0,129544907.0,Gillingham Charter School,Schuylkill,27266.71,,,,,,,,,,,,,,,,,,,,,,2225.13,4308.9,,,,,,,14971.0,,,,,,5761.68,,,,,
4.0,105620001.0,Tidioute Community CS,Warren,31563.97,,,,,,,,,,,,,,,,,,,,,,,5738.69,,,,,,,25825.28,,,,,,,,,,,
4.0,101636920.0,California Academy of Learning CS,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,107653040.0,Dr Robert Ketterer CS Inc,Westmoreland,42333.0,,,,,,,,,,,,,,,,,,,,,,15600.0,7080.0,,,19653.0,,,,,,,,,,,,,,,
4.0,112673300.0,Crispus Attucks CS,York,96654.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9494.0,,,,,69019.51,18141.1,,,,,
4.0,112673500.0,Lincoln CS,York,189368.51,,,,,,,,,,,,,,,,,,,,,,88812.14,12027.99,,,,,,,66679.0,,,,,,21849.38,,,,,
4.0,189670676.0,York Academy Regional CS,York,145626.99,,,,,,,,,,,,,,,,,,,,,,109431.01,16909.2,,,,,,,18960.0,,,,,326.78,,,,,,
6.0,113363705.0,Lancaster County Academy,Lancaster,10861.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10861.59,,,,
6.0,112679205.0,York Adams Academy,York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,School District,,13691387634.719997,7526076354.76,7002415570.419996,523660784.34000003,222176929.24,89330.56,31824427.16999998,3041501.8200000003,18315.45,16388077.569999995,487.33,95256.24,38403.0,3474.0,1238628204.0600014,18575796.34,406072.0,19691.23,100814006.67000002,25037974.95,526945543.81000006,67702373.78,238822627.77000013,29401367.479999993,673142776.8999997,993.25,10862799.27,26345832.869999994,2505287.84,1300.0,284787605.0,4084388.61,1233709.4200000002,133327.3,1000000.0,13041242.409999998,0.0,-1746065.8099999994,2629463447.43,83800.0,68893.0,272082.0
,,AVTS / CTC,,144463706.32999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68994644.75,0.0,0.0,0.0,65610.0,0.0,0.0,127166.0,0.0,0.0,317249.5,0.0,0.0,0.0,199836.62,0.0,0.0,248677.65,1001940.5399999998,379660.58,0.0,0.0,43419.4,4429486.69,0.0,0.0,1074515.45,0.0,11729022.09,55845771.550000004,6705.51,0.0,0.0
,,Charter School,,25623388.949999996,0.0,0.0,0.0,0.0,13345.0,0.0,0.0,0.0,548841.99,0.0,0.0,0.0,38899.68,853358.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,7973643.849999999,2628428.5699999994,0.0,0.0,1600539.09,3564558.47,76347.06,0.0,6618689.56,178695.28,0.0,0.0,0.0,299081.51,597391.41,0.0,0.0,1918.0,0.0,629023.48
,,Special Program Jointure,,10861.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10861.59,0.0,0.0,0.0,0.0
,,Total,,13861485591.589998,7526076354.76,7002415570.419996,523660784.34000003,222176929.24,102675.56,31824427.16999998,3041501.8200000003,18315.45,85931564.30999999,487.33,95256.24,38403.0,107983.68,1239481562.0600014,18575796.34,533238.0,19691.23,100814006.67000002,25355852.45,526945543.81000006,67702373.78,246796271.62000012,32229632.669999994,673142776.8999997,993.25,12712016.01,30912331.87999999,2961295.48,1300.0,291406294.56,4306503.29,5663196.11,133327.3,1000000.0,14414839.369999997,597391.41,9993817.870000001,2685309218.98,92423.51,68893.0,901105.48
