Cat,AUN,LEA Name,County,"Object 100
Personnel Services - Salaries","Object 200
Personnel Services - Employee Benefits",Object 220 Social Security Contributions,Object 230 Retirement Contributions,"Object 300
Purchased Professional and Technical Services","Object 400
Purchased Property Services","Object 500
Other Purchased Services","Object 600
Supplies","Object 700
Property","Object 800
Other Objects","Object 900
Other Uses of Funds",Total
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,3739128.0,3189235.0,284469.0,1260787.0,126418.0,170451.0,147111.0,900260.0,714896.0,226082.0,290584.0,9504165.0
3.0,113363807.0,Lancaster County CTC,Lancaster,10911213.17,7258449.28,807811.51,3689967.44,1275168.82,1326746.2,1990331.86,2631613.42,1367611.8599999999,689639.6399999999,1149867.89,28600642.14
3.0,104374207.0,Lawrence County CTC,Lawrence,3151119.9899999998,2579208.2,232660.03999999998,1105328.71,318916.61,234076.6,196015.44,321134.87,382127.33,27879.23,0.0,7210478.27
3.0,113384307.0,Lebanon County CTC,Lebanon,3932224.5900000003,2842029.39,287467.12,1334906.9900000002,200704.58000000002,367481.55,161969.88,738323.54,272030.98,266295.54,523681.05,9304741.1
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,13619268.83,10301635.25,1322608.93,5047457.04,1627988.62,663316.06,476713.64999999997,1756435.95,1162408.25,446825.85,1840018.57,31894611.03
3.0,118408707.0,West Side CTC,Luzerne,3500754.6,2537940.66,262463.99,1231681.99,74764.24,347438.66,205749.66999999998,346443.56,555178.29,9183.54,284415.6,7861868.82
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,5211700.0,3710008.73,388554.02999999997,1689922.09,253344.3,542021.13,262174.37,663703.9700000001,566759.97,25564.93,187678.35,11422955.75
3.0,117414807.0,Lycoming CTC,Lycoming,809217.36,546825.07,59693.78,283786.92000000004,104621.61,7743.49,52458.25,193757.94999999998,110812.83,53029.55,282848.0,2161314.11
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,1121921.1,851774.89,83008.25,392581.99,176118.31,173576.61000000002,66214.05,222056.54,44644.46,378.0,0.0,2656683.96
3.0,104435107.0,Mercer County Career Center,Mercer,2452221.0,2086061.0,183214.0,845063.0,136092.0,372609.0,126358.0,515910.65,141610.0,202387.0,780000.0,6813248.65
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,1773569.0,1296232.0,134039.0,670599.0,240457.0,652946.0,100522.0,340145.0,471940.0,48384.0,166582.0,5090777.0
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,4693866.95,3586733.21,352329.65,1679290.92,132007.16999999998,435363.22,223872.45999999996,1245031.05,188398.69,30453.82,295917.84,10831644.41
3.0,123460957.0,Central Montco Technical High School,Montgomery,4675609.0,3071609.0,342523.0,1591668.0,76524.0,1195849.0,172395.0,491712.0,175873.0,55116.0,1598762.0,11513449.0
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,5066421.0,3557389.0,370491.0,1740018.0,179160.0,521225.0,211036.0,886886.0,164960.0,69539.0,300038.0,10956654.0
3.0,123465507.0,North Montco Tech Career Center,Montgomery,7083072.0,4334211.0,537485.0,2451375.0,209232.0,758481.0,212141.0,1335822.0,1050029.0,147382.0,931639.0,16062009.0
3.0,123469007.0,Western Montgomery CTC,Montgomery,3135809.86,2026435.88,233321.96,970323.33,110875.5,820004.86,416935.85000000003,725640.59,701369.44,626092.64,0.0,8563164.62
3.0,120481107.0,Bethlehem AVTS,Northampton,5501181.88,4245978.21,415081.74,1912905.5099999998,259381.19999999998,427255.73000000004,184543.74,1353508.3900000001,806538.7999999999,37884.07,1360445.42,14176717.44
3.0,120483007.0,Career Institute of Technology,Northampton,3706793.92,2407667.88,221817.91000000003,1281931.82,168782.72999999998,262156.45,169152.93000000002,684424.92,218786.15,168662.44,1025000.0,8811427.42
3.0,116495207.0,Northumberland County CTC,Northumberland,826378.22,627589.1,62989.740000000005,271727.18,119606.07,118833.61,47201.89,159075.02000000002,133642.01,2254.57,23785.17,2058365.66
3.0,126514007.0,Philadelphia AVTS,Philadelphia,21050371.19,14339111.030000001,1611410.76,7519490.649999999,478511.63,134504.79,101665.38,1657595.59,122987.95,34765.44,0.0,37919513.0
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,3221219.93,2752907.74,241708.94999999998,1109668.51,787899.1499999999,498958.54,670545.15,706358.67,357463.93,3916.89,0.0,8999270.0
3.0,108567807.0,Somerset County Technology Center,Somerset,2421937.56,2202128.8600000003,179028.36,838176.51,249799.74000000002,150532.39,747034.12,859942.06,306855.62,163365.61,25066.88,7126662.84
3.0,119584707.0,Susquehanna County CTC,Susquehanna,2545502.1899999995,1779354.09,191691.00999999998,886655.4199999999,52095.9,677907.2100000001,129856.9,457789.39,352515.86000000004,24697.510000000002,5004.59,6024723.64
3.0,116606707.0,SUN Area Technical Institute,Union,2748210.53,2265235.1,208143.69,938367.47,93954.4,413595.75,171898.28999999998,576123.42,940554.33,27717.02,161169.43,7398458.27
3.0,106619107.0,Venango Technology Center,Venango,2312372.52,2108043.31,176673.07,810217.48,124909.51,142446.44,556318.9,1643255.03,636040.11,21470.33,368689.69,7913545.84
3.0,101634207.0,Mon Valley CTC,Washington,1556515.19,1139539.43,119239.03,545892.18,21962.57,139885.27000000002,112402.65999999999,434190.36000000004,92806.09,30731.43,419701.84,3947734.84
3.0,101638907.0,Western Area CTC,Washington,2412604.81,1644246.01,182716.03,838112.0199999999,111466.15,201519.56,189207.11,613406.15,134443.31,85757.25,292095.73,5684746.08
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,4229737.71,2752623.1300000004,317151.7,1445545.54,774261.78,835373.6499999999,160389.23,1438855.29,747984.54,129881.97,65000.0,11134107.3
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,1996896.89,1268356.04,153322.86000000002,685021.41,102194.02,123134.06,95760.74999999999,534338.85,134195.13,104260.72,0.0,4359136.46
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,1558725.05,1075378.56,118637.75000000001,537371.11,122430.25,436834.86000000004,82187.27,292409.04,145038.66,8725.169999999998,8915.09,3730643.95
3.0,112679107.0,York Co School of Technology,York,14330805.969999999,9426348.34,1057919.9200000002,4905772.66,771242.54,739670.98,2951209.75,2836098.4899999998,1470444.1199999999,334169.94999999995,105277.2,32965267.34
4.0,197010542.0,Gettysburg Montessori CS,Adams,1709078.0,590360.0,126891.0,107662.0,559880.0,272881.0,246643.0,285031.0,123712.0,231804.0,152873.0,4172262.0
4.0,141019741.0,Vida CS,Adams,1709268.63,653639.0,135977.0,75837.0,364395.0,621130.0,114602.0,134192.0,12408.0,46452.0,0.0,3656086.63
4.0,102024758.0,Catalyst Academy CS,Allegheny,2332568.0,691741.0,173567.0,0.0,679770.0,745877.0,352383.0,255337.0,0.0,127496.0,0.0,5185172.0
4.0,102020001.0,City CHS,Allegheny,5883216.0,2845993.0,440625.0,1170684.0,792229.0,560166.0,862794.0,372668.0,7528080.0,526536.0,1446840.0,20818522.0
4.0,199025446.0,Environmental CS at Frick Park,Allegheny,12637520.0,4661334.0,995650.0,1330480.0,2144234.0,1356407.0,1095321.0,656242.0,13911630.0,631642.0,3023644.0,40117974.0
4.0,103029865.0,Life Male STEAM Academy CS,Allegheny,1185391.0,294174.0,89061.0,0.0,256905.0,553357.0,150604.0,52033.0,0.0,6856.0,0.0,2499320.0
4.0,102023030.0,Manchester Academic CS,Allegheny,4241399.0,2186196.0,309891.0,1443055.0,1087088.0,1163907.0,396557.0,273450.0,398515.0,23745.0,22067.0,9792924.0
4.0,102023217.0,Passport Academy CS,Allegheny,922506.0,552934.0,84447.0,325257.0,1000278.0,152195.0,191783.0,358719.0,726645.0,32796.0,354603.0,4292459.0
4.0,103022481.0,Penn Hills CS of Entrepreneurship,Allegheny,3520088.0,1965901.0,263366.0,709737.0,1000996.0,884518.0,405559.0,516701.0,1280098.0,174401.0,194173.0,9942435.0
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,10780276.0,5109383.0,824707.0,1508228.0,3997306.0,149724.0,1580116.0,1438951.0,126228.0,381777.0,934873.0,24498634.0
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,6083552.0,2586539.0,474542.0,369644.0,4789486.0,192533.0,1727183.0,1120934.0,56500.0,439416.0,1376000.0,18372143.0
4.0,103020005.0,Propel CS-East,Allegheny,2704083.0,1330834.0,207969.0,386387.0,1607072.0,102192.0,516230.0,466465.0,11470.0,298758.0,262859.0,7299963.0
4.0,103024952.0,Propel CS-Hazelwood,Allegheny,1981035.0,773440.0,153487.0,105326.0,2104595.0,85657.0,964084.0,409583.0,22208.0,399072.0,557366.0,7297040.0
4.0,103020002.0,Propel CS-Homestead,Allegheny,4304555.0,1810449.0,331493.0,280411.0,3138410.0,206754.0,1642769.0,845428.0,90992.0,183917.0,2163708.0,14386982.0
4.0,103020003.0,Propel CS-McKeesport,Allegheny,2373181.0,918646.0,185540.0,153094.0,1646988.0,97178.0,643263.0,503874.0,9638.0,158861.0,1448903.0,7800532.0
4.0,103020004.0,Propel CS-Montour,Allegheny,5745505.0,2499497.0,441196.0,513371.0,4663782.0,229079.0,1474606.0,1123070.0,32186.0,294588.0,1079363.0,17141676.0
4.0,103028192.0,Propel CS-Northside,Allegheny,2419175.0,921029.0,192539.0,71856.0,3169393.0,144715.0,1052129.0,507010.0,19674.0,216571.0,999349.0,9449045.0
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,1984468.0,987658.0,150741.0,325601.0,638930.0,88966.0,990156.0,447788.0,47293.0,10378.0,45219.0,5240856.0
4.0,102027560.0,Provident CS,Allegheny,6131658.640000001,1884382.01,459502.14,0.0,651737.6,351955.67,393547.18000000005,525558.86,0.0,66501.24,3730000.0,13735341.2
4.0,103023410.0,Spectrum CS,Allegheny,500590.0,301629.0,37704.0,104293.0,391218.0,111775.0,103029.0,39112.0,31482.0,6906.0,0.0,1485741.0
4.0,102020003.0,The New Academy CS,Allegheny,0.0,0.0,0.0,0.0,1816902.0,0.0,243357.0,75124.0,57463.0,0.0,0.0,2192846.0
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,3830891.0,1108128.0,281076.0,378259.0,802615.0,453777.0,847689.0,515655.0,574150.0,555820.0,495276.0,9184001.0
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,3525300.0,1755666.0,266616.0,772168.0,972843.0,291238.0,615154.0,210687.0,40044.0,238370.0,454470.0,8103772.0
4.0,103028246.0,Urban Pathways K-5 College CS,Allegheny,2449720.0,1082580.0,184235.0,356715.0,1344822.0,1311229.0,1103732.0,576306.0,9696.0,17128.0,0.0,7895213.0
4.0,103028425.0,Westinghouse Arts Academy CS,Allegheny,2677113.0700000003,883312.22,195174.08,0.0,221439.73,1203973.12,556409.88,493236.57,87202.53,184792.0,7593.84,6315072.96
4.0,103020368.0,Young Scholars of Greater Allegheny CS,Allegheny,3553157.0,1048855.0,265705.0,143043.0,475635.0,439788.0,97562.0,404755.0,146418.0,13558.0,0.0,6179728.0
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,4004172.0,1238100.0,309861.0,77258.0,458709.0,374567.0,130841.0,420053.0,183455.0,132031.0,623622.0,7565550.0
4.0,127046517.0,Baden Academy CS,Beaver,3952807.93,2169541.4,322992.06,657191.3400000001,1444838.8599999999,312617.26,244274.63,796411.8099999999,76389.85,138761.28,482431.55,9618074.57
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,3811944.22,2384685.18,291299.29,1017025.0499999999,1311639.03,1969370.76,917864.6300000001,361017.26,190285.75,346287.61,874106.03,12167200.47
4.0,127041735.0,Midland Innovation & Technology CS,Beaver,1027871.29,342599.06,78675.54000000001,0.0,768811.86,35906.88,529871.5900000001,423033.9,3138941.04,157207.63,377909.89,6802153.14
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,52819909.47,39165798.35,4000115.1399999997,18604493.65,24273996.51,2315470.7,6622699.119999999,29111554.66,17472792.7,1393384.31,1932829.97,175108435.79
4.0,108057079.0,HOPE for Hyndman CS,Bedford,1020350.0,556894.0,79207.0,84992.0,333201.0,88154.0,348293.0,423542.0,977037.0,92697.0,219980.0,4060148.0
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,1446312.77,960769.5900000001,109235.59,504198.56999999995,860260.1100000001,16712.37,133418.61,161357.69,21682.0,10990.51,53591.0,3665094.65
4.0,122093460.0,Bucks County Montessori CS,Bucks,1445823.0,824492.0,134589.0,491698.0,211108.0,413372.0,82605.0,109040.0,85734.0,1779.0,0.0,3173953.0
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,1690574.0,782434.0,129212.0,269867.0,285403.0,90003.0,66163.0,125525.0,63529.0,104411.0,71396.0,3279438.0
4.0,122093140.0,School Lane CS,Bucks,11447271.61,5114028.33,856899.11,2308073.3,749874.61,606619.52,327929.49,847290.6,681221.5,1402667.07,1710000.0,22886902.73
4.0,110143060.0,Centre Learning Community CS,Centre,766658.53,492189.86,58725.16,264520.86,114572.38,52468.88,37716.88,53101.850000000006,74384.99,16072.56,24823.68,1631989.61
4.0,110143120.0,Nittany Valley CS,Centre,547223.0,198094.0,41428.0,66789.0,32477.0,70029.0,41667.0,39042.0,0.0,23104.0,29821.0,981457.0
4.0,110140001.0,Young Scholars of Central PA CS,Centre,2772160.0,2191455.0,224522.0,1377297.0,1088978.0,523305.0,143373.0,101355.0,47713.0,68254.0,632703.0,7569296.0
4.0,124150002.0,21st Century Cyber CS,Chester,9193166.540000001,5141334.6,691219.76,2939818.47,1245921.17,330803.66000000003,1305023.6199999999,1500628.94,134832.62,101988.82,286092.8,19239792.77
4.0,125230001.0,Achievement House CS,Chester,8324684.0,2903685.0,613877.0,528157.0,2162572.0,58916.0,1379374.0,671917.0,888014.0,206224.0,278220.0,16873606.0
4.0,124150003.0,Avon Grove CS,Chester,13673364.0,6392741.0,1028349.0,2172814.0,5176601.0,1499908.0,872666.0,1550998.0,3779386.0,208935.0,1577364.0,34731963.0
4.0,124152880.0,Chester Co Family Academy CS,Chester,359805.5,132485.17,27831.45,29985.41,275822.15,100766.62,35599.479999999996,59939.409999999996,0.0,3662.35,0.0,968080.68
4.0,124153320.0,Collegium CS,Chester,28132907.0,10374148.0,1515212.0,4619840.0,5258925.0,2315182.0,2029903.0,3086179.0,0.0,233103.0,8675370.0,60105717.0
4.0,124152637.0,Insight PA Cyber CS,Chester,30256826.0,10080831.0,2296202.0,484879.0,9062578.0,3325333.0,2217673.0,14351505.0,42351.0,160549.0,0.0,69497646.0
4.0,124150004.0,Pennsylvania Leadership CS,Chester,27148815.0,10267951.0,1926670.0,2595238.0,7225105.0,1701860.0,2145715.0,1493698.0,9544198.0,930392.0,3409746.0,63867480.0
4.0,124153350.0,Renaissance Academy CS,Chester,9055794.0,6070951.0,691064.0,1371064.0,2393369.0,502931.0,840742.0,480330.0,1004953.0,1633343.0,618750.0,22601163.0
4.0,101833400.0,Sugar Valley Rural CS,Clinton,3860297.24,2881529.57,281379.95,1334408.2899999998,362665.04000000004,485114.82,123938.6,642777.02,43673.35,203986.36,327121.33,8931103.33
4.0,115227010.0,Capital Area School for the Arts CS,Dauphin,1500948.22,921466.0800000001,112285.88,513996.33999999997,376061.95,62966.75,114769.61,76829.86,38548.39,94027.77,327697.05,3513315.68
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,123294315.68,75328603.11,9176289.99,40053118.09,72437673.66,2786351.44,14484746.94,36572609.62,3126938.38,3836815.9699999993,85802571.23,417670626.03
4.0,115220001.0,Infinity CS,Dauphin,1619192.0,613221.0,122615.0,190456.0,138287.0,1885255.0,95980.0,207777.0,0.0,289557.0,32135.0,4881404.0
4.0,115227398.0,Pennsylvania STEAM Academy CS,Dauphin,1175876.0,643387.0,99436.0,387871.0,811565.0,160776.0,17961.0,294986.0,196772.0,42658.0,8414955.0,11758936.0
4.0,115222343.0,Premier Arts and Science CS,Dauphin,1600446.55,598086.72,122588.24,183672.36,432336.58,167776.72,119663.55,378877.19000000006,0.0,7448.69,31935.0,3336571.0
4.0,115227871.0,Reach Cyber CS,Dauphin,54259831.79,14456126.62,4003044.4899999998,8.1,41812982.78,1352379.4400000002,4276092.55,9967657.709999999,12554611.78,320509.28,0.0,139000191.95
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,1539491.0,1035330.0,113000.0,500197.0,781627.0,92940.0,84422.0,199279.0,0.0,14976.0,36072.0,3784137.0
4.0,125236827.0,Chester Charter Scholars Academy CS,Delaware,5253897.0,1701187.7,398620.7,0.0,1180076.0,434325.0,1037152.0,679585.0,3249482.0,1467732.0,643786.0,15647222.7
4.0,125232950.0,Chester Community CS,Delaware,30731431.69,5736375.13,2242596.95,0.0,40116338.17,10653760.44,1754403.2,3355208.9599999995,193138.3,1031190.0800000001,1036259.69,94608105.66
4.0,125233517.0,Vision Academy CS,Delaware,5036912.0,1183773.0,376509.0,0.0,953211.0,271567.0,111340.0,438321.0,1972749.0,114089.0,314130.0,10396092.0
4.0,105257512.0,Erie Rise Leadership Academy CS,Erie,3160674.0,1056953.0,239250.0,107031.0,819663.0,337459.0,308386.0,462583.0,39825.0,270144.0,0.0,6455687.0
4.0,105250004.0,Montessori Regional CS,Erie,3418477.0,2331250.0,252491.0,1204041.0,544230.0,726637.0,165147.0,508713.0,19894.0,159744.0,521002.0,8395094.0
4.0,105250001.0,Perseus House CS of Excellence,Erie,5239964.51,3171563.3200000003,393701.45999999996,1592214.06,391629.64,320249.14,225363.93000000002,827775.3700000001,183357.0,460365.71,256435.0,11076703.62
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,4337113.18,2199379.52,305192.07,1389370.6400000001,538560.63,650775.41,430633.43,368814.19,2690.35,109778.64,0.0,8637745.35
4.0,111440001.0,New Day CS,Huntingdon,1489664.76,997929.8,110817.36,521971.75,168873.2,268777.91,168821.25,180312.89,157328.75,1482.31,0.0,3433190.87
4.0,111315438.0,Stone Valley Community CS,Huntingdon,805994.9,283350.58,61636.59,0.0,75444.53,81062.64,34070.53,41278.53,86194.48,1661.0,5056.0,1414113.19
4.0,119350001.0,Fell CS,Lackawanna,878811.0,451138.0,37707.0,289176.0,234608.0,135636.0,123251.0,110398.0,17155.0,203584.0,79338.0,2233919.0
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,2858353.61,985248.3400000001,230822.64,212433.97,555316.3400000001,661202.05,64446.22,377699.88,133261.07,157114.6,111586.61,5904228.72
4.0,113362940.0,La Academia Partnership CS,Lancaster,2991620.0,1311799.0,212228.0,569504.0,315900.0,100456.0,149989.0,266265.0,45227.0,281605.0,188953.0,5651814.0
4.0,121395927.0,Arts Academy CS,Lehigh,2516077.44,1069116.9900000002,189712.11000000002,331541.08,387367.31999999995,655575.62,244466.84000000003,212842.33000000002,11019.8,19789.59,0.0,5116255.93
4.0,121399898.0,Arts Academy Elementary CS,Lehigh,4072521.55,1562351.51,310272.27,193054.83,385602.08999999997,774610.16,103089.45999999999,382839.93,16093.48,11120.66,20006.0,7328234.84
4.0,121394017.0,Circle of Seasons CS,Lehigh,3647281.85,1642081.8499999999,275276.0,223955.45,421208.52,176849.43,237173.09,287920.11000000004,56185.53,174842.24000000002,94012.16,6737554.78
4.0,121398065.0,Executive Education Academy CS,Lehigh,10458052.0,4030440.0,791799.0,0.0,1199217.0,2050813.0,332505.0,1528152.0,15156.0,2715492.0,931592.0,23261419.0
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,3625086.6399999997,1699833.96,270775.43,178186.26,1086694.5,1145774.1099999999,116491.65999999999,618847.14,415998.32999999996,15578.17,0.0,8724304.51
4.0,175390169.0,Lincoln Leadership Academy CS,Lehigh,7320414.640000001,3329544.4699999997,555134.96,911477.93,987643.68,533876.19,791265.13,615521.01,78453.74,60734.67,208738.0,13926191.53
4.0,121393330.0,Roberto Clemente CS,Lehigh,5088769.0,2347041.0,392315.0,733785.0,813933.0,272723.0,111177.0,902132.0,181050.0,217451.0,558857.0,10493133.0
4.0,188392660.0,Seven Generations CS,Lehigh,3072132.0,1355134.0,230100.0,423307.0,743034.0,912991.0,186354.0,340597.0,24133.0,67833.0,0.0,6702208.0
4.0,118400001.0,Bear Creek Community CS,Luzerne,3896202.35,1938271.0599999998,288358.87,607182.45,181999.44999999998,509849.57,143681.66,591797.6699999999,550384.5599999999,638844.19,426359.82,8877390.33
4.0,104432830.0,Keystone Education Center CS,Mercer,2710040.07,1131549.85,194483.09,504415.99,174652.25,215207.03999999998,366674.3,389178.87,53603.1,4581.030000000001,90798.63,5136285.14
4.0,120450003.0,Evergreen Community CS,Monroe,963476.01,633463.98,75662.0,348216.0,28048.0,19253.0,57407.0,53207.0,17347.0,20413.0,163960.0,1956574.99
4.0,126510020.0,Agora Cyber CS,Montgomery,38611280.0,25616778.0,2681344.0,9816573.0,17908544.0,3906984.0,5731607.0,14243290.0,0.0,1482503.0,0.0,107500986.0
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,2535832.0,1708338.0,183667.0,855668.0,329931.0,229176.0,499576.0,4045093.0,480743.0,49308.0,0.0,9877997.0
4.0,123463370.0,Souderton CS Collaborative,Montgomery,2386662.0,1330205.0,181640.0,803725.0,138040.0,129955.0,46145.0,57339.0,11099.0,21994.0,209597.0,4331036.0
4.0,120486892.0,Easton Arts Academy Elementary CS,Northampton,2264175.0,1212078.0,171502.0,0.0,478249.0,542772.0,409787.0,271062.0,9410204.0,282728.0,330080.0,15201135.0
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,14686404.0,6259295.0,1085354.0,1648486.0,1717526.0,4664080.0,1146678.0,1204173.0,3073699.0,214639.0,205473.0,33171967.0
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,4971083.4,2270943.31,376879.51,561027.74,968646.93,1020299.32,267661.41,331045.22,10141.4,67092.79000000001,61982.12,9968895.9
4.0,139481451.0,Lehigh Valley Dual Language CS,Northampton,3446981.0,1659432.0,254138.0,487709.0,219940.0,172562.0,406709.0,380962.0,212634.0,106195.0,601089.0,7206504.0
4.0,126510015.0,Ad Prima CS,Philadelphia,4777170.0,2218906.0,351035.0,564707.0,1727112.0,1196006.0,909774.0,884032.0,583343.0,53163.0,17992.0,12367498.0
4.0,126512990.0,Alliance for Progress CS,Philadelphia,5028149.0,1498685.0,383884.0,352727.0,965473.0,1739832.0,577474.0,347012.0,91897.0,219003.0,3560.0,10471085.0
4.0,104510394.0,Antonia Pantoja Community CS,Philadelphia,3359713.0,1838899.0,252985.0,410782.0,6310104.0,203388.0,1617064.0,536927.0,533088.0,1284520.0,181900.0,15865603.0
4.0,181519176.0,ASPIRA Bilingual Cyber CS,Philadelphia,2329533.0,905393.0,176485.0,57519.0,14485823.0,267632.0,2345303.0,811419.0,966302.0,434142.0,94909.0,22640456.0
4.0,126510010.0,Belmont CS,Philadelphia,10911305.0,3264530.0,788051.0,571072.0,3741949.0,903217.0,2339709.0,1235407.0,36464.0,71682.0,0.0,22504263.0
4.0,168513758.0,Bluford CS,Philadelphia,6818412.0,2109530.54,520020.54,164111.0,1952104.0,655308.0,743752.0,766766.0,186272.0,53785.54,0.0,13285930.08
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,5923310.0,2005369.0,447365.0,484496.0,1591980.0,748400.0,1340317.0,645100.0,2627642.0,421310.0,220341.0,15523769.0
4.0,126513160.0,Christopher Columbus CS,Philadelphia,7036131.34,3511162.93,514213.79999999993,1362302.82,2147203.59,819938.41,419705.66000000003,725053.3500000001,98844.39,0.0,0.0,14758039.67
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,10939366.0,5159525.51,834580.64,2412107.23,1857541.0,705287.0,2087246.0,831282.0,244438.0,1230670.0,283546.0,23338901.51
4.0,103519376.0,Daroff CS,Philadelphia,337111.0,492400.0,25482.0,19516.0,1117104.0,133692.0,650482.0,153985.0,14112.0,5315.0,0.0,2904201.0
4.0,126516724.0,Deep Roots CS,Philadelphia,2560762.0,613504.0,181343.0,0.0,1068687.0,257190.0,434790.0,403221.0,3757761.0,145729.0,179635.0,9421279.0
4.0,126510011.0,Discovery CS,Philadelphia,4789464.0,1799370.0,368286.0,561181.0,1278403.0,608477.0,463521.0,312420.0,530475.0,976783.0,1053143.0,11812056.0
4.0,126513440.0,Esperanza Academy CS,Philadelphia,15624252.8,6503915.59,1165126.08,1982800.7500000002,3191500.57,1011339.03,827149.86,2828624.2800000003,879302.41,2373531.96,1456991.0,34696607.5
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,9833262.8,3598033.0500000003,723053.69,795307.9099999999,2273354.31,142316.41,540304.14,663977.8899999999,41385.53,288493.91000000003,79562.0,17460690.04
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,2979145.0,1447636.0,225066.0,298178.0,4303103.0,134708.0,1555932.0,575458.0,127902.0,3600635.0,111885.0,14836404.0
4.0,100510000.0,First Philadelphia Preparatory CS,Philadelphia,9796161.0,4009835.0,745150.0,833232.0,8477098.0,4651624.0,4703797.0,1132025.0,175123.0,80600.0,107777.0,33134040.0
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,3995011.0,1980955.0,302007.0,845618.0,1045781.0,227357.0,181778.67,246869.0,56419.0,163642.0,581257.0,8479069.67
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,6745431.0,2931714.0,516739.0,1090362.0,922717.0,1049397.0,575476.0,879038.0,930150.0,13130.0,0.0,14047053.0
4.0,126513450.0,Franklin Towne CHS,Philadelphia,9529941.0,4832113.0,687558.0,1845885.0,427621.0,1088645.0,1275828.0,1026274.0,1967732.0,459763.0,758099.0,21366016.0
4.0,126518547.0,Frederick Douglass Mastery CS,Philadelphia,5010843.0,1412612.0,371271.0,96621.0,2090168.0,746695.0,1876445.0,989071.0,14176.0,96679.0,26524.0,12263213.0
4.0,126513270.0,Freire CS,Philadelphia,9246632.219999999,3955896.6999999997,703963.0200000001,376060.64,2279273.68,658918.52,1493353.72,891756.8500000001,396593.83,855411.08,450389.14,20228225.74
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,4709873.0,2142599.0,343289.0,349189.0,3044289.0,456310.0,1137041.0,853606.0,662583.0,850854.0,172317.0,14029472.0
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,4468228.0,1590068.0,334119.0,104327.0,2737827.0,501151.0,674743.0,512522.0,1105147.0,39738.0,0.0,11629424.0
4.0,126510005.0,Green Woods CS,Philadelphia,5338275.0,1987423.0,410644.0,704863.0,703269.0,452461.0,627809.0,603388.0,829275.0,83886.0,1125618.0,11751404.0
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,4065517.0,1691190.0,310220.0,617360.0,2027077.0,278277.0,294688.0,518575.0,319304.0,550761.0,110800.0,9856189.0
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,4660011.71,1892349.24,353900.4,440529.58,2318396.0,331202.0,500673.36,876997.27,116270.0,614830.76,25000.0,11335730.34
4.0,126513510.0,Independence CS,Philadelphia,7158398.0,3176619.0,543901.0,1300398.0,2219184.0,537620.0,713637.0,848864.0,107185.0,1052174.0,420000.0,16233681.0
4.0,126512039.0,Independence CS West,Philadelphia,6482492.0,1863784.0,493122.0,0.0,2701426.0,578732.0,1023952.0,600980.0,415157.0,1199304.0,415000.0,15280827.0
4.0,126513070.0,Inquiry CS,Philadelphia,2975010.0,935870.0,210408.0,212846.0,960556.0,222531.0,393942.0,320318.0,38694.0,273595.0,0.0,6120516.0
4.0,133513315.0,John B Stetson CS,Philadelphia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
