Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
4.0,126513470.0,Delaware Valley CHS,Philadelphia,,,,,,,,,,,
4.0,126510011.0,Discovery Charter School,Philadelphia,8990790.0,0.0,8225880.0,8225880.0,0.9149,132544.0,0.0147,632366.0,0.0703,,0.0
4.0,177518712.0,Eastern University Academy Charter School,Philadelphia,3836390.0,0.0,3469207.0,3469207.0,0.9043,59729.0,0.0156,307454.0,0.0801,,0.0
4.0,126513440.0,Esperanza Academy Charter School,Philadelphia,19381722.0,0.0,17229177.0,17229177.0,0.8889,366047.0,0.0189,1786498.0,0.0922,,0.0
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,1677549.0,0.0,1506204.0,1506204.0,0.8979,17217.0,0.0103,154128.0,0.0919,,0.0
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,6730352.35,0.0,2634298.3499999996,2634298.35,0.3914,2998644.91,0.4455,1097409.09,0.1631,,0.0
4.0,100510000.0,First Philadelphia Preparatory Charter School,Philadelphia,18065364.0,0.0,16944114.0,16944114.0,0.9379,262311.0,0.0145,858939.0,0.0475,,0.0
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,5589740.0,0.0,4956274.0,4956274.0,0.8867,167453.0,0.03,466013.0,0.0834,,0.0
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,10245829.0,0.0,9143812.0,9143812.0,0.8924,132053.0,0.0129,969964.0,0.0947,,0.0
4.0,126513450.0,Franklin Towne CHS,Philadelphia,13795052.0,0.0,12584052.0,12584052.0,0.9122,198023.0,0.0144,1012977.0,0.0734,,0.0
4.0,126518547.0,Frederick Douglass Mastery Charter School,Philadelphia,10524865.64,0.0,8841417.060000002,8841417.06,0.8401,149885.22,0.0142,1533563.36,0.1457,,0.0
4.0,126513270.0,Freire CS,Philadelphia,12287402.31,0.0,10826465.450000001,10826465.45,0.8811,273730.03,0.0223,1187206.83,0.0966,,0.0
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,7460639.0,0.0,6993187.0,6993187.0,0.9373,62118.0,0.0083,405334.0,0.0543,,0.0
4.0,126510005.0,Green Woods CS,Philadelphia,6439678.0,0.0,5899903.0,5899903.0,0.9162,45444.0,0.0071,494331.0,0.0768,,0.0
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,5595198.0,0.0,5074049.0,5074049.0,0.9069,169083.0,0.0302,352066.0,0.0629,,0.0
4.0,126513200.0,Imani Education Circle CS,Philadelphia,5396401.0,0.0,4988272.0,4988272.0,0.9244,40783.0,0.0076,367346.0,0.0681,,0.0
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,6906370.0,0.0,6216348.0,6216348.0,0.9001,94866.0,0.0137,595156.0,0.0862,,0.0
4.0,126513510.0,Independence CS,Philadelphia,9015471.0,0.0,8211566.0,8211566.0,0.9108,194915.0,0.0216,608990.0,0.0675,,0.0
4.0,126513070.0,Inquiry Charter School,Philadelphia,1971444.0,0.0,1272218.0,1272218.0,0.6453,35543.0,0.018,663683.0,0.3366,,0.0
4.0,133513315.0,John B Stetson Charter School,Philadelphia,10415848.31,0.0,5542499.64,5542499.64,0.5321,3411931.71,0.3276,1381635.12,0.1326,79781.84,0.0077
4.0,182514568.0,Keystone Academy Charter School,Philadelphia,5889984.0,0.0,5336826.0,5336826.0,0.9061,112139.0,0.019,441019.0,0.0749,,0.0
4.0,126510017.0,Khepera CS,Philadelphia,,,,,,,,,,,
4.0,126510013.0,KIPP Philadelphia Charter School,Philadelphia,18624332.0,0.0,17025304.0,17025304.0,0.9141,337843.0,0.0181,1175540.0,0.0631,85645.0,0.0046
4.0,172510793.0,KIPP West Philadelphia Preparatory Charter School,Philadelphia,4274686.0,0.0,3901234.0,3901234.0,0.9126,114454.0,0.0268,258998.0,0.0606,,0.0
4.0,126513110.0,Laboratory CS,Philadelphia,5690449.0,0.0,5054369.0,5054369.0,0.8882,334909.0,0.0589,301171.0,0.0529,,0.0
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,13860780.0,0.0,12287178.0,12287178.0,0.8865,339204.0,0.0245,1234398.0,0.0891,,0.0
4.0,126510014.0,Maritime Academy Charter School,Philadelphia,8771702.0,0.0,7844693.0,7844693.0,0.8943,184290.0,0.021,725591.0,0.0827,17128.0,0.002
4.0,126513150.0,MAST Community Charter School,Philadelphia,15622490.0,0.0,14242943.0,14242943.0,0.9117,389550.0,0.0249,989997.0,0.0634,,0.0
4.0,126510002.0,Mastery CHS - Lenfest Campus,Philadelphia,23815292.0,0.0,19646076.0,19646076.0,0.8249,124801.0,0.0052,4044415.0,0.1698,,0.0
4.0,126519644.0,Mastery CS - Cleveland Elementary,Philadelphia,10458998.0,0.0,8302925.0,8302925.0,0.7939,88497.0,0.0085,2067576.0,0.1977,,0.0
4.0,126518795.0,Mastery CS - Francis D. Pastorius Elementary,Philadelphia,6464043.0,0.0,5949523.0,5949523.0,0.9204,29032.0,0.0045,485488.0,0.0751,,0.0
4.0,126513290.0,Mastery CS - Hardy Williams,Philadelphia,13707461.0,0.0,12334518.0,12334518.0,0.8998,306921.0,0.0224,1066022.0,0.0778,,0.0
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,7340652.0,0.0,6643829.0,6643829.0,0.9051,85770.0,0.0117,611053.0,0.0832,,0.0
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,21081106.0,0.0,17814233.0,17814233.0,0.845,207293.0,0.0098,3059580.0,0.1451,,0.0
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,9885397.0,0.0,8994290.0,8994290.0,0.9099,137981.0,0.014,753126.0,0.0762,,0.0
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,6642680.0,0.0,5782551.0,5782551.0,0.8705,103746.0,0.0156,756383.0,0.1139,,0.0
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,11474249.0,0.0,10053366.0,10053366.0,0.8762,284846.0,0.0248,1136037.0,0.099,,0.0
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,9799899.0,0.0,8636290.0,8636290.0,0.8813,255382.0,0.0261,908227.0,0.0927,,0.0
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,8957406.0,0.0,8094381.0,8094381.0,0.9037,124106.0,0.0139,738919.0,0.0825,,0.0
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,15970694.0,0.0,13976591.0,13976591.0,0.8751,347599.0,0.0218,1646504.0,0.1031,,0.0
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,10130921.0,0.0,8704839.0,8704839.0,0.8592,269737.0,0.0266,1156345.0,0.1141,,0.0
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,12735621.0,0.0,10619842.0,10619842.0,0.8339,163152.0,0.0128,1952627.0,0.1533,,0.0
4.0,126513000.0,Multicultural Academy CS,Philadelphia,2865483.0,0.0,2620221.0,2620221.0,0.9144,69054.0,0.0241,176208.0,0.0615,,0.0
4.0,126513420.0,New Foundations CS,Philadelphia,14274082.0,0.0,13008884.0,13008884.0,0.9114,321925.0,0.0226,943273.0,0.0661,,0.0
4.0,126510018.0,New Media Technology CS,Philadelphia,,,,,,,,,,,
4.0,126510019.0,Northwood Academy CS,Philadelphia,9293755.82,0.0,8403954.22,8403954.22,0.9043,199993.0,0.0215,689808.6,0.0742,,0.0
4.0,126513452.0,Olney Charter High School,Philadelphia,24560162.02,0.0,10514979.61,10514979.61,0.4281,10277726.98,0.4185,3395082.44,0.1382,372372.99,0.0152
4.0,173515368.0,Pan American Academy CS,Philadelphia,8351306.0,0.0,7437353.0,7437353.0,0.8906,203434.0,0.0244,710519.0,0.0851,,0.0
4.0,126510004.0,People for People CS,Philadelphia,7091931.0,0.0,5942982.0,5942982.0,0.838,191161.0,0.027,957788.0,0.1351,,0.0
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,15692501.0,0.0,14377403.0,14377403.0,0.9162,370555.0,0.0236,944543.0,0.0602,,0.0
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,7179355.0,0.0,6245941.0,6245941.0,0.87,199526.0,0.0278,733888.0,0.1022,,0.0
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,2363701.0,0.0,2143395.0,2143395.0,0.9068,57277.0,0.0242,163029.0,0.069,,0.0
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,22235818.0,0.0,20352656.0,20352656.0,0.9153,370623.0,0.0167,1512539.0,0.068,,0.0
4.0,126512960.0,"Preparatory CS of Mathematics, Science, Tech, and Careers",Philadelphia,6423736.0,0.0,5626418.0,5626418.0,0.8759,217062.0,0.0338,580256.0,0.0903,,0.0
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,5660108.0,0.0,5030284.0,5030284.0,0.8887,132494.0,0.0234,497330.0,0.0879,,0.0
4.0,126510001.0,Russell Byers CS,Philadelphia,6086296.0,0.0,5567557.0,5567557.0,0.9148,130730.0,0.0215,388009.0,0.0638,,0.0
4.0,114514135.0,Sankofa Freedom Academy Charter School,Philadelphia,7373514.0,0.0,6575639.0,6575639.0,0.8918,288267.0,0.0391,501105.0,0.068,8503.0,0.0012
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,5438586.0,0.0,4921175.0,4921175.0,0.9049,112358.0,0.0207,375506.0,0.069,29547.0,0.0054
4.0,192518422.0,Tacony Academy Charter School,Philadelphia,13197299.0,0.0,11863010.0,11863010.0,0.8989,313316.0,0.0237,1020973.0,0.0774,,0.0
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,11740893.0,0.0,10635323.0,10635323.0,0.9058,91174.0,0.0078,1014396.0,0.0864,,0.0
4.0,171510293.0,Truebright Science Academy CS,Philadelphia,3619961.0,0.0,3331098.0,3331098.0,0.9202,22097.0,0.0061,266766.0,0.0737,,0.0
4.0,126512674.0,Universal Alcorn CS,Philadelphia,6181056.0,0.0,5517516.0,5517516.0,0.8926,214443.0,0.0347,449097.0,0.0727,,0.0
4.0,126519434.0,Universal Audenried Charter School,Philadelphia,10715400.22,0.0,7805085.23,7805085.23,0.7284,407588.84,0.038,2502726.15,0.2336,,0.0
4.0,168513758.0,Universal Bluford Charter School,Philadelphia,6774876.0,0.0,6241643.0,6241643.0,0.9213,106964.0,0.0158,426269.0,0.0629,,0.0
4.0,126517442.0,Universal Creighton Charter School,Philadelphia,8972730.0,0.0,7710154.0,7710154.0,0.8593,120218.0,0.0134,1142358.0,0.1273,,0.0
4.0,103519376.0,Universal Daroff Charter School,Philadelphia,8787215.0,0.0,7241300.0,7241300.0,0.8241,108776.0,0.0124,1437139.0,0.1635,,0.0
4.0,126513210.0,Universal Institute CS,Philadelphia,8020085.0,0.0,7307313.0,7307313.0,0.9111,218595.0,0.0273,494177.0,0.0616,,0.0
4.0,126513415.0,Universal Vare Charter School,Philadelphia,5514088.0,0.0,4811360.0,4811360.0,0.8726,68506.0,0.0124,634222.0,0.115,,0.0
4.0,126513220.0,Wakisha CS,Philadelphia,,,,,,,,,,,
4.0,126513490.0,Walter D Palmer Leadership Learning Partners CS,Philadelphia,,,,,,,,,,,
4.0,126513020.0,West Oak Lane CS,Philadelphia,11635292.0,0.0,9848957.0,9848957.0,0.8465,407928.0,0.0351,1378407.0,0.1185,,0.0
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,6712350.0,0.0,4037305.0,4037305.0,0.6015,1995888.0,0.2973,679157.0,0.1012,,0.0
4.0,126510007.0,Wissahickon CS,Philadelphia,10347042.0,0.0,9513215.0,9513215.0,0.9194,192001.0,0.0186,641826.0,0.062,,0.0
4.0,126512860.0,World Communications CS,Philadelphia,6197087.0,0.0,5564869.0,5564869.0,0.898,104438.0,0.0169,527780.0,0.0852,,0.0
4.0,126513250.0,Young Scholars CS,Philadelphia,3302877.65,0.0,2946176.3299999996,2946176.33,0.892,82386.05,0.0249,274315.27,0.0831,,0.0
4.0,126514720.0,Young Scholars Kenderton CS,Philadelphia,6614569.0,0.0,5822447.2,5822447.2,0.8802,15345.8,0.0023,376776.0,0.057,400000.0,0.0605
4.0,126512870.0,Youth Build Phila CS,Philadelphia,5776684.0,0.0,3774702.0,3774702.0,0.6534,54321.0,0.0094,1947661.0,0.3372,,0.0
4.0,129544907.0,Gillingham Charter School,Schuylkill,3112322.0,0.0,2830502.0,2830502.0,0.9095,70175.0,0.0225,211645.0,0.068,,0.0
4.0,105620001.0,Tidioute Community CS,Warren,3800106.63,0.0,3639316.14,3639316.14,0.9577,48033.87,0.0126,112756.62,0.0297,,0.0
4.0,107653040.0,"Dr Robert Ketterer CS, Inc.",Westmoreland,3735626.0,0.0,3219697.0,3219697.0,0.8619,63407.0,0.017,452522.0,0.1211,,0.0
4.0,112673300.0,Crispus Attucks Youthbuild CS,York,1770438.38,0.0,838714.63,838714.63,0.4737,84015.96,0.0475,847707.79,0.4788,,0.0
4.0,134677866.0,Helen Thackston Charter School,York,7912198.0,0.0,6141389.0,6141389.0,0.7762,665922.0,0.0842,1104887.0,0.1396,,0.0
4.0,112673500.0,Lincoln CS,York,7744313.0,0.0,6834806.0,6834806.0,0.8826,414706.0,0.0535,494801.0,0.0639,,0.0
4.0,189670676.0,York Academy Regional Charter School,York,5441023.11,0.0,4943106.7700000005,4943106.77,0.9085,76086.1,0.014,421830.24,0.0775,,0.0
6.0,113363705.0,Lancaster County Academy,Lancaster,377235.0,0.0,368555.0,368555.0,0.977,8680.0,0.023,,0.0,,0.0
6.0,112679205.0,York County HS,York,,,,,,,,,,,
,,,,,,,,,,,,,,
,,School District,,27578286252.230022,15177169251.61,709436523.5800002,15886605775.189993,0.5761,10022410133.769995,0.3634,814576353.9999996,0.0295,854693989.27,0.031
,,AVTS / CTC,,566162372.9699999,0.0,432647988.78999996,432647988.78999996,0.7642,87504477.67999998,0.1546,30452388.16,0.0538,15557518.340000002,0.0275
,,Charter School,,1719998129.0000002,0.0,1494564145.67,1494564145.67,0.8689,57082134.62,0.0332,109665098.78000002,0.0638,58686749.93000001,0.0341
,,Special Program Jointure,,377235.0,0.0,368555.0,368555.0,0.977,8680.0,0.023,0.0,0.0,0.0,0.0
,,Total,,29864823989.200024,15177169251.61,2637017213.04,17814186464.649994,0.5965,10167005426.069996,0.3404,954693840.9399996,0.032,928938257.54,0.0311
