Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,9399371.25,0.0,7761822.500000001,7761822.5,0.8258,60688.8,0.0065,1576859.95,0.1678,0.0,0.0
4.0,175390169.0,Lincoln Leadership Academy CS,Lehigh,15928181.5,0.0,12269430.1,12269430.1,0.7703,211202.99,0.0133,2163304.43,0.1358,1284243.98,0.0806
4.0,121393330.0,Roberto Clemente CS,Lehigh,15514714.0,0.0,7905129.0,7905129.0,0.5095,147406.0,0.0095,2440086.0,0.1573,5022093.0,0.3237
4.0,188392660.0,Seven Generations CS,Lehigh,6139673.0,0.0,5441431.0,5441431.0,0.8863,17988.0,0.0029,680254.0,0.1108,0.0,0.0
4.0,118400001.0,Bear Creek Community CS,Luzerne,8368803.25,0.0,7226870.3,7226870.3,0.8635,105581.79,0.0126,1036351.16,0.1238,0.0,0.0
4.0,104432830.0,Keystone Education Center CS,Mercer,5263295.77,0.0,4265136.88,4265136.88,0.8104,80754.88,0.0153,917404.01,0.1743,0.0,0.0
4.0,120450003.0,Evergreen Community CS,Monroe,1854240.0,0.0,1832564.0,1832564.0,0.9883,6063.0,0.0033,15613.0,0.0084,0.0,0.0
4.0,126510020.0,Agora Cyber CS,Montgomery,114258051.0,0.0,103398413.0,103398413.0,0.905,468360.0,0.0041,10391278.0,0.0909,0.0,0.0
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,56309364.0,0.0,51556118.0,51556118.0,0.9156,206546.0,0.0037,4546700.0,0.0807,0.0,0.0
4.0,123463370.0,Souderton CS Collaborative,Montgomery,4143289.0,0.0,3983632.0,3983632.0,0.9615,25769.0,0.0062,133888.0,0.0323,0.0,0.0
4.0,120486892.0,Easton Arts Academy Elementary CS,Northampton,5205600.0,0.0,4895512.0,4895512.0,0.9404,32428.0,0.0062,277660.0,0.0533,0.0,0.0
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,33456701.0,0.0,28015784.0,28015784.0,0.8374,223113.0,0.0067,2986601.0,0.0893,2231203.0,0.0667
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,10879841.59,0.0,9627772.65,9627772.65,0.8849,95343.04,0.0088,1049028.66,0.0964,107697.24,0.0099
4.0,139481451.0,Lehigh Valley Dual Language CS,Northampton,16218109.0,0.0,6116335.0,6116335.0,0.3771,25668.0,0.0016,1323179.0,0.0816,8752927.0,0.5397
4.0,126510015.0,Ad Prima CS,Philadelphia,11699754.0,0.0,8809945.0,8809945.0,0.753,142508.0,0.0122,2701359.0,0.2309,45942.0,0.0039
4.0,126512990.0,Alliance for Progress CS,Philadelphia,10435968.0,0.0,8226352.0,8226352.0,0.7883,111270.0,0.0107,2098346.0,0.2011,0.0,0.0
4.0,104510394.0,Antonia Pantoja Community CS,Philadelphia,15627087.0,0.0,11845889.0,11845889.0,0.758,25776.0,0.0016,3755422.0,0.2403,0.0,0.0
4.0,181519176.0,ASPIRA Bilingual Cyber CS,Philadelphia,14351308.0,0.0,11759424.0,11759424.0,0.8194,8215.0,0.0006,2583669.0,0.18,0.0,0.0
4.0,126510010.0,Belmont CS,Philadelphia,21061291.0,0.0,15321187.0,15321187.0,0.7275,791138.0,0.0376,4896028.0,0.2325,52938.0,0.0025
4.0,168513758.0,Bluford CS,Philadelphia,9402097.0,0.0,7534144.0,7534144.0,0.8013,63783.0,0.0068,1804170.0,0.1919,0.0,0.0
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,17580026.0,0.0,12928549.0,12928549.0,0.7354,225550.0,0.0128,4325710.0,0.2461,100217.0,0.0057
4.0,126513160.0,Christopher Columbus CS,Philadelphia,14364608.33,0.0,11716060.51,11716060.51,0.8156,79673.76,0.0055,2568874.06,0.1788,0.0,0.0
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,43110614.0,0.0,19708081.0,19708081.0,0.4572,337604.0,0.0078,5918358.0,0.1373,17146571.0,0.3977
4.0,103519376.0,Daroff CS,Philadelphia,13331917.0,0.0,9782505.0,9782505.0,0.7338,76080.0,0.0057,3388332.0,0.2542,85000.0,0.0064
4.0,126516724.0,Deep Roots CS,Philadelphia,8127329.0,0.0,5456439.0,5456439.0,0.6714,56742.0,0.007,2614148.0,0.3216,0.0,0.0
4.0,126510011.0,Discovery CS,Philadelphia,26425861.0,0.0,8825404.0,8825404.0,0.334,67305.0,0.0025,2184952.0,0.0827,15348200.0,0.5808
4.0,126513440.0,Esperanza Academy CS,Philadelphia,31153040.0,0.0,24094147.0,24094147.0,0.7734,327681.0,0.0105,6731212.0,0.2161,0.0,0.0
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,20534946.0,0.0,16627799.0,16627799.0,0.8097,10386.0,0.0005,3896761.0,0.1898,0.0,0.0
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,10741260.0,0.0,7684996.0,7684996.0,0.7155,23609.0,0.0022,3032655.0,0.2823,0.0,0.0
4.0,100510000.0,First Philadelphia Preparatory CS,Philadelphia,32926849.0,0.0,28388218.0,28388218.0,0.8622,362820.0,0.011,4175811.0,0.1268,0.0,0.0
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,9288992.0,0.0,6862566.0,6862566.0,0.7388,114964.0,0.0124,2311462.0,0.2488,0.0,0.0
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,17650727.0,0.0,13734211.0,13734211.0,0.7781,89365.0,0.0051,3827151.0,0.2168,0.0,0.0
4.0,126513450.0,Franklin Towne CHS,Philadelphia,22282835.0,0.0,18040938.0,18040938.0,0.8096,102517.0,0.0046,4139380.0,0.1858,0.0,0.0
4.0,126518547.0,Frederick Douglass Mastery CS,Philadelphia,13266701.0,0.0,10250758.0,10250758.0,0.7727,82877.0,0.0062,2933066.0,0.2211,0.0,0.0
4.0,126513270.0,Freire CS,Philadelphia,19831163.16,0.0,15839009.440000001,15839009.44,0.7987,234297.01,0.0118,3757856.71,0.1895,0.0,0.0
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,11208101.0,0.0,9265025.0,9265025.0,0.8266,70060.0,0.0063,1873016.0,0.1671,0.0,0.0
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,9963966.0,0.0,8044840.0,8044840.0,0.8074,10724.0,0.0011,1908402.0,0.1915,0.0,0.0
4.0,126510005.0,Green Woods CS,Philadelphia,12658756.0,0.0,9599088.0,9599088.0,0.7583,48324.0,0.0038,3011344.0,0.2379,0.0,0.0
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,9000967.0,0.0,7568652.0,7568652.0,0.8409,306946.0,0.0341,1125369.0,0.125,0.0,0.0
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,17986952.81,0.0,8809421.0,8809421.0,0.4898,70118.0,0.0039,2994562.0,0.1665,6112851.81,0.3398
4.0,126513510.0,Independence CS,Philadelphia,15235967.0,0.0,12469714.0,12469714.0,0.8184,182939.0,0.012,2583314.0,0.1696,0.0,0.0
4.0,126512039.0,Independence CS West,Philadelphia,15160040.0,0.0,12798766.0,12798766.0,0.8442,107518.0,0.0071,2253756.0,0.1487,0.0,0.0
4.0,126513070.0,Inquiry CS,Philadelphia,6616523.0,0.0,4162561.0,4162561.0,0.6291,54591.0,0.0083,2399371.0,0.3626,0.0,0.0
4.0,133513315.0,John B Stetson CS,Philadelphia,17605942.0,0.0,12758341.0,12758341.0,0.7247,28606.0,0.0016,4818995.0,0.2737,0.0,0.0
4.0,182514568.0,Keystone Academy CS,Philadelphia,11256808.0,0.0,9593050.0,9593050.0,0.8522,131672.0,0.0117,1532086.0,0.1361,0.0,0.0
4.0,126514864.0,KIPP DuBois CS,Philadelphia,10666403.0,0.0,9060229.0,9060229.0,0.8494,100672.0,0.0094,1505502.0,0.1411,0.0,0.0
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,8776550.0,0.0,7511557.0,7511557.0,0.8559,16405.0,0.0019,1248588.0,0.1423,0.0,0.0
4.0,126510013.0,KIPP Philadelphia CS,Philadelphia,18986795.0,0.0,16132409.0,16132409.0,0.8497,93289.0,0.0049,2290385.0,0.1206,470712.0,0.0248
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,15739560.0,0.0,12854757.0,12854757.0,0.8167,157583.0,0.01,2727220.0,0.1733,0.0,0.0
4.0,126513110.0,Laboratory CS,Philadelphia,10511613.0,0.0,7434769.0,7434769.0,0.7073,105777.0,0.0101,2971067.0,0.2826,0.0,0.0
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,14761445.0,0.0,11435633.0,11435633.0,0.7747,59456.0,0.004,3266356.0,0.2213,0.0,0.0
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,27909189.0,0.0,23442631.0,23442631.0,0.84,343093.0,0.0123,4123465.0,0.1477,0.0,0.0
4.0,126510014.0,Maritime Academy CS,Philadelphia,17232578.76,0.0,12000064.719999999,12000064.72,0.6964,93172.24,0.0054,5139341.8,0.2982,0.0,0.0
4.0,126513150.0,MAST Community CS,Philadelphia,57099994.0,0.0,24480952.0,24480952.0,0.4287,327762.0,0.0057,4252364.0,0.0745,28038916.0,0.491
4.0,126513117.0,MaST Community CS II,Philadelphia,76375108.0,0.0,23912837.0,23912837.0,0.3131,250845.0,0.0033,4604572.0,0.0603,47606854.0,0.6233
4.0,126511624.0,MaST Community CS III,Philadelphia,59311213.0,0.0,16804189.0,16804189.0,0.2833,153911.0,0.0026,3409033.0,0.0575,38944080.0,0.6566
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,12848823.0,0.0,10161981.0,10161981.0,0.7909,55765.0,0.0043,2631077.0,0.2048,0.0,0.0
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,10638621.0,0.0,7880740.0,7880740.0,0.7408,12732.0,0.0012,2745149.0,0.258,0.0,0.0
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,14857227.0,0.0,10726830.0,10726830.0,0.722,95588.0,0.0064,4034809.0,0.2716,0.0,0.0
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,9761251.0,0.0,7126516.0,7126516.0,0.7301,56251.0,0.0058,2460349.0,0.2521,118135.0,0.0121
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,13021727.0,0.0,9960440.0,9960440.0,0.7649,39350.0,0.003,2903977.0,0.223,117960.0,0.0091
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,29561197.0,0.0,23007854.0,23007854.0,0.7783,228548.0,0.0077,6128475.0,0.2073,196320.0,0.0066
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,23698260.0,0.0,18641333.0,18641333.0,0.7866,280260.0,0.0118,4776667.0,0.2016,0.0,0.0
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,16430234.0,0.0,11927940.0,11927940.0,0.726,93101.0,0.0057,4409193.0,0.2684,0.0,0.0
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,10870536.0,0.0,8238815.0,8238815.0,0.7579,60569.0,0.0056,2453192.0,0.2257,117960.0,0.0109
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,19474866.0,0.0,14629917.0,14629917.0,0.7512,219837.0,0.0113,4625112.0,0.2375,0.0,0.0
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,16491805.0,0.0,12844851.0,12844851.0,0.7789,203945.0,0.0124,3327721.0,0.2018,115288.0,0.007
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,16364490.0,0.0,11946314.0,11946314.0,0.73,105075.0,0.0064,4234461.0,0.2588,78640.0,0.0048
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,24507759.0,0.0,18792677.0,18792677.0,0.7668,263460.0,0.0108,5333662.0,0.2176,117960.0,0.0048
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,8993893.0,0.0,7028777.0,7028777.0,0.7815,67118.0,0.0075,1897998.0,0.211,0.0,0.0
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,12431569.74,0.0,11170062.83,11170062.83,0.8985,234799.91,0.0189,1026707.0,0.0826,0.0,0.0
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,10979116.0,0.0,9244215.0,9244215.0,0.842,68241.0,0.0062,1666660.0,0.1518,0.0,0.0
4.0,126513000.0,Multicultural Academy CS,Philadelphia,9354405.0,0.0,3743993.0,3743993.0,0.4002,72462.0,0.0077,862620.0,0.0922,4675330.0,0.4998
4.0,126513420.0,New Foundations CS,Philadelphia,25291229.0,0.0,20719943.0,20719943.0,0.8193,301850.0,0.0119,4269436.0,0.1688,0.0,0.0
4.0,126510019.0,Northwood Academy CS,Philadelphia,13811178.830000002,0.0,11071914.559999999,11071914.56,0.8017,76424.65,0.0055,2662839.62,0.1928,0.0,0.0
4.0,126513452.0,Olney Charter High School,Philadelphia,38506406.0,0.0,28117765.0,28117765.0,0.7302,43843.0,0.0011,10344798.0,0.2687,0.0,0.0
4.0,173515368.0,Pan American Academy CS,Philadelphia,16430973.0,0.0,11788336.0,11788336.0,0.7174,194368.0,0.0118,4448269.0,0.2707,0.0,0.0
4.0,126510004.0,People for People CS,Philadelphia,11679684.0,0.0,8591083.0,8591083.0,0.7356,141471.0,0.0121,2947130.0,0.2523,0.0,0.0
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,22740337.78,0.0,18224297.59,18224297.59,0.8014,278299.16,0.0122,3966275.03,0.1744,271466.0,0.0119
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,33116942.0,0.0,9500837.0,9500837.0,0.2869,174073.0,0.0053,2839334.0,0.0857,20602698.0,0.6221
4.0,126510929.0,Philadelphia Hebrew Public CS,Philadelphia,6893851.0,0.0,5565483.0,5565483.0,0.8073,85362.0,0.0124,1243006.0,0.1803,0.0,0.0
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,4277328.0,0.0,3703156.0,3703156.0,0.8658,22040.0,0.0052,552132.0,0.1291,0.0,0.0
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,45085597.0,0.0,37054749.0,37054749.0,0.8219,471093.0,0.0104,7559755.0,0.1677,0.0,0.0
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,11236765.6,0.0,8737830.010000002,8737830.01,0.7776,165607.08,0.0147,2333328.51,0.2077,0.0,0.0
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,11904162.0,0.0,5650803.0,5650803.0,0.4747,125078.0,0.0105,2080004.0,0.1747,4048277.0,0.3401
4.0,126510001.0,Russell Byers CS,Philadelphia,14307172.0,0.0,10886081.0,10886081.0,0.7609,128458.0,0.009,3292633.0,0.2301,0.0,0.0
4.0,114514135.0,Sankofa Freedom Academy CS,Philadelphia,13867581.0,0.0,10001202.0,10001202.0,0.7212,60198.0,0.0043,3806181.0,0.2745,0.0,0.0
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,12811785.0,0.0,10135094.0,10135094.0,0.7911,142413.0,0.0111,2321475.0,0.1812,212803.0,0.0166
4.0,192518422.0,Tacony Academy CS,Philadelphia,19782512.0,0.0,15969732.0,15969732.0,0.8073,243384.0,0.0123,3569396.0,0.1804,0.0,0.0
4.0,126511530.0,TECH Freire CS,Philadelphia,9920775.95,0.0,7679580.67,7679580.67,0.7741,93813.18,0.0095,2147382.1,0.2165,0.0,0.0
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,21091497.0,0.0,16890223.0,16890223.0,0.8008,326161.0,0.0155,3875113.0,0.1837,0.0,0.0
4.0,126512674.0,Universal Alcorn CS,Philadelphia,9362661.0,0.0,7129848.0,7129848.0,0.7615,22366.0,0.0024,2210447.0,0.2361,0.0,0.0
4.0,126519434.0,Universal Audenried CS,Philadelphia,12364098.0,0.0,9137108.0,9137108.0,0.739,486435.0,0.0393,2740555.0,0.2217,0.0,0.0
4.0,126517442.0,Universal Creighton CS,Philadelphia,13577308.950000001,0.0,10537760.4,10537760.4,0.7761,72490.9,0.0053,2967057.65,0.2185,0.0,0.0
4.0,126513210.0,Universal Institute CS,Philadelphia,14906896.0,0.0,8087859.0,8087859.0,0.5426,235852.0,0.0158,6559294.0,0.44,23891.0,0.0016
4.0,126513415.0,Universal Vare CS,Philadelphia,5243291.0,0.0,2963419.0,2963419.0,0.5652,42454.0,0.0081,2237418.0,0.4267,0.0,0.0
4.0,126513020.0,West Oak Lane CS,Philadelphia,16905570.0,0.0,13929643.0,13929643.0,0.824,231753.0,0.0137,2745959.0,0.1624,-1785.0,-0.0001
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,11954906.0,0.0,5842684.0,5842684.0,0.4887,2347192.0,0.1963,3765030.0,0.3149,0.0,0.0
4.0,126510007.0,Wissahickon CS,Philadelphia,21457754.0,0.0,15393430.0,15393430.0,0.7174,196893.0,0.0092,5867431.0,0.2734,0.0,0.0
4.0,126513250.0,Young Scholars CS,Philadelphia,6543892.0,0.0,5127446.0,5127446.0,0.7835,104405.0,0.016,1312041.0,0.2005,0.0,0.0
4.0,126512870.0,Youth Build Phila CS,Philadelphia,11169621.89,0.0,5818955.01,5818955.01,0.521,43700.51,0.0039,2702501.37,0.242,2604465.0,0.2332
4.0,129544907.0,Gillingham Charter School,Schuylkill,4456005.0,0.0,3623931.0,3623931.0,0.8133,56560.0,0.0127,775514.0,0.174,0.0,0.0
4.0,105620001.0,Tidioute Community CS,Warren,5276479.23,0.0,4663115.2299999995,4663115.23,0.8838,41640.81,0.0079,571372.19,0.1083,351.0,0.0001
4.0,107653040.0,Dr Robert Ketterer CS Inc,Westmoreland,5806779.0,0.0,4833200.0,4833200.0,0.8323,24300.0,0.0042,949279.0,0.1635,0.0,0.0
4.0,112673300.0,Crispus Attucks CS,York,2207214.65,0.0,1141463.4,1141463.4,0.5172,80430.0,0.0364,985321.25,0.4464,0.0,0.0
4.0,112673500.0,Lincoln CS,York,13211325.67,0.0,10215171.08,10215171.08,0.7732,195921.1,0.0148,2674511.49,0.2024,125722.0,0.0095
4.0,189670676.0,York Academy Regional CS,York,16026990.22,0.0,13647168.35,13647168.35,0.8515,227413.46,0.0142,1797512.27,0.1122,354896.14,0.0221
6.0,113363705.0,Lancaster County Academy,Lancaster,438004.91,0.0,427623.35000000003,427623.35,0.9763,10381.56,0.0237,0.0,0.0,0.0,0.0
6.0,112679205.0,York Adams Academy,York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,
,,School District,,35780540459.989975,18599679714.950012,955533132.3599999,19555212847.30999,0.5465,12496324691.409994,0.3492,2789386626.3700004,0.078,939616294.9000001,0.0263
,,AVTS / CTC,,728866073.5499998,0.0,530539839.40999997,530539839.40999997,0.7279,138603551.83,0.1902,57436006.940000005,0.0788,2286675.37,0.0031
,,Charter School,,3636236093.849999,0.0,2760203323.230001,2760203323.230001,0.7591,23389272.18,0.0064,485178036.84000003,0.1334,367465461.6,0.1011
,,Special Program Jointure,,438004.91,0.0,427623.35000000003,427623.35,0.9763,10381.56,0.0237,0.0,0.0,0.0,0.0
,,Total,,40146080632.29998,18599679714.950012,4246703918.350001,22846383633.299988,0.5691,12658327896.979994,0.3153,3332000670.1500006,0.083,1309368431.8700001,0.0326
