Cat,AUN,School District,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Cuurent Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,"Actual Instruction Expense
Summer 2024","Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
1.0,101631203.0,Burgettstown Area SD,Washington,14521501.01,6710399.4,456356.78,21688257.19,22000.0,2811173.36,24521430.55,,11145297.83,3056604.46,316394.7,3204.02,,,,,546209.2,440712.64,1642773.95,218428.09,399768.91,1905960.52,1543922.63,50.0,12573.46
1.0,101631503.0,California Area SD,Washington,9758275.34,5863306.36,410648.72,16032230.42,953657.0,1331454.86,18317342.28,,6625421.55,2620504.13,502980.64,8451.02,918.0,,,,752950.54,187603.85,929664.77,136027.97,292966.85,1632807.4,1382182.49,540289.15,8813.34
1.0,101631703.0,Canon-McMillan SD,Washington,52767230.59,32672690.04,2287231.28,87727151.91,1227993.83,17317540.25,106272685.99,,35140306.85,14959088.22,2482645.94,181045.85,4143.73,,,,2743373.68,1333099.63,5059334.5,1691135.81,1011565.06,8525876.09,8653285.25,2040240.43,1614779.59
1.0,101631803.0,Charleroi SD,Washington,16517219.54,8693395.85,588649.51,25799264.9,384807.69,4234790.47,30418863.06,,11853506.07,4181682.74,451878.57,16837.16,13315.0,,,,1370593.51,507695.05,1579760.58,366747.21,411145.61,2315611.01,1433978.49,697110.85,10753.54
1.0,101631903.0,Chartiers-Houston SD,Washington,13285077.1,7704635.81,653933.52,21643646.43,125509.6,2260756.91,24029912.94,,9902027.53,2617348.1,747583.61,8420.46,9697.4,,,,672168.22,437430.2,1398547.38,217982.65,456605.68,2842660.51,1195694.02,467199.39,16347.76
1.0,101632403.0,Fort Cherry SD,Washington,12098781.51,6906492.86,546665.41,19551939.78,1233.35,1135713.79,20688886.92,,8599238.16,2976244.2,516020.03,3594.1,3685.02,,,,708395.64,362587.51,1092480.1,200803.14,385174.66,2276201.01,1457869.05,411293.85,11687.9
1.0,101633903.0,McGuffey SD,Washington,18622256.85,11260665.14,1002425.21,30885347.2,,3209226.2,34094573.4,,11858395.97,5645770.57,1112342.17,4760.14,988.0,,,,1888108.18,746134.8,2136226.04,309805.46,500452.04,3075870.32,2574325.91,9346.0,20396.39
1.0,101636503.0,Peters Township SD,Washington,43494826.02,22157512.08,1863800.67,67516138.77,,11968955.6,79485094.37,,35358930.33,7804318.46,302363.91,26283.73,2929.59,,,,3163981.77,2150120.48,4213413.23,598178.58,592754.97,6495332.05,3349665.36,1526337.61,67728.03
1.0,101637002.0,Ringgold SD,Washington,27405424.2,16783247.77,1045808.6,45234480.57,660433.23,8548963.14,54443876.94,,19065083.61,6515858.12,1452160.82,312916.86,39837.68,,,19567.11,2030467.56,836160.48,3215728.29,360753.75,533286.43,5304349.71,3659310.95,814204.39,28986.21
1.0,101638003.0,Trinity Area SD,Washington,38027385.29,24361854.3,1629436.21,64018675.8,395318.24,6804515.54,71218509.58,,25425569.62,9925846.96,2598783.77,73612.94,3572.0,,,,2339060.13,1237604.12,3605677.34,698970.44,560110.64,7910825.47,5103689.61,2662070.55,243846.0
1.0,101638803.0,Washington SD,Washington,18220382.6,8831905.64,829035.4,27881323.64,2255105.32,3756486.34,33892915.3,,11827697.58,5895426.07,270944.98,214128.56,12185.41,,,,1578012.34,795335.68,1715754.56,355434.28,584228.51,2819487.6,970135.22,,13517.45
1.0,119648703.0,Wayne Highlands SD,Wayne,38285813.14,19090710.29,1300622.65,58677146.08,4755883.47,3956084.3,67389113.85,,27142569.07,9828727.22,350978.58,963538.27,,,,,2608370.12,1856815.73,4410060.74,846054.51,779479.89,4448987.42,3344670.44,737533.64,58737.8
1.0,119648903.0,Western Wayne SD,Wayne,29507446.5,18258047.39,1194681.5,48960175.39,,3489931.26,52450106.65,,18772776.29,10205821.39,507740.06,21108.76,,,,,2232303.63,931827.62,3265209.85,778675.12,410938.75,4781148.7,4578435.96,1236388.73,43119.03
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,25657593.0,12232162.13,1328740.0,39218495.13,1664033.0,4399473.52,45282001.65,,19079861.0,5425401.0,1024661.0,97164.0,30506.0,,,,1032785.0,596693.0,2439820.02,718249.0,441083.64,3474020.0,2064227.0,1455874.0,9410.47
1.0,107650703.0,Burrell SD,Westmoreland,19297493.52,11012992.61,789041.9,31099528.03,,3308354.86,34407882.89,,15455851.34,3077268.89,672916.08,89754.11,1703.1,,,,1517003.79,1032680.26,2383489.25,315640.8,427790.63,3109191.67,1658788.9,560832.43,7574.88
1.0,107651603.0,Derry Area SD,Westmoreland,21435568.79,12241392.4,815594.55,34492555.74,57034.85,3511783.84,38061374.43,,15067564.16,5166890.68,835787.3,27509.88,3750.0,,,334066.77,1394938.05,1719019.49,2365306.37,444486.21,476564.51,3350601.18,2293808.61,179432.67,17235.31
1.0,107652603.0,Franklin Regional SD,Westmoreland,39002840.84,19404262.47,1688914.51,60096017.82,,4325324.77,64421342.59,,30716688.0,7601456.17,595098.92,72988.75,16609.0,,,,2248278.95,1331377.96,3794048.78,528252.62,671828.58,5859705.26,3174353.69,1778356.65,18059.98
1.0,107653102.0,Greater Latrobe SD,Westmoreland,40696469.77,18500701.54,1480518.56,60677689.87,1999286.19,4576921.54,67253897.6,,29919818.92,7780357.41,2685512.96,289057.93,19662.55,,2060.0,,2215469.47,1871194.95,3846317.01,539004.64,492174.73,5867539.38,3103147.93,503559.25,62294.18
1.0,107653203.0,Greensburg Salem SD,Westmoreland,31396856.2,14632762.53,1178088.77,47207707.5,1355136.82,3156947.34,51719791.66,,22291249.24,8190969.9,760689.0,138365.27,15582.79,,,,1211739.07,2101082.44,2784580.99,522670.99,572503.39,4422488.2,2734038.78,272248.44,11410.23
1.0,107653802.0,Hempfield Area SD,Westmoreland,66525908.02,26530887.5,2172800.02,95229595.54,,9515352.63,104744948.17,,51334074.84,12868024.79,1541470.51,181553.69,28034.19,,,572750.0,3242993.86,3071990.84,4740750.6,959538.94,775692.28,8644479.29,4951695.57,115011.0,28735.12
1.0,107654103.0,Jeannette City SD,Westmoreland,12603115.42,6470212.13,434033.82,19507361.37,315585.0,2889254.37,22712200.74,,8198980.49,3589675.17,497899.73,290381.55,26178.48,,,,545017.68,343352.24,1065643.54,287036.54,384311.18,2037917.77,1241424.78,563113.68,2394.72
1.0,107654403.0,Kiski Area SD,Westmoreland,40069785.7,18921232.13,1404375.41,60395393.24,610759.6,4667456.22,65673609.06,,30770471.19,7369305.32,1442678.01,127979.09,359352.09,,,,1773420.43,1405278.77,4391249.9,810773.96,598291.25,5963356.17,3774744.84,191998.31,12118.5
1.0,107654903.0,Ligonier Valley SD,Westmoreland,19000956.23,11133000.02,644199.91,30778156.16,178334.25,2703134.99,33659625.4,,12529088.59,5236959.04,806059.43,36224.57,,,,392624.6,1269400.13,602025.52,2085507.21,541727.14,432914.97,2042688.85,3565089.04,580339.0,13308.16
1.0,107655803.0,Monessen City SD,Westmoreland,10568507.19,5138741.36,288756.46,15996005.01,244385.26,1236430.02,17476820.29,,6572085.85,2335944.27,621115.51,546124.77,,,,493236.79,415362.69,680026.44,1130759.81,103283.68,291133.01,1752546.37,763647.02,300.0,1682.34
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,21602879.45,11112657.25,765466.94,33481003.64,1947414.17,3117875.62,38546293.43,,13710708.71,5680287.15,1745828.69,466054.9,,,,,1102719.17,310919.34,2004372.9,356726.34,330390.66,3792189.11,2553471.85,653471.49,8396.39
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,25714033.68,11379195.37,682434.05,37775663.1,3175106.5,6163683.15,47114452.75,,16568476.33,8168892.42,575536.0,270579.09,130549.84,,,,911700.72,195078.28,2089880.39,271119.92,512312.37,3818972.48,1827723.11,1748163.81,4244.29
1.0,107656502.0,Norwin SD,Westmoreland,51076037.45,23851411.22,2227750.15,77155198.82,,7070232.64,84225431.46,,39697657.33,10250206.21,957780.76,149087.08,21306.07,,,,3045834.27,1734314.46,4410664.87,1431366.0,584538.31,6299449.66,4397473.85,1926477.99,21291.81
1.0,107657103.0,Penn-Trafford SD,Westmoreland,40030111.53,20715164.33,2094500.67,62839776.53,749019.02,3531928.33,67120723.88,,32101722.81,6672603.8,542467.85,707653.37,5663.7,,,,2281710.05,847508.03,4117384.2,822867.71,615681.92,6311008.56,4419298.09,1209540.93,90164.84
1.0,107657503.0,Southmoreland SD,Westmoreland,19789044.99,10087575.24,820176.12,30696796.35,1007574.98,2840501.69,34544873.02,,15078157.55,3982536.23,582932.0,130775.21,14644.0,,,,769943.34,342220.06,2367725.93,346556.82,474798.08,3079363.25,2221312.81,469807.34,15847.61
1.0,107658903.0,Yough SD,Westmoreland,20337687.68,12354257.44,947126.82,33639071.94,128000.0,2891859.69,36658931.63,,14731514.89,3894755.28,1561549.39,144607.65,5260.47,,,,1180260.08,882428.9,2219908.38,352948.26,503232.11,3572229.41,2868469.6,767455.47,7325.23
1.0,119665003.0,Lackawanna Trail SD,Wyoming,15277795.0,6276047.0,559357.0,22113199.0,202574.0,357286.0,22673059.0,,9783555.0,4363899.0,1122909.0,7432.0,,,,,649698.0,190629.0,1555679.0,227773.0,313531.0,1660332.0,1384817.0,280626.0,12962.0
1.0,118667503.0,Tunkhannock Area SD,Wyoming,30248817.35,16014832.86,1233427.05,47497077.26,62623.0,1823211.52,49382911.78,,18917156.43,8678385.94,2124916.49,528358.49,,,,,2056426.61,1834688.99,2857580.51,739575.2,360573.95,4885038.59,3227821.05,3657.93,49470.03
1.0,112671303.0,Central York SD,York,66627664.57,29836108.48,2233002.05,98696775.1,,6506037.32,105202812.42,,49035519.19,13874306.17,1999086.73,1678722.03,11144.39,28886.06,,,3801276.83,5319165.76,6070730.83,1083887.11,705134.14,7120818.13,4767923.87,957190.52,9981.29
1.0,112671603.0,Dallastown Area SD,York,77739828.0,31515671.25,1752749.03,111008248.28,3787137.01,12061318.19,126856703.48,,56891682.91,17403144.31,2257441.58,1181819.2,5740.0,,,,4631795.54,3474503.09,5970174.56,1911582.52,827406.21,7500024.89,5089856.29,2033798.53,76529.62
1.0,112671803.0,Dover Area SD,York,42032765.92,18256804.2,1180572.69,61470142.81,1643748.33,7855481.86,70969373.0,,27578388.45,10953586.46,3210827.49,283449.26,6514.26,,,,2020067.44,2598810.67,2784906.76,754349.44,902357.77,5002934.6,3467871.45,720949.17,4556.9
1.0,112672203.0,Eastern York SD,York,31725619.76,14474351.45,1146112.16,47346083.37,154949.3,6742484.1,54243516.77,,20119441.95,8440960.17,3049494.4,111546.24,4177.0,,,,1420663.77,1136432.19,2915785.81,502133.5,515348.47,3620055.39,2720781.33,1639632.94,3518.05
1.0,112672803.0,Hanover Public SD,York,23278128.0,12472023.0,182373.0,35932524.0,,10555778.0,46488302.0,,15136247.0,6655213.0,1141545.0,345123.0,,,,,1064474.0,1833311.0,2681197.0,447984.0,402380.0,4647851.0,1147811.0,244152.0,2863.0
1.0,112674403.0,Northeastern York SD,York,50176669.77,20855916.18,1104581.55,72137167.5,183317.0,11075431.48,83395915.98,,33115222.94,12818753.11,3598514.29,640706.3,3473.13,,,,2893353.25,3422422.18,4926596.81,1266522.25,530700.71,4710961.62,2830440.49,269209.39,5709.48
1.0,115674603.0,Northern York County SD,York,33105142.0,19090031.34,1702383.07,53897556.41,33377.39,6927756.11,60858689.91,,23549707.51,8474365.78,879505.42,197564.29,3999.0,,,,2536156.97,1454110.81,3690895.14,802599.59,723046.61,4473855.18,3228385.56,2152652.06,28329.42
1.0,112675503.0,Red Lion Area SD,York,60169630.0,29011628.0,1431867.0,90613125.0,,8311531.0,98924656.0,,40346871.0,13800488.0,5458467.0,502466.0,17205.0,44133.0,,,4145245.0,2241317.0,3980356.0,1499349.0,778110.0,8224583.0,5129635.0,3006291.0,6742.0
1.0,112676203.0,South Eastern SD,York,35105807.7,17854083.16,1195880.52,54155771.38,650431.35,3095597.47,57901800.2,,25651405.43,6990039.71,2195144.45,265795.11,3423.0,,,,2593999.89,885719.41,3598487.49,1009613.84,823425.67,4852520.58,2715056.54,1370790.61,4469.13
1.0,112676403.0,South Western SD,York,51739501.15,24493951.28,1258891.66,77492344.09,,7095070.2,84587414.29,,36185678.68,11490055.41,3161563.21,901478.45,725.4,,,,2898735.6,2526541.16,4434575.06,949197.6,858662.77,6079695.0,4415191.22,2324327.4,7025.47
1.0,112676503.0,Southern York County SD,York,33588635.56,19645469.3,1135729.0,54369833.86,,5900804.12,60270637.98,,23885886.62,8495708.38,1091274.34,101266.64,1624.58,,12875.0,,2405194.0,2137075.0,3580592.0,1041053.0,1239047.0,5064290.0,2804847.0,1368074.3,5297.0
1.0,112676703.0,Spring Grove Area SD,York,46960925.55,28076335.71,1365771.81,76403033.07,900666.22,7510910.88,84814610.17,,33350731.38,11324355.64,1814873.13,430760.62,2275.32,,,37929.46,2966680.65,5908517.81,4102902.53,986146.13,815442.07,7029853.37,5413608.16,847580.09,5604.9
1.0,115219002.0,West Shore SD,York,89920285.19,39145586.49,2452069.59,131517941.27,707604.0,8907345.07,141132890.34,,62860071.31,24711580.81,1618542.0,216214.01,33868.06,480009.0,,,5334768.78,1688943.07,8187931.29,2519153.5,1433105.81,11162411.31,5625821.43,3104311.31,89139.99
1.0,112678503.0,West York Area SD,York,43136588.26,19363430.89,1075237.91,63575257.06,,4964962.47,68540219.53,,26577115.82,12324698.81,3199905.53,1024392.1,10476.0,,,,3109613.83,1266248.47,3556695.68,828606.21,600122.22,4381759.46,2954275.75,2593572.53,72536.74
1.0,112679002.0,York City SD,York,114024699.68,42264830.01,1502844.61,157792374.3,564397.02,23880136.72,182236908.04,,74778168.88,30961144.07,3484854.01,1913960.72,197344.2,299575.96,,2389651.84,6824135.46,4428957.44,8971121.39,2062414.49,1014425.64,13926085.62,2169755.43,2853443.51,14491.03
1.0,112679403.0,York Suburban SD,York,42733702.76,17361073.81,1156479.48,61251256.05,15699.59,5852003.45,67118959.09,,31361313.77,10327630.91,979778.8,57062.41,7916.87,,,,2665515.83,2129468.53,4400011.71,715325.99,734103.21,3723063.01,2635564.39,352408.26,5612.88
3.0,112015106.0,Adams County Technical Institute,Adams,1032455.08,338919.49,6635.01,1378009.58,,10029.0,1388038.58,,,,1032455.08,,,,,,,11989.97,213232.45,,50877.03,10992.71,,51827.33,
3.0,103020407.0,A W Beattie Career Center,Allegheny,6157866.35,3326684.62,475631.24,9960182.21,,1498174.0,11458356.21,,,612278.27,5536302.5,9285.58,,,,,201131.01,744408.5,994797.5,190.83,337347.28,1041010.47,,7799.03,
3.0,103023807.0,Forbes Road CTC,Allegheny,3986076.99,3011278.73,10468.12,7007823.84,563826.0,231298.66,7802948.5,,465470.84,488029.84,3004229.5,,,28346.81,,,361025.66,42292.81,877306.33,5162.36,390035.33,1164826.3,,170629.94,
3.0,103027307.0,Parkway West CTC,Allegheny,5566828.0,3379782.0,54485.0,9001095.0,571452.0,197544.0,9770091.0,,975654.0,,4591174.0,,,,,,322063.0,26801.0,1027946.0,2000.0,356623.0,1383872.0,,260477.0,
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,3729257.0,3129524.0,18168.0,6876949.0,,,6876949.0,,745516.0,,2978729.0,,,5012.0,,,351957.0,3614.0,978752.0,82141.0,251847.0,1291464.0,,169749.0,
3.0,128034607.0,Lenape Tech,Armstrong,4740708.1,5396847.61,26999.3,10164555.01,23456.55,,10188011.56,,2472425.35,3094.97,2257566.98,7620.8,,,,,637620.78,108822.67,892630.07,123488.16,281710.45,1849347.0,1031306.28,471922.2,
3.0,127041307.0,Beaver County CTC,Beaver,3914725.87,2646933.32,137532.34,6699191.53,801872.97,,7501064.5,,222858.45,335630.92,3356236.5,,,,,,404892.07,1236.33,624706.42,165838.17,239092.99,980910.2,-975.0,231232.14,
3.0,108051307.0,Bedford County Technical Center,Bedford,1325808.56,1038223.33,872.72,2364904.61,24000.0,,2388904.61,,,,1304695.14,,,21113.42,,,187492.29,25286.76,333473.43,,103947.91,311021.57,,77001.37,
3.0,114060557.0,Berks CTC,Berks,9722900.86,9333248.99,151951.85,19208101.7,38131.05,839717.02,20085949.77,,,,9722900.86,,,,,,1235109.5,578397.14,1725228.9,27667.83,604422.88,2330263.6,2253992.23,578166.91,
3.0,114067107.0,Reading Muhlenberg CTC,Berks,6450255.71,4726841.04,,11177096.75,,226920.84,11404017.59,,,28389.52,6421866.19,,,,,,442379.41,566788.13,958300.36,143693.1,377911.89,1749524.18,,488243.97,
3.0,108070607.0,Greater Altoona CTC,Blair,6164435.0,4478062.81,58686.48,10701184.29,,847626.53,11548810.82,,,,4468797.8,,,1695637.2,,,846586.18,145283.42,1040281.26,42930.0,428112.64,1620862.52,,354006.79,
3.0,117080607.0,Northern Tier Career Center,Bradford,3064624.0,1468117.0,18108.0,4550849.0,172227.0,,4723076.0,,228990.0,126523.0,2054618.0,,,654493.0,,,47785.0,45977.0,761735.0,,,612620.0,,,
3.0,122091457.0,Bucks County Technical High School,Bucks,18988761.0,9474213.0,145223.0,28608197.0,167177.0,109388.0,28884762.0,,8211374.0,3849610.0,6433568.0,370027.0,,124182.0,,,1948744.0,1238845.0,1794470.0,155045.0,757077.0,2648399.0,,931633.0,
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,6815432.0,5048164.93,24267.94,11887864.87,10475.0,1454443.76,13352783.63,,,,6702859.64,,,112572.36,,,934196.83,102998.74,1248478.66,197197.89,506969.82,1532279.09,,526043.9,
3.0,122099007.0,Upper Bucks County Technical School,Bucks,5764948.81,3760689.44,33260.88,9558899.13,,1431416.34,10990315.47,,174092.51,,5590856.3,,,,,,453936.01,478543.07,855205.17,111433.17,385477.99,1265094.19,,210999.84,
3.0,104101307.0,Butler County AVTS,Butler,3918030.0,2519195.0,20498.0,6457723.0,81670.0,,6539393.0,,,,3873702.0,,,44328.0,,,425293.0,92273.0,591941.0,17792.0,323663.0,1064704.0,,3529.0,
3.0,108110307.0,Admiral Peary AVTS,Cambria,2927470.02,3263193.23,35610.31,6226273.56,,102022.16,6328295.72,,,274459.92,2450600.52,202409.58,,,,,139620.3,820680.59,489678.45,,231404.64,1243085.15,,338724.1,
3.0,108112607.0,Greater Johnstown CTC,Cambria,4721234.87,3271364.04,31191.42,8023790.33,311287.0,40000.0,8375077.33,,,374294.89,2580327.35,,,1766612.63,,,160033.09,111168.66,1057857.07,36010.62,340098.15,1566196.45,,,
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,4979177.0,3459007.0,118974.0,8557158.0,12186.0,,8569344.0,,1310478.0,1138764.0,2227046.0,302889.0,,,,,191303.0,268720.0,757919.0,112946.0,491358.0,1402198.0,234563.0,,
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,6575627.03,3480896.93,18486.07,10075010.03,,824739.57,10899749.6,,,,2677825.26,11208.95,,3886592.82,,,32869.3,302017.83,1239457.42,34321.04,559687.48,1213737.87,,98805.99,
3.0,124151607.0,Chester County Technical College HS,Chester,14878469.53,11431889.53,207312.76,26517671.82,38862.91,7413044.83,33969579.56,,1055721.9,180063.91,11468091.79,,,2174591.93,,,1680270.71,251480.8,4449739.89,213948.8,22330.0,4765771.59,,48347.74,
3.0,106161357.0,Clarion County Career Center,Clarion,1762191.91,1538176.54,9007.46,3309375.91,91273.8,,3400649.71,,,277039.34,1458656.32,,,26496.25,,,226021.01,76315.68,274808.69,79314.14,242105.44,639611.58,,,
3.0,110171607.0,Clearfield County CTC,Clearfield,3781150.58,2142959.33,,5924109.91,21549.63,695513.0,6641172.54,,140654.0,,2361241.9,,,1279254.68,,,81925.18,625992.36,542433.92,55217.54,171453.03,665937.3,,,
3.0,116191757.0,Columbia-Montour AVTS,Columbia,6356397.0,3421217.0,251255.0,10028869.0,,,10028869.0,,2403764.0,1044786.0,2598048.0,18760.0,,291039.0,,,691878.0,313912.0,669086.0,110104.0,265361.0,1002427.0,368449.0,,
3.0,105201407.0,Crawford County CTC,Crawford,3320761.02,2270861.81,12908.37,5604531.2,51060.0,1522203.88,7177795.08,,,,2875602.83,,,445158.19,,,320224.61,255029.98,635526.11,42086.15,258692.44,759302.52,,,
3.0,115211657.0,Cumberland Perry Area Career & Technical Center,Cumberland,5406899.29,4634701.67,31675.25,10073276.21,103392.85,221051.55,10397720.61,,630136.11,254734.56,4518235.06,,,3793.56,,,805712.63,499005.04,673684.85,99153.04,451588.8,874930.22,,2557.06,1228070.03
3.0,115221607.0,Dauphin County Technical School,Dauphin,13136564.91,8088876.77,68379.61,21293821.29,,3079710.63,24373531.92,,5227314.22,2157361.31,5364376.49,5996.12,,381516.77,,,1224193.36,1761042.64,1549800.77,92364.66,901739.1,2359454.77,,195935.65,4345.82
3.0,125232407.0,Delaware County Technical High School,Delaware,10012734.58,6002700.11,220582.02,16236016.71,,3537466.4,19773483.11,,664345.21,,7894382.65,,,1454006.72,,,674877.37,33190.91,1577193.0,68779.8,353238.0,2743001.36,,375578.28,176841.39
3.0,105252807.0,Erie County Technical School,Erie,3736559.0,3136091.0,2878.0,6875528.0,148130.0,10045720.0,17069378.0,,,177365.0,2994195.0,,,564999.0,,,461350.0,300340.0,595056.0,50458.0,224697.0,1033356.0,,470834.0,
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,3481746.47,1274093.73,11151.53,4766991.73,,63.5,4767055.23,,702207.92,692859.99,2086678.56,,,,,,114324.36,7042.25,508340.32,91803.52,6652.55,515837.87,600.4,29492.46,
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,5542781.78,2970454.94,14226.22,8527462.94,,338256.26,8865719.2,,,387987.2,3341695.47,342.14,,1812756.97,,,408423.14,187829.92,708747.43,36100.16,315402.14,1313952.15,,,
3.0,112282307.0,Franklin County CTC,Franklin,5237671.89,3531278.05,60083.19,8829033.13,,909539.61,9738572.74,,,,4973073.45,,,264598.44,,,663126.28,116980.03,614598.37,186413.24,566944.51,1062153.56,,321062.06,
3.0,111292507.0,Fulton County Center for Career and Technology,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,101302607.0,Greene County CTC,Greene,2172994.82,1799636.45,59136.94,4031768.21,2089015.0,26925.17,6147708.38,,,133257.04,1595553.43,,,444184.35,,,403899.67,6764.91,416916.83,864.5,159641.27,616670.95,2742.88,186276.15,5859.29
3.0,111312607.0,Huntingdon County CTC,Huntingdon,1537870.14,1342860.84,22547.59,2903278.57,54188.0,294959.34,3252425.91,,,,1532453.64,5416.5,,,,,26717.0,157688.1,420430.87,,228109.27,495008.12,,14907.48,
