Name,AcademicYearId,AUN,DataElement,DisplayValue
Mount Union Area SD,18,111316003,State Revenue,14406066.94
Steelton-Highspire SD,18,115228003,State Revenue,14429537.02
Chestnut Ridge SD,18,108051503,State Revenue,14443733.35
South Side Area SD,18,127047404,State Revenue,14471460.0
Hamburg Area SD,18,114063503,State Revenue,14514394.56
Somerset Area SD,18,108567703,State Revenue,14568016.44
Conestoga Valley SD,18,113361703,State Revenue,14594679.18
United SD,18,128328003,State Revenue,14623303.45
Marple Newtown SD,18,125235502,State Revenue,14694824.1
East Allegheny SD,18,103022803,State Revenue,14708163.17
Northern Lebanon SD,18,113385003,State Revenue,14720924.19
Crestwood SD,18,118401403,State Revenue,14734597.55
Danville Area SD,18,116471803,State Revenue,14763155.35
Washington SD,18,101638803,State Revenue,14766741.61
Huntingdon Area SD,18,111312503,State Revenue,14779022.29
Carbondale Area SD,18,119351303,State Revenue,14827440.73
Radnor Township SD,18,125237603,State Revenue,14873620.61
Troy Area SD,18,117086653,State Revenue,14882073.0
Cambria Heights SD,18,108111203,State Revenue,14906422.4
Valley View SD,18,119358403,State Revenue,14906492.0
Octorara Area SD,18,124156503,State Revenue,14959429.37
Fleetwood Area SD,18,114062503,State Revenue,14989326.46
Wyoming Area SD,18,118409203,State Revenue,15073309.45
Abington Heights SD,18,119350303,State Revenue,15079132.18
Manheim Central SD,18,113364403,State Revenue,15115017.34
Great Valley SD,18,124153503,State Revenue,15124864.0
Slippery Rock Area SD,18,104107503,State Revenue,15141224.0
Susquenita SD,18,115506003,State Revenue,15160086.81
Peters Township SD,18,101636503,State Revenue,15171170.72
Steel Valley SD,18,103028833,State Revenue,15191807.21
Hanover Area SD,18,118403003,State Revenue,15192819.59
Aliquippa SD,18,127040503,State Revenue,15215013.27
South Butler County SD,18,104107803,State Revenue,15229310.77
Bedford Area SD,18,108051003,State Revenue,15232067.09
Brookville Area SD,18,106330803,State Revenue,15277862.4
Central Greene SD,18,101301403,State Revenue,15281876.94
West York Area SD,18,112678503,State Revenue,15324692.0
Chartiers Valley SD,18,103021752,State Revenue,15336890.8
Conrad Weiser Area SD,18,114061103,State Revenue,15349707.0
Bald Eagle Area SD,18,110141003,State Revenue,15415203.0
Selinsgrove Area SD,18,116557103,State Revenue,15444577.46
Central Valley SD,18,127042003,State Revenue,15484334.04
Unionville-Chadds Ford SD,18,124158503,State Revenue,15516987.34
Wallingford-Swarthmore SD,18,125239603,State Revenue,15539764.45
Duquesne City SD,18,103022503,State Revenue,15640038.68
Girard SD,18,105254053,State Revenue,15665241.14
Rose Tree Media SD,18,125237903,State Revenue,15685220.82
Karns City Area SD,18,104103603,State Revenue,15725611.25
Twin Valley SD,18,114068103,State Revenue,15741666.51
Wilkinsburg Borough SD,18,103029803,State Revenue,15787137.21
Western Wayne SD,18,119648903,State Revenue,15815198.28
Southern Tioga SD,18,117597003,State Revenue,15829071.0
West Allegheny SD,18,103029403,State Revenue,15857482.01
South Allegheny SD,18,103028653,State Revenue,15866604.85
Marion Center Area SD,18,128325203,State Revenue,15877361.57
Donegal SD,18,113362203,State Revenue,15886632.86
Tyrone Area SD,18,108078003,State Revenue,15962303.01
Penn Cambria SD,18,108116003,State Revenue,16006461.97
Penn-Delco SD,18,125236903,State Revenue,16013784.18
Mohawk Area SD,18,104375003,State Revenue,16017302.13
Middletown Area SD,18,115226003,State Revenue,16019550.17
Sto-Rox SD,18,103028853,State Revenue,16067105.02
Eastern York SD,18,112672203,State Revenue,16092167.19
Northern York County SD,18,115674603,State Revenue,16130350.51
North Schuylkill SD,18,129545003,State Revenue,16166263.74
Harbor Creek SD,18,105254353,State Revenue,16362936.26
Milton Area SD,18,116495003,State Revenue,16383091.17
Mount Pleasant Area SD,18,107655903,State Revenue,16407563.57
Franklin Regional SD,18,107652603,State Revenue,16439490.62
New Brighton Area SD,18,127045653,State Revenue,16449946.06
Grove City Area SD,18,104432903,State Revenue,16498617.86
Blue Mountain SD,18,129540803,State Revenue,16643243.74
Cocalico SD,18,113361303,State Revenue,16679288.61
Muhlenberg SD,18,114065503,State Revenue,16755274.0
Mechanicsburg Area SD,18,115216503,State Revenue,16788201.26
Tuscarora SD,18,112286003,State Revenue,16923756.45
Upper Saint Clair SD,18,103029203,State Revenue,16936514.52
McGuffey SD,18,101633903,State Revenue,16978691.76
Midd-West SD,18,116555003,State Revenue,16983025.22
Southmoreland SD,18,107657503,State Revenue,17176149.57
General McLane SD,18,105253903,State Revenue,17214693.85
Lehighton Area SD,18,121135503,State Revenue,17234297.74
Wallenpaupack Area SD,18,119648303,State Revenue,17275644.5
Kennett Consolidated SD,18,124154003,State Revenue,17382556.23
Upper Dublin SD,18,123468303,State Revenue,17395005.63
Blackhawk SD,18,127041603,State Revenue,17441374.0
Phoenixville Area SD,18,124157203,State Revenue,17482427.77
Ellwood City Area SD,18,104372003,State Revenue,17534606.17
Southern York County SD,18,112676503,State Revenue,17618043.59
Belle Vernon Area SD,18,107650603,State Revenue,17618074.05
Bellefonte Area SD,18,110141103,State Revenue,17648708.74
Yough SD,18,107658903,State Revenue,17699499.45
Moon Area SD,18,103026343,State Revenue,17761525.64
Pine-Richland SD,18,103021003,State Revenue,17764925.0
Blairsville-Saltsburg SD,18,128321103,State Revenue,18014150.96
West Perry SD,18,115508003,State Revenue,18116287.55
Gettysburg Area SD,18,112013753,State Revenue,18169839.28
Philipsburg-Osceola Area SD,18,110177003,State Revenue,18256524.34
Governor Mifflin SD,18,114063003,State Revenue,18289514.55
Big Beaver Falls Area SD,18,127041503,State Revenue,18333057.0
Wayne Highlands SD,18,119648703,State Revenue,18467333.46
Big Spring SD,18,115210503,State Revenue,18612695.3
North Pocono SD,18,119356503,State Revenue,18663095.07
West Mifflin Area SD,18,103029603,State Revenue,18754337.6
Greater Nanticoke Area SD,18,118402603,State Revenue,18775106.04
South Eastern SD,18,112676203,State Revenue,18789926.53
Indiana Area SD,18,128323703,State Revenue,18799695.7
Garnet Valley SD,18,125234103,State Revenue,18865161.0
Hopewell Area SD,18,127044103,State Revenue,18885421.9
Fox Chapel Area SD,18,103023912,State Revenue,18901189.61
Daniel Boone Area SD,18,114061503,State Revenue,18906621.94
Upper Perkiomen SD,18,123468603,State Revenue,18987001.42
North Hills SD,18,103026902,State Revenue,19013910.63
Shippensburg Area SD,18,115218003,State Revenue,19059053.71
Elizabethtown Area SD,18,113362403,State Revenue,19189773.17
Greensburg Salem SD,18,107653203,State Revenue,19211327.75
Forest Hills SD,18,108112203,State Revenue,19265622.68
Juniata County SD,18,111343603,State Revenue,19273244.6
Gateway SD,18,103024102,State Revenue,19318366.76
Whitehall-Coplay SD,18,121397803,State Revenue,19512536.0
Wissahickon SD,18,123469303,State Revenue,19551672.5
Franklin Area SD,18,106612203,State Revenue,19625139.63
Conewago Valley SD,18,112011603,State Revenue,19709817.43
Elizabeth Forward SD,18,103023153,State Revenue,19751445.37
Solanco SD,18,113367003,State Revenue,19806792.89
Manheim Township SD,18,113364503,State Revenue,19933866.19
Pottsgrove SD,18,123466303,State Revenue,19970857.0
Derry Area SD,18,107651603,State Revenue,19977722.98
Brownsville Area SD,18,101260803,State Revenue,19985642.05
Shamokin Area SD,18,116496503,State Revenue,20079294.71
Ephrata Area SD,18,113362603,State Revenue,20289054.67
Hatboro-Horsham SD,18,123463603,State Revenue,20299026.11
Pittston Area SD,18,118406602,State Revenue,20411535.55
Conneaut SD,18,105201033,State Revenue,20452656.0
Ambridge Area SD,18,127040703,State Revenue,20572916.05
Haverford Township SD,18,125234502,State Revenue,20578976.96
Northern Tioga SD,18,117596003,State Revenue,20591994.93
Greater Latrobe SD,18,107653102,State Revenue,20666030.35
Bangor Area SD,18,120480803,State Revenue,20668623.66
Athens Area SD,18,117080503,State Revenue,20826264.12
Highlands SD,18,103024753,State Revenue,21269725.19
Pottsville Area SD,18,129546103,State Revenue,21362576.87
Colonial SD,18,123461602,State Revenue,21400640.54
Hollidaysburg Area SD,18,108073503,State Revenue,21459205.23
Clearfield Area SD,18,110171003,State Revenue,21506860.06
Lower Dauphin SD,18,115224003,State Revenue,21540874.75
Warwick SD,18,113369003,State Revenue,21569030.39
South Western SD,18,112676403,State Revenue,21661633.07
Exeter Township SD,18,114062003,State Revenue,21718063.97
New Kensington-Arnold SD,18,107656303,State Revenue,21785115.48
Interboro SD,18,125235103,State Revenue,21813938.2
Tunkhannock Area SD,18,118667503,State Revenue,21829151.43
Corry Area SD,18,105251453,State Revenue,21918948.15
Owen J Roberts SD,18,124156603,State Revenue,21936707.23
Nazareth Area SD,18,120484803,State Revenue,21993787.22
Trinity Area SD,18,101638003,State Revenue,22037525.86
Tredyffrin-Easttown SD,18,124157802,State Revenue,22126993.0
Titusville Area SD,18,106617203,State Revenue,22196069.32
Oil City Area SD,18,106616203,State Revenue,22415933.01
Methacton SD,18,123465303,State Revenue,22577921.35
Central York SD,18,112671303,State Revenue,22667020.21
Mt Lebanon SD,18,103026402,State Revenue,22771557.12
Shikellamy SD,18,116496603,State Revenue,22839006.94
Spring Grove Area SD,18,112676703,State Revenue,23115706.27
Ringgold SD,18,101637002,State Revenue,23159271.82
Cornwall-Lebanon SD,18,113381303,State Revenue,23229302.26
Baldwin-Whitehall SD,18,103021102,State Revenue,23245457.05
Perkiomen Valley SD,18,123466103,State Revenue,23280314.88
Jersey Shore Area SD,18,117414003,State Revenue,23371198.11
Canon-McMillan SD,18,101631703,State Revenue,23394509.88
Northeastern York SD,18,112674403,State Revenue,23629314.51
Wilson SD,18,114069103,State Revenue,23649489.81
Sharon City SD,18,104435603,State Revenue,23739810.03
Bethel Park SD,18,103021252,State Revenue,23763464.63
Dover Area SD,18,112671803,State Revenue,24312796.21
Berwick Area SD,18,116191103,State Revenue,24472918.95
Waynesboro Area SD,18,112289003,State Revenue,24625466.52
Cheltenham SD,18,123461302,State Revenue,24739963.0
Oxford Area SD,18,124156703,State Revenue,25067220.35
Laurel Highlands SD,18,101264003,State Revenue,25133003.44
Bradford Area SD,18,109420803,State Revenue,25192885.9
Penn-Trafford SD,18,107657103,State Revenue,25224354.27
Chichester SD,18,125231303,State Revenue,25245813.08
Punxsutawney Area SD,18,106338003,State Revenue,25654674.58
Pottstown SD,18,123466403,State Revenue,25782629.81
Carlisle Area SD,18,115211103,State Revenue,26077751.4
Uniontown Area SD,18,101268003,State Revenue,26633486.72
Dallastown Area SD,18,112671603,State Revenue,26712265.6
Plum Borough SD,18,103027503,State Revenue,26726661.11
Quakertown Community SD,18,122098403,State Revenue,26779468.02
Penn Manor SD,18,113365203,State Revenue,26964515.9
State College Area SD,18,110148002,State Revenue,27351253.47
Shaler Area SD,18,103028302,State Revenue,27488675.76
Souderton Area SD,18,123467103,State Revenue,29080577.1
Kiski Area SD,18,107654403,State Revenue,29590831.62
Dubois Area SD,18,106172003,State Revenue,29666853.61
Norwin SD,18,107656502,State Revenue,29745261.8
Millcreek Township SD,18,105257602,State Revenue,30077833.97
Ridley SD,18,125237702,State Revenue,30116056.04
Pennridge SD,18,122098103,State Revenue,30390603.0
Crawford Central SD,18,105201352,State Revenue,30875553.67
Cumberland Valley SD,18,115211603,State Revenue,30903551.0
Northampton Area SD,18,120484903,State Revenue,31008100.72
Centennial SD,18,122092002,State Revenue,31192033.48
Delaware Valley SD,18,120522003,State Revenue,31287941.53
Avon Grove SD,18,124150503,State Revenue,31384468.52
Spring-Ford Area SD,18,123467303,State Revenue,31476064.77
Penncrest SD,18,105204703,State Revenue,31551525.18
Greater Johnstown SD,18,108112502,State Revenue,31779385.04
West Shore SD,18,115219002,State Revenue,31907150.2
Hempfield SD,18,113363103,State Revenue,32183072.6
Parkland SD,18,121395103,State Revenue,32277881.0
Woodland Hills SD,18,103029902,State Revenue,32409477.84
Red Lion Area SD,18,112675503,State Revenue,33113259.0
Hempfield Area SD,18,107653802,State Revenue,33192512.0
Stroudsburg Area SD,18,120456003,State Revenue,33370066.9
East Penn SD,18,121392303,State Revenue,33375809.56
Abington SD,18,123460302,State Revenue,33449739.74
Southeast Delco SD,18,125238402,State Revenue,34352064.0
Seneca Valley SD,18,104107903,State Revenue,34500363.82
North Allegheny SD,18,103026852,State Revenue,34534085.29
Bensalem Township SD,18,122091002,State Revenue,35287172.03
Wyoming Valley West SD,18,118409302,State Revenue,35360643.61
Boyertown Area SD,18,114060753,State Revenue,35495909.32
Norristown Area SD,18,123465602,State Revenue,35837379.73
Penn Hills SD,18,103027352,State Revenue,36106583.97
New Castle Area SD,18,104375302,State Revenue,36757796.28
Albert Gallatin Area SD,18,101260303,State Revenue,37360912.25
Lower Merion SD,18,123464502,State Revenue,37419517.33
Keystone Central SD,18,110183602,State Revenue,38711693.53
Mifflin County SD,18,111444602,State Revenue,39372800.09
Neshaminy SD,18,122097502,State Revenue,41996039.31
West Chester Area SD,18,124159002,State Revenue,42747950.91
McKeesport Area SD,18,103026002,State Revenue,42848416.0
William Penn SD,18,125239652,State Revenue,43769716.0
Chambersburg Area SD,18,112281302,State Revenue,44884684.0
Pleasant Valley SD,18,120455203,State Revenue,45529940.06
Warren County SD,18,105628302,State Revenue,45534519.96
East Stroudsburg Area SD,18,120452003,State Revenue,45654568.78
Bristol Township SD,18,122091352,State Revenue,46593258.73
Lebanon SD,18,113384603,State Revenue,46742287.12
Williamsport Area SD,18,117417202,State Revenue,46908991.0
Butler Area SD,18,104101252,State Revenue,47451586.13
Central Dauphin SD,18,115221402,State Revenue,48085954.94
Easton Area SD,18,120483302,State Revenue,48118090.14
Pennsbury SD,18,122098202,State Revenue,48958081.46
Wilkes-Barre Area SD,18,118408852,State Revenue,49621383.81
Connellsville Area SD,18,101261302,State Revenue,49878809.7
Downingtown Area SD,18,124152003,State Revenue,50224146.35
North Penn SD,18,123465702,State Revenue,50377168.15
Coatesville Area SD,18,124151902,State Revenue,51929587.38
Council Rock SD,18,122092353,State Revenue,52307682.95
Armstrong SD,18,128030852,State Revenue,54933871.6
Pocono Mountain SD,18,120455403,State Revenue,64113916.87
Altoona Area SD,18,108070502,State Revenue,65457165.94
Central Bucks SD,18,122092102,State Revenue,68528197.85
Bethlehem Area SD,18,120481002,State Revenue,71397548.99
Hazleton Area SD,18,118403302,State Revenue,75750334.8
Scranton SD,18,119357402,State Revenue,77675972.65
Harrisburg City SD,18,115222752,State Revenue,78688288.21
Upper Darby SD,18,125239452,State Revenue,79309907.08
York City SD,18,112679002,State Revenue,93915188.57
Chester-Upland SD,18,125231232,State Revenue,97418271.31
Lancaster SD,18,113364002,State Revenue,110358763.0
Erie City SD,18,105252602,State Revenue,126673003.0
Allentown City SD,18,121390302,State Revenue,175150247.0
Reading SD,18,114067002,State Revenue,193676729.16
Pittsburgh SD,18,102027451,State Revenue,282566918.64
Philadelphia City SD,18,126515001,State Revenue,1614855891.97
Provident CS,18,102027560,State Revenue,0.0
Spectrum CS,18,103023410,State Revenue,0.0
Westinghouse Arts Academy CS,18,103028425,State Revenue,0.0
Wonderland CS,18,110143310,State Revenue,0.0
Reach Cyber CS,18,115227871,State Revenue,0.0
Susq-Cyber CS,18,116493130,State Revenue,0.0
Easton Arts Academy Elementary CS,18,120486892,State Revenue,0.0
Insight PA Cyber CS,18,124152637,State Revenue,0.0
Khepera CS,18,126510017,State Revenue,0.0
Helen Thackston Charter School,18,134677866,State Revenue,0.0
Union Area SD,18,104377003,Federal Revenue,364.0
Neshannock Township SD,18,104375203,Federal Revenue,737.27
Spectrum CS,18,103023410,Federal Revenue,1527.0
Karns City Area SD,18,104103603,Federal Revenue,3451.13
Infinity CS,18,115220001,Federal Revenue,4325.0
