Ctgy,AUN,LEA Name,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Current Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,"Actual
Instruction Expense (AIE)","Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education Programs 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
1.0,117596003.0,Northern Tioga SD,Tioga,20911742.42,9510491.7,688597.55,31110831.67,42113.0,2115475.05,33268419.72,21311533.6,15059882.98,5100554.79,232869.99,135009.51,,,,383425.15,1035797.94,1401635.43,1782107.31,304376.35,349852.18,2508975.18,2054845.45,72901.86,
1.0,117597003.0,Southern Tioga SD,Tioga,17832641.7,9640018.65,719754.3,28192414.650000002,,3865972.3,32058386.95,20228284.4,12483892.53,4585187.45,,63136.21,,,,700425.51,649024.86,1553190.7,1795336.54,344112.42,562004.77,1903402.54,1914584.61,918362.21,
1.0,117598503.0,Wellsboro Area SD,Tioga,14280807.03,7840451.91,442235.79,22563494.729999997,8500.0,3314767.3,25886762.03,16648437.9,10024540.04,3868244.67,351776.81,36245.51,,,,,687860.1,710039.72,1608976.72,304690.73,557095.06,2156795.81,1058720.7,756273.07,
1.0,116604003.0,Lewisburg Area SD,Union,20679627.34,10777943.72,1040197.1,32497768.160000004,,3359768.16,35857536.32,24093177.79,14492924.46,4232899.87,1393123.4,439270.79,,,,121408.82,1629977.02,2440133.79,1709177.82,403808.03,434449.16,2786758.33,1316089.52,57550.05,
1.0,116605003.0,Mifflinburg Area SD,Union,18734470.27,10129151.41,568944.08,29432565.759999998,,2053669.61,31486235.37,21900937.27,13063390.37,3895857.42,1666475.61,105474.06,,3272.81,,,1012910.97,1769047.01,2140195.33,299945.76,447477.68,2664183.25,1774825.6,20565.81,
1.0,106611303.0,Cranberry Area SD,Venango,11898385.52,5623360.58,443370.8,17965116.900000002,2507265.29,708211.31,21180593.5,13944344.5,8420397.75,2909375.17,462559.61,92823.99,13229.0,,,,647693.01,566508.16,1174277.67,235090.11,324722.41,1345587.87,1026066.83,260225.99,43188.53
1.0,106612203.0,Franklin Area SD,Venango,20319032.7,9716704.6,642963.66,30678700.959999997,,1978650.0,32657350.96,20375292.49,13546216.63,5571195.49,1024279.18,170683.49,6657.91,,,,905426.67,834429.13,1786470.92,391572.0,332525.39,2387557.33,2453146.48,598228.88,27347.8
1.0,106616203.0,Oil City Area SD,Venango,18801134.76,10064394.15,745319.71,29610848.620000005,3404.0,3206768.6,32821021.22,19537356.36,13686809.6,3433292.53,1578391.51,78166.58,24474.54,,,,744449.48,1663040.9,2069068.43,345289.29,400319.46,3004531.76,1728568.01,77250.69,31876.13
1.0,106617203.0,Titusville Area SD,Venango,18941029.62,10637609.81,821223.43,30399862.86,,3615556.41,34015419.27,20022589.2,14184809.86,3583043.85,896106.72,271238.52,830.67,5000.0,,,1410543.06,1057663.3,2323558.45,332238.2,427874.47,3020550.17,1476040.91,570448.95,18692.3
1.0,106618603.0,Valley Grove SD,Venango,9110754.76,4348914.74,255329.9,13714999.4,139735.5,562767.2,14417502.1,9664025.64,6668839.81,1985480.14,427381.75,26850.06,2203.0,,,,398440.56,253552.58,902350.22,174583.2,341943.54,1186353.25,863190.88,217818.1,10682.41
1.0,105628302.0,Warren County SD,Warren,44503378.1,25638240.23,1168485.59,71310103.92,,9090754.85,80400858.77,44689551.89,31177593.74,11448268.06,1452283.06,370992.3,54240.94,,,,2879863.44,1829480.15,3809428.36,1268896.99,989733.98,5697820.54,5331667.23,3749404.97,81944.57
1.0,101630504.0,Avella Area SD,Washington,6068632.32,3487148.72,392720.27,9948501.31,,758359.32,10706860.63,7284973.67,4298236.75,1194636.09,574176.06,1583.42,,,,,217737.5,226828.51,969837.26,119392.36,275178.52,1014326.4,643052.07,14545.0,6251.1
1.0,101630903.0,Bentworth SD,Washington,10439208.71,5314285.44,473028.98,16226523.130000003,391461.51,2206071.27,18824055.91,11646399.49,7434943.71,2741962.9,255856.6,6445.5,,,,,265080.6,567783.95,1240365.95,102289.03,296547.39,1456139.27,1122850.3,252551.46,10677.49
1.0,101631003.0,Bethlehem-Center SD,Washington,14034399.04,6636650.95,402473.23,21073523.22,106890.78,551407.39,21731821.39,14250139.82,9488759.26,3874820.01,650662.95,20156.82,,,,,314531.7,507482.11,1208136.72,213124.59,340534.15,1526157.13,2518528.05,20.17,8136.33
1.0,101631203.0,Burgettstown Area SD,Washington,12137914.21,6423587.12,408957.03,18970458.360000003,,2013653.69,20984112.05,13480909.62,8962862.76,2844736.26,322209.06,8106.13,,,,,470131.88,659542.62,1554304.46,202548.04,373068.02,1858334.45,1293199.15,80.0,12378.5
1.0,101631503.0,California Area SD,Washington,9271814.2,4539236.87,421220.39,14232271.46,,2354319.27,16586590.73,10080615.58,6491388.84,2312997.9,409964.56,54329.9,3133.0,,,,262486.53,191713.79,1065031.64,121421.67,263985.0,1266909.74,1192122.02,166429.88,9136.6
1.0,101631703.0,Canon-McMillan SD,Washington,44682899.16,27568854.46,1827164.36,74078917.98,500619.53,10526009.82,85105547.33,52987021.36,29976528.55,11955197.81,2401142.63,326742.05,23288.12,,,,2709663.06,1390208.05,4264590.5,1586099.16,810049.3,7076919.58,6837346.89,1784722.77,1109255.15
1.0,101631803.0,Charleroi SD,Washington,13789615.21,6802572.79,436124.37,21028312.37,,3133850.68,24162163.05,14195525.82,9933765.02,3273210.82,519234.61,56459.76,6945.0,,,,869326.44,484057.64,1489441.56,392210.18,346725.74,1794277.64,1006325.56,409545.13,10662.9
1.0,101631903.0,Chartiers-Houston SD,Washington,10352451.0,6469694.13,444583.0,17266728.13,,2222983.13,19489711.26,13261399.17,7551868.0,1955861.0,518056.0,326666.0,,,,,380782.06,752294.28,1688328.71,187214.48,291979.22,2193817.0,960627.11,,14651.27
1.0,101632403.0,Fort Cherry SD,Washington,10698177.38,6179085.73,423187.36,17300450.47,,1249123.69,18549574.16,12476088.05,7408228.22,2771286.38,518188.04,474.74,,,,,303171.38,524317.77,1084804.0,225756.7,370310.65,2028455.01,1374164.47,257195.28,10910.47
1.0,101633903.0,McGuffey SD,Washington,16244713.88,10612079.31,904573.52,27761366.71,,2998642.3,30760009.01,19489733.24,11098973.96,4000982.0,1136034.09,3843.43,4880.4,,,,1805625.45,665946.58,2142078.43,257867.07,531729.67,3061867.76,2123951.18,,23013.17
1.0,101636503.0,Peters Township SD,Washington,38798634.72,18506910.6,1682150.59,58987695.910000004,,7316260.31,66303956.22,45844538.68,31216443.94,7159658.45,356607.78,45827.55,20097.0,,,,2204256.72,1844043.61,3639061.04,685419.45,576279.25,5309667.03,2938336.36,1246142.18,63704.96
1.0,101637002.0,Ringgold SD,Washington,24574580.6,14936198.59,936239.54,40447018.73,,6370765.14,46817783.87,27342261.6,17187691.43,5627967.22,1287618.14,412771.02,23520.93,,,35011.86,1256137.18,686805.86,2853245.91,370151.77,607065.23,5020582.25,3229804.16,882752.48,29653.75
1.0,101638003.0,Trinity Area SD,Washington,33715702.81,18824242.11,1208590.16,53748535.08,,5975998.08,59724533.16,38423702.71,22967481.78,8395437.57,2291953.43,60830.03,,,,,1477600.12,1029590.73,3528252.33,667936.7,608708.64,5861640.43,3960176.63,1643930.2,46406.33
1.0,101638803.0,Washington SD,Washington,15820288.46,8275020.63,702665.04,24797974.13,,4602954.87,29400929.0,17326806.55,11178619.61,3852012.03,304768.72,448167.1,36721.0,,,,1153339.88,931922.53,1629967.59,196814.76,546798.26,2985414.6,817668.17,,13094.84
1.0,119648703.0,Wayne Highlands SD,Wayne,33885833.37,17274528.13,1222230.96,52382592.46,,4025798.27,56408390.73,38036445.27,24384999.74,8320411.85,295421.63,884323.74,,676.41,,,2396577.35,1765602.13,4126006.2,803608.23,683043.94,3779020.36,3057707.85,589248.31,73713.76
1.0,119648903.0,Western Wayne SD,Wayne,25176104.31,15229154.76,1189759.1,41595018.17,,4067512.88,45662531.05,27757793.18,16635449.35,7982261.95,539770.99,18622.02,,,,,2072738.42,880788.75,2968036.49,703392.07,431263.35,3213090.8,3994835.85,911174.72,53834.31
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,23509740.15,10815431.16,1257278.73,35582450.04,13657.43,2948629.59,38544737.06,25072135.18,17756926.25,4669842.38,1019507.5,51831.02,11633.0,,,,1015705.07,666680.29,3156246.72,500223.19,501021.61,3107121.94,1854336.2,,14096.14
1.0,107650703.0,Burrell SD,Westmoreland,17468932.12,9365067.37,676811.05,27510810.540000003,3580.0,2607365.25,30121755.79,20084461.98,13996893.27,2754125.71,663009.2,52230.94,2673.0,,,,971895.89,601190.71,2410338.64,328151.03,407195.47,2716680.25,1508105.05,409941.23,11569.1
1.0,107651603.0,Derry Area SD,Westmoreland,21480629.9,10633101.87,734640.58,32848372.349999994,,2987030.0,35835402.35,22092930.51,14848005.3,5218438.62,914498.0,68298.05,5472.66,,,425917.27,928612.59,1503719.2,1734805.18,370843.06,524965.78,3203905.73,2221540.49,134336.19,10373.65
1.0,107652603.0,Franklin Regional SD,Westmoreland,35209483.61,17393827.85,1573590.36,54176901.82,,3615495.61,57792397.43,41166789.96,28498314.94,6163943.93,427006.05,112270.39,7948.3,,,,2134505.75,1123393.0,3160094.11,512493.91,597997.31,5042884.57,2941397.48,1854216.17,26845.55
1.0,107653102.0,Greater Latrobe SD,Westmoreland,33851547.63,16429619.61,1323082.77,51604250.010000005,312916.95,6537990.04,58455157.0,37646140.83,24552777.36,6716302.16,2316429.64,229634.77,32731.7,,3672.0,,1946624.23,1868674.39,3253951.92,403509.51,499371.18,4517279.29,3457275.76,441620.93,41312.4
1.0,107653203.0,Greensburg Salem SD,Westmoreland,29034066.15,13235180.48,1044407.9,43313654.529999994,,4603427.35,47917081.88,30035735.94,20544806.47,7802231.38,545536.18,119071.71,22420.41,,,,1091422.05,2014269.66,2809091.29,495379.4,438301.35,3744266.43,2465571.93,160046.85,16831.52
1.0,107653802.0,Hempfield Area SD,Westmoreland,59846352.0,25150212.0,1731346.0,86727910.0,,8950881.0,95678791.0,65172641.66,45616590.0,12411926.0,1475480.0,320572.0,21784.0,,,,2870445.0,2787158.0,4313263.0,909417.0,912400.0,8328335.0,4921955.0,62638.0,44601.0
1.0,107654103.0,Jeannette City SD,Westmoreland,11421860.71,5356647.82,460162.51,17238671.040000003,,2052978.92,19291649.96,11192330.09,7705869.61,2973412.57,603884.8,137538.96,1154.77,,,,487901.91,338866.36,963632.62,176152.62,265610.28,1371707.24,1105011.14,643926.16,3839.49
1.0,107654403.0,Kiski Area SD,Westmoreland,35188139.87,16617103.1,1309560.91,53114803.879999995,65261.5,5488204.44,58668269.82,36524172.09,26838715.54,6758196.01,1486468.0,76198.18,28562.14,,,,1472031.06,1397927.53,3813669.01,707068.46,502363.09,4981489.46,3724258.78,,18295.71
1.0,107654903.0,Ligonier Valley SD,Westmoreland,17298043.24,9184546.28,618989.68,27101579.199999996,,3125179.86,30226759.06,18483097.84,11896736.02,4275555.22,787911.63,44650.05,,,,293190.32,953714.38,396952.68,1967233.97,427579.76,373900.44,1649377.35,3016905.52,370794.27,28087.91
1.0,107655803.0,Monessen City SD,Westmoreland,9238144.22,5147311.23,342331.44,14727786.89,,1140231.99,15868018.88,9919316.59,5459901.86,1969796.52,742400.9,633009.27,,,,433035.67,289531.32,377218.96,1199441.56,67715.65,259213.91,1623528.74,753146.1,33166.35,544348.64
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,19497491.23,10359036.15,770682.12,30627209.500000004,,3601503.69,34228713.19,20887106.35,13114223.19,4188016.64,1579794.36,606450.04,9007.0,,,,1006399.44,391305.42,2274062.76,257034.08,282454.89,3126445.82,2532379.61,477105.04,11849.09
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,23392472.58,9225652.35,599690.64,33217815.57,,3745605.78,36963421.35,22149395.09,14653398.41,7714315.94,454953.71,394361.64,53322.01,,,122120.87,523643.44,310418.28,1817616.17,296586.38,454416.18,3283173.22,1725157.13,808134.59,6506.96
1.0,107656502.0,Norwin SD,Westmoreland,41815711.77,19226949.92,1961594.18,63004255.870000005,,5881362.77,68885618.64,45160543.69,33313853.24,7619067.73,784604.35,85004.85,13181.6,,,,2569399.1,864610.49,4109961.75,1104720.06,432535.57,5078846.58,3831211.73,1204635.25,31029.39
1.0,107657103.0,Penn-Trafford SD,Westmoreland,32596429.52,18108761.6,1850310.07,52555501.190000005,11219.61,2974426.93,55541147.73,38961846.69,26908751.61,5087105.27,503784.36,95891.89,896.39,,,,1770686.06,684381.98,3554016.81,658521.87,537503.56,6078610.48,3464178.88,1272105.91,88756.05
1.0,107657503.0,Southmoreland SD,Westmoreland,17958757.43,8626976.66,761118.36,27346852.45,,2776610.0,30123462.45,19249956.08,13062677.95,4397671.96,291998.95,203051.57,3357.0,,,,742404.89,318523.37,1933533.9,350026.06,412364.94,2529483.01,1989518.78,313702.67,37419.04
1.0,107658903.0,Yough SD,Westmoreland,19412275.46,10508960.14,853106.44,30774342.040000003,,2729010.55,33503352.59,20327394.35,14035104.7,3851690.75,1446426.14,76762.87,2291.0,,,,868301.27,747637.18,2145943.27,297652.24,488406.88,2512374.18,2517543.18,920631.32,10470.62
1.0,119665003.0,Lackawanna Trail SD,Wyoming,13798550.0,5724498.0,479877.0,20002925.0,51409.0,428581.0,20482915.0,14621833.84,9093858.0,3498306.0,896572.0,12314.0,,,,297500.0,553458.0,271174.0,1236588.0,194085.0,297527.0,1620440.0,1280658.0,255433.0,15135.0
1.0,118667503.0,Tunkhannock Area SD,Wyoming,28663272.98,14743502.92,1056443.42,44463219.32,34987.41,3606312.52,48104519.25,32936139.19,18810798.45,7129037.04,2088049.49,193388.0,,,,442000.0,1701989.84,1805217.07,2578061.74,693401.88,382641.72,4579825.39,2934547.81,,67817.47
1.0,112671303.0,Central York SD,York,56217025.36,26411740.65,1793612.56,84422378.57,,8411247.3,92833625.87,63876116.8,41986947.67,11536336.77,1190679.15,1486893.39,,16168.38,,,2916188.49,4871879.32,5675652.26,962353.82,642411.94,6145369.2,4305613.59,850504.95,41767.08
1.0,112671603.0,Dallastown Area SD,York,71641420.17,28935248.29,1874203.56,102450872.02000001,44469.6,10843544.84,113338886.46,77780697.16,53581696.04,15341013.78,1663141.31,1036468.31,19100.73,,,,4762417.01,2542610.0,5208893.55,1370818.09,768174.75,7191174.75,4744977.92,2236869.94,109312.28
1.0,112671803.0,Dover Area SD,York,37731002.21,18540686.11,1032010.04,57303698.36,,7707905.28,65011603.64,40043868.43,24601849.04,9342252.06,3067356.91,695394.2,,,24150.0,,1660634.76,4206804.41,2673052.86,750990.78,881459.26,4367368.43,3345115.91,635797.63,19462.07
1.0,112672203.0,Eastern York SD,York,26450476.04,13957506.06,1018100.53,41426082.63,,5496402.61,46922485.24,30602739.54,17522486.6,6166577.89,2698412.14,56029.41,6970.0,,,,1066632.14,1089995.94,2558421.23,477920.25,471619.16,4792550.15,2310762.52,1142826.54,46778.13
1.0,112672803.0,Hanover Public SD,York,20302430.0,9383546.0,584671.0,30270647.0,,2634163.0,32904810.0,22221819.5,14129061.0,4955435.0,991695.0,226239.0,,,,,921370.0,1471226.0,2502743.0,442868.0,292391.0,2115836.0,1407699.0,216755.0,12658.0
1.0,112674403.0,Northeastern York SD,York,42059629.64,19078373.82,1053052.64,62191056.1,,10550579.83,72741635.93,46427399.84,28499322.6,10477196.64,2696718.47,382664.93,3727.0,,,,2572749.99,3438016.9,4321339.98,947137.01,543718.31,4308410.23,2762282.97,162700.94,22017.49
1.0,115674603.0,Northern York County SD,York,28068326.81,15095967.07,1512210.53,44676504.41,272513.29,4653249.91,49602267.61,33852187.85,20335729.58,6644786.78,840027.26,247783.19,,,,,1995643.61,1315919.99,3398394.61,661383.9,546363.46,3666356.44,2124857.04,1356294.15,30753.87
1.0,112675503.0,Red Lion Area SD,York,53849692.01,25843551.0,1352701.0,81045944.00999999,,9448408.0,90494352.01,56870595.5,36086956.0,12844901.01,4331470.0,566309.0,17854.0,2202.0,,,3614514.0,1921271.0,3933035.0,994939.0,912470.0,6687016.0,6074131.0,1671246.0,34929.0
1.0,112676203.0,South Eastern SD,York,30916358.2,16131788.97,1259782.2,48307929.370000005,360732.82,4044822.35,52713484.54,36056962.1,22268815.09,6222469.0,2003501.18,274429.27,,,,147143.66,2028938.09,925158.08,2954862.88,843736.09,721198.64,4406455.01,2635583.96,1596602.22,19254.0
1.0,112676403.0,South Western SD,York,43734708.95,19510525.52,1181659.17,64426893.64,,15162040.85,79588934.49,49799983.58,31446346.99,9520256.35,2441744.05,325094.56,1267.0,,,,2037278.73,2491572.42,3782032.24,627642.37,747057.81,5095622.06,2931226.99,1768056.92,30035.98
1.0,112676503.0,Southern York County SD,York,30238081.22,17603941.85,954578.48,48796601.55,,6387001.57,55183603.12,35759534.52,22010958.5,7477066.07,719675.96,29010.0,1370.69,,,,1827500.38,1898911.58,3410549.78,795035.83,993188.36,4388548.65,2467205.73,1800118.55,22882.99
1.0,112676703.0,Spring Grove Area SD,York,39910564.4,22114290.95,1220607.12,63245462.46999999,,16912642.47,80158104.94,46988569.41,27664375.32,10138012.93,1931722.44,138013.7,,,,38440.01,2283230.06,4981058.3,3605487.45,688363.9,631305.29,5694000.59,3663648.23,541471.28,25725.85
1.0,115219002.0,West Shore SD,York,73892456.44,37203054.37,2077628.9,113173139.71000001,618802.63,8640063.18,122432005.52,84367977.75,54412094.55,17468180.13,1240071.0,187662.7,28834.66,555613.4,,,4572090.4,1164530.03,7007337.7,2055483.31,1185267.43,12180773.74,4984536.55,3962048.98,90986.23
1.0,112678503.0,West York Area SD,York,36008024.0,16413451.0,894675.0,53316150.0,,4593425.0,57909575.0,40207981.77,22603513.0,9553343.0,2660896.0,1185693.0,4579.0,,,,1829706.0,1184421.0,3457545.0,721463.0,565582.0,3503791.0,2520077.0,2532523.0,98343.0
1.0,112679002.0,York City SD,York,98519350.7,37915636.37,1246658.35,137681645.42,,20872452.05,158554097.47,95582801.73,62427654.89,24625755.28,5571401.18,3048441.17,275861.62,313127.11,,2257109.45,5712185.25,3770758.8,8123017.27,1796704.78,1293623.59,11747295.2,3212374.67,2217306.43,42370.38
1.0,112679403.0,York Suburban SD,York,36118799.25,15372251.11,1013411.52,52504461.88,,5426332.26,57930794.14,40869859.95,27858717.87,7268071.09,781919.16,199057.79,11033.34,,,,1651232.01,2252728.34,3714495.17,431597.56,834305.24,3789785.41,2374355.7,299944.77,23806.91
3.0,103020407.0,A W Beattie Career Center,Allegheny,4824286.72,2874723.89,367930.61,8066941.22,,1490451.0,9557392.22,,,598106.14,4241945.75,-15765.17,,,,,137669.28,725778.11,648851.04,,359461.92,973972.18,,28991.36,
3.0,103023807.0,Forbes Road CTC,Allegheny,3277838.81,2722187.88,9690.9,6009717.59,1062773.88,10000.0,7082491.47,,442416.26,437167.42,2342269.59,,,55985.54,,,372190.48,36830.05,752889.7,5312.51,362752.68,1018538.94,,173673.52,
3.0,103027307.0,Parkway West CTC,Allegheny,4098850.0,2408987.0,50467.0,6558304.0,541340.0,276885.0,7376529.0,,844026.0,,3254824.0,,,,,,181459.0,13610.0,830937.0,2000.0,204268.0,1002280.0,,174433.0,
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,3130967.52,2597642.39,,5728609.91,,207523.0,5936132.91,,246851.7,,2806381.55,,,77734.27,,,254485.69,26074.02,567932.06,,274579.29,991857.6,,244074.55,238639.18
3.0,128034607.0,Lenape Tech,Armstrong,4503833.05,3978386.08,31899.94,8514119.069999998,685000.0,114959.91,9314078.98,,2121161.17,,2364979.87,17692.01,,,,,583856.42,88346.7,792000.42,146933.79,204162.5,931730.95,872607.95,358747.35,
3.0,127041307.0,Beaver County CTC,Beaver,3481093.87,2313208.77,100131.07,5894433.710000001,13500.0,1884.04,5909817.75,,235680.56,247878.75,2997534.56,,,,,,333613.14,13135.38,458296.77,88204.87,352167.43,858998.64,,130519.83,78272.71
3.0,108051307.0,Bedford County Technical Center,Bedford,976698.53,866524.5,639.0,1843862.03,,,1843862.03,,,28581.73,932671.68,,,15445.12,,,112072.61,27212.67,467417.71,,9073.0,250121.15,627.36,,
3.0,114060557.0,Berks CTC,Berks,8754966.42,8020036.27,107249.93,16882252.62,174621.77,1700000.0,18756874.39,,,,8754966.42,,,,,,1135977.64,554704.9,1439475.71,65746.62,552958.61,2371917.48,1433979.56,465275.75,
3.0,114067107.0,Reading Muhlenberg CTC,Berks,5877193.39,3929685.79,69468.33,9876347.51,11152.11,65000.0,9952499.62,,,5015.98,5872177.41,,,,,,435013.34,540727.7,828235.75,134965.15,327406.9,1094379.79,,568957.16,
3.0,108070607.0,Greater Altoona CTC,Blair,5743722.96,3199284.28,46948.21,8989955.450000001,,447847.64,9437803.09,,,,3923076.44,,,1820646.52,,,523206.74,78227.06,585280.17,36465.84,391981.65,1422655.63,,161467.19,
3.0,117080607.0,Northern Tier Career Center,Bradford,2447792.0,1234666.0,8484.0,3690942.0,,727175.0,4418117.0,,206132.0,111070.0,1556307.0,,,574283.0,,,,38236.0,685630.0,,,509720.0,1080.0,,
3.0,122091457.0,Bucks County Technical High School,Bucks,17841152.0,8690838.0,144445.0,26676435.0,10826.0,74980.0,26762241.0,,7822528.0,3587129.0,5885383.0,410132.0,,135980.0,,,1858954.0,1169761.0,1471402.0,149507.0,717747.0,2629494.0,3780.0,690193.0,
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,5603222.12,4197720.88,53029.13,9853972.13,,1559996.26,11413968.39,,,,5476004.68,,,127217.44,,,769913.96,44803.67,1102463.18,155206.53,456176.46,1237271.74,,431885.34,
3.0,122099007.0,Upper Bucks County Technical School,Bucks,5480287.53,2855837.65,9795.96,8345921.14,345.5,1281820.5,9628087.14,,412.53,,5262152.59,,,217722.41,,,419892.95,268533.27,457590.34,103776.35,359363.52,1246681.22,,,
3.0,104101307.0,Butler County AVTS,Butler,2886758.0,1994798.0,19358.0,4900914.0,20372.0,22882.0,4944168.0,,,,2872542.0,,,14216.0,,,315121.0,253421.0,487843.0,,241406.0,690658.0,,6349.0,
