Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
4.0,126513190.0,Charter High School for Architecture and Design,Philadelphia,,0.0,0.0,,,,,,,,
4.0,126513160.0,Christopher Columbus CS,Philadelphia,12859522.03,0.0,11745177.74,11745177.74,0.9133,83925.39,0.0065,1030418.9,0.0801,,0.0
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,20150108.0,0.0,18427195.0,18427195.0,0.9145,302528.0,0.015,1282657.0,0.0637,137728.0,0.0068
4.0,126516724.0,Deep Roots CS,Philadelphia,5509886.0,0.0,4976793.0,4976793.0,0.9032,39130.0,0.0071,493963.0,0.0897,,0.0
4.0,126510011.0,Discovery CS,Philadelphia,8974974.0,0.0,8201741.0,8201741.0,0.9138,64571.0,0.0072,708662.0,0.079,,0.0
4.0,126513440.0,Esperanza Academy CS,Philadelphia,29851975.0,0.0,22821127.0,22821127.0,0.7645,347786.0,0.0117,6345199.0,0.2126,337863.0,0.0113
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,8691250.0,0.0,7318719.0,7318719.0,0.8421,17848.0,0.0021,1354683.0,0.1559,,0.0
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,9703745.0,0.0,8705015.0,8705015.0,0.8971,37916.0,0.0039,960814.0,0.099,,0.0
4.0,100510000.0,First Philadelphia Preparatory CS,Philadelphia,28265097.0,0.0,25584041.0,25584041.0,0.9051,377979.0,0.0134,1881733.0,0.0666,421344.0,0.0149
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,7710345.0,0.0,7022858.0,7022858.0,0.9108,119209.0,0.0155,568278.0,0.0737,,0.0
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,13602322.0,0.0,12350670.0,12350670.0,0.908,89384.0,0.0066,1162268.0,0.0854,,0.0
4.0,126513450.0,Franklin Towne CHS,Philadelphia,17620078.0,0.0,16049757.0,16049757.0,0.9109,123491.0,0.007,1446830.0,0.0821,,0.0
4.0,126518547.0,Frederick Douglass Mastery CS,Philadelphia,11480439.0,0.0,10405795.0,10405795.0,0.9064,123548.0,0.0108,951096.0,0.0828,,0.0
4.0,126513270.0,Freire CS,Philadelphia,16423750.0,0.0,14518049.0,14518049.0,0.884,302697.0,0.0184,1603004.0,0.0976,,0.0
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,10307099.0,0.0,9558339.0,9558339.0,0.9274,69546.0,0.0067,679214.0,0.0659,,0.0
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,8952614.0,0.0,8155967.0,8155967.0,0.911,10336.0,0.0012,786311.0,0.0878,,0.0
4.0,126510005.0,Green Woods CS,Philadelphia,9665978.0,0.0,8744247.0,8744247.0,0.9046,44228.0,0.0046,877503.0,0.0908,,0.0
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,7873916.0,0.0,6787490.0,6787490.0,0.862,83866.0,0.0107,1002560.0,0.1273,,0.0
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,8374721.0,0.0,7594489.0,7594489.0,0.9068,69769.0,0.0083,710463.0,0.0848,,0.0
4.0,126513510.0,Independence CS,Philadelphia,13050987.0,0.0,11672028.0,11672028.0,0.8943,205959.0,0.0158,1173000.0,0.0899,,0.0
4.0,126512039.0,Independence CS West,Philadelphia,9824687.0,0.0,9021541.0,9021541.0,0.9183,81057.0,0.0083,722089.0,0.0735,,0.0
4.0,126513070.0,Inquiry CS,Philadelphia,4413695.0,0.0,4081758.0,4081758.0,0.9248,22250.0,0.005,309687.0,0.0702,,0.0
4.0,133513315.0,John B Stetson CS,Philadelphia,15737428.0,0.0,13768054.0,13768054.0,0.8749,98307.0,0.0062,1871067.0,0.1189,,0.0
4.0,182514568.0,Keystone Academy CS,Philadelphia,10227527.0,0.0,9258362.0,9258362.0,0.9052,139820.0,0.0137,829345.0,0.0811,,0.0
4.0,126514864.0,KIPP DuBois CS,Philadelphia,8933023.0,0.0,8217445.0,8217445.0,0.9199,96032.0,0.0108,619546.0,0.0694,,0.0
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,4706652.0,0.0,4381856.0,4381856.0,0.931,,0.0,324796.0,0.069,,0.0
4.0,126510013.0,KIPP Philadelphia CS,Philadelphia,19307759.0,0.0,18171613.0,18171613.0,0.9412,93754.0,0.0049,1042392.0,0.054,,0.0
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,7710332.0,0.0,5754548.0,5754548.0,0.7463,8406.0,0.0011,447378.0,0.058,1500000.0,0.1945
4.0,172510793.0,KIPP West Philadelphia Preparatory Charter School,Philadelphia,5576225.0,0.0,5018829.0,5018829.0,0.9,86712.0,0.0156,470684.0,0.0844,,0.0
4.0,126513110.0,Laboratory CS,Philadelphia,7562492.0,0.0,6841061.0,6841061.0,0.9046,118534.0,0.0157,602897.0,0.0797,,0.0
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,11016407.0,0.0,10201839.0,10201839.0,0.9261,66271.0,0.006,748297.0,0.0679,,0.0
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,20553197.0,0.0,19090475.0,19090475.0,0.9288,388089.0,0.0189,1074633.0,0.0523,,0.0
4.0,126510014.0,Maritime Academy CS,Philadelphia,12833553.26,0.0,10923072.479999999,10923072.48,0.8511,147282.62,0.0115,1763198.16,0.1374,,0.0
4.0,126513150.0,MAST Community CS,Philadelphia,23281958.0,0.0,21439719.0,21439719.0,0.9209,368734.0,0.0158,1473505.0,0.0633,,0.0
4.0,126513117.0,MaST Community CS II,Philadelphia,15232438.0,0.0,13858452.0,13858452.0,0.9098,140381.0,0.0092,1233605.0,0.081,,0.0
4.0,126511624.0,MaST Community CS III,Philadelphia,13255289.0,0.0,12878256.0,12878256.0,0.9716,116821.0,0.0088,190312.0,0.0144,69900.0,0.0053
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,9985353.0,0.0,9056101.0,9056101.0,0.9069,204546.0,0.0205,724706.0,0.0726,,0.0
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,8430260.0,0.0,7791290.0,7791290.0,0.9242,14257.0,0.0017,624713.0,0.0741,,0.0
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,12070851.0,0.0,10606261.0,10606261.0,0.8787,91681.0,0.0076,1372909.0,0.1137,,0.0
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,8713512.0,0.0,7929864.0,7929864.0,0.9101,61774.0,0.0071,721874.0,0.0828,,0.0
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,10395799.0,0.0,9218456.0,9218456.0,0.8867,33081.0,0.0032,1144262.0,0.1101,,0.0
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,23573943.0,0.0,21095238.0,21095238.0,0.8949,127387.0,0.0054,2351318.0,0.0997,,0.0
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,20089243.0,0.0,17460804.0,17460804.0,0.8692,284234.0,0.0141,2344205.0,0.1167,,0.0
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,12949631.0,0.0,11862459.0,11862459.0,0.916,94911.0,0.0073,992261.0,0.0766,,0.0
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,8516997.0,0.0,7824102.0,7824102.0,0.9186,56566.0,0.0066,636329.0,0.0747,,0.0
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,14793417.0,0.0,13482620.0,13482620.0,0.9114,224482.0,0.0152,1086315.0,0.0734,,0.0
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,12818190.0,0.0,11687875.0,11687875.0,0.9118,201884.0,0.0157,928431.0,0.0724,,0.0
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,13287202.0,0.0,10980005.0,10980005.0,0.8264,314125.0,0.0236,1993072.0,0.15,,0.0
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,20327862.0,0.0,18425920.0,18425920.0,0.9064,279322.0,0.0137,1622620.0,0.0798,,0.0
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,5723533.0,0.0,5185214.0,5185214.0,0.9059,194369.0,0.034,343950.0,0.0601,,0.0
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,12631862.0,0.0,11037078.0,11037078.0,0.8737,545186.0,0.0432,1049598.0,0.0831,,0.0
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,11943252.0,0.0,10469444.0,10469444.0,0.8766,83460.0,0.007,1390348.0,0.1164,,0.0
4.0,126513000.0,Multicultural Academy CS,Philadelphia,3848331.0,0.0,3350657.0,3350657.0,0.8707,68192.0,0.0177,429482.0,0.1116,,0.0
4.0,126513420.0,New Foundations CS,Philadelphia,21327747.0,0.0,19433648.0,19433648.0,0.9112,341091.0,0.016,1553008.0,0.0728,,0.0
4.0,126510019.0,Northwood Academy CS,Philadelphia,11411557.24,0.0,10427580.749999998,10427580.75,0.9138,77957.14,0.0068,906019.35,0.0794,,0.0
4.0,126513452.0,Olney Charter High School,Philadelphia,35212603.0,0.0,30711830.0,30711830.0,0.8722,155167.0,0.0044,4345606.0,0.1234,,0.0
4.0,173515368.0,Pan American Academy CS,Philadelphia,13190983.0,0.0,11687943.0,11687943.0,0.8861,190979.0,0.0145,1312061.0,0.0995,,0.0
4.0,126510004.0,People for People CS,Philadelphia,9740209.0,0.0,8305474.0,8305474.0,0.8527,142775.0,0.0147,1291960.0,0.1326,,0.0
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,19472167.0,0.0,17448419.0,17448419.0,0.8961,295082.0,0.0152,1728666.0,0.0888,,0.0
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,9611179.0,0.0,8336422.0,8336422.0,0.8674,170194.0,0.0177,1104563.0,0.1149,,0.0
4.0,126510929.0,Philadelphia Hebrew Public CS,Philadelphia,4034552.0,0.0,3637026.0,3637026.0,0.9015,45606.0,0.0113,351920.0,0.0872,,0.0
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,3863864.0,0.0,3220342.0,3220342.0,0.8335,36919.0,0.0096,217503.0,0.0563,389100.0,0.1007
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,37565705.0,0.0,34634780.0,34634780.0,0.922,480841.0,0.0128,2450084.0,0.0652,,0.0
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,8889758.65,0.0,8004847.779999999,8004847.78,0.9005,162621.95,0.0183,722288.92,0.0812,,0.0
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,7265489.86,0.0,6143575.86,6143575.86,0.8456,134066.0,0.0185,987848.0,0.136,,0.0
4.0,126510001.0,Russell Byers CS,Philadelphia,11233700.0,0.0,9962751.0,9962751.0,0.8869,144493.0,0.0129,1126456.0,0.1003,,0.0
4.0,114514135.0,Sankofa Freedom Academy CS,Philadelphia,10161998.0,0.0,9359563.0,9359563.0,0.921,60550.0,0.006,741885.0,0.073,,0.0
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,9876320.0,0.0,9090475.0,9090475.0,0.9204,125508.0,0.0127,660337.0,0.0669,,0.0
4.0,192518422.0,Tacony Academy CS,Philadelphia,16081525.0,0.0,14754755.0,14754755.0,0.9175,243061.0,0.0151,1083709.0,0.0674,,0.0
4.0,126511530.0,TECH Freire CS,Philadelphia,8104851.0,0.0,7167545.0,7167545.0,0.8844,93121.0,0.0115,844185.0,0.1042,,0.0
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,16956021.0,0.0,15757714.0,15757714.0,0.9293,89230.0,0.0053,1109077.0,0.0654,,0.0
4.0,126512674.0,Universal Alcorn CS,Philadelphia,7932023.0,0.0,6927306.0,6927306.0,0.8733,36703.0,0.0046,943382.0,0.1189,24632.0,0.0031
4.0,126519434.0,Universal Audenried CS,Philadelphia,10419533.0,0.0,8382327.0,8382327.0,0.8045,454446.0,0.0436,1562959.0,0.15,19801.0,0.0019
4.0,168513758.0,Universal Bluford CS,Philadelphia,8767349.0,0.0,7561086.0,7561086.0,0.8624,78408.0,0.0089,1112463.0,0.1269,15392.0,0.0018
4.0,126517442.0,Universal Creighton CS,Philadelphia,11115350.0,0.0,9684169.0,9684169.0,0.8712,118364.0,0.0106,1312817.0,0.1181,,0.0
4.0,103519376.0,Universal Daroff CS,Philadelphia,11989714.0,0.0,10206269.0,10206269.0,0.8513,122028.0,0.0102,1661417.0,0.1386,,0.0
4.0,126513210.0,Universal Institute CS,Philadelphia,11544266.0,0.0,8447744.0,8447744.0,0.7318,335368.0,0.0291,2743177.0,0.2376,17977.0,0.0016
4.0,126513415.0,Universal Vare CS,Philadelphia,4795251.0,0.0,4114795.0,4114795.0,0.8581,58901.0,0.0123,621555.0,0.1296,,0.0
4.0,126513020.0,West Oak Lane CS,Philadelphia,15374237.0,0.0,13492315.0,13492315.0,0.8776,257361.0,0.0167,1624561.0,0.1057,,0.0
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,9362515.0,0.0,5700056.0,5700056.0,0.6088,2609114.0,0.2787,1053345.0,0.1125,,0.0
4.0,126510007.0,Wissahickon CS,Philadelphia,16451985.0,0.0,14890282.0,14890282.0,0.9051,195013.0,0.0119,1366690.0,0.0831,,0.0
4.0,126513250.0,Young Scholars CS,Philadelphia,5258369.0,0.0,4836396.0,4836396.0,0.9198,99037.0,0.0188,322936.0,0.0614,,0.0
4.0,126512870.0,Youth Build Phila CS,Philadelphia,8680522.0,0.0,4700033.0,4700033.0,0.5414,85600.0,0.0099,2961238.0,0.3411,933651.0,0.1076
4.0,129544907.0,Gillingham Charter School,Schuylkill,4076843.0,0.0,3876925.0,3876925.0,0.951,54779.0,0.0134,145139.0,0.0356,,0.0
4.0,105620001.0,Tidioute Community CS,Warren,4813713.27,0.0,4607850.92,4607850.92,0.9572,28280.99,0.0059,173469.36,0.036,4112.0,0.0009
4.0,107653040.0,Dr Robert Ketterer CS Inc,Westmoreland,5582839.0,0.0,4933582.0,4933582.0,0.8837,20400.0,0.0037,628857.0,0.1126,,0.0
4.0,112673300.0,Crispus Attucks CS,York,2362889.52,0.0,1360729.34,1360729.34,0.5759,31405.9,0.0133,970754.28,0.4108,,0.0
4.0,112673500.0,Lincoln CS,York,10659641.05,0.0,9071868.47,9071868.47,0.851,243557.9,0.0228,1344214.68,0.1261,,0.0
4.0,189670676.0,York Academy Regional CS,York,12550311.39,0.0,11791602.549999999,11791602.55,0.9395,84310.24,0.0067,674398.6,0.0537,,0.0
6.0,112679205.0,York Adams Academy,York,,,,,,,,,,,
6.0,113363705.0,Lancaster County Academy,Lancaster,,,,,,,,,,,
,,,,,,,,,,,,,,
,,School District,,33039145777.069977,17439073191.899998,986985411.3399993,18426058603.239986,0.5577,12151383722.68,0.3678,948345545.0799998,0.0287,1513357906.070001,0.0458
,,AVTS / CTC,,645928779.0299997,0.0,472018979.6299998,472018979.6299998,0.7308,129182899.19000001,0.2,33374878.80999999,0.0517,11352021.399999999,0.0176
,,Charter School,,2482169524.9300003,0.0,2255048647.5099998,2255048647.5099998,0.9085,24189885.529999997,0.0097,161942686.86,0.0652,40988305.03,0.0165
,,Special Program Jointure,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,
,,Total,,36167244081.029976,17439073191.899998,3714053038.4799986,21153126230.379986,0.5849,12304756507.400002,0.3402,1143663110.7499998,0.0316,1565698232.500001,0.0433
