District,Subject,Demographic,Total_Students,p4,p5,p6,p7
WEST JEFFERSON HILLS SD,Biology,All Students,215,34.9,45.1,16.3,3.7000000000000006
WEST JEFFERSON HILLS SD,Biology,Historically Underperforming,41,9.799999999999999,31.7,43.89999999999999,14.6
WEST MIFFLIN AREA SD,Algebra I,All Students,136,11.0,43.4,30.099999999999998,15.4
WEST MIFFLIN AREA SD,Algebra I,Historically Underperforming,67,9.0,32.8,34.3,23.899999999999995
WEST MIFFLIN AREA SD,Biology,All Students,171,18.1,34.5,24.6,22.8
WEST MIFFLIN AREA SD,Biology,Historically Underperforming,96,12.5,25.0,32.3,30.2
WEST MIFFLIN AREA SD,Literature,All Students,4,NULL,NULL,NULL,NULL
WEST MIFFLIN AREA SD,Literature,Historically Underperforming,4,NULL,NULL,NULL,NULL
WESTINGHOUSE ARTS ACADEMY CS,Algebra I,All Students,31,6.5,32.3,58.099999999999994,3.2
WESTINGHOUSE ARTS ACADEMY CS,Algebra I,Historically Underperforming,18,11.1,27.800000000000004,55.60000000000001,5.6000000000000005
WESTINGHOUSE ARTS ACADEMY CS,Biology,All Students,28,28.6,25.0,25.0,21.4
WESTINGHOUSE ARTS ACADEMY CS,Biology,Historically Underperforming,19,21.1,26.3,26.3,26.3
WESTINGHOUSE ARTS ACADEMY CS,Literature,All Students,5,NULL,NULL,NULL,NULL
WESTINGHOUSE ARTS ACADEMY CS,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
WOODLAND HILLS SD,Algebra I,All Students,127,6.3,30.7,41.7,21.3
WOODLAND HILLS SD,Algebra I,Historically Underperforming,63,7.9,17.5,44.4,30.2
WOODLAND HILLS SD,Biology,All Students,160,18.1,28.1,31.3,22.5
WOODLAND HILLS SD,Biology,Historically Underperforming,84,13.100000000000001,20.200000000000003,38.099999999999994,28.6
WOODLAND HILLS SD,Literature,All Students,15,0.0,26.700000000000003,26.700000000000003,46.7
WOODLAND HILLS SD,Literature,Historically Underperforming,10,NULL,NULL,NULL,NULL
APOLLO-RIDGE SD,Algebra I,All Students,58,20.700000000000003,43.1,32.8,3.4000000000000004
APOLLO-RIDGE SD,Algebra I,Historically Underperforming,28,17.9,32.1,42.9,7.1
APOLLO-RIDGE SD,Biology,All Students,60,28.300000000000004,56.7,11.7,3.3000000000000003
APOLLO-RIDGE SD,Biology,Historically Underperforming,30,26.700000000000003,46.7,20.0,6.7
APOLLO-RIDGE SD,Literature,All Students,3,NULL,NULL,NULL,NULL
APOLLO-RIDGE SD,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
ARMSTRONG SD,Algebra I,All Students,149,20.82885906040269,62.396644295302,14.142281879194629,2.7033557046979864
ARMSTRONG SD,Algebra I,Historically Underperforming,42,16.671428571428574,52.359523809523814,23.809523809523807,7.159523809523809
ARMSTRONG SD,Biology,All Students,59,84.71864406779662,1.7152542372881356,5.067796610169492,8.498305084745764
ARMSTRONG SD,Biology,Historically Underperforming,15,33.36,0.0,20.0,26.639999999999997
ARMSTRONG SD,Literature,All Students,3,NULL,NULL,NULL,NULL
ARMSTRONG SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
FREEPORT AREA SD,Algebra I,All Students,122,37.7,42.6,18.9,0.8
FREEPORT AREA SD,Algebra I,Historically Underperforming,30,13.3,50.0,33.3,3.3000000000000003
FREEPORT AREA SD,Biology,All Students,2,NULL,NULL,NULL,NULL
FREEPORT AREA SD,Biology,Historically Underperforming,1,NULL,NULL,NULL,NULL
LEECHBURG AREA SD,Algebra I,All Students,41,2.4,61.0,24.4,12.2
LEECHBURG AREA SD,Algebra I,Historically Underperforming,19,5.299999999999999,36.8,31.6,26.3
LEECHBURG AREA SD,Biology,All Students,42,23.8,47.6,26.200000000000003,2.4
LEECHBURG AREA SD,Biology,Historically Underperforming,20,15.0,35.0,45.0,5.0
LENAPE TECH,Algebra I,All Students,100,5.0,49.0,28.999999999999996,17.0
LENAPE TECH,Algebra I,Historically Underperforming,53,3.8,32.1,37.7,26.400000000000002
LENAPE TECH,Biology,All Students,49,14.3,32.7,24.499999999999996,28.6
LENAPE TECH,Biology,Historically Underperforming,36,11.1,27.800000000000004,33.3,27.800000000000004
LENAPE TECH,Literature,All Students,16,0.0,0.0,43.8,56.3
LENAPE TECH,Literature,Historically Underperforming,15,0.0,0.0,40.0,60.0
ALIQUIPPA SD,Algebra I,All Students,21,0.0,19.0,52.400000000000006,28.6
ALIQUIPPA SD,Algebra I,Historically Underperforming,21,0.0,19.0,52.400000000000006,28.6
ALIQUIPPA SD,Biology,All Students,54,0.0,3.7000000000000006,38.9,57.4
ALIQUIPPA SD,Biology,Historically Underperforming,54,0.0,3.7000000000000006,38.9,57.4
ALIQUIPPA SD,Literature,All Students,3,NULL,NULL,NULL,NULL
ALIQUIPPA SD,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
AMBRIDGE AREA SD,Algebra I,All Students,122,10.7,30.3,44.3,14.800000000000002
AMBRIDGE AREA SD,Algebra I,Historically Underperforming,67,4.5,26.899999999999995,47.79999999999999,20.9
AMBRIDGE AREA SD,Biology,All Students,113,10.6,34.5,36.3,18.6
AMBRIDGE AREA SD,Biology,Historically Underperforming,59,8.5,28.800000000000004,33.9,28.800000000000004
AMBRIDGE AREA SD,Literature,All Students,3,NULL,NULL,NULL,NULL
AMBRIDGE AREA SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
BEAVER AREA SD,Algebra I,All Students,173,26.6,46.8,22.500000000000004,4.0
BEAVER AREA SD,Algebra I,Historically Underperforming,46,21.7,23.9,43.50000000000001,10.9
BEAVER AREA SD,Biology,All Students,168,43.5,32.1,17.3,7.1
BEAVER AREA SD,Biology,Historically Underperforming,45,20.0,33.3,26.700000000000003,20.0
BEAVER AREA SD,Literature,All Students,1,NULL,NULL,NULL,NULL
BEAVER AREA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
BEAVER COUNTY CTC,Algebra I,All Students,1,NULL,NULL,NULL,NULL
BEAVER COUNTY CTC,Algebra I,Historically Underperforming,1,NULL,NULL,NULL,NULL
BEAVER COUNTY CTC,Biology,All Students,1,NULL,NULL,NULL,NULL
BEAVER COUNTY CTC,Biology,Historically Underperforming,1,NULL,NULL,NULL,NULL
BEAVER COUNTY CTC,Literature,All Students,1,NULL,NULL,NULL,NULL
BEAVER COUNTY CTC,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
BIG BEAVER FALLS AREA SD,Algebra I,All Students,96,7.3,27.1,45.8,19.800000000000004
BIG BEAVER FALLS AREA SD,Algebra I,Historically Underperforming,75,5.3,22.7,48.0,24.0
BIG BEAVER FALLS AREA SD,Biology,All Students,57,8.800000000000002,50.9,24.6,15.8
BIG BEAVER FALLS AREA SD,Biology,Historically Underperforming,41,9.799999999999999,43.89999999999999,29.299999999999997,17.1
BIG BEAVER FALLS AREA SD,Literature,All Students,2,NULL,NULL,NULL,NULL
BIG BEAVER FALLS AREA SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
BLACKHAWK SD,Algebra I,All Students,124,31.5,50.8,16.9,0.8
BLACKHAWK SD,Algebra I,Historically Underperforming,18,11.1,61.1,27.800000000000004,0.0
BLACKHAWK SD,Biology,All Students,160,35.0,41.89999999999999,15.6,7.5
BLACKHAWK SD,Biology,Historically Underperforming,38,23.700000000000003,31.6,26.3,18.4
BLACKHAWK SD,Literature,All Students,2,NULL,NULL,NULL,NULL
CENTRAL VALLEY SD,Algebra I,All Students,135,52.6,33.3,12.6,1.5
CENTRAL VALLEY SD,Algebra I,Historically Underperforming,26,23.1,34.6,34.6,7.699999999999998
CENTRAL VALLEY SD,Biology,All Students,154,39.6,42.9,10.4,7.1
CENTRAL VALLEY SD,Biology,Historically Underperforming,44,11.4,38.60000000000001,25.0,25.0
FREEDOM AREA SD,Algebra I,All Students,82,7.3,30.5,41.5,20.7
FREEDOM AREA SD,Algebra I,Historically Underperforming,32,3.1,18.8,37.5,40.6
FREEDOM AREA SD,Biology,All Students,45,17.800000000000004,53.29999999999999,17.800000000000004,11.1
FREEDOM AREA SD,Biology,Historically Underperforming,11,18.199999999999996,45.5,9.099999999999998,27.3
FREEDOM AREA SD,Literature,All Students,6,NULL,NULL,NULL,NULL
FREEDOM AREA SD,Literature,Historically Underperforming,5,NULL,NULL,NULL,NULL
HOPEWELL AREA SD,Algebra I,All Students,112,10.7,54.50000000000001,31.3,3.5999999999999996
HOPEWELL AREA SD,Algebra I,Historically Underperforming,30,13.3,50.0,33.3,3.3000000000000003
HOPEWELL AREA SD,Biology,All Students,136,10.3,46.3,40.4,2.9
HOPEWELL AREA SD,Biology,Historically Underperforming,45,8.900000000000002,40.0,42.2,8.900000000000002
HOPEWELL AREA SD,Literature,All Students,2,NULL,NULL,NULL,NULL
HOPEWELL AREA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
LINCOLN PARK PERFORMING ARTS CS,Algebra I,All Students,145,27.6,28.999999999999996,34.5,9.0
LINCOLN PARK PERFORMING ARTS CS,Algebra I,Historically Underperforming,30,10.0,23.3,46.7,20.0
LINCOLN PARK PERFORMING ARTS CS,Biology,All Students,93,32.3,39.8,23.700000000000003,4.3
LINCOLN PARK PERFORMING ARTS CS,Biology,Historically Underperforming,14,21.4,35.7,21.4,21.4
LINCOLN PARK PERFORMING ARTS CS,Literature,All Students,1,NULL,NULL,NULL,NULL
NEW BRIGHTON AREA SD,Algebra I,All Students,76,10.5,39.5,43.4,6.6000000000000005
NEW BRIGHTON AREA SD,Algebra I,Historically Underperforming,44,6.800000000000001,31.8,54.50000000000001,6.800000000000001
NEW BRIGHTON AREA SD,Biology,All Students,54,29.600000000000005,51.9,16.7,1.9
NEW BRIGHTON AREA SD,Biology,Historically Underperforming,28,17.9,57.10000000000001,21.4,3.5999999999999996
NEW BRIGHTON AREA SD,Literature,All Students,1,NULL,NULL,NULL,NULL
NEW BRIGHTON AREA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
PENNSYLVANIA CYBER CS,Algebra I,All Students,665,12.5,26.200000000000003,42.00000000000001,19.4
PENNSYLVANIA CYBER CS,Algebra I,Historically Underperforming,232,9.9,21.1,37.9,31.0
PENNSYLVANIA CYBER CS,Biology,All Students,608,12.7,27.0,30.599999999999998,29.799999999999997
PENNSYLVANIA CYBER CS,Biology,Historically Underperforming,221,7.200000000000001,21.3,28.999999999999993,42.5
PENNSYLVANIA CYBER CS,Literature,All Students,198,3.0,32.3,42.9,21.7
PENNSYLVANIA CYBER CS,Literature,Historically Underperforming,70,1.4,28.6,37.1,32.9
RIVERSIDE BEAVER COUNTY SD,Algebra I,All Students,99,24.2,27.3,39.39999999999999,9.1
RIVERSIDE BEAVER COUNTY SD,Algebra I,Historically Underperforming,38,5.299999999999999,15.8,60.5,18.4
RIVERSIDE BEAVER COUNTY SD,Biology,All Students,5,NULL,NULL,NULL,NULL
RIVERSIDE BEAVER COUNTY SD,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
RIVERSIDE BEAVER COUNTY SD,Literature,All Students,1,NULL,NULL,NULL,NULL
RIVERSIDE BEAVER COUNTY SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
ROCHESTER AREA SD,Algebra I,All Students,41,0.0,31.7,46.29999999999999,22.0
ROCHESTER AREA SD,Algebra I,Historically Underperforming,30,0.0,20.0,53.29999999999999,26.700000000000003
ROCHESTER AREA SD,Biology,All Students,43,9.3,30.2,41.9,18.6
ROCHESTER AREA SD,Biology,Historically Underperforming,32,6.3,21.9,46.9,25.0
ROCHESTER AREA SD,Literature,All Students,2,NULL,NULL,NULL,NULL
ROCHESTER AREA SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
SOUTH SIDE AREA SD,Algebra I,All Students,73,19.2,28.800000000000004,47.9,4.1
SOUTH SIDE AREA SD,Algebra I,Historically Underperforming,25,4.0,24.0,64.0,8.0
SOUTH SIDE AREA SD,Biology,All Students,56,25.0,42.9,14.3,17.9
SOUTH SIDE AREA SD,Biology,Historically Underperforming,19,10.5,26.3,15.8,47.400000000000006
SOUTH SIDE AREA SD,Literature,All Students,19,0.0,10.5,68.4,21.1
SOUTH SIDE AREA SD,Literature,Historically Underperforming,9,NULL,NULL,NULL,NULL
WESTERN BEAVER COUNTY SD,Algebra I,All Students,37,40.5,40.5,18.9,0.0
WESTERN BEAVER COUNTY SD,Algebra I,Historically Underperforming,12,25.0,25.0,50.0,0.0
WESTERN BEAVER COUNTY SD,Biology,All Students,36,36.1,55.60000000000001,8.3,0.0
WESTERN BEAVER COUNTY SD,Biology,Historically Underperforming,10,NULL,NULL,NULL,NULL
WESTERN BEAVER COUNTY SD,Literature,All Students,3,NULL,NULL,NULL,NULL
WESTERN BEAVER COUNTY SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
BEDFORD AREA SD,Algebra I,All Students,125,27.200000000000003,41.6,23.2,8.0
BEDFORD AREA SD,Algebra I,Historically Underperforming,55,12.7,41.8,30.9,14.499999999999998
BEDFORD AREA SD,Biology,All Students,3,NULL,NULL,NULL,NULL
BEDFORD AREA SD,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
BEDFORD AREA SD,Literature,All Students,2,NULL,NULL,NULL,NULL
BEDFORD AREA SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
BEDFORD COUNTY TECHNICAL CENTER,Algebra I,All Students,1,NULL,NULL,NULL,NULL
CHESTNUT RIDGE SD,Algebra I,All Students,70,25.7,55.7,18.6,0.0
CHESTNUT RIDGE SD,Algebra I,Historically Underperforming,28,3.5999999999999996,71.4,25.0,0.0
CHESTNUT RIDGE SD,Biology,All Students,17,58.8,17.6,11.8,11.8
CHESTNUT RIDGE SD,Biology,Historically Underperforming,7,NULL,NULL,NULL,NULL
CHESTNUT RIDGE SD,Literature,All Students,9,NULL,NULL,NULL,NULL
CHESTNUT RIDGE SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
EVERETT AREA SD,Algebra I,All Students,80,18.8,57.49999999999999,18.8,5.0
EVERETT AREA SD,Algebra I,Historically Underperforming,44,22.7,52.300000000000004,15.9,9.099999999999998
EVERETT AREA SD,Biology,All Students,4,NULL,NULL,NULL,NULL
EVERETT AREA SD,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
EVERETT AREA SD,Literature,All Students,3,NULL,NULL,NULL,NULL
EVERETT AREA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
HOPE FOR HYNDMAN CS,Algebra I,All Students,12,0.0,41.7,41.7,16.699999999999996
HOPE FOR HYNDMAN CS,Algebra I,Historically Underperforming,12,0.0,41.7,41.7,16.699999999999996
NORTHERN BEDFORD COUNTY SD,Algebra I,All Students,50,24.0,68.0,8.0,0.0
NORTHERN BEDFORD COUNTY SD,Algebra I,Historically Underperforming,10,NULL,NULL,NULL,NULL
NORTHERN BEDFORD COUNTY SD,Biology,All Students,32,53.1,46.9,0.0,0.0
NORTHERN BEDFORD COUNTY SD,Biology,Historically Underperforming,6,NULL,NULL,NULL,NULL
TUSSEY MOUNTAIN SD,Algebra I,All Students,46,23.9,39.1,30.4,6.5
TUSSEY MOUNTAIN SD,Algebra I,Historically Underperforming,26,15.399999999999997,38.5,34.6,11.5
TUSSEY MOUNTAIN SD,Biology,All Students,25,24.0,44.0,16.0,16.0
TUSSEY MOUNTAIN SD,Biology,Historically Underperforming,13,30.799999999999994,15.399999999999997,23.1,30.799999999999994
TUSSEY MOUNTAIN SD,Literature,All Students,3,NULL,NULL,NULL,NULL
TUSSEY MOUNTAIN SD,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
ANTIETAM SD,Algebra I,All Students,64,15.6,17.2,45.3,21.9
ANTIETAM SD,Algebra I,Historically Underperforming,21,4.8,4.8,38.099999999999994,52.400000000000006
ANTIETAM SD,Biology,All Students,65,13.8,32.3,38.5,15.4
ANTIETAM SD,Biology,Historically Underperforming,25,0.0,12.0,60.0,28.000000000000004
ANTIETAM SD,Literature,All Students,3,NULL,NULL,NULL,NULL
ANTIETAM SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
BERKS CTC,Algebra I,All Students,3,NULL,NULL,NULL,NULL
BERKS CTC,Algebra I,Historically Underperforming,2,NULL,NULL,NULL,NULL
BERKS CTC,Biology,All Students,1,NULL,NULL,NULL,NULL
BERKS CTC,Literature,All Students,1,NULL,NULL,NULL,NULL
BOYERTOWN AREA SD,Algebra I,All Students,469,35.6,38.2,22.8,3.4000000000000004
BOYERTOWN AREA SD,Algebra I,Historically Underperforming,151,17.9,34.4,38.4,9.3
BOYERTOWN AREA SD,Biology,All Students,463,39.5,39.3,17.7,3.5000000000000004
BOYERTOWN AREA SD,Biology,Historically Underperforming,153,20.3,41.8,28.1,9.8
BOYERTOWN AREA SD,Literature,All Students,11,9.099999999999998,27.3,27.3,36.39999999999999
BOYERTOWN AREA SD,Literature,Historically Underperforming,9,NULL,NULL,NULL,NULL
BRANDYWINE HEIGHTS AREA SD,Algebra I,All Students,97,14.400000000000002,28.9,38.1,18.6
BRANDYWINE HEIGHTS AREA SD,Algebra I,Historically Underperforming,30,3.3000000000000003,16.7,50.0,30.0
BRANDYWINE HEIGHTS AREA SD,Biology,All Students,6,NULL,NULL,NULL,NULL
BRANDYWINE HEIGHTS AREA SD,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
BRANDYWINE HEIGHTS AREA SD,Literature,All Students,12,0.0,0.0,25.0,75.0
BRANDYWINE HEIGHTS AREA SD,Literature,Historically Underperforming,12,0.0,0.0,25.0,75.0
CONRAD WEISER AREA SD,Algebra I,All Students,144,20.8,36.8,22.9,19.4
CONRAD WEISER AREA SD,Algebra I,Historically Underperforming,46,10.9,21.7,17.4,50.0
CONRAD WEISER AREA SD,Biology,All Students,37,37.8,21.6,13.5,27.0
CONRAD WEISER AREA SD,Biology,Historically Underperforming,16,6.3,12.5,18.8,62.5
CONRAD WEISER AREA SD,Literature,All Students,13,0.0,23.1,23.1,53.79999999999999
CONRAD WEISER AREA SD,Literature,Historically Underperforming,12,0.0,16.699999999999996,25.0,58.3
DANIEL BOONE AREA SD,Algebra I,All Students,229,27.1,41.5,27.9,3.5000000000000004
DANIEL BOONE AREA SD,Algebra I,Historically Underperforming,63,14.3,30.2,46.0,9.5
DANIEL BOONE AREA SD,Biology,All Students,238,24.8,41.6,21.4,12.2
DANIEL BOONE AREA SD,Biology,Historically Underperforming,71,9.9,31.0,31.0,28.199999999999996
DANIEL BOONE AREA SD,Literature,All Students,2,NULL,NULL,NULL,NULL
DANIEL BOONE AREA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
EXETER TOWNSHIP SD,Algebra I,All Students,281,39.5,34.5,22.1,3.9
EXETER TOWNSHIP SD,Algebra I,Historically Underperforming,82,20.7,31.7,35.4,12.2
EXETER TOWNSHIP SD,Biology,All Students,15,0.0,33.3,46.7,20.0
EXETER TOWNSHIP SD,Biology,Historically Underperforming,8,NULL,NULL,NULL,NULL
EXETER TOWNSHIP SD,Literature,All Students,9,NULL,NULL,NULL,NULL
EXETER TOWNSHIP SD,Literature,Historically Underperforming,7,NULL,NULL,NULL,NULL
FLEETWOOD AREA SD,Algebra I,All Students,184,44.60000000000001,29.299999999999997,18.5,7.6
FLEETWOOD AREA SD,Algebra I,Historically Underperforming,59,16.9,23.7,39.0,20.3
FLEETWOOD AREA SD,Biology,All Students,7,NULL,NULL,NULL,NULL
FLEETWOOD AREA SD,Biology,Historically Underperforming,6,NULL,NULL,NULL,NULL
FLEETWOOD AREA SD,Literature,All Students,1,NULL,NULL,NULL,NULL
FLEETWOOD AREA SD,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
GOVERNOR MIFFLIN SD,Algebra I,All Students,289,13.5,37.4,35.6,13.5
GOVERNOR MIFFLIN SD,Algebra I,Historically Underperforming,108,7.400000000000001,22.2,38.9,31.5
GOVERNOR MIFFLIN SD,Biology,All Students,110,30.0,44.5,18.2,7.3
GOVERNOR MIFFLIN SD,Biology,Historically Underperforming,31,22.6,28.999999999999996,25.8,22.6
GOVERNOR MIFFLIN SD,Literature,All Students,3,NULL,NULL,NULL,NULL
GOVERNOR MIFFLIN SD,Literature,Historically Underperforming,3,NULL,NULL,NULL,NULL
HAMBURG AREA SD,Algebra I,All Students,121,14.899999999999999,46.3,26.400000000000002,12.4
HAMBURG AREA SD,Algebra I,Historically Underperforming,47,8.5,29.799999999999997,31.900000000000002,29.799999999999997
HAMBURG AREA SD,Biology,All Students,54,50.0,24.1,5.6,20.4
HAMBURG AREA SD,Biology,Historically Underperforming,20,15.0,25.0,10.0,50.0
HAMBURG AREA SD,Literature,All Students,16,0.0,0.0,31.3,68.8
HAMBURG AREA SD,Literature,Historically Underperforming,16,0.0,0.0,31.3,68.8
KUTZTOWN AREA SD,Algebra I,All Students,104,37.5,44.2,16.3,1.9
KUTZTOWN AREA SD,Algebra I,Historically Underperforming,33,33.3,24.2,39.4,3.0
KUTZTOWN AREA SD,Biology,All Students,3,NULL,NULL,NULL,NULL
KUTZTOWN AREA SD,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
KUTZTOWN AREA SD,Literature,All Students,2,NULL,NULL,NULL,NULL
KUTZTOWN AREA SD,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
MUHLENBERG SD,Algebra I,All Students,309,12.6,29.4,39.2,18.8
MUHLENBERG SD,Algebra I,Historically Underperforming,194,7.200000000000001,24.2,43.3,25.3
MUHLENBERG SD,Biology,All Students,310,14.499999999999998,36.1,28.4,21.0
MUHLENBERG SD,Biology,Historically Underperforming,202,11.400000000000002,26.700000000000003,33.2,28.7
OLEY VALLEY SD,Algebra I,All Students,92,31.5,40.2,27.200000000000003,1.0999999999999999
OLEY VALLEY SD,Algebra I,Historically Underperforming,22,13.600000000000001,40.9,40.9,4.5
OLEY VALLEY SD,Biology,All Students,30,56.7,36.7,3.3000000000000003,3.3000000000000003
OLEY VALLEY SD,Biology,Historically Underperforming,3,NULL,NULL,NULL,NULL
OLEY VALLEY SD,Literature,All Students,8,NULL,NULL,NULL,NULL
OLEY VALLEY SD,Literature,Historically Underperforming,7,NULL,NULL,NULL,NULL
READING MUHLENBERG CTC,Algebra I,All Students,5,NULL,NULL,NULL,NULL
READING MUHLENBERG CTC,Algebra I,Historically Underperforming,5,NULL,NULL,NULL,NULL
READING MUHLENBERG CTC,Biology,All Students,4,NULL,NULL,NULL,NULL
READING MUHLENBERG CTC,Biology,Historically Underperforming,4,NULL,NULL,NULL,NULL
READING SD,Algebra I,All Students,686,3.9,18.5,33.2,44.3
READING SD,Algebra I,Historically Underperforming,645,3.4000000000000004,17.2,33.3,46.0
READING SD,Biology,All Students,238,3.4000000000000004,37.4,27.3,31.900000000000002
READING SD,Biology,Historically Underperforming,218,3.2,33.89999999999999,28.4,34.4
READING SD,Literature,All Students,73,0.0,8.2,39.7,52.1
READING SD,Literature,Historically Underperforming,73,0.0,8.2,39.7,52.1
SCHUYLKILL VALLEY SD,Algebra I,All Students,161,25.5,41.6,27.3,5.599999999999999
SCHUYLKILL VALLEY SD,Algebra I,Historically Underperforming,59,13.600000000000001,32.2,42.4,11.9
