District,Subject,Demographic,Total_Students,p4,p5,p6,p7
LANCASTER SD,Biology,ELL,61,0.0,3.245901639344263,6.590163934426229,88.52459016393442
LANCASTER SD,Biology,IEP,56,0.0,3.5357142857142856,10.705357142857142,83.97321428571428
LANCASTER SD,Literature,All Students,375,4.8216,31.979999999999997,25.584,36.0144
LANCASTER SD,Literature,Economically Disadvantaged,321,3.4345794392523366,28.06542056074767,26.789719626168225,39.84112149532711
LANCASTER SD,Literature,ELL,59,0.0,6.76271186440678,20.384745762711866,69.46271186440678
LANCASTER SD,Literature,IEP,61,0.0,3.2327868852459023,19.681967213114753,72.16721311475409
MANHEIM CENTRAL SD,Algebra I,All Students,108,50.9,29.600000000000005,6.5,13.0
MANHEIM CENTRAL SD,Algebra I,Economically Disadvantaged,21,19.0,38.099999999999994,19.0,23.8
MANHEIM CENTRAL SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
MANHEIM CENTRAL SD,Algebra I,IEP,12,0.0,8.3,8.3,83.29999999999998
MANHEIM CENTRAL SD,Biology,All Students,184,38.0,27.699999999999996,25.5,8.7
MANHEIM CENTRAL SD,Biology,Economically Disadvantaged,42,9.5,35.7,35.7,19.0
MANHEIM CENTRAL SD,Biology,ELL,1,NULL,NULL,NULL,NULL
MANHEIM CENTRAL SD,Biology,IEP,17,5.9,17.6,23.5,52.900000000000006
MANHEIM CENTRAL SD,Literature,All Students,189,11.6,57.10000000000001,24.9,6.3
MANHEIM CENTRAL SD,Literature,Economically Disadvantaged,44,0.0,40.9,45.5,13.600000000000001
MANHEIM CENTRAL SD,Literature,ELL,1,NULL,NULL,NULL,NULL
MANHEIM CENTRAL SD,Literature,IEP,18,0.0,27.800000000000004,33.3,38.9
MANHEIM TOWNSHIP SD,Algebra I,All Students,286,46.2,24.8,21.0,8.0
MANHEIM TOWNSHIP SD,Algebra I,Economically Disadvantaged,59,16.9,22.0,32.2,28.800000000000004
MANHEIM TOWNSHIP SD,Algebra I,ELL,7,NULL,NULL,NULL,NULL
MANHEIM TOWNSHIP SD,Algebra I,IEP,31,6.5,12.9,38.7,41.9
MANHEIM TOWNSHIP SD,Biology,All Students,352,29.5,35.2,27.3,8.0
MANHEIM TOWNSHIP SD,Biology,Economically Disadvantaged,89,13.5,30.3,34.8,21.3
MANHEIM TOWNSHIP SD,Biology,ELL,8,NULL,NULL,NULL,NULL
MANHEIM TOWNSHIP SD,Biology,IEP,36,2.8000000000000003,16.7,33.3,47.2
MANHEIM TOWNSHIP SD,Literature,All Students,380,17.4,56.3,19.500000000000004,6.800000000000001
MANHEIM TOWNSHIP SD,Literature,Economically Disadvantaged,90,10.0,48.9,22.2,18.9
MANHEIM TOWNSHIP SD,Literature,ELL,8,NULL,NULL,NULL,NULL
MANHEIM TOWNSHIP SD,Literature,IEP,36,0.0,19.4,47.2,33.3
PENN MANOR SD,Algebra I,All Students,210,33.3,14.800000000000002,35.2,16.699999999999996
PENN MANOR SD,Algebra I,Economically Disadvantaged,84,16.7,17.9,39.29999999999999,26.200000000000003
PENN MANOR SD,Algebra I,ELL,10,NULL,NULL,NULL,NULL
PENN MANOR SD,Algebra I,IEP,56,0.0,7.1,44.6,48.2
PENN MANOR SD,Biology,All Students,384,22.1,34.6,32.8,10.400000000000002
PENN MANOR SD,Biology,Economically Disadvantaged,136,12.5,28.7,37.5,21.3
PENN MANOR SD,Biology,ELL,16,0.0,12.5,50.0,37.5
PENN MANOR SD,Biology,IEP,66,4.5,12.1,48.5,34.8
PENN MANOR SD,Literature,All Students,395,10.6,55.2,25.3,8.9
PENN MANOR SD,Literature,Economically Disadvantaged,142,4.9,47.9,30.3,16.9
PENN MANOR SD,Literature,ELL,16,0.0,12.5,56.3,31.3
PENN MANOR SD,Literature,IEP,69,1.4,20.3,40.6,37.7
PEQUEA VALLEY SD,Algebra I,All Students,45,44.4,26.700000000000003,17.800000000000004,11.1
PEQUEA VALLEY SD,Algebra I,Economically Disadvantaged,12,16.699999999999996,41.7,33.3,8.3
PEQUEA VALLEY SD,Algebra I,ELL,2,NULL,NULL,NULL,NULL
PEQUEA VALLEY SD,Algebra I,IEP,5,NULL,NULL,NULL,NULL
PEQUEA VALLEY SD,Biology,All Students,79,34.2,32.9,21.5,11.4
PEQUEA VALLEY SD,Biology,Economically Disadvantaged,29,13.8,44.8,27.6,13.8
PEQUEA VALLEY SD,Biology,ELL,2,NULL,NULL,NULL,NULL
PEQUEA VALLEY SD,Biology,IEP,9,NULL,NULL,NULL,NULL
PEQUEA VALLEY SD,Literature,All Students,75,6.7,58.70000000000001,26.700000000000003,8.0
PEQUEA VALLEY SD,Literature,Economically Disadvantaged,30,0.0,56.7,33.3,10.0
PEQUEA VALLEY SD,Literature,ELL,1,NULL,NULL,NULL,NULL
PEQUEA VALLEY SD,Literature,IEP,9,NULL,NULL,NULL,NULL
SOLANCO SD,Algebra I,All Students,139,32.4,45.3,16.5,5.8
SOLANCO SD,Algebra I,Economically Disadvantaged,37,24.3,37.8,29.7,8.1
SOLANCO SD,Algebra I,IEP,11,0.0,18.199999999999996,18.199999999999996,63.6
SOLANCO SD,Biology,All Students,140,5.0,27.1,45.0,22.899999999999995
SOLANCO SD,Biology,Economically Disadvantaged,50,8.0,16.0,46.0,30.0
SOLANCO SD,Biology,ELL,2,NULL,NULL,NULL,NULL
SOLANCO SD,Biology,IEP,36,2.8000000000000003,11.1,36.1,50.0
SOLANCO SD,Literature,All Students,231,3.9,57.99999999999999,25.5,12.6
SOLANCO SD,Literature,Economically Disadvantaged,68,2.9,50.0,27.9,19.1
SOLANCO SD,Literature,ELL,1,NULL,NULL,NULL,NULL
SOLANCO SD,Literature,IEP,36,0.0,19.4,36.1,44.4
WARWICK SD,Algebra I,All Students,209,30.599999999999998,33.0,21.1,15.299999999999999
WARWICK SD,Algebra I,Economically Disadvantaged,51,13.699999999999998,23.5,27.500000000000004,35.3
WARWICK SD,Algebra I,ELL,2,NULL,NULL,NULL,NULL
WARWICK SD,Algebra I,IEP,31,0.0,3.2,28.999999999999996,67.7
WARWICK SD,Biology,All Students,58,5.2,12.1,34.5,48.3
WARWICK SD,Biology,Economically Disadvantaged,23,4.3,8.7,26.1,60.9
WARWICK SD,Biology,ELL,2,NULL,NULL,NULL,NULL
WARWICK SD,Biology,IEP,31,0.0,3.2,38.7,58.099999999999994
WARWICK SD,Literature,All Students,266,15.8,61.3,14.7,8.3
WARWICK SD,Literature,Economically Disadvantaged,64,4.7,54.7,28.1,12.5
WARWICK SD,Literature,ELL,2,NULL,NULL,NULL,NULL
WARWICK SD,Literature,IEP,37,0.0,18.9,37.8,43.2
ELLWOOD CITY AREA SD,Algebra I,All Students,48,37.5,50.0,12.5,0.0
ELLWOOD CITY AREA SD,Algebra I,Economically Disadvantaged,15,46.7,40.0,13.3,0.0
ELLWOOD CITY AREA SD,Biology,All Students,33,6.1,36.4,33.3,24.2
ELLWOOD CITY AREA SD,Biology,Economically Disadvantaged,22,4.5,27.3,45.5,22.7
ELLWOOD CITY AREA SD,Biology,IEP,3,NULL,NULL,NULL,NULL
ELLWOOD CITY AREA SD,Literature,All Students,78,12.8,60.3,24.4,2.6
ELLWOOD CITY AREA SD,Literature,Economically Disadvantaged,37,8.1,59.5,27.0,5.4
ELLWOOD CITY AREA SD,Literature,IEP,3,NULL,NULL,NULL,NULL
LAUREL SD,Algebra I,All Students,55,43.6,52.7,3.6000000000000005,0.0
LAUREL SD,Algebra I,Economically Disadvantaged,10,NULL,NULL,NULL,NULL
LAUREL SD,Algebra I,IEP,1,NULL,NULL,NULL,NULL
LAUREL SD,Biology,All Students,1,NULL,NULL,NULL,NULL
LAUREL SD,Biology,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
LAUREL SD,Literature,All Students,85,2.4,82.4,11.8,3.5000000000000004
LAUREL SD,Literature,Economically Disadvantaged,20,0.0,75.0,20.0,5.0
LAUREL SD,Literature,IEP,4,NULL,NULL,NULL,NULL
LAWRENCE COUNTY CTC,Algebra I,All Students,57,3.5000000000000004,10.5,49.1,36.8
LAWRENCE COUNTY CTC,Algebra I,Economically Disadvantaged,37,0.0,10.8,45.89999999999999,43.2
LAWRENCE COUNTY CTC,Algebra I,IEP,19,0.0,0.0,57.9,42.1
LAWRENCE COUNTY CTC,Biology,All Students,82,0.0,28.000000000000004,54.89999999999999,17.1
LAWRENCE COUNTY CTC,Biology,Economically Disadvantaged,49,0.0,32.7,51.0,16.3
LAWRENCE COUNTY CTC,Biology,IEP,20,0.0,20.0,55.00000000000001,25.0
LAWRENCE COUNTY CTC,Literature,All Students,103,1.0,38.800000000000004,39.800000000000004,20.399999999999995
LAWRENCE COUNTY CTC,Literature,Economically Disadvantaged,60,1.7000000000000002,36.7,45.0,16.7
LAWRENCE COUNTY CTC,Literature,IEP,26,0.0,7.699999999999998,53.79999999999999,38.5
MOHAWK AREA SD,Algebra I,All Students,41,53.7,9.799999999999999,19.5,17.1
MOHAWK AREA SD,Algebra I,Economically Disadvantaged,12,33.3,8.3,33.3,25.0
MOHAWK AREA SD,Algebra I,IEP,7,NULL,NULL,NULL,NULL
MOHAWK AREA SD,Biology,All Students,67,4.5,28.4,47.79999999999999,19.4
MOHAWK AREA SD,Biology,Economically Disadvantaged,29,3.4000000000000004,41.400000000000006,31.0,24.1
MOHAWK AREA SD,Biology,IEP,7,NULL,NULL,NULL,NULL
MOHAWK AREA SD,Literature,All Students,91,9.9,60.4,18.7,11.0
MOHAWK AREA SD,Literature,Economically Disadvantaged,31,0.0,54.79999999999999,35.5,9.7
MOHAWK AREA SD,Literature,IEP,7,NULL,NULL,NULL,NULL
NESHANNOCK TOWNSHIP SD,Algebra I,All Students,43,39.49999999999999,55.8,2.3,2.3
NESHANNOCK TOWNSHIP SD,Algebra I,Economically Disadvantaged,6,NULL,NULL,NULL,NULL
NESHANNOCK TOWNSHIP SD,Algebra I,IEP,1,NULL,NULL,NULL,NULL
NESHANNOCK TOWNSHIP SD,Biology,All Students,99,14.099999999999998,41.4,33.3,11.1
NESHANNOCK TOWNSHIP SD,Biology,Economically Disadvantaged,23,17.4,21.7,43.50000000000001,17.4
NESHANNOCK TOWNSHIP SD,Biology,IEP,16,0.0,0.0,50.0,50.0
NESHANNOCK TOWNSHIP SD,Literature,All Students,100,7.000000000000001,67.0,16.0,10.0
NESHANNOCK TOWNSHIP SD,Literature,Economically Disadvantaged,22,9.099999999999998,59.099999999999994,9.099999999999998,22.7
NESHANNOCK TOWNSHIP SD,Literature,IEP,16,0.0,12.5,31.3,56.3
NEW CASTLE AREA SD,Algebra I,All Students,85,18.8,25.900000000000002,23.5,31.8
NEW CASTLE AREA SD,Algebra I,Economically Disadvantaged,55,10.9,16.4,27.3,45.5
NEW CASTLE AREA SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
NEW CASTLE AREA SD,Algebra I,IEP,13,0.0,0.0,15.399999999999997,84.6
NEW CASTLE AREA SD,Biology,All Students,78,1.3,24.4,35.9,38.5
NEW CASTLE AREA SD,Biology,Economically Disadvantaged,69,1.4,21.7,36.2,40.6
NEW CASTLE AREA SD,Biology,ELL,1,NULL,NULL,NULL,NULL
NEW CASTLE AREA SD,Biology,IEP,13,0.0,0.0,15.399999999999997,84.6
NEW CASTLE AREA SD,Literature,All Students,121,3.3000000000000003,52.1,28.89999999999999,15.7
NEW CASTLE AREA SD,Literature,Economically Disadvantaged,83,1.2,41.0,37.3,20.5
NEW CASTLE AREA SD,Literature,ELL,1,NULL,NULL,NULL,NULL
NEW CASTLE AREA SD,Literature,IEP,14,0.0,0.0,28.6,71.4
SHENANGO AREA SD,Algebra I,All Students,36,33.3,41.7,16.7,8.3
SHENANGO AREA SD,Algebra I,Economically Disadvantaged,13,23.1,46.2,23.1,7.699999999999998
SHENANGO AREA SD,Algebra I,IEP,6,NULL,NULL,NULL,NULL
SHENANGO AREA SD,Biology,All Students,41,9.799999999999999,65.9,24.4,0.0
SHENANGO AREA SD,Biology,Economically Disadvantaged,20,15.0,65.0,20.0,0.0
SHENANGO AREA SD,Biology,IEP,8,NULL,NULL,NULL,NULL
SHENANGO AREA SD,Literature,All Students,71,22.5,59.20000000000001,18.3,0.0
SHENANGO AREA SD,Literature,Economically Disadvantaged,23,13.0,60.9,26.1,0.0
SHENANGO AREA SD,Literature,IEP,8,NULL,NULL,NULL,NULL
UNION AREA SD,Algebra I,All Students,22,40.9,27.3,22.7,9.099999999999998
UNION AREA SD,Algebra I,Economically Disadvantaged,6,NULL,NULL,NULL,NULL
UNION AREA SD,Algebra I,IEP,5,NULL,NULL,NULL,NULL
UNION AREA SD,Biology,All Students,21,4.8,33.3,47.6,14.3
UNION AREA SD,Biology,Economically Disadvantaged,8,NULL,NULL,NULL,NULL
UNION AREA SD,Biology,IEP,5,NULL,NULL,NULL,NULL
UNION AREA SD,Literature,All Students,38,0.0,71.1,18.4,10.5
UNION AREA SD,Literature,Economically Disadvantaged,12,0.0,58.3,25.0,16.699999999999996
UNION AREA SD,Literature,IEP,6,NULL,NULL,NULL,NULL
WILMINGTON AREA SD,Algebra I,All Students,51,23.5,31.4,25.5,19.6
WILMINGTON AREA SD,Algebra I,Economically Disadvantaged,16,12.5,12.5,37.5,37.5
WILMINGTON AREA SD,Algebra I,IEP,17,11.8,23.5,23.5,41.2
WILMINGTON AREA SD,Biology,All Students,5,NULL,NULL,NULL,NULL
WILMINGTON AREA SD,Biology,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
WILMINGTON AREA SD,Biology,IEP,2,NULL,NULL,NULL,NULL
WILMINGTON AREA SD,Literature,All Students,92,5.4,66.3,20.700000000000003,7.6
WILMINGTON AREA SD,Literature,Economically Disadvantaged,25,0.0,52.0,32.0,16.0
WILMINGTON AREA SD,Literature,IEP,18,0.0,33.3,33.3,33.3
ANNVILLE-CLEONA SD,Algebra I,All Students,75,32.0,37.3,20.0,10.7
ANNVILLE-CLEONA SD,Algebra I,Economically Disadvantaged,16,25.0,37.5,25.0,12.5
ANNVILLE-CLEONA SD,Algebra I,IEP,12,16.699999999999996,8.3,8.3,66.70000000000002
ANNVILLE-CLEONA SD,Biology,All Students,111,12.6,36.0,35.1,16.2
ANNVILLE-CLEONA SD,Biology,Economically Disadvantaged,30,3.3000000000000003,43.3,30.0,23.3
ANNVILLE-CLEONA SD,Biology,ELL,1,NULL,NULL,NULL,NULL
ANNVILLE-CLEONA SD,Biology,IEP,23,4.3,21.7,34.8,39.1
ANNVILLE-CLEONA SD,Literature,All Students,113,8.8,38.9,38.9,13.3
ANNVILLE-CLEONA SD,Literature,Economically Disadvantaged,30,3.3000000000000003,30.0,50.0,16.7
ANNVILLE-CLEONA SD,Literature,ELL,1,NULL,NULL,NULL,NULL
ANNVILLE-CLEONA SD,Literature,IEP,23,0.0,13.0,43.50000000000001,43.50000000000001
CORNWALL-LEBANON SD,Algebra I,All Students,187,42.8,16.6,23.5,17.1
CORNWALL-LEBANON SD,Algebra I,Economically Disadvantaged,44,20.5,13.600000000000001,36.39999999999999,29.5
CORNWALL-LEBANON SD,Algebra I,ELL,7,NULL,NULL,NULL,NULL
CORNWALL-LEBANON SD,Algebra I,IEP,35,0.0,5.7,25.7,68.6
CORNWALL-LEBANON SD,Biology,All Students,38,15.8,21.1,31.6,31.6
CORNWALL-LEBANON SD,Biology,Economically Disadvantaged,15,13.3,26.700000000000003,13.3,46.7
CORNWALL-LEBANON SD,Biology,ELL,4,NULL,NULL,NULL,NULL
CORNWALL-LEBANON SD,Biology,IEP,10,NULL,NULL,NULL,NULL
CORNWALL-LEBANON SD,Literature,All Students,353,12.7,65.4,16.4,5.4
CORNWALL-LEBANON SD,Literature,Economically Disadvantaged,96,7.3,56.3,30.2,6.3
CORNWALL-LEBANON SD,Literature,ELL,9,NULL,NULL,NULL,NULL
CORNWALL-LEBANON SD,Literature,IEP,44,0.0,27.3,40.9,31.8
EASTERN LEBANON COUNTY SD,Algebra I,All Students,106,22.6,31.1,27.399999999999995,18.9
EASTERN LEBANON COUNTY SD,Algebra I,Economically Disadvantaged,26,3.8,30.799999999999994,30.799999999999994,34.6
EASTERN LEBANON COUNTY SD,Algebra I,ELL,3,NULL,NULL,NULL,NULL
EASTERN LEBANON COUNTY SD,Algebra I,IEP,25,4.0,0.0,40.0,56.00000000000001
EASTERN LEBANON COUNTY SD,Biology,All Students,27,0.0,7.400000000000001,29.600000000000005,63.0
EASTERN LEBANON COUNTY SD,Biology,Economically Disadvantaged,14,0.0,0.0,21.4,78.6
EASTERN LEBANON COUNTY SD,Biology,ELL,3,NULL,NULL,NULL,NULL
EASTERN LEBANON COUNTY SD,Biology,IEP,20,0.0,10.0,20.0,70.0
EASTERN LEBANON COUNTY SD,Literature,All Students,175,12.6,58.3,18.9,10.3
EASTERN LEBANON COUNTY SD,Literature,Economically Disadvantaged,43,11.6,39.49999999999999,18.6,30.2
EASTERN LEBANON COUNTY SD,Literature,ELL,4,NULL,NULL,NULL,NULL
EASTERN LEBANON COUNTY SD,Literature,IEP,29,0.0,17.2,37.9,44.8
LEBANON COUNTY CTC,Algebra I,All Students,2,NULL,NULL,NULL,NULL
LEBANON COUNTY CTC,Biology,All Students,6,NULL,NULL,NULL,NULL
LEBANON COUNTY CTC,Biology,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
LEBANON COUNTY CTC,Biology,IEP,3,NULL,NULL,NULL,NULL
LEBANON COUNTY CTC,Literature,All Students,7,NULL,NULL,NULL,NULL
LEBANON COUNTY CTC,Literature,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
LEBANON COUNTY CTC,Literature,IEP,3,NULL,NULL,NULL,NULL
LEBANON SD,Algebra I,All Students,133,4.5,24.1,31.6,39.8
LEBANON SD,Algebra I,Economically Disadvantaged,82,3.7000000000000006,19.5,31.7,45.1
LEBANON SD,Algebra I,ELL,9,NULL,NULL,NULL,NULL
LEBANON SD,Algebra I,IEP,29,0.0,0.0,6.9,93.1
LEBANON SD,Biology,All Students,198,5.6,17.2,36.9,40.4
LEBANON SD,Biology,Economically Disadvantaged,114,7.000000000000001,9.6,37.7,45.6
LEBANON SD,Biology,ELL,25,0.0,0.0,24.0,76.0
LEBANON SD,Biology,IEP,39,0.0,2.6,17.9,79.5
LEBANON SD,Literature,All Students,208,3.8,28.4,42.8,25.0
LEBANON SD,Literature,Economically Disadvantaged,122,4.1,21.3,46.7,27.9
LEBANON SD,Literature,ELL,29,0.0,3.4000000000000004,44.8,51.7
LEBANON SD,Literature,IEP,43,0.0,4.7,30.2,65.1
NORTHERN LEBANON SD,Algebra I,All Students,62,24.2,38.7,11.3,25.8
NORTHERN LEBANON SD,Algebra I,Economically Disadvantaged,11,9.099999999999998,36.39999999999999,9.099999999999998,45.5
NORTHERN LEBANON SD,Algebra I,ELL,3,NULL,NULL,NULL,NULL
NORTHERN LEBANON SD,Algebra I,IEP,19,0.0,0.0,21.1,78.9
NORTHERN LEBANON SD,Biology,All Students,131,9.9,28.999999999999996,33.6,27.500000000000004
NORTHERN LEBANON SD,Biology,Economically Disadvantaged,29,6.9,31.0,37.9,24.1
NORTHERN LEBANON SD,Biology,ELL,3,NULL,NULL,NULL,NULL
NORTHERN LEBANON SD,Biology,IEP,36,0.0,13.900000000000002,13.900000000000002,72.2
NORTHERN LEBANON SD,Literature,All Students,141,5.700000000000001,52.5,28.4,13.5
NORTHERN LEBANON SD,Literature,Economically Disadvantaged,30,0.0,56.7,26.700000000000003,16.7
NORTHERN LEBANON SD,Literature,ELL,4,NULL,NULL,NULL,NULL
NORTHERN LEBANON SD,Literature,IEP,35,0.0,20.0,31.4,48.599999999999994
PALMYRA AREA SD,Algebra I,All Students,91,52.7,20.9,14.3,12.1
PALMYRA AREA SD,Algebra I,Economically Disadvantaged,18,38.9,22.2,22.2,16.7
PALMYRA AREA SD,Algebra I,ELL,2,NULL,NULL,NULL,NULL
PALMYRA AREA SD,Algebra I,IEP,24,4.2,12.5,37.5,45.8
PALMYRA AREA SD,Biology,All Students,229,28.800000000000004,44.5,17.9,8.7
PALMYRA AREA SD,Biology,Economically Disadvantaged,54,22.2,38.9,25.900000000000002,13.0
PALMYRA AREA SD,Biology,ELL,2,NULL,NULL,NULL,NULL
PALMYRA AREA SD,Biology,IEP,49,16.3,24.499999999999996,30.599999999999998,28.6
PALMYRA AREA SD,Literature,All Students,264,16.3,64.4,13.3,6.1
PALMYRA AREA SD,Literature,Economically Disadvantaged,60,11.7,58.3,16.7,13.3
PALMYRA AREA SD,Literature,ELL,1,NULL,NULL,NULL,NULL
PALMYRA AREA SD,Literature,IEP,51,0.0,41.2,35.3,23.5
ALLENTOWN CITY SD,Algebra I,All Students,368,5.9622282608695665,19.031521739130437,24.183152173913044,49.41820652173913
ALLENTOWN CITY SD,Algebra I,Economically Disadvantaged,276,5.075,15.613043478260868,24.302173913043482,53.96847826086958
ALLENTOWN CITY SD,Literature,All Students,755,2.8022516556291386,33.47894039735099,40.36490066225166,23.353907284768212
ALLENTOWN CITY SD,Literature,Economically Disadvantaged,550,2.1672727272727275,31.279636363636364,41.63818181818182,24.924545454545452
ALLENTOWN CITY SD,Literature,ELL,138,0.0,3.6246376811594203,33.30579710144928,57.2391304347826
ALLENTOWN CITY SD,Literature,IEP,116,0.0,7.745689655172414,43.09655172413793,41.39913793103448
ALLENTOWN CITY SD,Algebra I,ELL,93,0.0,0.0,18.26451612903226,81.73548387096776
ALLENTOWN CITY SD,Algebra I,IEP,72,0.0,0.0,15.25,84.75000000000001
ALLENTOWN CITY SD,Biology,All Students,477,0.0,5.025366876310273,29.12159329140461,65.80188679245283
ALLENTOWN CITY SD,Biology,Economically Disadvantaged,344,0.0,4.087209302325581,29.35348837209302,66.5593023255814
ALLENTOWN CITY SD,Biology,ELL,131,0.0,1.5206106870229008,17.587022900763362,80.89236641221373
ALLENTOWN CITY SD,Biology,IEP,88,0.0,3.440909090909091,20.46363636363636,76.14318181818182
CATASAUQUA AREA SD,Algebra I,All Students,36,30.599999999999998,44.4,13.900000000000002,11.1
CATASAUQUA AREA SD,Algebra I,Economically Disadvantaged,10,NULL,NULL,NULL,NULL
CATASAUQUA AREA SD,Algebra I,ELL,2,NULL,NULL,NULL,NULL
CATASAUQUA AREA SD,Algebra I,IEP,2,NULL,NULL,NULL,NULL
CATASAUQUA AREA SD,Biology,All Students,98,12.2,24.499999999999996,34.699999999999996,28.6
CATASAUQUA AREA SD,Biology,Economically Disadvantaged,38,7.9,15.8,36.8,39.5
CATASAUQUA AREA SD,Biology,ELL,3,NULL,NULL,NULL,NULL
CATASAUQUA AREA SD,Biology,IEP,16,0.0,0.0,25.0,75.0
CATASAUQUA AREA SD,Literature,All Students,105,6.7,41.9,35.2,16.2
CATASAUQUA AREA SD,Literature,Economically Disadvantaged,44,4.5,29.5,40.9,25.0
CATASAUQUA AREA SD,Literature,ELL,3,NULL,NULL,NULL,NULL
CATASAUQUA AREA SD,Literature,IEP,18,0.0,0.0,44.4,55.60000000000001
EAST PENN SD,Algebra I,All Students,310,40.3,30.599999999999998,18.7,10.3
EAST PENN SD,Algebra I,Economically Disadvantaged,56,21.4,19.6,25.0,33.9
EAST PENN SD,Algebra I,IEP,45,6.7,4.4,22.2,66.7
EAST PENN SD,Biology,All Students,443,14.000000000000002,33.20000000000001,34.8,18.1
EAST PENN SD,Biology,Economically Disadvantaged,122,4.9,22.1,41.8,31.1
EAST PENN SD,Biology,ELL,5,NULL,NULL,NULL,NULL
EAST PENN SD,Biology,IEP,90,0.0,14.400000000000002,37.8,47.8
EAST PENN SD,Literature,All Students,650,11.7,56.60000000000001,24.5,7.200000000000001
EAST PENN SD,Literature,Economically Disadvantaged,147,4.1,42.2,38.1,15.6
EAST PENN SD,Literature,ELL,3,NULL,NULL,NULL,NULL
EAST PENN SD,Literature,IEP,92,1.0999999999999999,18.5,38.0,42.39999999999999
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Algebra I,All Students,2,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Algebra I,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Biology,All Students,71,1.4,9.9,23.899999999999995,64.8
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Biology,Economically Disadvantaged,71,1.4,9.9,23.899999999999995,64.8
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Biology,ELL,5,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Biology,IEP,4,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Literature,All Students,87,2.3,33.3,47.1,17.2
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Literature,Economically Disadvantaged,87,2.3,33.3,47.1,17.2
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Literature,ELL,6,NULL,NULL,NULL,NULL
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,Literature,IEP,6,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Algebra I,All Students,2,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Algebra I,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Biology,All Students,50,0.0,6.0,32.0,62.0
INNOVATIVE ARTS ACADEMY CS,Biology,Economically Disadvantaged,50,0.0,6.0,32.0,62.0
INNOVATIVE ARTS ACADEMY CS,Biology,ELL,6,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Biology,IEP,12,0.0,0.0,16.699999999999996,83.29999999999998
INNOVATIVE ARTS ACADEMY CS,Literature,All Students,55,0.0,18.2,36.4,45.5
INNOVATIVE ARTS ACADEMY CS,Literature,Economically Disadvantaged,55,0.0,18.2,36.4,45.5
INNOVATIVE ARTS ACADEMY CS,Literature,ELL,6,NULL,NULL,NULL,NULL
INNOVATIVE ARTS ACADEMY CS,Literature,IEP,12,0.0,0.0,25.0,75.0
LEHIGH CAREER & TECHNICAL INSTITUTE,Algebra I,All Students,9,NULL,NULL,NULL,NULL
LEHIGH CAREER & TECHNICAL INSTITUTE,Algebra I,Economically Disadvantaged,5,NULL,NULL,NULL,NULL
LEHIGH CAREER & TECHNICAL INSTITUTE,Biology,All Students,19,0.0,31.6,36.8,31.6
LEHIGH CAREER & TECHNICAL INSTITUTE,Biology,Economically Disadvantaged,13,0.0,30.799999999999994,46.2,23.1
LEHIGH CAREER & TECHNICAL INSTITUTE,Biology,IEP,4,NULL,NULL,NULL,NULL
LEHIGH CAREER & TECHNICAL INSTITUTE,Literature,All Students,17,0.0,47.099999999999994,47.099999999999994,5.9
LEHIGH CAREER & TECHNICAL INSTITUTE,Literature,Economically Disadvantaged,11,0.0,54.50000000000001,45.5,0.0
LEHIGH CAREER & TECHNICAL INSTITUTE,Literature,IEP,4,NULL,NULL,NULL,NULL
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,Algebra I,All Students,16,0.0,6.3,25.0,68.8
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,Algebra I,Economically Disadvantaged,7,NULL,NULL,NULL,NULL
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,Algebra I,IEP,8,NULL,NULL,NULL,NULL
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,Biology,All Students,53,1.9,5.699999999999999,26.400000000000002,66.0
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,Biology,Economically Disadvantaged,25,0.0,8.0,24.0,68.0
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,Biology,IEP,10,NULL,NULL,NULL,NULL
