Year,School Name,Subject,Group,Grade,Number Scored,% Advanced,% Proficient,% Basic,% Below Basic
2017,TRI-VALLEY JSHS,Algebra I,All Students,11,70,14.3,57.1,22.9,5.7
2017,TRI-VALLEY JSHS,Algebra I,Historically Underperforming,11,33,6.1,45.5,36.4,12.1
2017,TRI-VALLEY JSHS,Biology,All Students,11,70,20,50,18.6,11.4
2017,TRI-VALLEY JSHS,Biology,Historically Underperforming,11,33,12.1,36.4,27.3,24.2
2017,TRI-VALLEY JSHS,Literature,All Students,11,70,0,57.1,37.1,5.7
2017,TRI-VALLEY JSHS,Literature,Historically Underperforming,11,33,0,42.4,45.5,12.1
2017,WILLIAMS VALLEY JSHS,Algebra I,All Students,11,53,7.5,43.4,41.5,7.5
2017,WILLIAMS VALLEY JSHS,Algebra I,Historically Underperforming,11,21,4.8,23.8,57.1,14.3
2017,WILLIAMS VALLEY JSHS,Biology,All Students,11,52,21.2,38.5,32.7,7.7
2017,WILLIAMS VALLEY JSHS,Biology,Historically Underperforming,11,21,14.3,23.8,47.6,14.3
2017,WILLIAMS VALLEY JSHS,Literature,All Students,11,54,5.6,64.8,25.9,3.7
2017,WILLIAMS VALLEY JSHS,Literature,Historically Underperforming,11,22,0,63.6,31.8,4.5
2017,MIDD-WEST HS,Algebra I,All Students,11,165,14.5,58.2,18.2,9.1
2017,MIDD-WEST HS,Algebra I,Historically Underperforming,11,59,3.4,44.1,33.9,18.6
2017,MIDD-WEST HS,Biology,All Students,11,164,4.9,42.7,32.9,19.5
2017,MIDD-WEST HS,Biology,Historically Underperforming,11,59,1.7,33.9,33.9,30.5
2017,MIDD-WEST HS,Literature,All Students,11,164,7.9,69.5,16.5,6.1
2017,MIDD-WEST HS,Literature,Historically Underperforming,11,59,1.7,62.7,20.3,15.3
2017,SELINSGROVE AREA HS,Algebra I,All Students,11,151,22.5,58.3,15.9,3.3
2017,SELINSGROVE AREA HS,Algebra I,Historically Underperforming,11,58,15.5,55.2,22.4,6.9
2017,SELINSGROVE AREA HS,Biology,All Students,11,151,23.2,39.1,25.2,12.6
2017,SELINSGROVE AREA HS,Biology,Historically Underperforming,11,61,16.4,26.2,32.8,24.6
2017,SELINSGROVE AREA HS,Literature,All Students,11,154,5.8,65.6,20.1,8.4
2017,SELINSGROVE AREA HS,Literature,Historically Underperforming,11,60,5,50,28.3,16.7
2017,BERLIN BROTHERSVALLE SHS,Algebra I,All Students,11,65,27.7,47.7,18.5,6.2
2017,BERLIN BROTHERSVALLE SHS,Algebra I,Historically Underperforming,11,23,21.7,47.8,17.4,13
2017,BERLIN BROTHERSVALLE SHS,Biology,All Students,11,64,15.6,48.4,28.1,7.8
2017,BERLIN BROTHERSVALLE SHS,Biology,Historically Underperforming,11,23,17.4,34.8,30.4,17.4
2017,BERLIN BROTHERSVALLE SHS,Literature,All Students,11,65,4.6,84.6,10.8,0
2017,BERLIN BROTHERSVALLE SHS,Literature,Historically Underperforming,11,23,4.3,73.9,21.7,0
2017,CONEMAUGH TWP AREA J,Algebra I,All Students,11,71,14.1,56.3,18.3,11.3
2017,CONEMAUGH TWP AREA J,Algebra I,Historically Underperforming,11,30,13.3,43.3,16.7,26.7
2017,CONEMAUGH TWP AREA J,Biology,All Students,11,72,25,40.3,19.4,15.3
2017,CONEMAUGH TWP AREA J,Biology,Historically Underperforming,11,31,16.1,35.5,16.1,32.3
2017,CONEMAUGH TWP AREA J,Literature,All Students,11,72,6.9,69.4,15.3,8.3
2017,CONEMAUGH TWP AREA J,Literature,Historically Underperforming,11,31,0,61.3,19.4,19.4
2017,MEYERSDALE AREA HS,Algebra I,All Students,11,65,12.3,46.2,36.9,4.6
2017,MEYERSDALE AREA HS,Algebra I,Historically Underperforming,11,28,3.6,39.3,46.4,10.7
2017,MEYERSDALE AREA HS,Biology,All Students,11,65,16.9,29.2,46.2,7.7
2017,MEYERSDALE AREA HS,Biology,Historically Underperforming,11,28,7.1,25,53.6,14.3
2017,MEYERSDALE AREA HS,Literature,All Students,11,65,9.2,70.8,18.5,1.5
2017,MEYERSDALE AREA HS,Literature,Historically Underperforming,11,28,0,75,21.4,3.6
2017,NORTH STAR HS,Algebra I,All Students,11,90,21.1,55.6,18.9,4.4
2017,NORTH STAR HS,Algebra I,Historically Underperforming,11,48,12.5,54.2,25,8.3
2017,NORTH STAR HS,Biology,All Students,11,90,18.9,57.8,18.9,4.4
2017,NORTH STAR HS,Biology,Historically Underperforming,11,47,10.6,55.3,25.5,8.5
2017,NORTH STAR HS,Literature,All Students,11,91,2.2,76.9,19.8,1.1
2017,NORTH STAR HS,Literature,Historically Underperforming,11,48,0,70.8,27.1,2.1
2017,ROCKWOOD AREA JSHS,Algebra I,All Students,11,53,20.8,69.8,7.5,1.9
2017,ROCKWOOD AREA JSHS,Algebra I,Historically Underperforming,11,20,20,70,5,5
2017,ROCKWOOD AREA JSHS,Biology,All Students,11,53,20.8,64.2,15.1,0
2017,ROCKWOOD AREA JSHS,Biology,Historically Underperforming,11,20,20,55,25,0
2017,ROCKWOOD AREA JSHS,Literature,All Students,11,53,15.1,77.4,7.5,0
2017,ROCKWOOD AREA JSHS,Literature,Historically Underperforming,11,20,10,80,10,0
2017,SALISBURY-ELK LICK JSH,Algebra I,All Students,11,22,9.1,18.2,50,22.7
2017,SALISBURY-ELK LICK JSH,Algebra I,Historically Underperforming,11,11,0,27.3,45.5,27.3
2017,SALISBURY-ELK LICK JSH,Biology,All Students,11,22,0,31.8,36.4,31.8
2017,SALISBURY-ELK LICK JSH,Biology,Historically Underperforming,11,11,0,36.4,18.2,45.5
2017,SALISBURY-ELK LICK JSH,Literature,All Students,11,22,0,63.6,31.8,4.5
2017,SALISBURY-ELK LICK JSH,Literature,Historically Underperforming,11,11,0,45.5,54.5,0
2017,SHADE JSHS,Algebra I,All Students,11,32,15.6,40.6,37.5,6.3
2017,SHADE JSHS,Algebra I,Historically Underperforming,11,24,8.3,41.7,45.8,4.2
2017,SHADE JSHS,Biology,All Students,11,32,6.3,28.1,43.8,21.9
2017,SHADE JSHS,Biology,Historically Underperforming,11,24,4.2,20.8,45.8,29.2
2017,SHADE JSHS,Literature,All Students,11,32,6.3,56.3,34.4,3.1
2017,SHADE JSHS,Literature,Historically Underperforming,11,24,4.2,50,41.7,4.2
2017,SHANKSVILLE-STNYCRK HS,Algebra I,All Students,11,23,4.3,56.5,34.8,4.3
2017,SHANKSVILLE-STNYCRK HS,Algebra I,Historically Underperforming,11,14,0,42.9,50,7.1
2017,SHANKSVILLE-STNYCRK HS,Biology,All Students,11,23,4.3,26.1,26.1,43.5
2017,SHANKSVILLE-STNYCRK HS,Biology,Historically Underperforming,11,14,7.1,14.3,14.3,64.3
2017,SHANKSVILLE-STNYCRK HS,Literature,All Students,11,23,0,65.2,26.1,8.7
2017,SHANKSVILLE-STNYCRK HS,Literature,Historically Underperforming,11,14,0,42.9,42.9,14.3
2017,SOMERSET AREA JR-SR HS,Algebra I,All Students,11,173,19.7,59,15.6,5.8
2017,SOMERSET AREA JR-SR HS,Algebra I,Historically Underperforming,11,79,16.5,43,30.4,10.1
2017,SOMERSET AREA JR-SR HS,Biology,All Students,11,173,39.3,32.4,19.1,9.2
2017,SOMERSET AREA JR-SR HS,Biology,Historically Underperforming,11,79,22.8,32.9,24.1,20.3
2017,SOMERSET AREA JR-SR HS,Literature,All Students,11,173,5.2,75.1,14.5,5.2
2017,SOMERSET AREA JR-SR HS,Literature,Historically Underperforming,11,79,3.8,64.6,21.5,10.1
2017,TURKEYFOOT VALLEY AR JS,Algebra I,All Students,11,24,16.7,25,41.7,16.7
2017,TURKEYFOOT VALLEY AR JS,Biology,All Students,11,24,12.5,12.5,29.2,45.8
2017,TURKEYFOOT VALLEY AR JS,Literature,All Students,11,24,0,41.7,50,8.3
2017,WINDBER AREA HS,Algebra I,All Students,11,87,37.9,44.8,11.5,5.7
2017,WINDBER AREA HS,Algebra I,Historically Underperforming,11,43,27.9,44.2,16.3,11.6
2017,WINDBER AREA HS,Biology,All Students,11,87,24.1,42.5,27.6,5.7
2017,WINDBER AREA HS,Biology,Historically Underperforming,11,43,23.3,37.2,30.2,9.3
2017,WINDBER AREA HS,Literature,All Students,11,85,10.6,65.9,21.2,2.4
2017,WINDBER AREA HS,Literature,Historically Underperforming,11,42,9.5,59.5,26.2,4.8
2017,SULLIVAN CO JSHS,Algebra I,All Students,11,41,4.9,63.4,29.3,2.4
2017,SULLIVAN CO JSHS,Algebra I,Historically Underperforming,11,16,6.3,37.5,50,6.3
2017,SULLIVAN CO JSHS,Biology,All Students,11,41,29.3,43.9,17.1,9.8
2017,SULLIVAN CO JSHS,Biology,Historically Underperforming,11,16,6.3,50,18.8,25
2017,SULLIVAN CO JSHS,Literature,All Students,11,41,2.4,53.7,36.6,7.3
2017,SULLIVAN CO JSHS,Literature,Historically Underperforming,11,16,0,25,62.5,12.5
2017,BLUE RIDGE HS,Algebra I,All Students,11,69,17.4,52.2,24.6,5.8
2017,BLUE RIDGE HS,Algebra I,Historically Underperforming,11,28,3.6,42.9,42.9,10.7
2017,BLUE RIDGE HS,Biology,All Students,11,66,34.8,30.3,27.3,7.6
2017,BLUE RIDGE HS,Biology,Historically Underperforming,11,28,17.9,32.1,35.7,14.3
2017,BLUE RIDGE HS,Literature,All Students,11,66,9.1,68.2,19.7,3
2017,BLUE RIDGE HS,Literature,Historically Underperforming,11,28,3.6,53.6,39.3,3.6
2017,ELK LAKE JSHS,Algebra I,All Students,11,95,6.3,50.5,25.3,17.9
2017,ELK LAKE JSHS,Algebra I,Historically Underperforming,11,47,4.3,40.4,23.4,31.9
2017,ELK LAKE JSHS,Biology,All Students,11,95,10.5,42.1,35.8,11.6
2017,ELK LAKE JSHS,Biology,Historically Underperforming,11,47,10.6,36.2,34,19.1
2017,ELK LAKE JSHS,Literature,All Students,11,95,2.1,66.3,24.2,7.4
2017,ELK LAKE JSHS,Literature,Historically Underperforming,11,47,0,59.6,25.5,14.9
2017,FOREST CITY REG HS,Algebra I,All Students,11,48,22.9,62.5,10.4,4.2
2017,FOREST CITY REG HS,Algebra I,Historically Underperforming,11,29,17.2,62.1,13.8,6.9
2017,FOREST CITY REG HS,Biology,All Students,11,49,30.6,40.8,18.4,10.2
2017,FOREST CITY REG HS,Biology,Historically Underperforming,11,30,26.7,40,23.3,10
2017,FOREST CITY REG HS,Literature,All Students,11,48,6.3,62.5,22.9,8.3
2017,FOREST CITY REG HS,Literature,Historically Underperforming,11,29,6.9,58.6,24.1,10.3
2017,MONTROSE AREA JSHS,Algebra I,All Students,11,122,25.4,48.4,22.1,4.1
2017,MONTROSE AREA JSHS,Algebra I,Historically Underperforming,11,43,11.6,39.5,39.5,9.3
2017,MONTROSE AREA JSHS,Biology,All Students,11,126,31.7,42.9,15.1,10.3
2017,MONTROSE AREA JSHS,Biology,Historically Underperforming,11,47,14.9,38.3,23.4,23.4
2017,MONTROSE AREA JSHS,Literature,All Students,11,127,1.6,81.9,16.5,0
2017,MONTROSE AREA JSHS,Literature,Historically Underperforming,11,48,0,66.7,33.3,0
2017,MOUNTAIN VIEW JSHS,Algebra I,All Students,11,71,19.7,46.5,23.9,9.9
2017,MOUNTAIN VIEW JSHS,Algebra I,Historically Underperforming,11,34,8.8,41.2,32.4,17.6
2017,MOUNTAIN VIEW JSHS,Biology,All Students,11,70,25.7,34.3,22.9,17.1
2017,MOUNTAIN VIEW JSHS,Biology,Historically Underperforming,11,33,15.2,21.2,30.3,33.3
2017,MOUNTAIN VIEW JSHS,Literature,All Students,11,71,7,73.2,18.3,1.4
2017,MOUNTAIN VIEW JSHS,Literature,Historically Underperforming,11,34,8.8,55.9,32.4,2.9
2017,SUSQUEHANNA COMM JS,Algebra I,All Students,11,49,24.5,42.9,24.5,8.2
2017,SUSQUEHANNA COMM JS,Algebra I,Historically Underperforming,11,30,20,33.3,33.3,13.3
2017,SUSQUEHANNA COMM JS,Biology,All Students,11,50,16,50,14,20
2017,SUSQUEHANNA COMM JS,Biology,Historically Underperforming,11,31,9.7,45.2,12.9,32.3
2017,SUSQUEHANNA COMM JS,Literature,All Students,11,49,4.1,73.5,18.4,4.1
2017,SUSQUEHANNA COMM JS,Literature,Historically Underperforming,11,30,3.3,63.3,26.7,6.7
2017,COWANESQUE VALLEY JS,Algebra I,All Students,11,49,22.4,51,24.5,2
2017,COWANESQUE VALLEY JS,Algebra I,Historically Underperforming,11,25,12,48,36,4
2017,COWANESQUE VALLEY JS,Biology,All Students,11,48,20.8,52.1,18.8,8.3
2017,COWANESQUE VALLEY JS,Biology,Historically Underperforming,11,24,8.3,45.8,33.3,12.5
2017,COWANESQUE VALLEY JS,Literature,All Students,11,49,4.1,77.6,16.3,2
2017,COWANESQUE VALLEY JS,Literature,Historically Underperforming,11,25,0,72,24,4
2017,WILLIAMSON SHS,Algebra I,All Students,11,82,17.1,57.3,23.2,2.4
2017,WILLIAMSON SHS,Algebra I,Historically Underperforming,11,37,8.1,48.6,37.8,5.4
2017,WILLIAMSON SHS,Biology,All Students,11,83,32.5,49.4,18.1,0
2017,WILLIAMSON SHS,Biology,Historically Underperforming,11,38,18.4,47.4,34.2,0
2017,WILLIAMSON SHS,Literature,All Students,11,83,7.2,75.9,15.7,1.2
2017,WILLIAMSON SHS,Literature,Historically Underperforming,11,38,0,71.1,28.9,0
2017,LIBERTY JSHS,Algebra I,All Students,11,52,21.2,36.5,30.8,11.5
2017,LIBERTY JSHS,Algebra I,Historically Underperforming,11,23,4.3,34.8,39.1,21.7
2017,LIBERTY JSHS,Biology,All Students,11,48,25,37.5,16.7,20.8
2017,LIBERTY JSHS,Biology,Historically Underperforming,11,21,19,19,19,42.9
2017,LIBERTY JSHS,Literature,All Students,11,50,2,62,22,14
2017,LIBERTY JSHS,Literature,Historically Underperforming,11,22,0,36.4,31.8,31.8
2017,MANSFIELD JSHS,Algebra I,All Students,11,75,13.3,64,17.3,5.3
2017,MANSFIELD JSHS,Algebra I,Historically Underperforming,11,38,13.2,50,26.3,10.5
2017,MANSFIELD JSHS,Biology,All Students,11,75,26.7,33.3,25.3,14.7
2017,MANSFIELD JSHS,Biology,Historically Underperforming,11,38,21.1,26.3,23.7,28.9
2017,MANSFIELD JSHS,Literature,All Students,11,76,7.9,63.2,25,3.9
2017,MANSFIELD JSHS,Literature,Historically Underperforming,11,39,5.1,46.2,41,7.7
2017,WELLSBORO AREA HS,Algebra I,All Students,11,107,15.9,56.1,18.7,9.3
2017,WELLSBORO AREA HS,Algebra I,Historically Underperforming,11,40,10,40,30,20
2017,WELLSBORO AREA HS,Biology,All Students,11,107,38.3,29.9,22.4,9.3
2017,WELLSBORO AREA HS,Biology,Historically Underperforming,11,40,27.5,20,35,17.5
2017,WELLSBORO AREA HS,Literature,All Students,11,107,6.5,70.1,15.9,7.5
2017,WELLSBORO AREA HS,Literature,Historically Underperforming,11,40,2.5,60,22.5,15
2017,LEWISBURG HS,Algebra I,All Students,11,168,25.6,66.1,4.8,3.6
2017,LEWISBURG HS,Algebra I,Historically Underperforming,11,33,6.1,60.6,15.2,18.2
2017,LEWISBURG HS,Biology,All Students,11,167,40.7,35.3,18,6
2017,LEWISBURG HS,Biology,Historically Underperforming,11,33,6.1,30.3,42.4,21.2
2017,LEWISBURG HS,Literature,All Students,11,169,14.2,75.1,7.7,3
2017,LEWISBURG HS,Literature,Historically Underperforming,11,35,2.9,60,22.9,14.3
2017,MIFFLINBURG AREA SHS,Algebra I,All Students,11,133,20.3,61.7,17.3,0.8
2017,MIFFLINBURG AREA SHS,Algebra I,Historically Underperforming,11,36,16.7,52.8,27.8,2.8
2017,MIFFLINBURG AREA SHS,Biology,All Students,11,133,27.1,50.4,14.3,8.3
2017,MIFFLINBURG AREA SHS,Biology,Historically Underperforming,11,36,25,36.1,16.7,22.2
2017,MIFFLINBURG AREA SHS,Literature,All Students,11,134,9.7,74.6,11.2,4.5
2017,MIFFLINBURG AREA SHS,Literature,Historically Underperforming,11,36,8.3,58.3,16.7,16.7
2017,CRANBERRY AREA JSHS,Algebra I,All Students,11,85,8.2,49.4,32.9,9.4
2017,CRANBERRY AREA JSHS,Algebra I,Historically Underperforming,11,35,5.7,37.1,37.1,20
2017,CRANBERRY AREA JSHS,Biology,All Students,11,86,26.7,37.2,27.9,8.1
2017,CRANBERRY AREA JSHS,Biology,Historically Underperforming,11,36,19.4,25,36.1,19.4
2017,CRANBERRY AREA JSHS,Literature,All Students,11,86,7,73.3,15.1,4.7
2017,CRANBERRY AREA JSHS,Literature,Historically Underperforming,11,36,2.8,58.3,27.8,11.1
2017,FRANKLIN AREA HS,Algebra I,All Students,11,141,14.9,49.6,30.5,5
2017,FRANKLIN AREA HS,Algebra I,Historically Underperforming,11,75,9.3,33.3,48,9.3
2017,FRANKLIN AREA HS,Biology,All Students,11,142,16.2,38.7,27.5,17.6
2017,FRANKLIN AREA HS,Biology,Historically Underperforming,11,76,2.6,34.2,35.5,27.6
2017,FRANKLIN AREA HS,Literature,All Students,11,142,4.2,66.9,23.9,4.9
2017,FRANKLIN AREA HS,Literature,Historically Underperforming,11,76,0,50,43.4,6.6
2017,OIL CITY AREA SHS,Algebra I,All Students,11,155,10.3,62.6,21.3,5.8
2017,OIL CITY AREA SHS,Algebra I,Historically Underperforming,11,81,8.6,54.3,25.9,11.1
2017,OIL CITY AREA SHS,Biology,All Students,11,155,20.6,45.8,25.2,8.4
2017,OIL CITY AREA SHS,Biology,Historically Underperforming,11,81,14.8,44.4,27.2,13.6
2017,OIL CITY AREA SHS,Literature,All Students,11,155,5.2,69.7,18.1,7.1
2017,OIL CITY AREA SHS,Literature,Historically Underperforming,11,81,3.7,61.7,24.7,9.9
2017,TITUSVILLE SHS,Algebra I,All Students,11,131,10.7,60.3,25.2,3.8
2017,TITUSVILLE SHS,Algebra I,Historically Underperforming,11,73,5.5,53.4,35.6,5.5
2017,TITUSVILLE SHS,Biology,All Students,11,131,21.4,39.7,23.7,15.3
2017,TITUSVILLE SHS,Biology,Historically Underperforming,11,73,12.3,35.6,30.1,21.9
2017,TITUSVILLE SHS,Literature,All Students,11,131,4.6,70.2,20.6,4.6
2017,TITUSVILLE SHS,Literature,Historically Underperforming,11,73,2.7,63,27.4,6.8
2017,ROCKY GROVE JSHS,Algebra I,All Students,11,62,14.5,51.6,30.6,3.2
2017,ROCKY GROVE JSHS,Algebra I,Historically Underperforming,11,32,12.5,37.5,43.8,6.3
2017,ROCKY GROVE JSHS,Biology,All Students,11,62,22.6,50,19.4,8.1
2017,ROCKY GROVE JSHS,Biology,Historically Underperforming,11,32,18.8,46.9,25,9.4
2017,ROCKY GROVE JSHS,Literature,All Students,11,62,0,59.7,37.1,3.2
2017,ROCKY GROVE JSHS,Literature,Historically Underperforming,11,32,0,50,43.8,6.3
2017,TIDIOUTE COMMUNITY CS,Algebra I,All Students,11,20,5,45,40,10
2017,TIDIOUTE COMMUNITY CS,Algebra I,Historically Underperforming,11,14,7.1,28.6,50,14.3
2017,TIDIOUTE COMMUNITY CS,Biology,All Students,11,20,5,55,30,10
2017,TIDIOUTE COMMUNITY CS,Biology,Historically Underperforming,11,14,7.1,50,28.6,14.3
2017,TIDIOUTE COMMUNITY CS,Literature,All Students,11,20,0,65,30,5
2017,TIDIOUTE COMMUNITY CS,Literature,Historically Underperforming,11,14,0,57.1,35.7,7.1
2017,EISENHOWER MS/HS,Algebra I,All Students,11,69,11.6,65.2,17.4,5.8
2017,EISENHOWER MS/HS,Algebra I,Historically Underperforming,11,24,4.2,54.2,29.2,12.5
2017,EISENHOWER MS/HS,Biology,All Students,11,69,20.3,49.3,20.3,10.1
2017,EISENHOWER MS/HS,Biology,Historically Underperforming,11,25,8,40,28,24
2017,EISENHOWER MS/HS,Literature,All Students,11,68,4.4,72.1,20.6,2.9
2017,EISENHOWER MS/HS,Literature,Historically Underperforming,11,23,0,47.8,43.5,8.7
2017,SHEFFIELD MS/HS,Algebra I,All Students,11,39,15.4,59,23.1,2.6
2017,SHEFFIELD MS/HS,Algebra I,Historically Underperforming,11,24,16.7,45.8,33.3,4.2
2017,SHEFFIELD MS/HS,Biology,All Students,11,40,5,50,22.5,22.5
2017,SHEFFIELD MS/HS,Biology,Historically Underperforming,11,25,0,40,28,32
2017,SHEFFIELD MS/HS,Literature,All Students,11,41,2.4,73.2,19.5,4.9
2017,SHEFFIELD MS/HS,Literature,Historically Underperforming,11,26,0,65.4,30.8,3.8
2017,WARREN AREA HS,Algebra I,All Students,11,166,13.9,48.2,26.5,11.4
2017,WARREN AREA HS,Algebra I,Historically Underperforming,11,64,9.4,39.1,23.4,28.1
2017,WARREN AREA HS,Biology,All Students,11,169,19.5,39.1,30.8,10.7
2017,WARREN AREA HS,Biology,Historically Underperforming,11,67,10.4,38.8,32.8,17.9
2017,WARREN AREA HS,Literature,All Students,11,172,2.3,65.1,28.5,4.1
2017,WARREN AREA HS,Literature,Historically Underperforming,11,69,0,50.7,40.6,8.7
2017,YOUNGSVILLE HS,Algebra I,All Students,11,61,8.2,57.4,21.3,13.1
2017,YOUNGSVILLE HS,Algebra I,Historically Underperforming,11,33,3,51.5,27.3,18.2
2017,YOUNGSVILLE HS,Biology,All Students,11,62,6.5,54.8,29,9.7
2017,YOUNGSVILLE HS,Biology,Historically Underperforming,11,34,5.9,52.9,26.5,14.7
2017,YOUNGSVILLE HS,Literature,All Students,11,62,3.2,61.3,32.3,3.2
2017,YOUNGSVILLE HS,Literature,Historically Underperforming,11,34,0,58.8,38.2,2.9
2017,AVELLA AREA JSHS,Algebra I,All Students,11,34,2.9,58.8,35.3,2.9
2017,AVELLA AREA JSHS,Algebra I,Historically Underperforming,11,15,6.7,33.3,53.3,6.7
2017,AVELLA AREA JSHS,Biology,All Students,11,34,11.8,67.6,14.7,5.9
2017,AVELLA AREA JSHS,Biology,Historically Underperforming,11,16,6.3,56.3,25,12.5
2017,AVELLA AREA JSHS,Literature,All Students,11,36,5.6,80.6,13.9,0
2017,AVELLA AREA JSHS,Literature,Historically Underperforming,11,17,11.8,64.7,23.5,0
2017,BENTWORTH SHS,Algebra I,All Students,11,77,18.2,42.9,35.1,3.9
2017,BENTWORTH SHS,Algebra I,Historically Underperforming,11,32,15.6,43.8,34.4,6.3
2017,BENTWORTH SHS,Biology,All Students,11,79,17.7,40.5,31.6,10.1
2017,BENTWORTH SHS,Biology,Historically Underperforming,11,34,17.6,35.3,32.4,14.7
2017,BENTWORTH SHS,Literature,All Students,11,79,10.1,69.6,17.7,2.5
2017,BENTWORTH SHS,Literature,Historically Underperforming,11,34,5.9,64.7,23.5,5.9
2017,BETHLEHEM-CENTER SHS,Algebra I,All Students,11,78,6.4,34.6,46.2,12.8
2017,BETHLEHEM-CENTER SHS,Algebra I,Historically Underperforming,11,38,7.9,18.4,52.6,21.1
2017,BETHLEHEM-CENTER SHS,Biology,All Students,11,78,24.4,38.5,24.4,12.8
2017,BETHLEHEM-CENTER SHS,Biology,Historically Underperforming,11,38,15.8,34.2,23.7,26.3
2017,BETHLEHEM-CENTER SHS,Literature,All Students,11,78,3.8,62.8,24.4,9
2017,BETHLEHEM-CENTER SHS,Literature,Historically Underperforming,11,38,0,50,31.6,18.4
2017,BURGETTSTOWN MIDDLE/HIGH SCHOO,Algebra I,All Students,11,93,15.1,40.9,31.2,12.9
2017,BURGETTSTOWN MIDDLE/HIGH SCHOO,Algebra I,Historically Underperforming,11,33,9.1,30.3,30.3,30.3
2017,BURGETTSTOWN MIDDLE/HIGH SCHOO,Biology,All Students,11,93,15.1,32.3,36.6,16.1
2017,BURGETTSTOWN MIDDLE/HIGH SCHOO,Biology,Historically Underperforming,11,33,12.1,18.2,33.3,36.4
2017,BURGETTSTOWN MIDDLE/HIGH SCHOO,Literature,All Students,11,92,1.1,51.1,32.6,15.2
2017,BURGETTSTOWN MIDDLE/HIGH SCHOO,Literature,Historically Underperforming,11,33,0,36.4,36.4,27.3
2017,CALIFORNIA AREA SHS,Algebra I,All Students,11,87,20.7,50.6,25.3,3.4
2017,CALIFORNIA AREA SHS,Algebra I,Historically Underperforming,11,36,8.3,52.8,30.6,8.3
2017,CALIFORNIA AREA SHS,Biology,All Students,11,87,11.5,54,28.7,5.7
2017,CALIFORNIA AREA SHS,Biology,Historically Underperforming,11,37,2.7,51.4,35.1,10.8
2017,CALIFORNIA AREA SHS,Literature,All Students,11,88,8,75,17,0
2017,CALIFORNIA AREA SHS,Literature,Historically Underperforming,11,37,2.7,64.9,32.4,0
2017,CANON-MCMILLAN SHS,Algebra I,All Students,11,388,31.7,45.9,18.3,4.1
2017,CANON-MCMILLAN SHS,Algebra I,Historically Underperforming,11,89,12.4,38.2,33.7,15.7
2017,CANON-MCMILLAN SHS,Biology,All Students,11,389,39.8,39.6,12.9,7.7
2017,CANON-MCMILLAN SHS,Biology,Historically Underperforming,11,89,24.7,29.2,25.8,20.2
2017,CANON-MCMILLAN SHS,Literature,All Students,11,388,13.7,74,10.6,1.8
2017,CANON-MCMILLAN SHS,Literature,Historically Underperforming,11,89,9,56.2,28.1,6.7
2017,CHARLEROI AREA HS,Algebra I,All Students,11,103,16.5,43.7,30.1,9.7
2017,CHARLEROI AREA HS,Algebra I,Historically Underperforming,11,54,5.6,31.5,46.3,16.7
2017,CHARLEROI AREA HS,Biology,All Students,11,105,20,41,30.5,8.6
2017,CHARLEROI AREA HS,Biology,Historically Underperforming,11,56,12.5,32.1,41.1,14.3
2017,CHARLEROI AREA HS,Literature,All Students,11,105,7.6,61,24.8,6.7
2017,CHARLEROI AREA HS,Literature,Historically Underperforming,11,56,1.8,51.8,37.5,8.9
2017,CHARTIERS-HOUSTON JS,Algebra I,All Students,11,93,37.6,44.1,17.2,1.1
2017,CHARTIERS-HOUSTON JS,Algebra I,Historically Underperforming,11,32,18.8,46.9,31.3,3.1
2017,CHARTIERS-HOUSTON JS,Biology,All Students,11,94,22.3,57.4,18.1,2.1
2017,CHARTIERS-HOUSTON JS,Biology,Historically Underperforming,11,33,15.2,54.5,24.2,6.1
2017,CHARTIERS-HOUSTON JS,Literature,All Students,11,95,8.4,76.8,13.7,1.1
2017,CHARTIERS-HOUSTON JS,Literature,Historically Underperforming,11,33,0,69.7,30.3,0
2017,FORT CHERRY JSHS,Algebra I,All Students,11,72,2.8,62.5,29.2,5.6
2017,FORT CHERRY JSHS,Algebra I,Historically Underperforming,11,32,3.1,43.8,40.6,12.5
2017,FORT CHERRY JSHS,Biology,All Students,11,73,26,37,28.8,8.2
2017,FORT CHERRY JSHS,Biology,Historically Underperforming,11,33,15.2,30.3,36.4,18.2
