Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2021,AMBRIDGE AREA HS,Biology,All Students,11,113,10.6,34.5,36.3,18.6
2021,AMBRIDGE AREA HS,Biology,Historically Underperforming,11,59,8.5,28.8,33.9,28.8
2021,BEAVER AREA SHS,Algebra I,All Students,11,173,26.6,46.8,22.5,4
2021,BEAVER AREA SHS,Algebra I,Historically Underperforming,11,46,21.7,23.9,43.5,10.9
2021,BEAVER AREA SHS,Biology,All Students,11,168,43.5,32.1,17.3,7.1
2021,BEAVER AREA SHS,Biology,Historically Underperforming,11,45,20,33.3,26.7,20
2021,BEAVER FALLS AREA SHS,Algebra I,All Students,11,96,7.3,27.1,45.8,19.8
2021,BEAVER FALLS AREA SHS,Algebra I,Historically Underperforming,11,75,5.3,22.7,48,24
2021,BEAVER FALLS AREA SHS,Biology,All Students,11,57,8.8,50.9,24.6,15.8
2021,BEAVER FALLS AREA SHS,Biology,Historically Underperforming,11,41,9.8,43.9,29.3,17.1
2021,BLACKHAWK HS,Algebra I,All Students,11,124,31.5,50.8,16.9,0.8
2021,BLACKHAWK HS,Algebra I,Historically Underperforming,11,18,11.1,61.1,27.8,0
2021,BLACKHAWK HS,Biology,All Students,11,160,35,41.9,15.6,7.5
2021,BLACKHAWK HS,Biology,Historically Underperforming,11,38,23.7,31.6,26.3,18.4
2021,CENTRAL VALLEY HS,Algebra I,All Students,11,135,52.6,33.3,12.6,1.5
2021,CENTRAL VALLEY HS,Algebra I,Historically Underperforming,11,26,23.1,34.6,34.6,7.7
2021,CENTRAL VALLEY HS,Biology,All Students,11,154,39.6,42.9,10.4,7.1
2021,CENTRAL VALLEY HS,Biology,Historically Underperforming,11,44,11.4,38.6,25,25
2021,FREEDOM AREA SHS,Algebra I,All Students,11,82,7.3,30.5,41.5,20.7
2021,FREEDOM AREA SHS,Algebra I,Historically Underperforming,11,32,3.1,18.8,37.5,40.6
2021,FREEDOM AREA SHS,Biology,All Students,11,45,17.8,53.3,17.8,11.1
2021,FREEDOM AREA SHS,Biology,Historically Underperforming,11,11,18.2,45.5,9.1,27.3
2021,HOPEWELL SHS,Algebra I,All Students,11,112,10.7,54.5,31.3,3.6
2021,HOPEWELL SHS,Algebra I,Historically Underperforming,11,30,13.3,50,33.3,3.3
2021,HOPEWELL SHS,Biology,All Students,11,136,10.3,46.3,40.4,2.9
2021,HOPEWELL SHS,Biology,Historically Underperforming,11,45,8.9,40,42.2,8.9
2021,LINCOLN PARK PERFORMING ARTS CS,Algebra I,All Students,11,145,27.6,29,34.5,9
2021,LINCOLN PARK PERFORMING ARTS CS,Algebra I,Historically Underperforming,11,30,10,23.3,46.7,20
2021,LINCOLN PARK PERFORMING ARTS CS,Biology,All Students,11,93,32.3,39.8,23.7,4.3
2021,LINCOLN PARK PERFORMING ARTS CS,Biology,Historically Underperforming,11,14,21.4,35.7,21.4,21.4
2021,NEW BRIGHTON AREA HS,Algebra I,All Students,11,76,10.5,39.5,43.4,6.6
2021,NEW BRIGHTON AREA HS,Algebra I,Historically Underperforming,11,44,6.8,31.8,54.5,6.8
2021,NEW BRIGHTON AREA HS,Biology,All Students,11,54,29.6,51.9,16.7,1.9
2021,NEW BRIGHTON AREA HS,Biology,Historically Underperforming,11,28,17.9,57.1,21.4,3.6
2021,PENNSYLVANIA CYBER CS,Algebra I,All Students,11,665,12.5,26.2,42,19.4
2021,PENNSYLVANIA CYBER CS,Algebra I,Historically Underperforming,11,232,9.9,21.1,37.9,31
2021,PENNSYLVANIA CYBER CS,Biology,All Students,11,608,12.7,27,30.6,29.8
2021,PENNSYLVANIA CYBER CS,Biology,Historically Underperforming,11,221,7.2,21.3,29,42.5
2021,PENNSYLVANIA CYBER CS,Literature,All Students,11,198,3,32.3,42.9,21.7
2021,PENNSYLVANIA CYBER CS,Literature,Historically Underperforming,11,70,1.4,28.6,37.1,32.9
2021,RIVERSIDE HS,Algebra I,All Students,11,99,24.2,27.3,39.4,9.1
2021,RIVERSIDE HS,Algebra I,Historically Underperforming,11,38,5.3,15.8,60.5,18.4
2021,ROCHESTER HIGH SCHOOL,Algebra I,All Students,11,41,0,31.7,46.3,22
2021,ROCHESTER HIGH SCHOOL,Algebra I,Historically Underperforming,11,30,0,20,53.3,26.7
2021,ROCHESTER HIGH SCHOOL,Biology,All Students,11,43,9.3,30.2,41.9,18.6
2021,ROCHESTER HIGH SCHOOL,Biology,Historically Underperforming,11,32,6.3,21.9,46.9,25
2021,SOUTH SIDE HS,Algebra I,All Students,11,73,19.2,28.8,47.9,4.1
2021,SOUTH SIDE HS,Algebra I,Historically Underperforming,11,25,4,24,64,8
2021,SOUTH SIDE HS,Biology,All Students,11,56,25,42.9,14.3,17.9
2021,SOUTH SIDE HS,Biology,Historically Underperforming,11,19,10.5,26.3,15.8,47.4
2021,SOUTH SIDE HS,Literature,All Students,11,19,0,10.5,68.4,21.1
2021,WESTERN BEAVER CO JSHS,Algebra I,All Students,11,37,40.5,40.5,18.9,0
2021,WESTERN BEAVER CO JSHS,Algebra I,Historically Underperforming,11,12,25,25,50,0
2021,WESTERN BEAVER CO JSHS,Biology,All Students,11,36,36.1,55.6,8.3,0
2021,BEDFORD SHS,Algebra I,All Students,11,125,27.2,41.6,23.2,8
2021,BEDFORD SHS,Algebra I,Historically Underperforming,11,55,12.7,41.8,30.9,14.5
2021,CHESTNUT RIDGE SHS,Algebra I,All Students,11,70,25.7,55.7,18.6,0
2021,CHESTNUT RIDGE SHS,Algebra I,Historically Underperforming,11,28,3.6,71.4,25,0
2021,CHESTNUT RIDGE SHS,Biology,All Students,11,17,58.8,17.6,11.8,11.8
2021,EVERETT AREA HS,Algebra I,All Students,11,80,18.8,57.5,18.8,5
2021,EVERETT AREA HS,Algebra I,Historically Underperforming,11,44,22.7,52.3,15.9,9.1
2021,HOPE FOR HYNDMAN CS,Algebra I,All Students,11,12,0,41.7,41.7,16.7
2021,HOPE FOR HYNDMAN CS,Algebra I,Historically Underperforming,11,12,0,41.7,41.7,16.7
2021,NORTHERN BEDFORD COUNTY HS,Algebra I,All Students,11,50,24,68,8,0
2021,NORTHERN BEDFORD COUNTY HS,Biology,All Students,11,32,53.1,46.9,0,0
2021,TUSSEY MOUNTAIN HS,Algebra I,All Students,11,46,23.9,39.1,30.4,6.5
2021,TUSSEY MOUNTAIN HS,Algebra I,Historically Underperforming,11,26,15.4,38.5,34.6,11.5
2021,TUSSEY MOUNTAIN HS,Biology,All Students,11,25,24,44,16,16
2021,TUSSEY MOUNTAIN HS,Biology,Historically Underperforming,11,13,30.8,15.4,23.1,30.8
2021,ANTIETAM MS/HS,Algebra I,All Students,11,64,15.6,17.2,45.3,21.9
2021,ANTIETAM MS/HS,Algebra I,Historically Underperforming,11,21,4.8,4.8,38.1,52.4
2021,ANTIETAM MS/HS,Biology,All Students,11,65,13.8,32.3,38.5,15.4
2021,ANTIETAM MS/HS,Biology,Historically Underperforming,11,25,0,12,60,28
2021,BOYERTOWN AREA SHS,Algebra I,All Students,11,469,35.6,38.2,22.8,3.4
2021,BOYERTOWN AREA SHS,Algebra I,Historically Underperforming,11,151,17.9,34.4,38.4,9.3
2021,BOYERTOWN AREA SHS,Biology,All Students,11,463,39.5,39.3,17.7,3.5
2021,BOYERTOWN AREA SHS,Biology,Historically Underperforming,11,153,20.3,41.8,28.1,9.8
2021,BOYERTOWN AREA SHS,Literature,All Students,11,11,9.1,27.3,27.3,36.4
2021,BRANDYWINE HEIGHTS HS,Algebra I,All Students,11,97,14.4,28.9,38.1,18.6
2021,BRANDYWINE HEIGHTS HS,Algebra I,Historically Underperforming,11,30,3.3,16.7,50,30
2021,BRANDYWINE HEIGHTS HS,Literature,All Students,11,12,0,0,25,75
2021,BRANDYWINE HEIGHTS HS,Literature,Historically Underperforming,11,12,0,0,25,75
2021,CONRAD WEISER HS,Algebra I,All Students,11,144,20.8,36.8,22.9,19.4
2021,CONRAD WEISER HS,Algebra I,Historically Underperforming,11,46,10.9,21.7,17.4,50
2021,CONRAD WEISER HS,Biology,All Students,11,37,37.8,21.6,13.5,27
2021,CONRAD WEISER HS,Biology,Historically Underperforming,11,16,6.3,12.5,18.8,62.5
2021,CONRAD WEISER HS,Literature,All Students,11,13,0,23.1,23.1,53.8
2021,CONRAD WEISER HS,Literature,Historically Underperforming,11,12,0,16.7,25,58.3
2021,DANIEL BOONE AREA HS,Algebra I,All Students,11,229,27.1,41.5,27.9,3.5
2021,DANIEL BOONE AREA HS,Algebra I,Historically Underperforming,11,63,14.3,30.2,46,9.5
2021,DANIEL BOONE AREA HS,Biology,All Students,11,238,24.8,41.6,21.4,12.2
2021,DANIEL BOONE AREA HS,Biology,Historically Underperforming,11,71,9.9,31,31,28.2
2021,EXETER TWP SHS,Algebra I,All Students,11,281,39.5,34.5,22.1,3.9
2021,EXETER TWP SHS,Algebra I,Historically Underperforming,11,82,20.7,31.7,35.4,12.2
2021,EXETER TWP SHS,Biology,All Students,11,15,0,33.3,46.7,20
2021,FLEETWOOD SHS,Algebra I,All Students,11,184,44.6,29.3,18.5,7.6
2021,FLEETWOOD SHS,Algebra I,Historically Underperforming,11,59,16.9,23.7,39,20.3
2021,GOVERNOR MIFFLIN SHS,Algebra I,All Students,11,289,13.5,37.4,35.6,13.5
2021,GOVERNOR MIFFLIN SHS,Algebra I,Historically Underperforming,11,108,7.4,22.2,38.9,31.5
2021,GOVERNOR MIFFLIN SHS,Biology,All Students,11,110,30,44.5,18.2,7.3
2021,GOVERNOR MIFFLIN SHS,Biology,Historically Underperforming,11,31,22.6,29,25.8,22.6
2021,HAMBURG AREA HS,Algebra I,All Students,11,121,14.9,46.3,26.4,12.4
2021,HAMBURG AREA HS,Algebra I,Historically Underperforming,11,47,8.5,29.8,31.9,29.8
2021,HAMBURG AREA HS,Biology,All Students,11,54,50,24.1,5.6,20.4
2021,HAMBURG AREA HS,Biology,Historically Underperforming,11,20,15,25,10,50
2021,HAMBURG AREA HS,Literature,All Students,11,16,0,0,31.3,68.8
2021,HAMBURG AREA HS,Literature,Historically Underperforming,11,16,0,0,31.3,68.8
2021,KUTZTOWN AREA SHS,Algebra I,All Students,11,104,37.5,44.2,16.3,1.9
2021,KUTZTOWN AREA SHS,Algebra I,Historically Underperforming,11,33,33.3,24.2,39.4,3
2021,MUHLENBERG HS,Algebra I,All Students,11,309,12.6,29.4,39.2,18.8
2021,MUHLENBERG HS,Algebra I,Historically Underperforming,11,194,7.2,24.2,43.3,25.3
2021,MUHLENBERG HS,Biology,All Students,11,310,14.5,36.1,28.4,21
2021,MUHLENBERG HS,Biology,Historically Underperforming,11,202,11.4,26.7,33.2,28.7
2021,OLEY VALLEY SHS,Algebra I,All Students,11,92,31.5,40.2,27.2,1.1
2021,OLEY VALLEY SHS,Algebra I,Historically Underperforming,11,22,13.6,40.9,40.9,4.5
2021,OLEY VALLEY SHS,Biology,All Students,11,30,56.7,36.7,3.3,3.3
2021,READING SHS,Algebra I,All Students,11,686,3.9,18.5,33.2,44.3
2021,READING SHS,Algebra I,Historically Underperforming,11,645,3.4,17.2,33.3,46
2021,READING SHS,Biology,All Students,11,238,3.4,37.4,27.3,31.9
2021,READING SHS,Biology,Historically Underperforming,11,218,3.2,33.9,28.4,34.4
2021,READING SHS,Literature,All Students,11,73,0,8.2,39.7,52.1
2021,READING SHS,Literature,Historically Underperforming,11,73,0,8.2,39.7,52.1
2021,SCHUYLKILL VALLEY HS,Algebra I,All Students,11,161,25.5,41.6,27.3,5.6
2021,SCHUYLKILL VALLEY HS,Algebra I,Historically Underperforming,11,59,13.6,32.2,42.4,11.9
2021,SCHUYLKILL VALLEY HS,Biology,All Students,11,31,48.4,41.9,9.7,0
2021,TULPEHOCKEN JSHS,Algebra I,All Students,11,83,27.7,33.7,27.7,10.8
2021,TULPEHOCKEN JSHS,Algebra I,Historically Underperforming,11,32,15.6,25,34.4,25
2021,TULPEHOCKEN JSHS,Biology,All Students,11,80,25,42.5,25,7.5
2021,TULPEHOCKEN JSHS,Biology,Historically Underperforming,11,29,10.3,44.8,24.1,20.7
2021,TWIN VALLEY HS,Algebra I,All Students,11,219,46.6,26.5,20.5,6.4
2021,TWIN VALLEY HS,Algebra I,Historically Underperforming,11,64,25,26.6,29.7,18.8
2021,TWIN VALLEY HS,Biology,All Students,11,200,19.5,40,28.5,12
2021,TWIN VALLEY HS,Biology,Historically Underperforming,11,56,12.5,26.8,32.1,28.6
2021,WILSON HS,Algebra I,All Students,11,416,23.1,39.2,29.6,8.2
2021,WILSON HS,Algebra I,Historically Underperforming,11,165,10.3,27.3,44.2,18.2
2021,WILSON HS,Biology,All Students,11,390,26.2,31.5,27.9,14.4
2021,WILSON HS,Biology,Historically Underperforming,11,142,14.8,19,35.9,30.3
2021,WILSON HS,Literature,All Students,11,25,8,12,28,52
2021,WILSON HS,Literature,Historically Underperforming,11,21,4.8,4.8,28.6,61.9
2021,WYOMISSING AREA JSHS,Algebra I,All Students,11,116,25.9,44.8,22.4,6.9
2021,WYOMISSING AREA JSHS,Algebra I,Historically Underperforming,11,47,4.3,42.6,40.4,12.8
2021,WYOMISSING AREA JSHS,Biology,All Students,11,65,63.1,30.8,3.1,3.1
2021,WYOMISSING AREA JSHS,Biology,Historically Underperforming,11,13,38.5,38.5,7.7,15.4
2021,ALTOONA AREA HS,Algebra I,All Students,11,456,15.6,41.2,30.9,12.3
2021,ALTOONA AREA HS,Algebra I,Historically Underperforming,11,250,7.6,34.4,36.4,21.6
2021,ALTOONA AREA HS,Biology,All Students,11,284,31,40.5,21.1,7.4
2021,ALTOONA AREA HS,Biology,Historically Underperforming,11,115,21.7,36.5,26.1,15.7
2021,ALTOONA AREA HS,Literature,All Students,11,25,4,24,44,28
2021,ALTOONA AREA HS,Literature,Historically Underperforming,11,19,5.3,21.1,47.4,26.3
2021,BELLWOOD-ANTIS HS,Algebra I,All Students,11,56,51.8,32.1,14.3,1.8
2021,BELLWOOD-ANTIS HS,Algebra I,Historically Underperforming,11,18,55.6,16.7,27.8,0
2021,CLAYSBURG-KIMMEL HS,Algebra I,All Students,11,43,18.6,67.4,14,0
2021,CLAYSBURG-KIMMEL HS,Algebra I,Historically Underperforming,11,16,18.8,62.5,18.8,0
2021,CLAYSBURG-KIMMEL HS,Biology,All Students,11,36,2.8,58.3,36.1,2.8
2021,CLAYSBURG-KIMMEL HS,Biology,Historically Underperforming,11,12,0,58.3,33.3,8.3
2021,HOLLIDAYSBURG AREA SHS,Algebra I,All Students,11,253,30.8,37.9,22.5,8.7
2021,HOLLIDAYSBURG AREA SHS,Algebra I,Historically Underperforming,11,95,16.8,27.4,35.8,20
2021,HOLLIDAYSBURG AREA SHS,Biology,All Students,11,158,27.8,38,16.5,17.7
2021,HOLLIDAYSBURG AREA SHS,Biology,Historically Underperforming,11,60,13.3,20,25,41.7
2021,CENTRAL HS,Algebra I,All Students,11,136,22.8,32.4,37.5,7.4
2021,CENTRAL HS,Algebra I,Historically Underperforming,11,48,22.9,22.9,39.6,14.6
2021,CENTRAL HS,Biology,All Students,11,28,67.9,28.6,3.6,0
2021,TYRONE AREA HS,Algebra I,All Students,11,92,38,45.7,10.9,5.4
2021,TYRONE AREA HS,Algebra I,Historically Underperforming,11,33,27.3,42.4,18.2,12.1
2021,WILLIAMSBURG COMMUNITY JSHS,Algebra I,All Students,11,30,3.3,26.7,56.7,13.3
2021,WILLIAMSBURG COMMUNITY JSHS,Algebra I,Historically Underperforming,11,17,0,41.2,41.2,17.6
2021,WILLIAMSBURG COMMUNITY JSHS,Biology,All Students,11,32,3.1,37.5,46.9,12.5
2021,WILLIAMSBURG COMMUNITY JSHS,Biology,Historically Underperforming,11,19,0,42.1,42.1,15.8
2021,ATHENS AREA HS,Algebra I,All Students,11,104,42.3,26.9,25,5.8
2021,ATHENS AREA HS,Algebra I,Historically Underperforming,11,31,16.1,29,38.7,16.1
2021,ATHENS AREA HS,Biology,All Students,11,54,55.6,33.3,3.7,7.4
2021,ATHENS AREA HS,Biology,Historically Underperforming,11,12,16.7,50,0,33.3
2021,CANTON JSHS,Algebra I,All Students,11,42,7.1,42.9,33.3,16.7
2021,NORTHEAST BRADFORD JSHS,Algebra I,All Students,11,41,36.6,31.7,31.7,0
2021,NORTHEAST BRADFORD JSHS,Algebra I,Historically Underperforming,11,15,33.3,26.7,40,0
2021,NORTHEAST BRADFORD JSHS,Biology,All Students,11,13,84.6,15.4,0,0
2021,SAYRE AREA HS,Algebra I,All Students,11,56,16.1,32.1,37.5,14.3
2021,SAYRE AREA HS,Algebra I,Historically Underperforming,11,24,4.2,33.3,33.3,29.2
2021,SAYRE AREA HS,Biology,All Students,11,19,68.4,21.1,5.3,5.3
2021,TOWANDA AREA JSHS,Algebra I,All Students,11,61,16.4,55.7,18,9.8
2021,TOWANDA AREA JSHS,Algebra I,Historically Underperforming,11,37,5.4,59.5,18.9,16.2
2021,TOWANDA AREA JSHS,Biology,All Students,11,26,34.6,42.3,15.4,7.7
2021,TOWANDA AREA JSHS,Biology,Historically Underperforming,11,13,23.1,30.8,30.8,15.4
2021,TROY AREA JSHS,Algebra I,All Students,11,85,20,42.4,29.4,8.2
2021,TROY AREA JSHS,Algebra I,Historically Underperforming,11,36,8.3,33.3,41.7,16.7
2021,TROY AREA JSHS,Biology,All Students,11,81,33.3,32.1,27.2,7.4
2021,TROY AREA JSHS,Biology,Historically Underperforming,11,35,25.7,28.6,28.6,17.1
2021,TROY AREA JSHS,Literature,All Students,11,54,13,64.8,16.7,5.6
2021,TROY AREA JSHS,Literature,Historically Underperforming,11,23,4.3,65.2,21.7,8.7
2021,WYALUSING VALLEY JSHS,Algebra I,All Students,11,43,27.9,30.2,14,27.9
2021,WYALUSING VALLEY JSHS,Algebra I,Historically Underperforming,11,13,15.4,0,15.4,69.2
2021,WYALUSING VALLEY JSHS,Biology,All Students,11,31,61.3,25.8,6.5,6.5
2021,BENSALEM TWP HS,Algebra I,All Students,11,300,25.7,38,25.7,10.7
2021,BENSALEM TWP HS,Algebra I,Historically Underperforming,11,139,25.9,28.1,23.7,22.3
2021,BENSALEM TWP HS,Biology,All Students,11,375,22.9,40.5,24.5,12
2021,BENSALEM TWP HS,Biology,Historically Underperforming,11,191,19.9,34.6,26.2,19.4
2021,BENSALEM TWP HS,Literature,All Students,11,15,13.3,6.7,20,60
2021,BENSALEM TWP HS,Literature,Historically Underperforming,11,12,8.3,8.3,25,58.3
2021,BRISTOL HS,Algebra I,All Students,11,51,27.5,31.4,27.5,13.7
2021,BRISTOL HS,Algebra I,Historically Underperforming,11,28,17.9,21.4,35.7,25
2021,TRUMAN SHS,Algebra I,All Students,11,178,11.8,42.1,30.3,15.7
2021,TRUMAN SHS,Algebra I,Historically Underperforming,11,83,10.8,41,26.5,21.7
2021,TRUMAN SHS,Biology,All Students,11,75,29.3,37.3,14.7,18.7
2021,TRUMAN SHS,Biology,Historically Underperforming,11,41,14.6,39,17.1,29.3
2021,TRUMAN SHS,Literature,All Students,11,20,0,20,30,50
2021,TRUMAN SHS,Literature,Historically Underperforming,11,17,0,17.6,29.4,52.9
2021,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,All Students,11,215,10.2,27.4,56.7,5.6
2021,BUCKS COUNTY TECHNICAL HIGH SCHOOL,Algebra I,Historically Underperforming,11,111,7.2,20.7,64,8.1
2021,WILLIAM TENNENT HS,Algebra I,All Students,11,414,16.7,25.6,39.4,18.4
2021,WILLIAM TENNENT HS,Algebra I,Historically Underperforming,11,183,8.2,13.1,44.3,34.4
2021,WILLIAM TENNENT HS,Biology,All Students,11,407,22.6,41,24.6,11.8
2021,WILLIAM TENNENT HS,Biology,Historically Underperforming,11,172,13.4,30.8,30.8,25
2021,CENTRAL BUCKS HS-EAST,Algebra I,All Students,11,402,65.2,28.4,5.7,0.7
2021,CENTRAL BUCKS HS-EAST,Algebra I,Historically Underperforming,11,45,46.7,26.7,20,6.7
2021,CENTRAL BUCKS HS-SOUTH,Algebra I,All Students,11,453,53,38.6,7.7,0.7
2021,CENTRAL BUCKS HS-SOUTH,Algebra I,Historically Underperforming,11,56,21.4,57.1,17.9,3.6
2021,CENTRAL BUCKS HS-SOUTH,Biology,All Students,11,14,71.4,14.3,7.1,7.1
2021,CENTRAL BUCKS HS-WEST,Algebra I,All Students,11,375,59.2,35.5,4.8,0.5
2021,CENTRAL BUCKS HS-WEST,Algebra I,Historically Underperforming,11,40,47.5,42.5,7.5,2.5
2021,COUNCIL ROCK HS NORTH,Algebra I,All Students,11,346,64.7,28,6.4,0.9
2021,COUNCIL ROCK HS NORTH,Algebra I,Historically Underperforming,11,75,41.3,37.3,17.3,4
2021,COUNCIL ROCK HS NORTH,Biology,All Students,11,107,83.2,9.3,2.8,4.7
2021,COUNCIL ROCK HS NORTH,Biology,Historically Underperforming,11,15,53.3,13.3,13.3,20
2021,COUNCIL ROCK HS SOUTH,Algebra I,All Students,11,450,40.7,47.8,11.3,0.2
2021,COUNCIL ROCK HS SOUTH,Algebra I,Historically Underperforming,11,80,25,57.5,16.3,1.3
2021,COUNCIL ROCK HS SOUTH,Biology,All Students,11,116,76.7,18.1,3.4,1.7
2021,COUNCIL ROCK HS SOUTH,Biology,Historically Underperforming,11,11,54.5,18.2,9.1,18.2
2021,MORRISVILLE HS,Algebra I,All Students,11,12,8.3,33.3,41.7,16.7
2021,NESHAMINY HS,Algebra I,All Students,11,507,34.5,42.4,19.9,3.2
2021,NESHAMINY HS,Algebra I,Historically Underperforming,11,124,21.8,41.1,28.2,8.9
2021,NESHAMINY HS,Biology,All Students,11,273,56.4,30.4,11.7,1.5
2021,NESHAMINY HS,Biology,Historically Underperforming,11,44,43.2,29.5,20.5,6.8
2021,NEW HOPE-SOLEBURY HS,Algebra I,All Students,11,115,53,33.9,10.4,2.6
2021,NEW HOPE-SOLEBURY HS,Algebra I,Historically Underperforming,11,19,21.1,21.1,47.4,10.5
2021,NEW HOPE-SOLEBURY HS,Biology,All Students,11,114,61.4,29.8,7,1.8
2021,NEW HOPE-SOLEBURY HS,Biology,Historically Underperforming,11,18,33.3,33.3,22.2,11.1
2021,PALISADES HS,Algebra I,All Students,11,107,27.1,43.9,21.5,7.5
2021,PALISADES HS,Algebra I,Historically Underperforming,11,25,0,48,32,20
2021,PALISADES HS,Biology,All Students,11,98,52,41.8,5.1,1
2021,PALISADES HS,Biology,Historically Underperforming,11,19,31.6,52.6,10.5,5.3
2021,PENNRIDGE HS,Algebra I,All Students,11,492,23.4,44.1,28.3,4.3
2021,PENNRIDGE HS,Algebra I,Historically Underperforming,11,144,13.9,32.6,42.4,11.1
2021,PENNRIDGE HS,Biology,All Students,11,523,44.7,33.1,16.8,5.4
2021,PENNRIDGE HS,Biology,Historically Underperforming,11,162,26.5,29.6,31.5,12.3
2021,PENNSBURY HS,Algebra I,All Students,11,656,32,35.7,28.5,3.8
2021,PENNSBURY HS,Algebra I,Historically Underperforming,11,215,14,27.4,48.4,10.2
2021,PENNSBURY HS,Biology,All Students,11,31,48.4,9.7,19.4,22.6
2021,PENNSBURY HS,Biology,Historically Underperforming,11,15,13.3,6.7,33.3,46.7
2021,QUAKERTOWN COMMUNITY HS,Algebra I,All Students,11,338,43.5,36.1,17.8,2.7
2021,QUAKERTOWN COMMUNITY HS,Algebra I,Historically Underperforming,11,109,35.8,29.4,28.4,6.4
2021,QUAKERTOWN COMMUNITY HS,Biology,All Students,11,122,71.3,19.7,2.5,6.6
2021,QUAKERTOWN COMMUNITY HS,Biology,Historically Underperforming,11,25,52,20,4,24
2021,SCHOOL LANE CS,Algebra I,All Students,11,69,11.6,44.9,31.9,11.6
2021,SCHOOL LANE CS,Algebra I,Historically Underperforming,11,36,11.1,38.9,33.3,16.7
2021,SCHOOL LANE CS,Biology,All Students,11,72,6.9,40.3,34.7,18.1
2021,SCHOOL LANE CS,Biology,Historically Underperforming,11,40,2.5,32.5,37.5,27.5
2021,BUTLER AREA SHS,Algebra I,All Students,11,367,30.5,42.8,24,2.7
2021,BUTLER AREA SHS,Algebra I,Historically Underperforming,11,119,17.6,39.5,37,5.9
2021,BUTLER AREA SHS,Biology,All Students,11,291,30.9,57.7,8.6,2.7
2021,BUTLER AREA SHS,Biology,Historically Underperforming,11,72,15.3,61.1,13.9,9.7
2021,BUTLER AREA SHS,Literature,All Students,11,14,0,35.7,28.6,35.7
2021,KARNS CITY HS,Algebra I,All Students,11,86,37.2,38.4,23.3,1.2
2021,KARNS CITY HS,Algebra I,Historically Underperforming,11,21,19,33.3,42.9,4.8
2021,KARNS CITY HS,Biology,All Students,11,27,33.3,48.1,11.1,7.4
2021,MARS AREA SHS,Algebra I,All Students,11,230,43.9,39.1,13,3.9
2021,MARS AREA SHS,Algebra I,Historically Underperforming,11,17,5.9,5.9,35.3,52.9
2021,MARS AREA SHS,Biology,All Students,11,232,49.6,36.2,9.5,4.7
2021,MARS AREA SHS,Biology,Historically Underperforming,11,23,4.3,21.7,34.8,39.1
2021,MARS AREA SHS,Literature,All Students,11,227,22.5,70.5,6.6,0.4
2021,MARS AREA SHS,Literature,Historically Underperforming,11,17,0,47.1,47.1,5.9
2021,MONITEAU JSHS,Algebra I,All Students,11,55,32.7,49.1,12.7,5.5
2021,MONITEAU JSHS,Algebra I,Historically Underperforming,11,15,13.3,53.3,13.3,20
2021,MONITEAU JSHS,Biology,All Students,11,87,13.8,52.9,25.3,8
2021,MONITEAU JSHS,Biology,Historically Underperforming,11,35,8.6,40,34.3,17.1
2021,SENECA VALLEY HS,Algebra I,All Students,11,495,34.3,37.8,24,3.8
2021,SENECA VALLEY HS,Algebra I,Historically Underperforming,11,108,17.6,27.8,43.5,11.1
2021,SENECA VALLEY HS,Biology,All Students,11,555,35,42,16.6,6.5
2021,SENECA VALLEY HS,Biology,Historically Underperforming,11,154,14.9,35.1,34.4,15.6
2021,SLIPPERY ROCK AREA HS,Algebra I,All Students,11,118,36.4,36.4,24.6,2.5
2021,SLIPPERY ROCK AREA HS,Algebra I,Historically Underperforming,11,39,28.2,35.9,28.2,7.7
2021,SLIPPERY ROCK AREA HS,Biology,All Students,11,144,33.3,38.9,19.4,8.3
2021,SLIPPERY ROCK AREA HS,Biology,Historically Underperforming,11,56,17.9,37.5,28.6,16.1
2021,KNOCH HS,Algebra I,All Students,11,137,19,51.1,27,2.9
2021,KNOCH HS,Algebra I,Historically Underperforming,11,46,13,52.2,30.4,4.3
2021,KNOCH HS,Biology,All Students,11,179,38,33,19.6,9.5
2021,KNOCH HS,Biology,Historically Underperforming,11,72,30.6,27.8,20.8,20.8
2021,BLACKLICK VALLEY JSHS,Algebra I,All Students,11,42,26.2,40.5,16.7,16.7
2021,BLACKLICK VALLEY JSHS,Algebra I,Historically Underperforming,11,15,13.3,40,13.3,33.3
2021,BLACKLICK VALLEY JSHS,Biology,All Students,11,47,8.5,42.6,23.4,25.5
2021,BLACKLICK VALLEY JSHS,Biology,Historically Underperforming,11,19,5.3,42.1,10.5,42.1
2021,BLACKLICK VALLEY JSHS,Literature,All Students,11,26,0,80.8,7.7,11.5
2021,CAMBRIA HEIGHTS SHS,Algebra I,All Students,11,93,22.6,44.1,29,4.3
2021,CAMBRIA HEIGHTS SHS,Algebra I,Historically Underperforming,11,26,26.9,34.6,34.6,3.8
2021,CAMBRIA HEIGHTS SHS,Biology,All Students,11,98,18.4,45.9,26.5,9.2
2021,CAMBRIA HEIGHTS SHS,Biology,Historically Underperforming,11,30,13.3,40,33.3,13.3
2021,CAMBRIA HEIGHTS SHS,Literature,All Students,11,96,5.2,71.9,20.8,2.1
2021,CAMBRIA HEIGHTS SHS,Literature,Historically Underperforming,11,29,6.9,58.6,31,3.4
