name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Murray Avenue Sch,0.83,0.17,24.05,1.99,3.15,0.5,2.49,0,7.13,12.11,6.63,47.6,603,12.27,No,69.82
Muse El Sch,8.3,0.26,1.05,3.82,1.84,0.13,0.26,0,0.26,31.36,1.05,50.86,759,14.76,Yes,84.72
Musser El Sch,14.24,0,0.32,52.1,2.91,2.91,0,0,0,75.4,0,46.93,309,31.72,Yes,30.42
Myers El Sch,10.26,0,5.96,54.3,9.6,0.66,0,0,0.99,50.99,3.64,45.7,302,12.91,Yes,19.87
Myrtle Ave Sch,3.4,0,12.35,9.26,2.78,0,0.62,0,2.16,59.26,6.79,48.77,324,17.9,Yes,72.22
N Hopewell-Winterstown El Sch,2.99,0,0.43,0.43,5.56,2.56,0.85,0,0.85,35.47,0,52.14,234,10.26,Yes,90.6
Nancy Grayson El Sch,5.76,0.21,1.65,6.38,7.41,3.09,0,0,0.21,52.47,1.65,50.82,486,15.23,Yes,78.6
Nazareth Area HS,3.01,0.19,6.34,2.26,8.97,0.25,2.63,0.06,8.09,25.47,1.51,48.06,1594,13.05,No,79.17
Nazareth Area Intermediate Sch,4.27,0.13,4.8,2.8,12.8,0.4,8.27,0,7.2,28.4,1.2,50.4,750,16.13,Yes,75.2
Nazareth Area MS,2.7,0,4.76,1.93,9.13,0.26,3.21,0.39,7.46,24.04,1.93,46.92,778,15.3,No,81.11
Neason Hill El Sch,7.14,0.89,0,3.27,2.68,1.79,0,0,0.3,58.04,0,49.11,336,20.24,Yes,86.01
Nebinger George W Sch,5.68,0.99,5.93,36.05,24.44,2.22,0,0,1.23,68.4,17.78,45.68,405,25.93,Yes,26.91
Neff Sch,5.73,0,9.68,2.51,13.26,1.43,1.79,0,5.38,31.9,5.02,49.82,279,19.35,No,68.82
Neidig El Sch,6.14,0.2,0.99,2.18,13.07,0.4,0.2,0,0.4,46.93,4.55,50.3,505,16.63,Yes,77.43
Neil A Armstrong MS,10.62,0.55,2.07,16,15.17,2.34,0,0.14,1.1,67.31,3.17,47.45,725,23.03,Yes,55.45
Neil Armstrong #40,10.28,0,4.67,12.62,31.54,3.04,0,0,0.23,82.24,8.88,45.09,428,23.36,Yes,40.89
Neil Armstrong 5-6 MS,3.26,0,6.17,1.72,1.37,0.17,0,0.17,3.77,18.87,2.57,49.74,583,22.13,No,87.31
Nescopeck El Sch,3.85,0,0,0,2.56,0,0,0,0,41.03,0,44.23,156,10.26,Yes,93.59
Neshaminy HS,5.05,0.14,5.46,5.15,8.69,0.89,0,0.03,7.57,37.57,2.69,49.16,2933,21.17,No,75.49
Neshannock JSHS,2.42,0,1.49,0.56,1.68,0.56,1.68,0,4.66,25.33,0,50.09,537,11.92,No,93.85
Neshannock Memorial El Sch,3.47,0.15,1.21,1.81,1.81,0.15,1.96,0,0.6,27.45,0,49.92,663,14.48,Yes,91.55
Nether Providence El Sch,6.54,0,10.84,5.32,5.11,1.02,0,0,3.07,23.11,2.25,44.99,489,12.07,Yes,72.19
New Bloomfield El Sch,4.75,0,0,0.26,1.32,5.28,1.06,0,0,51.98,0.26,47.76,379,12.4,Yes,93.67
New Brighton Area El Sch,18.88,0,0,8.54,3.12,3.45,0,0,1.64,74.22,0,50.74,609,17.57,Yes,69.46
New Brighton Area HS,12.27,0,0.52,6.53,4.44,2.61,0,0,7.57,66.84,0.26,47.26,383,19.06,No,76.24
New Brighton Area MS,17.79,0.34,0.67,7.38,2.01,3.36,0.34,0,6.04,67.79,0,47.99,298,20.13,Yes,71.81
New Castle JHS,17.28,0.28,0.14,21.39,7.79,1.84,0.57,0.14,1.84,90.08,1.84,52.27,706,17.85,Yes,52.97
New Castle SHS,11.28,0.26,0,26.07,4.02,1.95,0.91,0,4.93,91.05,1.82,48.77,771,17.12,Yes,58.37
New Cumberland MS,5.65,0.36,3.28,10.02,15.66,2.91,1.82,0.18,6.19,49.36,4.55,44.99,549,21.49,No,64.85
New Day CS,3.98,1.7,0.57,0.57,7.39,7.39,0,0,0,56.82,0,56.82,176,51.14,Yes,85.8
New Eagle El Sch,5.08,0.2,23.78,1.22,3.25,1.02,0.61,0,11.59,2.03,3.86,48.37,492,12.8,No,66.46
New Foundations CS,3.61,0.27,4.68,25.13,25.07,2.21,0,0.47,0,64.97,2.87,49,1496,13.97,Yes,40.78
New Franklin El Sch,6.61,0.44,2.2,7.49,14.98,8.37,0.44,0,0.44,73.13,7.49,42.73,227,14.54,Yes,68.28
New Garden El Sch,4.75,0,0.86,1.94,35.85,4.32,0,0,0.65,38.23,16.41,48.16,463,11.66,Yes,56.59
New Hanover-Upper Frederick El,2.06,0,1.37,3.09,5.15,0.51,0,0,1.72,15.78,0,49.91,583,23.67,No,88.34
New Holland Elementary,4.4,0.19,2.29,4.4,15.11,1.91,0.76,0,2.29,52.39,0.38,48.18,523,18.16,Yes,73.61
New Hope-Solebury HS,7.64,0.22,5.84,0,8.09,0.67,0.67,0.22,9.44,13.71,1.8,50.34,445,10.79,No,77.98
New Hope-Solebury Lower El Sch,10.34,1.72,3.88,0.43,7.76,0.86,1.29,0,0,9.91,5.17,44.4,232,12.93,Yes,75.86
New Hope-Solebury MS,4.02,0.31,7.43,0.62,8.67,0.31,0.93,0,12.07,10.22,1.55,47.37,323,14.86,No,78.95
New Hope-Solebury Upper El Sch,7.94,0.36,4.69,0.36,8.3,0.36,1.44,0,4.69,12.64,3.25,49.1,277,19.86,Yes,78.34
New Oxford El Sch,3.41,0.17,0.34,2.05,20.82,1.88,1.37,0.17,0.68,51.54,2.39,48.12,586,12.97,Yes,73.04
New Oxford MS,2.46,0,0.16,1.97,16.39,1.97,1.48,0,3.28,45.08,2.3,47.21,610,18.69,No,79.02
New Oxford SHS,3.1,0.24,0.4,1.35,19.22,1.91,1.75,0,5.16,40.98,1.91,48.85,1259,17.16,No,75.69
New Salem El Sch,2.42,0,0.24,5.31,6.04,1.45,0.48,0,0.72,32.85,0,48.79,414,10.39,Yes,85.99
Newberry El Sch,2.29,0,1.15,3.44,5.34,0.76,0.76,0,3.05,53.82,0.38,46.56,262,24.05,Yes,87.79
Newport El Sch,4.85,0,0.44,0.44,3.52,1.76,0.22,0,0.66,59.03,0,47.8,454,17.4,Yes,90.75
Newport HS,2.41,1.03,0,1.03,4.47,1.37,0,0,2.41,48.45,0,47.77,291,18.21,Yes,91.07
Newport MS,4.31,0,0,0,3.88,1.29,1.29,0,1.72,50.86,0,46.98,232,17.24,Yes,91.81
Newton-Ransom Sch,2.55,0,0.51,0.51,1.02,0,0,0,0,14.8,0,48.98,196,15.31,Yes,95.41
Newtown El Sch,5.33,0.17,18.21,0.86,4.12,0.69,0,0,6.01,11.17,4.3,52.41,582,9.62,No,71.31
Newtown MS,2.12,0.24,14.45,1.18,4.11,0.59,0,0.24,10.93,8.81,1.76,48.65,851,16.33,No,77.67
Newville El Sch,4.2,0,0.56,0,1.96,2.8,0,0,0.84,52.66,0,53.78,357,21.57,Yes,93.28
Nicely El Sch,16.61,0,0.68,9.49,5.08,1.36,0,0,0.68,54.24,2.03,47.8,295,17.97,Yes,68.14
Nitrauer Sch,5.36,0.21,13.09,7.08,14.81,0.21,0.64,0,5.58,32.62,8.15,45.92,466,15.88,No,59.44
Nitschmann MS,3.07,0.13,4.35,10.37,32.39,1.41,0,0,8.45,48.53,4.48,48.53,781,16.26,No,49.68
Nittany Valley CS,0,0,2.04,2.04,0,0,0,0,0,20.41,4.08,46.94,49,24.49,No,95.92
Norristown Area HS,6.28,0.13,1.13,29.39,50.61,1.47,0,0,4.03,65.93,16.02,47.79,2310,22.29,Yes,12.47
North Allegheny HS,2.36,0,18.98,1.99,2.85,0.41,0.15,0.08,12.9,9.75,1.01,47.94,2666,11.7,No,73.74
North Brandywine MS,5.98,0.27,0.82,28.26,26.09,2.17,0,0,1.63,60.87,5.98,47.01,368,29.35,Yes,38.59
North Clarion Co El Sch,2.78,0,0,0,0,1.54,0,0,0,28.4,0,50.62,324,14.2,Yes,97.22
North Clarion Co JSHS,0.68,0,0,0.34,0.68,1.03,0,0,1.03,40.41,0,52.4,292,13.01,No,98.29
North Coventry El Sch,7.49,0,1.96,2.14,7.13,0.18,2.14,0,3.92,27.81,1.96,51.52,561,18,Yes,81.28
North Dickinson El Sch,3.72,0,1.6,4.79,9.04,2.66,2.66,0,0.53,32.98,0.53,37.23,188,36.17,No,80.85
North East HS,4.18,0.19,0.76,1.52,3.04,2.66,0.95,0,2.85,43.35,0.19,46.58,526,14.83,No,90.3
North East Intrmd El,3.85,0,0,0.96,4.49,0.64,0.64,0,2.56,50.64,0.32,45.51,312,18.91,No,90.71
North East MS,5.28,0,0,0.56,2.78,0.56,0.83,0.28,3.61,53.61,0,45,360,17.78,No,91.11
North Hills El Sch,6.96,0.15,3.55,11.28,18.86,1.24,1.55,0,1.7,55.18,5.87,48.53,647,11.13,Yes,59.2
North Hills MS,5.79,0.19,3.18,3.46,2.9,0.84,0.19,0,10.65,28.13,2.43,48.88,1070,18.79,No,84.49
North Hills SHS,5.71,0,2.75,4.77,3.11,0.87,0.07,0,11.64,28.56,2.6,47.07,1383,17.06,No,83.66
North Montco Tech Career Center,4.85,0.1,6.08,11.96,7.42,0.41,0.1,0.1,0.72,41.75,1.75,39.9,970,36.19,No,69.48
North Penn SHS,5.28,0.13,20.76,10.68,8.45,0.88,0.13,0.16,8.45,38.76,5.09,48.21,3184,17.84,No,54.55
North Penn-Liberty JSHS,1.68,0.42,0,0.42,1.26,0.42,0,0,1.26,47.9,0,47.06,238,18.49,No,96.22
North Penn-Mansfield JSHS,0.96,0.19,0.76,0.19,3.25,0.38,0.96,0,1.53,53.54,0.96,47.04,523,23.71,No,94.65
North Pocono HS,3.54,0,0.77,1.99,2.76,0.33,0,0.11,1.22,39.56,0.22,46.74,905,18.34,Yes,90.83
North Pocono Intmd Sch,5.16,0,0.45,0.67,2.69,0.22,0,0.22,1.79,37.44,0.45,47.76,446,20.18,Yes,90.81
North Pocono MS,5.41,0,1.2,1.5,4.36,0.75,0,0.15,1.05,36.09,0.75,51.43,665,17.14,No,87.37
North Salem El Sch,3.5,0.25,0.5,6.5,10,1.5,0,0,0.75,51.5,1.75,45.75,400,16.25,Yes,79.25
North Schuylkill Elem Sch,4.59,0.09,0.28,1.29,11.66,3.86,0,0.18,0.37,54.82,2.02,49.77,1089,20.2,Yes,81.91
North Schuylkill JSHS,1.88,0.1,0.5,1.39,9.03,2.78,0.69,0.1,1.79,54.27,0.69,46.13,1008,18.95,No,87
North Side El Sch,7.64,0.14,20.08,23.9,6.93,1.84,1.13,0,1.13,54.88,18.39,49.22,707,11.74,No,41.3
North Side Primary School,7.14,0,0.27,0.82,2.47,2.75,0,0,0,58.24,0.55,50.27,364,13.46,Yes,89.29
North Star Central El Sch,0.27,0,0,0.27,0.27,1.6,1.33,0.27,0,51.86,0,49.47,376,14.89,Yes,98.94
North Star East MS,1.48,0,0,0,0.74,0.74,1.85,0,1.11,46.13,0,45.02,271,16.24,No,97.79
North Star HS,1.47,0,0,0.29,1.76,2.06,2.06,0,3.53,42.65,0.29,42.65,340,18.24,No,96.47
North Strabane Intrmd Sch,3.26,0,2.79,3.95,3.26,0.47,0.7,0,3.26,29.3,1.63,46.74,430,18.14,No,86.74
North Wales El Sch,10.82,0,8.87,3.9,5.63,0.65,1.3,0.22,5.19,25.32,1.52,48.92,462,21,No,70.56
Northampton Area HS,2.61,0,0.64,3.57,13.38,0.64,0.16,0.05,2.03,39.66,1.39,47.71,1876,19.08,No,79.74
Northampton Area MS,3.07,0,0.39,3.62,14.49,0.71,0.39,0,3.7,42.6,0.71,47.24,1270,18.5,No,78.43
Northeast Bradford El Sch,0.87,0.29,0,1.45,2.33,0.87,0,0,0,47.67,0.58,48.26,344,19.19,Yes,95.06
Northeast Bradford JSHS,0,0.61,0,0.61,2.14,2.45,0,0,0.92,40.06,0.92,48.62,327,22.32,No,96.64
Northeast Community Propel Academy,3.87,0.17,17.39,21.2,36.86,3.64,1.16,0,0.06,70.48,35.76,48.99,1731,11.32,Yes,20.51
Northeast HS,5.37,0.27,24.11,25.75,30.43,2.03,0.48,0.15,0.69,69,31.15,44.03,3352,10.98,Yes,13.93
Northeast Intrmd Sch,8.08,0.21,3.73,17.62,34.92,3.52,0,0.31,0.31,81.87,9.02,50.57,965,26.42,Yes,35.13
Northeast MS,3.03,0.14,1.79,11.17,59.59,3.03,0,0,3.86,74.62,8.14,43.03,725,22.21,Yes,24.28
Northeastern MS,6.74,0.46,2.14,9.34,11.79,1.38,0,0,1.99,43.64,4.59,47.93,653,16.54,No,69.53
Northeastern SHS,6.03,0.42,1.61,9.26,10.62,2.46,0,0.17,2.63,40.53,2.38,48.51,1177,13.51,No,71.88
Northern Bedford Co El Sch,2.02,0.22,0,0.22,1.12,0,0,0.22,2.25,49.89,0,48.76,445,14.83,Yes,96.18
Northern Bedford County HS,0.8,0,0,0,2.41,0,0,0,5.62,44.18,0,46.99,249,12.85,No,96.79
Northern Bedford County MS,1.1,0,0,0,0,0,0,0,4.4,45.05,0,48.35,182,17.03,No,98.9
Northern Cambria El Sch,2.43,0.4,0.4,0.4,0.4,1.21,1.62,0,0.4,61.13,0,49.39,247,21.86,Yes,95.95
Northern Cambria HS,1.29,0,0.65,0,1.29,1.94,0.65,0,2.59,40.13,0,49.51,309,15.53,No,96.76
Northern Cambria MS,0.42,0,0.42,0,0.42,3.75,2.08,0,2.92,51.25,0,55.42,240,19.17,No,98.75
Northern El Sch,3.79,0.25,3.28,2.02,7.83,0.76,1.52,0.25,0.51,40.15,5.3,47.98,396,16.67,Yes,82.58
Northern HS,2.09,0.19,1.43,2.19,4.19,1.9,0.76,0.29,4.85,23.03,0.38,50.14,1051,16.75,No,89.63
Northern Lebanon MS,1.74,0.19,0.19,0.58,12.98,1.94,0,0,6.2,41.47,2.33,45.54,516,20.35,No,84.3
Northern Lebanon SHS,1.28,0,0.86,1,11.27,3.28,0,0,5.71,37.38,2,50.36,701,26.96,No,85.59
Northern Lehigh MS,3.13,0,0,1.34,20.98,4.46,1.34,0,2.23,37.95,3.13,48.21,224,17.86,No,74.55
Northern Lehigh SHS,3.08,0.21,1.03,0.62,16.22,1.44,1.85,0.21,2.46,33.47,1.85,48.25,487,19.1,No,78.64
Northern MS,2.26,0.13,1.86,2,5.19,2.13,1.6,0.13,3.99,26.36,0.93,45.67,751,17.71,No,88.42
Northern Potter Childrens Sch,1.34,0.33,0,0,1,1,0.33,0,0.33,59.53,0.33,50.17,299,18.73,Yes,97.32
Northern Potter JSHS,0.93,0,0.47,0,0.93,2.33,0.47,0,3.72,56.74,0.93,48.37,215,24.19,No,97.67
Northern Tier Career Center,0.22,0,0.22,0.44,0.44,0.88,0,0,0.22,50.11,0,38.41,453,25.39,No,98.68
Northern Westmoreland CTC,1.66,0,0,9.11,0.62,0.62,0,0.41,0,67.7,0,31.26,483,34.58,No,88.2
Northgate MSHS,8.77,0.22,1.32,19.96,4.61,3.73,0,0.22,4.61,50.88,2.85,47.81,456,23.46,No,64.91
Northley MS,4.75,0,3.03,8.05,4.75,0.66,0,0.13,2.51,39.58,1.32,50.92,758,18.73,Yes,79.29
Northside El Sch,1.72,0,0,0.86,0.86,0,0,0,0,43.1,0,55.17,116,15.52,Yes,96.55
Northumberland County CTC,2.08,0,0,3.46,12.11,0.35,0,0,0,87.54,0,39.45,289,32.87,No,82.35
Northwest Area HS,1.44,0,0.24,0.72,1.67,3.35,0.24,0.24,1.2,52.15,0,45.22,418,25.36,No,95.69
Northwest Area Intermediate Sch,5,0,0.38,0.38,1.54,0.77,0.38,0,0.38,54.23,0,56.54,260,21.92,Yes,92.69
Northwest Area Primary Sch,4.27,0,0.47,0,0.47,0.95,0,0,0,54.98,0,47.87,211,13.74,Yes,94.79
Northwest El Sch,2.73,0.25,0,0.99,1.99,1.49,0,0,2.23,48.88,0.74,49.38,403,18.86,Yes,94.04
Northwest MS,0.8,0,0.34,7,87.37,2.99,0,0,1.15,93.46,26.29,50.06,871,27.55,Yes,4.48
Northwest PA Collegiate Academy,4.78,0.66,6.11,20.58,8.5,0.53,0,0,2.92,49.8,2.12,60.29,753,4.38,No,59.36
Northwestern El Sch,2.87,0.29,0,0.29,2.87,3.74,0.29,0,0.29,62.36,0,48.28,348,17.53,Yes,93.68
Northwestern Lehigh El Sch,3.78,0,0.24,0.95,2.13,0,0.24,0,2.36,25.53,1.18,48.46,423,18.2,Yes,92.91
Northwestern Lehigh HS,2.01,0.72,1.15,1.58,6.47,1.29,0,0,6.19,23.31,0.86,47.34,695,20.58,No,88.06
Northwestern Lehigh MS,2.8,0.22,0.43,2.15,4.52,0.65,0,0,4.95,25.38,0.43,49.46,465,18.49,No,89.89
Northwestern MS,3.58,0,0,0,3.23,3.58,0.72,0,2.51,57.35,0.36,48.75,279,28.32,Yes,93.19
Northwestern SHS,1.71,0.24,0.73,0.49,0,5.12,0.49,0,2.93,59.27,0,49.02,410,23.17,Yes,96.83
Northwood Academy CS,1.32,0.13,1.97,67.24,22.5,0.53,0,0.13,0,72.89,5.92,46.71,760,17.11,Yes,6.71
Norvelt El Sch,6.44,0,0,0.43,0.21,1.5,0,0,0.86,52.15,0,47.64,466,13.95,Yes,92.92
Norwin MS,3.41,0,1.83,1.59,1.95,0.24,1.22,0,8.17,29.88,0.24,48.41,820,14.88,No,91.22
Norwin SHS,3.42,0.12,1.89,1.47,1.53,0.18,1.22,0,7.4,28.85,0.37,49.33,1636,15.77,No,91.56
Norwood Sch,6.01,1.09,5.46,14.21,8.93,0.55,0.18,0,2.73,55.01,4.92,52.09,549,22.22,Yes,64.3
Nottingham Sch,3.58,0,0.22,2.46,37.81,2.01,5.59,0.22,2.46,41.16,16.11,47.2,447,19.24,Yes,55.7
Nye El Sch,7.94,0,1.9,0.32,13.97,0.95,0.63,0,0.95,38.1,3.17,48.89,315,20,Yes,75.87
O'Block El Sch,6.1,0,2.24,8.74,3.66,1.42,0.81,0,1.63,34.35,2.03,51.02,492,17.89,Yes,79.27
OHara El Sch,7.95,0.15,5.6,0.88,4.12,0,0.44,0,3.09,14.43,1.77,49.34,679,12.22,No,81.3
Oak Flat El Sch,5.33,0,0.25,0.76,0.25,2.28,0,0.25,1.52,44.42,0,46.45,394,32.99,Yes,93.15
Oak Park El Sch,9.51,0.75,29.48,5.6,15.86,0.75,0,0,2.61,58.77,18.66,49.07,536,16.23,Yes,38.81
Oak Ridge El Sch,2.07,0.69,6.67,8.28,5.98,0,0,0,3.91,17.47,4.6,46.21,435,15.86,No,76.32
Oaklyn Sch,5.46,0,0,4.92,20.77,3.83,0.82,0,0.27,68.58,3.01,42.62,366,16.39,Yes,68.85
Oaks El Sch,6.76,0.71,25.8,3.38,6.41,0.36,0,0,2.85,13.17,2.67,53.02,562,10.32,No,56.94
Oakview El Sch,1.6,0,0,1.06,1.06,3.72,0,0,1.33,48.94,0.27,49.47,376,17.82,Yes,96.28
Octorara Area JSHS,5.13,0.09,0.47,5.78,16.98,1.59,0.56,0,3.64,47.48,3.64,46.36,1072,15.76,No,71.55
Octorara El Sch,4.98,0,0,5.34,24.2,1.07,1.42,0,2.85,56.23,4.27,49.11,281,12.46,Yes,65.48
Octorara Intermediate Sch,5.9,0,0,6.56,22.62,2.62,0.33,0,4.92,56.72,5.57,43.61,305,13.77,Yes,64.92
Octorara Primary LC,8.15,0,0.24,4.56,23.98,1.92,0.24,0,0.96,55.4,2.16,50.6,417,5.28,Yes,63.07
Oil City Area MS,0.86,0.34,0.17,2.41,1.89,5.15,0.34,0.34,1.2,67.7,0.17,48.28,582,15.12,Yes,93.99
Oil City SHS,1.66,0.5,0.17,3.98,1.49,4.31,0.17,0.33,1.16,63.85,0,49.09,603,15.42,No,91.87
Oklahoma El Sch,4.12,0,0,0.69,1.72,3.78,1.03,0,3.09,47.77,0,41.92,291,21.31,Yes,93.47
Old Forge El Sch,5.43,0,3.42,3.62,12.68,2.01,0,0.4,0.4,50.3,4.02,50.1,497,20.72,Yes,74.45
Old Forge JSHS,4.41,0,1.98,4.85,11.23,2.2,0,0.22,1.76,42.95,2.42,46.04,454,23.79,No,77.31
Oley Valley El Sch,3.92,0,0.49,0.65,8.17,1.47,0,0,1.63,35.95,2.12,47.06,612,14.87,Yes,86.76
Oley Valley MS,3.64,0,0.84,1.12,7,1.4,0,0,8.12,33.89,1.12,51.26,357,18.49,No,87.39
Oley Valley SHS,1.59,0,1.79,0.4,5.95,1.59,0,0,6.94,33.33,0.6,47.02,504,20.63,No,90.28
Olney Charter HS,3.51,0.08,5.6,34.45,55.27,5.02,0.75,0,0,79.85,36.37,41.89,1196,22.16,No,1.09
Olney El Sch,2.51,0.14,12.41,42.26,41.7,1.12,0.14,0,0,83.54,29.01,47.84,717,13.25,Yes,0.98
Ore Valley El Sch,5.15,0.18,3.37,10.66,12.61,0.53,0,0.18,0.89,39.79,6.57,51.15,563,12.08,Yes,67.85
Orefield MS,4.13,0,5.33,5.11,20.46,0.98,0.33,0.11,5.66,36.13,2.83,48.53,919,19.8,No,64.85
Orendorf El Sch,11.27,0.85,1.41,3.1,15.21,1.13,0,0.28,0,52.96,10.14,47.04,355,12.39,Yes,67.89
Osborne El Sch,6.85,0.25,0.76,2.54,4.57,0,1.02,0,0.25,21.83,1.02,44.42,394,12.94,Yes,85.03
Osceola Mills El Sch,1.02,1.02,0,1.02,0.34,1.02,0,0.68,1.02,59.32,0,51.53,295,18.31,Yes,95.93
Oswayo Valley El Sch,0,0,0,0,0,0.98,0,0,0,59.8,0,46.08,204,20.1,Yes,100
Oswayo Valley HS,0,0,0.85,0.85,2.56,1.71,0,0,7.69,49.57,0,52.14,117,17.95,No,95.73
Oswayo Valley MS,0,0,0,0,1.01,1.01,0,0,1.01,59.6,0,47.47,99,16.16,No,98.99
Otto-Eldred El Sch,1.93,0,0,0.39,0.77,7.72,0,0.39,0.77,49.81,0,47.88,259,21.24,Yes,96.53
Otto-Eldred JSHS,0.36,0.71,0,0.71,1.07,2.5,0,0,5.36,50.71,0,45.71,280,18.93,No,97.14
Overbrook Edu Ctr,3.76,0,0.38,91.35,2.63,0,0,0.38,0,74.81,0,53.01,266,29.32,Yes,1.5
Overbrook Elementary School,2.97,0.5,1.49,92.57,1.98,1.49,0,0,0,87.62,2.97,51.98,202,15.84,Yes,0.5
Overbrook HS,3.09,0,0,93.04,2.84,2.06,0,0.26,0,84.54,1.03,43.56,388,26.03,Yes,0.77
Overlook Sch,7.16,0,7.81,23.64,11.28,0.22,1.52,0,0.22,37.74,5.21,47.51,461,12.58,Yes,50.11
Owatin Creek El Sch,3.99,0,2.18,2.54,15.43,2.72,0,0,2.9,23.59,2.18,49.36,551,21.96,No,75.86
Owen J Roberts HS,4.11,0.22,4.05,4.49,6.24,0.33,1.37,0,5.26,21.58,0.88,48.14,1826,22.34,No,80.89
Owen J Roberts MS,3.19,0.33,7.58,4.95,6.7,0.55,1.76,0.22,7.91,21.98,0.66,48.24,910,19.56,No,77.03
Oxford Area HS,3.4,0.09,0.26,3.4,28.68,2.3,6.21,0.09,5.28,37.79,5.96,47.74,1175,18.3,No,64.09
Oxford Valley El Sch,6.9,0.25,3.94,5.91,9.61,1.48,0,0.25,0,42.36,0.74,52.71,406,14.78,Yes,73.15
Palisades HS,1.73,0.22,0.65,1.52,4.33,1.08,0.43,0,6.06,30.74,0,50.22,462,17.97,No,91.56
Palisades MS,2.91,0.65,0.65,1.29,4.85,0.65,1.29,0,5.18,30.42,0.32,46.6,309,21.36,No,89.64
Palmer El Sch,5.25,0,6.42,7.2,22.18,2.33,0,0,1.17,44.55,4.67,52.72,514,16.54,Yes,58.95
Palmerton Area HS,2.05,0,0.2,0.2,8.4,0.82,0.41,0,5.33,31.15,0.82,53.69,488,15.16,No,89.14
Palmerton Area JHS,1.12,0,0,0.37,7.49,0.75,1.12,0,2.62,41.57,0.37,46.82,267,23.6,No,91.01
Palmyra Area MS,4.22,0,5.07,1.69,7.24,1.09,0,0,5.43,29.19,1.57,50.66,829,18.82,No,81.79
Palmyra Area SHS,4.06,0.08,5.08,1.1,6.6,2.12,0,0.08,3.64,25.83,1.27,48.18,1181,20.07,No,82.98
Pan American Academy CS,5.41,0,0,6.36,87.55,6.22,0,0,0,73.75,23,49.12,739,23.95,Yes,0.68
Panther Valley El Sch,6.4,0.16,0.16,5.12,16.96,0.8,0.32,0,0.32,81.92,1.92,47.04,625,14.24,Yes,71.2
Panther Valley Intermediate Sch,6.95,0.48,0.72,8.15,14.63,0.48,0.24,0,1.68,87.29,2.16,49.64,417,25.18,Yes,69.06
Panther Valley JSHS,5.4,0.13,0.39,6.56,14.01,1.16,0.64,0,3.34,75.32,2.31,47.94,778,26.86,No,73.52
Paradise El Sch,3.61,0,1.2,4.81,13.22,4.09,0.24,0,0.24,55.05,5.53,49.76,416,23.56,Yes,77.16
Park El Sch,9.83,0,0.42,6.49,44.35,10.04,0.42,0,0.21,78.24,4.39,46.23,478,23.22,Yes,38.91
Park Forest El Sch,8.6,0,6.51,3.49,5.12,0.47,0,0,6.98,19.3,3.95,49.3,430,11.4,Yes,76.28
Park Forest MS,5.89,0.49,9.2,1.47,3.68,0.86,0,0.12,15.21,14.23,1.96,50.67,815,12.02,No,79.14
Park Hills El Sch,3.71,0,1.11,3.15,8.91,1.3,0,0.56,2.41,41.56,3.71,48.24,539,13.73,Yes,82.56
Park Lane El Sch,4.17,0.32,0,91.99,2.56,1.92,0,0,0,79.49,0,53.85,312,12.82,Yes,0.96
Parkland HS,3.94,0.09,12,5.86,18.14,1.02,0.4,0.09,6.88,32.12,2.33,46.17,3225,16.53,No,59.88
Parkside Education Center,5.16,0,0,0,11.61,1.29,0,0,0,56.77,2.58,56.13,155,10.97,Yes,83.23
Parkside El Sch,5.97,0,3.73,21.64,5.22,0.37,0,0,0.37,51.87,2.61,52.99,268,14.55,Yes,63.43
Parkway Center City Middle College,5.28,0,7.11,69.95,15.14,0.69,0.23,0.23,0,63.99,1.83,64.22,436,4.59,Yes,2.29
Parkway Manor Sch,4.34,0,17.92,2.64,17.17,0.38,0.19,0,4.34,28.3,3.21,45.85,530,15.09,Yes,57.92
Parkway Northwest,5.43,0,0.39,90.31,3.1,0.78,0,0,0,70.16,1.55,53.1,258,15.12,Yes,0.78
Parkway West,4.39,0,0.88,92.11,2.63,0.88,0,0,0.44,80.7,3.07,56.14,228,24.12,Yes,0
Parkway West CTC,5.56,0.17,0.85,8.55,2.56,1.2,0,0.26,0.26,50.26,0.68,40.6,1170,31.28,No,82.05
Passport Academy CS,0,0,0,93.28,2.24,0,0,0,0,52.99,0,61.19,134,20.9,Yes,4.48
Patricia A Guth El Sch,5.73,0,1.49,0.64,24.42,0.64,0,0.21,2.34,45.22,24.2,47.35,471,15.07,Yes,67.52
Patterson John M Sch,2.23,0.25,6.19,82.67,6.93,4.21,0,0,0,92.33,12.62,46.78,404,10.64,Yes,1.73
Patterson Primary Sch,5.48,0,0.68,2.05,1.37,1.37,3.42,0,0.68,35.62,0,56.16,146,8.9,No,90.41
Paul Robeson HS for Human Services,1.27,0,0.96,94.59,1.91,1.59,0,0,0,80.25,5.1,55.41,314,20.7,Yes,1.27
Paul V Fly El Sch,14.82,0,2.65,26.11,34.73,0.66,0,0,6.64,62.39,15.71,47.35,452,16.59,Yes,21.68
Paxinosa El Sch,13.82,0.35,0.69,19.69,46.29,9.15,0,0.17,2.42,80.48,15.03,51.47,579,18.48,Yes,19
