name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Clearfield Area JSHS,2.3,0.1,0.4,0.3,1.0,1.4,0.2,0.0,3.7,56.9,0.1,48.0,1046,25.5,No,96.0
Curwensville Area El Sch,0.5,0.2,0.2,0.0,0.2,0.2,1.8,0.0,1.4,53.4,0.0,49.5,556,25.9,Yes,98.9
Curwensville Area JSHS,0.7,0.2,0.2,0.7,0.7,4.6,3.0,0.0,2.3,50.7,0.0,46.8,434,17.7,No,97.5
Glendale El Sch,1.5,0.0,0.0,0.3,0.6,1.5,0.3,0.0,1.2,56.9,0.0,48.3,325,24.3,Yes,97.5
Glendale JSHS,0.9,0.0,0.0,0.0,1.2,2.3,1.5,0.0,6.1,49.1,0.0,51.7,346,27.2,No,98.0
Harmony Area El Sch,0.8,0.0,0.0,0.0,1.6,3.9,0.0,0.0,0.8,59.7,0.0,38.0,129,27.1,Yes,97.7
Moshannon Valley El Sch,2.5,0.0,0.3,0.5,1.3,2.3,0.0,0.0,0.0,65.4,0.3,52.2,393,25.2,Yes,95.4
Moshannon Valley JSHS,1.9,0.0,0.8,0.3,1.3,2.1,1.6,0.0,4.3,65.3,0.3,50.9,375,20.0,Yes,95.7
Osceola Mills El Sch,1.1,1.1,0.0,0.7,0.0,1.5,0.0,0.7,1.8,48.2,0.0,53.3,274,16.8,Yes,96.4
Philipsburg El Sch,1.5,0.0,0.2,0.5,1.0,2.7,0.2,0.0,1.7,45.4,0.0,46.1,414,20.5,Yes,96.9
Philipsburg-Osceola Area HS,1.2,0.0,0.2,0.2,1.4,1.6,0.2,0.2,2.7,45.7,0.2,48.6,514,18.5,No,96.9
West Branch Area El Sch,4.6,0.3,0.0,0.0,1.8,0.6,1.2,0.0,0.6,34.9,0.0,46.8,327,22.6,Yes,93.3
West Branch Area HS,2.2,1.0,0.3,0.6,1.9,0.3,0.0,0.0,4.7,44.2,0.3,47.3,317,25.2,No,94.0
Bucktail Area MS,5.6,0.9,0.0,0.0,4.7,0.0,0.0,0.0,0.0,69.2,0.0,43.0,107,26.2,No,88.8
Bucktail HS,0.8,0.0,0.0,0.0,2.5,3.3,0.0,0.0,0.0,61.7,0.0,37.5,120,20.8,No,96.7
Central Mountain HS,3.9,0.1,0.3,1.1,3.7,1.5,0.2,0.0,0.5,42.0,0.7,48.7,1081,18.5,No,90.9
Central Mountain MS,5.4,0.0,0.2,1.6,3.4,1.3,0.1,0.0,1.0,54.0,1.5,49.7,915,19.3,No,89.4
Liberty-Curtin El Sch,4.1,0.0,0.7,0.7,2.0,2.0,0.0,0.0,0.7,54.4,0.0,43.5,147,15.7,Yes,92.5
Mill Hall El Sch,5.1,0.0,1.1,0.0,7.3,1.8,0.0,0.0,0.7,54.0,2.2,53.7,274,16.8,Yes,86.5
Renovo El Sch,5.0,0.0,0.0,0.7,3.6,0.7,0.0,0.0,0.0,63.8,0.0,55.3,141,20.6,Yes,90.8
Robb El Sch,11.1,0.0,0.7,2.7,6.4,2.7,0.0,0.0,0.3,75.0,1.2,47.3,404,20.3,Yes,79.0
Woodward El Sch,1.6,0.0,0.0,0.0,3.2,1.6,0.0,0.0,0.0,47.1,0.0,43.3,187,17.7,Yes,95.2
McConnellsburg El Sch,5.1,0.0,0.0,2.0,4.0,0.2,0.0,0.2,0.5,54.2,0.0,49.1,448,19.4,Yes,88.6
McConnellsburg HS,1.8,0.0,0.7,2.2,4.7,0.7,0.0,0.0,1.4,43.0,0.7,50.9,277,10.1,No,90.6
McConnellsburg MS,5.9,0.0,0.0,0.5,3.9,0.5,0.0,0.0,1.0,52.2,0.0,47.8,203,18.2,Yes,89.7
Forbes Road El Sch,1.3,0.0,0.0,0.9,0.9,4.0,0.0,0.0,0.0,64.8,0.9,47.6,227,24.7,Yes,96.9
Forbes Road JSHS,1.9,0.0,0.0,0.0,1.9,8.8,0.0,0.0,1.3,57.5,1.9,51.9,160,17.5,No,96.3
Southern Fulton El Sch,1.9,0.3,0.3,0.8,2.7,1.3,0.0,0.3,0.0,49.9,0.0,48.3,375,19.5,Yes,93.9
Southern Fulton JSHS,2.5,0.3,0.6,0.9,1.8,1.5,0.0,0.3,1.5,42.3,0.6,45.4,326,17.8,No,93.6
Huntingdon Area MS,5.3,0.0,0.5,1.9,1.6,2.1,0.5,0.0,4.0,55.6,1.1,45.0,376,29.0,Yes,90.7
Huntingdon Area SHS,2.9,0.0,0.5,1.3,0.7,1.3,0.7,0.0,5.0,46.2,0.0,50.6,561,26.4,No,94.7
Southside El Sch,2.9,0.3,0.6,0.3,1.5,1.5,0.3,0.0,1.2,49.1,0.6,51.5,340,18.8,Yes,94.4
Standing Stone El Sch,8.4,0.0,0.0,2.0,0.7,3.0,0.0,0.0,3.4,61.7,0.5,45.7,407,25.1,Yes,88.9
Juniata Valley El Sch,1.0,0.0,0.3,1.0,1.0,0.3,0.0,0.0,0.0,58.6,0.0,49.3,302,20.2,Yes,96.7
Juniata Valley JSHS,0.8,0.0,0.0,0.5,2.1,0.8,0.0,0.0,0.8,53.6,0.0,49.9,377,20.2,No,96.6
Mount Union Area JHS,9.0,0.0,0.4,4.5,1.2,0.4,0.4,0.0,2.0,60.4,0.4,42.0,245,24.5,No,84.9
Mount Union Area SHS,7.2,0.0,0.0,3.4,2.5,1.3,0.0,0.0,1.3,58.4,0.3,47.8,320,27.5,No,86.9
Mount Union-Kistler El Sch,10.4,0.0,0.0,1.7,3.4,0.0,0.0,0.0,0.0,63.4,0.0,50.0,298,9.4,Yes,84.6
Shirley Twp El Sch,11.9,0.0,0.4,2.6,2.6,0.0,0.0,0.0,0.4,61.9,0.4,53.7,270,20.7,Yes,82.6
Rockhill El Sch,2.6,0.0,0.0,0.7,2.0,0.7,0.0,0.0,0.0,55.6,0.0,52.3,153,22.9,Yes,94.8
Shade Gap El Sch,0.0,0.0,0.0,0.0,2.9,1.9,0.0,0.0,0.0,45.7,0.0,49.5,105,23.8,Yes,97.1
Southern Huntingdon Co HS/MS,0.5,0.0,0.0,1.3,2.4,0.7,0.0,0.0,2.6,51.4,0.0,46.4,617,26.6,No,95.8
Spring Farms El Sch,1.2,0.0,0.0,0.6,3.7,1.2,0.0,0.0,0.0,58.6,0.0,56.2,162,23.5,Yes,94.4
East Juniata JSHS,2.7,0.0,0.6,0.6,2.7,2.2,0.0,0.0,2.7,48.9,0.8,48.1,366,23.0,No,93.4
Juniata SHS,2.7,0.0,0.4,1.2,14.0,4.0,0.0,0.2,1.5,53.8,8.2,45.6,522,21.1,No,81.6
Tuscarora MS,2.1,0.0,0.6,0.3,14.5,3.0,0.0,0.0,1.8,51.4,7.0,45.0,331,27.8,No,82.5
East Derry El Sch,0.0,0.0,0.4,1.8,1.1,3.9,1.4,0.4,0.4,69.2,0.0,52.0,279,21.9,Yes,96.4
Lewistown El Sch,1.6,0.4,0.4,5.1,10.8,8.4,2.4,0.0,0.0,82.5,3.1,47.4,452,23.7,Yes,81.6
Strodes Mills El Sch,3.7,0.0,0.0,0.4,1.5,3.4,1.5,0.0,0.0,67.2,0.0,49.6,268,23.1,Yes,94.4
Bermudian Springs El Sch,5.5,0.0,0.8,0.5,10.4,2.2,0.0,0.0,0.5,44.9,4.0,47.4,599,11.7,Yes,82.8
Bermudian Springs HS,3.0,0.0,0.2,0.3,15.6,1.3,0.0,0.0,3.5,33.6,2.3,50.7,604,11.6,No,81.0
Bermudian Springs MS,3.6,0.2,0.2,0.2,16.1,0.7,0.0,0.0,2.6,40.9,3.1,47.2,579,11.7,Yes,79.8
Conewago Twp El Sch,6.3,0.2,1.0,2.4,11.5,0.4,2.6,0.4,0.6,53.6,2.8,48.6,506,14.8,Yes,78.3
Conewago Valley Intrmd Sch,4.4,0.0,0.1,1.7,17.1,0.9,1.7,0.1,1.5,49.3,2.3,48.7,867,18.0,No,76.6
New Oxford El Sch,4.7,0.2,0.7,1.9,18.0,0.9,1.9,0.2,1.4,56.0,2.6,48.0,579,13.0,Yes,74.4
New Oxford MS,2.6,0.2,0.2,1.9,18.0,1.1,1.8,0.0,2.8,48.9,3.0,50.4,571,20.7,No,77.1
New Oxford SHS,3.1,0.1,0.6,2.1,18.7,1.6,1.9,0.0,4.5,45.6,1.6,47.9,1262,17.5,No,75.5
Fairfield Area El Sch,2.2,0.0,0.6,0.8,1.7,0.6,0.8,0.3,1.7,40.9,1.1,46.7,364,18.1,Yes,94.5
Fairfield Area HS,0.4,0.0,1.0,1.0,3.5,0.4,3.8,0.0,3.5,24.9,0.7,56.1,289,9.7,No,94.1
Fairfield Area MS,1.1,0.0,1.1,2.1,2.8,1.4,1.8,0.0,5.3,31.0,1.4,54.6,284,14.8,No,93.0
Gettysburg Area HS,3.9,0.3,1.9,5.2,17.1,2.4,3.4,0.0,4.8,44.0,3.6,47.4,1074,13.9,No,71.6
Gettysburg Area MS,5.0,0.6,2.0,3.7,15.4,2.0,3.2,0.0,4.6,46.0,2.9,44.5,696,16.2,No,73.3
James Gettys El Sch,6.1,0.0,2.6,4.1,17.6,2.0,0.6,0.0,1.2,54.9,6.9,49.4,346,11.0,Yes,69.7
Lincoln El Sch,6.3,0.3,0.8,4.8,14.5,2.5,2.5,0.3,2.0,54.3,3.5,50.3,400,15.0,Yes,73.3
Littlestown SHS,3.3,0.0,0.7,1.3,4.4,1.5,1.7,0.0,2.8,33.2,0.6,47.9,545,9.5,No,90.3
Maple Avenue MS,2.6,0.0,0.7,1.7,3.9,1.2,1.7,0.0,2.2,37.7,0.2,48.3,416,14.9,No,91.1
Biglerville El Sch,2.4,0.0,0.0,0.4,32.4,2.2,0.0,0.7,0.2,56.9,16.9,47.7,457,17.3,Yes,64.1
Biglerville HS,1.2,0.2,0.2,1.0,28.9,0.8,0.6,0.6,4.4,46.5,10.3,48.0,523,17.4,No,68.1
Upper Adams MS,0.4,0.0,0.0,2.0,33.6,0.0,0.4,0.8,2.0,55.3,7.9,49.8,253,16.6,No,63.2
Benjamin Chambers El Sch,11.7,0.0,0.2,11.9,49.8,3.9,0.5,0.0,0.2,60.5,30.3,48.9,564,13.1,Yes,26.4
Buchanan El Sch,12.1,0.0,0.4,8.0,40.6,2.1,2.1,0.0,0.4,39.8,21.3,48.1,239,13.8,Yes,38.9
Chambersburg Area MS - South,6.0,0.0,2.1,8.5,29.7,2.4,0.8,0.4,2.1,70.7,10.8,48.0,1074,17.0,No,53.5
Chambersburg Area SHS,6.6,0.1,1.7,8.4,29.5,3.1,1.2,0.0,1.9,60.3,12.7,47.9,2324,15.1,No,53.7
Falling Spring El Sch,8.7,0.4,2.1,4.6,17.8,1.7,0.4,0.0,1.7,32.2,6.2,55.4,242,11.6,Yes,66.5
Chambersburg Area MS - North,7.8,0.0,2.8,7.0,23.4,1.3,1.3,0.2,2.3,63.6,9.6,49.1,1050,11.2,No,58.9
Fayetteville El Sch,9.3,0.0,1.3,3.9,12.3,2.4,0.4,0.2,1.7,36.1,8.8,43.0,465,29.9,Yes,73.1
Grandview El Sch,8.2,0.0,3.1,8.9,25.3,2.4,1.0,0.0,0.7,39.3,10.9,53.2,293,12.3,Yes,54.6
Guilford Hills El Sch,6.3,0.0,3.4,2.8,6.8,0.6,1.7,0.0,0.6,37.5,6.3,53.4,176,8.0,Yes,80.7
Hamilton Heights El Sch,10.7,0.4,0.9,5.9,14.7,2.2,2.4,0.0,0.6,35.7,9.6,41.5,544,20.0,Yes,67.5
Lurgan El Sch,2.5,0.0,0.0,0.0,5.0,3.4,5.0,0.0,0.8,47.9,0.0,44.5,119,10.9,Yes,92.4
Scotland El Sch,9.1,0.0,5.7,2.7,7.8,1.8,2.3,0.0,0.5,29.0,4.3,41.8,438,19.9,Yes,74.7
South Hamilton El Sch,6.4,0.0,2.3,3.8,17.6,1.9,0.8,0.0,1.1,34.5,9.0,50.2,267,10.5,Yes,70.0
Stevens El Sch,8.5,0.0,0.0,9.5,66.6,4.3,0.7,0.0,0.0,56.4,38.0,52.5,305,12.1,Yes,15.4
Fannett-Metal El Sch,2.8,0.0,0.0,0.0,1.7,4.4,0.6,0.6,1.7,51.7,0.6,50.0,182,19.8,Yes,95.1
Fannett-Metal MS,1.3,0.0,0.0,0.0,0.0,7.9,1.3,0.0,0.0,50.0,0.0,54.0,76,21.1,No,98.7
Fannett-Metal SHS,0.8,0.0,0.0,0.0,1.6,3.3,0.8,0.0,0.0,43.1,0.0,44.7,123,17.9,No,97.6
Greencastle-Antrim El Sch,5.6,0.5,1.4,1.2,6.5,1.1,3.5,0.0,0.5,36.9,1.2,48.9,661,15.9,Yes,84.9
Greencastle-Antrim MS,5.2,0.3,1.0,2.2,4.9,1.8,2.8,0.2,0.9,40.2,1.0,49.9,672,16.5,No,86.2
Greencastle-Antrim Pri Sch,4.4,0.2,1.4,1.9,7.3,1.9,4.9,0.0,0.0,39.0,1.4,52.0,575,12.5,Yes,84.9
Greencastle-Antrim SHS,4.4,0.3,1.0,2.5,5.4,1.5,1.9,0.1,1.2,35.7,0.9,49.0,1057,13.1,No,86.5
James Buchanan HS,3.7,0.1,0.3,0.9,3.1,3.3,0.0,0.9,0.7,50.3,0.7,48.4,706,15.2,No,91.1
James Buchanan MS,3.6,0.2,0.4,0.7,3.3,3.6,0.7,0.2,0.5,51.6,0.7,48.2,554,14.3,No,91.7
Mercersburg El Sch,4.2,0.0,0.4,1.7,3.8,1.3,2.1,0.0,1.3,46.2,1.7,47.9,238,12.2,Yes,89.9
Montgomery El Sch,2.9,0.0,0.0,0.5,3.4,0.5,0.0,0.0,0.0,49.8,0.0,47.8,205,18.5,Yes,93.2
Mountain View El Sch,6.2,0.0,0.0,0.0,4.7,3.6,0.0,0.0,0.0,52.3,1.0,46.6,193,4.7,Yes,89.1
St Thomas El Sch,3.1,0.0,0.0,2.7,7.8,9.5,0.3,0.3,0.3,65.1,1.7,47.1,295,20.0,Yes,86.1
Fairview Avenue El Sch,9.2,0.5,1.1,5.4,4.8,1.8,0.6,0.0,0.6,72.0,0.0,50.4,629,14.2,Yes,79.0
Hooverville El Sch,7.7,0.3,0.3,1.5,2.8,1.2,1.8,0.3,0.9,55.2,0.0,50.6,326,15.3,Yes,87.1
Mowrey El Sch,5.6,0.6,0.8,1.9,3.4,0.9,0.4,0.0,0.8,56.7,0.0,50.0,536,26.3,Yes,87.9
Summitview El Sch,9.0,0.0,1.8,2.3,8.5,0.8,0.8,0.0,1.5,54.4,4.3,48.6,399,13.3,Yes,78.5
Waynesboro Area MS,5.7,0.3,0.3,3.0,6.6,1.4,0.3,0.1,2.4,55.7,1.1,51.7,936,17.8,No,84.0
Waynesboro Area SHS,6.3,0.3,0.8,2.9,6.6,1.0,0.5,0.0,1.8,49.2,1.3,48.4,1436,16.4,No,83.1
Central York HS,9.6,0.1,5.4,9.1,14.2,1.3,1.0,0.0,4.6,40.8,3.1,47.7,1800,12.4,No,61.6
Central York MS,8.6,0.2,3.5,8.7,15.1,1.1,0.7,0.0,2.9,45.8,2.9,44.0,859,13.0,No,63.8
Hayshire El Sch,10.3,0.2,3.1,10.3,24.7,1.7,2.7,0.0,0.6,65.8,7.3,49.1,523,9.2,Yes,51.4
North Hills El Sch,6.4,0.2,4.5,11.5,17.2,1.0,0.8,0.2,1.9,52.9,4.5,48.3,628,12.3,Yes,60.2
Roundtown El Sch,7.0,0.4,4.9,6.6,12.0,0.4,5.6,0.5,0.5,30.5,3.8,48.4,574,6.6,No,68.6
Sinking Springs El Sch,7.4,0.0,4.7,8.5,16.1,1.6,1.0,0.2,1.9,42.7,3.9,48.0,623,13.6,Yes,63.2
Stony Brook El Sch,6.3,0.2,3.9,11.1,18.6,0.4,2.3,0.2,1.4,51.0,6.6,41.8,512,9.0,Yes,59.8
Dallastown Area MS,3.1,0.2,2.3,10.1,10.3,1.0,0.2,0.3,4.5,43.4,1.7,44.7,1052,19.8,No,73.8
Dallastown Area SHS,5.3,0.1,2.7,11.1,10.8,1.1,0.3,0.2,4.7,39.8,0.9,49.4,2022,18.0,No,70.0
Dallastown El Sch,7.2,0.6,0.0,5.0,10.5,1.1,0.0,0.0,0.0,63.5,1.1,47.5,181,14.4,Yes,76.8
Leaders Heights El Sch,4.8,0.0,2.4,4.8,4.8,0.0,0.0,0.0,0.6,28.6,0.0,56.6,168,19.6,No,83.3
Loganville-Springfield El Sch,4.4,0.2,1.3,7.0,5.7,0.7,0.0,0.2,1.3,25.9,0.0,47.1,459,12.9,No,81.3
Ore Valley El Sch,5.0,0.5,2.9,10.9,16.3,1.4,0.0,0.2,0.7,44.4,6.6,51.1,558,12.4,Yes,64.2
York Twp El Sch,5.5,0.5,2.3,9.1,14.4,0.5,0.0,0.0,0.2,48.0,4.8,47.0,438,14.4,Yes,68.3
Dover Area HS,5.3,0.1,0.9,5.8,14.4,1.9,0.0,0.1,2.6,95.4,3.6,47.4,1013,15.2,No,73.4
Leib El Sch,6.5,0.0,1.0,5.7,15.4,1.6,0.0,0.0,1.0,97.4,2.6,49.5,384,13.3,Yes,71.4
North Salem El Sch,3.2,0.3,0.8,4.1,10.3,1.4,0.0,0.0,0.3,98.1,1.9,45.1,370,18.4,Yes,81.4
Weigelstown El Sch,4.9,0.3,4.0,5.5,23.7,2.4,0.0,0.0,0.3,96.1,6.4,50.2,329,21.6,Yes,61.7
Canadochly El Sch,7.6,0.3,0.0,0.8,7.1,2.1,0.5,0.3,2.9,54.9,0.8,46.7,381,18.1,Yes,84.0
Eastern York HS,3.7,0.2,0.6,2.3,8.9,2.5,0.8,0.0,5.4,44.6,1.7,50.1,643,10.7,No,84.3
Eastern York MS,3.3,0.0,0.2,1.9,8.7,2.0,1.3,0.2,5.2,49.3,1.1,48.5,542,19.2,No,85.8
Kreutz Creek El Sch,5.1,0.0,0.3,3.3,11.1,2.1,1.8,0.0,2.4,55.1,0.6,47.3,332,22.3,Yes,80.1
Wrightsville El Sch,7.4,0.0,0.0,0.3,11.6,0.9,1.7,0.0,2.0,56.9,0.9,47.0,353,19.6,Yes,80.7
Clearview El Sch,10.3,1.1,2.9,4.4,20.5,1.5,0.4,0.4,0.0,71.4,12.5,46.2,273,19.4,Yes,60.4
Hanover MS,10.5,1.0,1.0,3.6,23.1,1.8,0.3,0.0,1.0,68.9,11.6,50.3,611,12.0,Yes,60.9
Hanover SHS,7.5,0.3,0.9,7.5,20.9,2.0,0.3,0.2,0.9,65.3,7.1,44.6,590,13.9,Yes,62.9
Hanover Street El Sch,11.7,0.4,0.0,3.8,25.0,2.1,0.0,0.0,0.0,81.7,19.2,55.4,240,13.3,Yes,59.2
Washington El Sch,13.3,3.1,0.9,4.9,12.9,2.7,0.0,0.0,0.0,61.3,11.1,41.8,225,12.9,Yes,64.9
Conewago El Sch,6.1,0.0,4.2,10.6,7.4,0.0,0.0,0.0,0.6,38.6,6.8,49.2,311,12.9,Yes,71.7
Mt Wolf El Sch,5.7,0.9,0.9,3.8,9.4,0.5,0.0,0.0,0.0,46.2,3.3,46.7,212,9.0,Yes,79.3
Northeastern MS,6.3,0.3,3.3,10.7,12.4,1.1,0.0,0.0,1.3,48.0,5.5,44.1,637,12.6,No,67.0
Northeastern SHS,6.4,0.5,2.8,8.8,10.4,1.9,0.0,0.1,2.1,40.3,4.3,48.5,1154,13.7,No,71.1
Orendorf El Sch,9.9,0.3,2.0,5.9,17.2,0.9,0.0,0.3,0.0,57.2,12.7,47.0,355,12.1,Yes,64.5
Shallow Brook Inter Sch,5.2,0.4,3.0,7.8,9.6,0.4,0.0,0.2,0.9,50.4,5.7,48.9,460,15.0,Yes,73.7
Spring Forge Intrd Sch,6.4,0.4,3.0,7.9,11.2,2.4,0.0,0.0,0.9,49.8,4.3,49.4,466,14.6,Yes,71.0
York Haven El Sch,9.9,0.3,7.2,4.8,9.9,1.4,0.0,0.0,0.0,53.8,5.5,50.3,292,14.0,Yes,67.8
Clearview El Sch,5.1,0.3,0.3,0.3,2.2,1.0,2.6,0.0,1.6,54.2,0.0,46.2,312,15.1,Yes,91.7
Larry J. Macaluso El Sch,4.4,0.2,0.9,7.5,8.1,1.8,3.1,0.0,2.0,43.2,1.8,46.1,653,23.1,Yes,78.9
Locust Grove El Sch,6.9,0.0,3.1,8.7,8.4,1.8,4.6,0.0,1.8,29.8,1.5,47.1,393,17.3,No,73.0
Mazie Gable El Sch,8.9,0.2,0.4,5.8,14.7,3.8,1.5,0.0,0.8,75.7,1.7,51.8,531,21.1,Yes,70.1
N Hopewell-Winterstown El Sch,3.5,0.0,0.0,0.4,4.8,0.4,0.9,0.0,0.9,37.7,0.0,49.4,231,11.7,Yes,91.3
Pleasant View El Sch,7.2,0.0,0.0,1.5,8.5,1.3,4.4,0.0,2.8,54.7,1.7,45.5,459,17.7,Yes,82.8
Red Lion Area JHS,4.6,0.0,1.0,5.7,7.6,1.6,2.9,0.0,2.4,46.3,1.5,50.2,737,19.3,No,81.1
Red Lion Area SHS,6.2,0.0,0.9,6.8,8.6,2.5,2.9,0.0,2.5,46.4,1.3,50.7,1446,16.9,No,77.5
Delta-Peach Bottom El Sch,1.4,0.0,1.1,1.4,3.2,1.1,1.8,0.7,1.1,43.4,0.4,43.0,279,9.3,Yes,92.1
Fawn Area El Sch,2.5,0.8,0.8,1.6,2.9,3.7,4.1,0.0,3.7,37.1,0.4,51.8,245,15.5,No,91.4
Kennard-Dale HS,3.6,0.1,1.1,2.9,2.9,4.1,1.4,0.1,4.0,29.7,0.7,46.6,728,16.2,No,89.3
South Eastern Intrmd Sch,2.7,0.0,0.3,3.2,3.0,1.6,1.6,0.0,4.8,33.5,1.1,44.5,373,19.6,No,90.9
South Eastern MS,2.4,0.7,1.4,2.2,2.4,2.6,1.4,0.0,6.2,33.3,0.7,51.4,418,13.6,No,90.9
Stewartstown El Sch,4.1,0.0,0.5,4.1,3.9,2.4,3.2,0.2,2.2,31.6,0.7,48.7,411,12.7,No,87.1
Baresville El Sch,5.4,0.2,1.2,4.2,8.7,1.7,0.2,0.0,3.3,53.7,3.7,49.7,576,15.1,Yes,80.4
Manheim El Sch,3.2,0.0,0.4,2.0,0.8,2.8,0.4,0.0,2.0,35.4,0.0,47.2,254,17.3,No,93.7
Emory H Markle MS,4.3,0.2,1.4,5.4,7.4,1.4,0.5,0.3,4.1,38.0,1.1,48.5,1032,18.6,No,81.1
Park Hills El Sch,3.5,0.0,2.0,2.8,7.9,1.8,0.2,0.6,2.2,43.6,3.1,49.3,509,13.8,Yes,83.3
South Western SHS,3.2,0.2,2.0,6.8,7.0,1.8,0.4,0.1,3.8,35.2,1.8,49.4,1362,12.0,No,80.9
West Manheim El Sch,3.7,0.2,1.1,8.8,4.2,1.5,0.0,0.2,1.3,32.3,1.6,47.6,616,18.3,No,81.8
Friendship El Sch,1.8,0.0,0.8,1.3,6.8,1.6,0.3,0.0,4.7,37.9,1.8,51.8,380,16.1,Yes,89.2
Shrewsbury El Sch,4.1,0.0,1.6,4.3,5.1,1.6,0.0,0.2,3.2,26.1,0.8,46.4,494,18.4,No,84.8
Southern El Sch,2.5,0.5,1.1,5.6,2.9,0.7,0.0,0.2,2.4,31.2,1.6,46.6,552,16.1,No,87.1
Southern MS,2.0,0.5,0.9,4.2,3.3,1.8,0.0,0.0,5.8,24.3,0.2,47.2,449,20.7,No,89.1
Susquehannock HS,2.5,0.2,1.2,5.0,3.9,1.2,0.0,0.1,4.6,26.0,0.9,48.2,919,16.7,No,87.1
New Salem El Sch,4.4,0.2,0.5,5.1,4.4,2.2,0.5,0.0,0.7,36.3,0.0,48.9,413,10.7,Yes,85.5
Paradise El Sch,4.4,0.0,0.6,0.9,7.0,2.9,2.3,0.6,0.6,49.1,0.3,45.0,342,18.4,Yes,86.6
Spring Grove Area Intrmd Sch,5.2,0.2,0.5,3.8,7.8,1.8,1.1,0.3,2.1,38.2,1.0,50.5,612,13.6,No,82.2
Spring Grove Area MS,5.4,0.0,1.1,4.4,7.6,1.3,0.6,0.0,3.2,41.9,1.9,44.6,633,16.1,No,81.5
Spring Grove Area HS,5.4,0.2,0.5,5.9,7.8,2.4,1.2,0.1,3.4,37.3,1.2,46.9,1213,17.1,No,80.2
Spring Grove El Sch,4.6,0.1,0.7,6.5,8.6,2.4,1.7,0.0,1.5,42.3,5.0,46.7,724,11.3,Yes,79.6
Lincolnway El Sch,9.4,0.3,3.2,11.6,25.4,1.0,0.5,0.0,0.0,61.1,5.9,48.5,406,19.0,Yes,50.3
Trimmer El Sch,10.8,0.7,2.1,12.9,23.0,1.4,0.9,0.0,3.0,59.8,5.8,48.7,435,21.4,No,50.6
West York Area HS,9.4,0.1,3.5,12.0,20.9,1.5,0.9,0.0,5.4,52.6,5.0,46.4,860,18.0,No,54.1
West York Area MS,9.2,0.2,2.0,9.6,23.5,0.8,0.5,0.2,5.5,54.7,5.3,47.2,655,19.9,No,55.4
William Penn SHS,6.5,0.0,0.4,37.4,48.7,8.0,0.6,0.1,0.3,83.4,27.3,47.9,1611,23.0,Yes,6.9
East York El Sch,7.8,0.0,4.4,10.3,16.5,0.3,0.0,0.0,2.5,53.7,7.8,44.7,322,14.6,Yes,61.2
Indian Rock El Sch,8.0,0.0,3.3,6.5,14.5,2.4,0.0,0.0,4.1,35.2,4.7,45.3,338,18.9,No,67.8
Valley View El Sch,11.2,0.0,4.5,7.1,18.9,2.9,0.0,0.3,0.0,43.6,6.7,51.6,312,14.1,No,58.0
York Suburban MS,8.6,0.3,3.9,8.2,14.4,2.6,0.0,0.0,3.5,44.7,5.0,48.6,743,12.4,No,64.6
York Suburban SHS,9.2,0.2,3.3,11.2,13.8,0.9,0.0,0.0,2.6,43.6,3.5,47.6,877,13.2,No,62.3
Adamstown El Sch,2.7,0.5,4.2,1.5,10.7,0.7,2.0,0.0,1.7,41.5,2.7,52.2,410,13.7,Yes,80.5
Cocalico MS,3.2,0.0,2.5,2.2,10.1,2.2,1.0,0.0,2.2,43.4,1.6,45.9,634,24.9,No,82.0
Cocalico SHS,2.5,0.0,3.1,2.3,8.8,2.0,0.8,0.1,2.5,41.0,1.3,48.7,999,22.6,No,83.2
Denver El Sch,3.3,0.2,2.9,0.9,8.8,3.5,0.2,0.0,1.3,50.8,3.1,47.5,453,21.4,Yes,83.9
Reamstown El Sch,2.1,0.0,4.2,1.3,6.5,2.9,1.0,0.0,0.5,46.6,2.9,46.9,384,16.7,Yes,85.9
Columbia HS,9.1,0.0,0.3,7.4,37.7,9.1,0.3,0.0,1.9,75.2,5.2,47.9,363,25.3,Yes,45.5
Park El Sch,11.0,0.0,0.8,7.1,44.7,9.4,0.2,0.0,0.0,85.5,7.1,44.5,481,20.8,Yes,36.4
Brownstown El Sch,8.2,0.5,4.5,2.5,13.2,2.0,0.0,0.5,0.0,40.9,7.2,46.2,403,18.4,No,70.7
Gerald G Huesken MS,5.0,0.3,6.1,8.7,23.9,3.8,0.0,0.1,0.0,52.5,4.1,50.0,898,16.6,Yes,55.8
Conestoga Valley SHS,7.7,0.1,4.7,7.8,24.0,3.2,0.0,0.1,5.3,46.8,4.6,49.8,1298,14.8,No,55.6
Fritz El Sch,7.6,0.2,6.6,8.8,29.8,3.3,0.0,0.0,0.0,57.5,8.8,51.5,513,15.4,Yes,47.0
Leola El Sch,9.7,0.3,3.7,7.8,29.9,4.7,0.0,0.0,0.0,65.1,11.5,49.2,321,18.4,Yes,48.6
Smoketown El Sch,5.8,0.5,1.6,10.0,26.3,3.3,0.0,0.0,0.0,51.9,7.1,49.2,449,18.5,Yes,55.9
Donegal JHS,4.0,0.0,2.2,3.8,14.3,2.2,1.1,0.0,4.2,50.2,2.2,46.9,448,19.0,No,75.7
