name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Susquehanna County CTC,1.6,0,0,0.3,3.8,,,0,0,49.5,0.5,41.9,370,0.3,No,94.3
Susquehanna Twp HS,7.9,0.1,8.9,43.9,10.9,,,0.5,3.7,51.1,6,47.7,788,16.6,No,27.8
Susquehanna Twp MS,9.5,0.2,10,44.8,12.3,,,0.3,2.8,55.6,2.7,51.5,619,15.5,Yes,22.9
Susquehannock HS,0.2,0.2,1.1,5.4,2.1,,,0.1,3.4,20.2,0.3,52.8,938,17.1,No,90.8
Susquenita El Sch,6.2,0.1,0.1,0.3,3.8,,,0,0.5,43.1,0.3,47,780,13.7,Yes,89.5
Susquenita HS,2.3,0.2,0.4,0.2,3.8,,,0,3.4,29.1,0.6,42.9,471,19.3,No,93
Susquenita MS,4.5,0.4,0.2,0.2,3.2,,,0.4,3.8,38,0,46.8,534,18.5,No,91.2
Swarthmore-Rutledge Sch,6.3,0,9.8,4.5,3.2,,,0,6,8.5,3.2,48.1,601,16.6,No,76.2
Swatara MS,12.3,0.6,9.8,27.1,22.1,,,0.4,1.3,69.8,9.4,47.2,543,15.7,No,27.8
Swenson Arts & Technology HS,3.4,0.6,5,27.7,25.3,,,0,0.9,  -  -,6.6,38.9,640,18.8,Yes,38
Swift MS,1.2,0.2,1.2,3.1,5,,,0,8.8,36.8,1.2,51,418,21.8,No,89.2
Swiftwater El Ctr,2.8,0.1,1.9,13.2,22.6,,,0.4,0.6,47.2,2.8,47.2,980,14.6,Yes,59.1
Swiftwater Interm Sch,0.1,0,2.1,17.4,20.8,,,0.1,2.7,51.8,3.8,47.2,913,20.7,Yes,59.5
Sylvan Heights Science CS,6.5,0,1.4,66.5,22.8,,,0,0,69.3,0.5,59.1,215,8.4,Yes,2.8
TECH Freire CS,3.1,1.7,0.2,89.6,4.6,,,0,0,85.1,0.7,48.2,415,21.4,Yes,0.7
Tacony Academy Charter School,11,0.3,3.4,33.6,21.9,,,0.3,0,52.4,1.8,48.2,1104,16.8,Yes,29.5
Taggart John H Sch,13.5,0,50.4,12.3,16.7,,,0,0,  -  -,32.3,47.1,480,10.2,Yes,7.1
Tamanend MS,2.4,0.1,9.7,2.1,7.2,,,0,12.7,15.6,0.4,47.4,848,13.6,No,78.5
Tamaqua Area MS,2.3,0,0.4,1.1,5.9,,,0,4.9,51.4,2.3,47.2,527,20.5,Yes,90.3
Tamaqua Area SHS,1.2,0,0.6,2.3,3.5,,,0,3.5,45.2,1.5,48.5,662,24,No,92.4
Tamaqua El Sch,2,0,0.3,3.3,6.1,,,0,0,61.3,0.3,47,636,21.9,Yes,88.2
Tawanka El Sch,4,0,5.3,1,5.7,,,0.1,3.2,31.8,8.2,48.8,793,15.8,Yes,83.9
Taylor Bayard Sch,9.8,0,0.6,18.8,70.4,,,0,0,  -  -,23.3,52.2,533,10.7,Yes,0.6
Tenth & Green El Sch,0.3,0,0.4,4.5,91.5,,,0,0.3,98.4,34.2,48.7,670,9,Yes,3.3
Tenth & Penn El Sch,0.5,0,0.3,8.4,89,,,0,0.9,97.9,32.6,49.8,580,13.8,Yes,1.7
Tenth Street El Sch,4.5,0,1.2,2.4,1.5,,,0.3,5.1,25,0.6,44.6,332,11.7,No,90.1
The Linc,1.2,0.8,0.8,38,57.8,,,0,0.4,  -  -,19.4,43,258,17.1,Yes,1.6
The New Academy CS,1,0,0,76.9,1,,,0,1,61.5,0,35.6,104,58.7,Yes,21.2
The Philadelphia CS for Arts and Sciences at HR Edmunds,7.5,0,1.1,57.9,29.6,,,0.3,0.1,72.4,11.1,52.9,1012,19.7,Yes,3.7
The SD of Philadelphia Virtual Academy,6,0.5,2.1,66.4,12.7,,,0,0.5,  -  -,1.6,57.1,434,14.1,Yes,12.4
The Science Leadership Academy at Beeber,5.8,0.2,3.5,64.5,11.4,,,0,3.3,  -  -,4.8,50.4,482,10.6,Yes,14.5
The U School: Innovative Lab,3.2,0.4,0.7,74.7,18.2,,,0,0.4,  -  -,3.2,52.3,281,20.3,Yes,2.8
The Workshop School,5.9,0.4,4.2,85.4,2.5,,,0.4,0,  -  -,3.8,30.1,239,18.4,Yes,1.2
Third Avenue El Sch,7.1,0,3.9,7.1,11.8,,,0,0,58.3,0,51.2,127,14.2,Yes,70.1
Thirteenth & Green El Sch,1.3,0,0.7,6.1,88.1,,,0,0.5,96.5,24.1,51.1,607,13,Yes,3.8
Thirteenth & Union El Sch,3,0,0.3,4.6,85,,,0,0.7,91.2,25.2,48.4,885,13.1,Yes,7
Thomas Jefferson El Sch,2.9,0,0.8,9.2,54.6,,,0,3.4,74,5,46.2,238,13.4,Yes,32.4
Thomas Jefferson HS,0.7,0,3.3,1.6,1.2,,,0,5.1,19.6,0.8,48.5,889,9.1,No,93.2
Thomas W Holtzman Jr  El Sch,10.2,0,9.9,37.1,14.7,,,0.6,1.1,59.2,5.1,48.2,706,16.1,Yes,27.5
Thomas Wharton El Sch,7.5,0,4.2,8.7,47,,,0,3.6,80.7,9.9,52.1,332,12,Yes,32.5
Thompsontown-Delaware El Sch,0.9,0,0.9,0,2.8,,,0,1.9,32.1,0,46.2,106,14.2,Yes,95.3
Tidioute Community CS,4,0.3,0,0.3,1,,,0.7,0,57.4,0,52,296,23.3,Yes,93.6
Tilden El Center,1.1,0,1.1,0.7,6.8,,,0,2.2,50.3,1.3,50.3,559,13.8,Yes,90.3
Tilden William T MS,5.8,0,6.9,82.2,3.1,,,0,0.3,  -  -,15.8,48.1,360,20,Yes,1.9
Tinicum El Sch,0.6,1.8,0.6,0.6,5.3,,,0,2.9,21.8,0,45.9,170,16.5,Yes,91.2
Tinicum Sch,6.4,0,4,4,5.2,,,0.6,0.3,65.3,1.4,44.5,346,27.7,Yes,79.8
Titus El Sch,3.7,0,18.3,0.5,4.6,,,0,2.9,14.6,1.2,49,651,8.6,No,73
Titusville MS,2.2,0,0.4,1.3,1.8,,,0,4.4,62,0.7,45.6,450,16.2,Yes,94.2
Titusville SHS,1.8,0.2,0.9,1.1,2.6,,,0,3.2,57,0,49.3,568,14.1,No,93.5
Toby Farms Intermediate School,1.8,0,0,88.8,7.7,,,0.2,0,95.2,3.9,49.6,456,39.7,Yes,1.5
Tobyhanna El Ctr,1.2,0.3,1.5,15.4,20.5,,,0.3,1.6,62.5,2.3,50.9,682,18.2,Yes,60.8
Todd Lane El Sch,1.4,0,0.9,6.3,2,,,0.2,1.3,29.5,0,48.9,556,10.1,Yes,89.2
Tohickon MS,2.3,0,5,0.6,7.6,,,0,8.6,11.6,2.5,49.3,970,13.6,No,84.5
Tohickon Valley El Sch,4.5,0.3,1.7,3.4,13.1,,,0,0.7,33.1,4.1,45.9,290,15.5,No,76.9
Towamensing El Sch,0.9,0,0,0.3,3.6,,,0,2.7,27.1,0,50.9,336,22.9,No,95.2
Towanda Area El Sch,0.9,0,1.6,1.3,1.6,,,0,0,67.3,0.4,51.2,453,15.9,Yes,94.7
Towanda Area JSHS,0.3,0.1,0.4,1.4,2,,,0,1.1,56.7,0.4,48.9,702,12.8,No,95.7
Tracy El Sch,4.2,0.2,7.2,14.2,18.2,,,0.4,3,35.9,3.8,45.9,529,9.3,No,55.8
Trafford El Sch,2,0,1,3,1.5,,,0,3,39.4,0,56.2,203,14.3,Yes,92.6
Trafford MS,1.1,0,1.1,2.8,0.3,,,0,8,21.6,0,52.8,352,8,Yes,94.6
Tredyffrin-Easttown MS,3.6,0,22.2,2.3,2.6,,,0.1,16.2,7.5,1,49.9,1157,13.7,Yes,69.1
Trexler MS,3.3,0.1,1,11.7,72.8,,,0.1,4.7,88.5,14.6,49.2,768,20.4,Yes,10.9
Tri-Community El Sch,12.9,0,7,31.2,27.7,,,0.5,0.7,75.8,10.3,47.4,426,12,Yes,20.7
Tri-Valley JSHS,1.8,0.2,0.5,0.8,1,,,1.2,2.8,40.8,0.5,47.1,399,16.3,No,94.5
Trimmer El Sch,9.7,0.4,3.2,8.9,15.8,,,0,4.9,57.3,3.4,42.7,494,16.2,No,61.9
Trinity East El Sch,4.4,0.3,1.6,1,2.3,,,0,3.1,17.6,0.3,48.1,387,13.2,No,90.4
Trinity MS,3.9,0.3,1.1,2.1,1.7,,,0.1,3.9,36.6,1,52.9,722,15,No,90.9
Trinity North El Sch,7,1.4,0.3,1.4,1.9,,,0,0.8,63.8,1.4,44.6,370,18.6,Yes,88.1
Trinity SHS,1.7,0.3,1.2,1.7,1,,,0.2,3.9,33.2,0.4,48.6,1010,13.2,No,94
Trinity South El Sch,5.1,0,0.4,0.4,0.7,,,0,2.2,39.6,0,46.9,275,26.9,Yes,93.4
Trinity West El Sch,10.6,0.5,0,1.1,0.8,,,0.3,0,53,0,50.9,379,16.4,Yes,86.8
Troy Area JSHS,1.1,0.3,1.5,0.8,1.8,,,0,3.4,48.3,0,50.5,652,14,No,94.5
Troy Intrmd Sch,1.3,0,1.1,1.3,1.3,,,0,2.9,57.8,0,45.6,450,21.3,Yes,94.9
Truman SHS,4.8,0.2,3.6,17,13.6,,,0.2,2.8,52.6,4.7,44.6,1595,20,No,60.6
Trumbauersville El Sch,4.8,0,1.3,2.9,7.2,,,0.3,0.8,22.9,1.3,48.3,375,20.3,No,83.5
Tulpehocken JSHS,0.7,0,1.2,3,10.4,,,0,7.2,38.9,2.4,50.9,676,25.3,Yes,84.8
Tunkhannock Area Intermediate Sch,3.9,0,0.3,0.5,1.6,,,0.3,2.5,47.2,0.8,46.3,762,15.6,Yes,93.4
Tunkhannock HS,0.9,0.3,0.1,1.2,0.9,,,0,3.5,43.4,0.1,49.7,746,11.5,No,96.5
Turbotville El Sch,1.4,0,0,0.7,1.8,,,0,0,36.4,0.5,43.7,439,15,Yes,96.1
Turkeyfoot Valley Area El Sch,1.1,0,0,0,1.6,,,0,1.6,68.6,0,48.4,188,16,Yes,97.3
Turkeyfoot Valley Area JSHS,0,0,0,0,1.8,,,0,3.6,56,0,51.2,166,11.4,No,98.2
Turner Intermediate Sch,1.7,0,0.4,96.7,0.4,,,0,0.4,91.7,0.4,51.7,240,24.6,Yes,0.8
Tuscarora MS,0.4,0,0.4,1.4,11.5,,,0.2,2,48,4.8,44.1,442,18.6,No,86
Tuscarora Valley El Sch,0.8,0,0,3.4,4.2,,,0,0,31.9,1.7,42,119,31.9,Yes,91.6
Tussey Mountain EL,0,0,0.5,0,0.3,,,0,0,60.4,0,48.2,371,21.8,Yes,99.2
Tussey Mountain HS,1.1,0,0,1.5,0.7,,,0,2.6,56.2,0,44.9,274,15,No,96.7
Tussey Mountain MS,1.4,0,0,0.3,0.7,,,0,0.3,68.8,0,50.2,295,9.8,No,97.6
Twelfth & Marion El Sch,1.8,0.1,0.4,6.4,86.1,,,0,2.1,91.7,25.6,50.5,719,9.3,Yes,5.2
Twin Rivers El Sch,12,0.1,0.1,54.4,0.6,,,0,1.2,74.1,0.1,48.4,776,19.2,Yes,32.7
Twin Valley El Ctr,5.2,0,1.6,1.6,5,,,0,2.1,33.1,0.8,48.8,381,12.1,Yes,86.6
Twin Valley HS,0.8,0.4,1.8,2.2,3.5,,,0,4.8,29.8,0.4,49.5,1053,18.9,No,91.3
Twin Valley MS,2.3,0.1,1.4,1.4,5.1,,,0,7.7,30.1,0.6,50.2,1043,19.3,No,89.6
Tyrone Area El Sch,0.8,0.3,0.5,1.2,0.9,,,0.3,0.3,53.7,0.3,44.2,771,15.2,Yes,96.1
Tyrone Area HS,0,0.4,0.5,2.5,0.9,,,0,0.9,43.8,0.4,48.6,553,10.3,No,95.7
Tyrone Area MS,1.1,0.7,0.4,1.7,1.7,,,0.6,1.1,52.2,0.2,52.2,538,15.1,No,93.9
Tyson-Schoener El Sch,1.6,0,0.2,8,85.7,,,0,0,95.8,25.3,49.3,673,19.5,Yes,4.5
Unami MS,2.6,0,11.2,2,3.6,,,0,12.9,8.2,0,47.5,869,14.5,No,80.7
Union Area HS,0,0,0,17.4,2,,,0,3.1,51,0,41.8,196,20.9,No,80.6
Union Area MS,0.6,0,0.6,12,0,,,0,2.4,49.1,0,50.3,167,18,Yes,86.8
Union Canal El Sch,4.2,0.5,0.9,4,13.6,,,0.5,3.3,50.9,4.2,45.8,426,17.4,Yes,76.3
Union City El Sch,2.1,0,0.2,0.6,1.5,,,0,0,59.2,0,46.6,532,18.2,Yes,95.7
Union City HS,0.6,0,0.6,2.9,2.6,,,0,2,49.3,0,51.6,343,12.8,No,93.3
Union City MS,0.8,0,0.4,1.2,2,,,0,0.8,58.2,0,48.2,251,15.5,No,95.6
Union HS,0,0,0,3,0.4,,,0,2.6,53.9,0,49.6,232,18.1,No,96.6
Union Memorial El Sch,2.7,0,0.3,13.7,0.9,,,0,0.6,56.4,0,51.6,335,17,Yes,82.4
Union Terrace El Sch,4.6,0.4,2.4,18.2,65.8,,,0,0.4,89.4,11.8,46.3,669,16.4,Yes,8.5
Uniontown Area SHS,4.6,0.1,0.5,16.5,1,,,0.3,4.4,91.5,0.6,53.4,777,15.6,No,77
Unionville El Sch,3.4,0.3,5.3,0.5,7.9,,,0,3.2,17.7,4,47.9,378,20.6,Yes,82.5
Unionville HS,2,0,10.4,0.4,3.6,,,0.1,9.5,6.7,0.5,50,1368,12.2,No,83.4
United El Sch,1.5,0,0.9,0.2,1.1,,,0,1.7,55,0.2,50.5,531,19.2,Yes,96.2
United JSHS,1.2,0,1,0.6,0.4,,,0,3.2,45.5,0.2,52.9,501,17,No,96.8
Universal Alcorn CS,0.5,0,2.2,93.8,2.5,,,0,0,69.3,3.3,51.5,629,11.3,Yes,1
Universal Audenried Charter School,1.5,0,3.8,90.3,3,,,0,0,94.9,3.5,53,608,25.2,Yes,1.5
Universal Bluford Charter School,0.4,0,0,97.5,2.1,,,0,0,73.8,2.3,50.5,519,22,Yes,0
Universal Creighton Charter School,1.1,0,19.7,38,39.1,,,0,0,48.7,24.4,48,731,12.6,Yes,2
Universal Daroff Charter School,0.1,0.1,0.1,97.5,1.7,,,0.1,0,68.5,2.5,51.6,692,14.6,Yes,0.1
Universal Institute CS,0.5,0.3,0.3,93.8,4.8,,,0,0.2,76,6.1,52.6,625,11.7,Yes,0.3
Universal Vare Charter School,0.3,0,15.6,73.9,6.7,,,0,0,68,8.9,48.4,372,24.7,Yes,3.5
University Park El Sch,6,0.6,15.9,18,4.2,,,0,1.8,40.4,3.6,45.2,334,17.4,Yes,55.4
Upper Adams MS,0.7,0,0.4,1.8,27.4,,,0.7,7,49.6,8.1,45.9,270,20,No,68.9
Upper Allen El Sch,4.8,0.2,3,3.4,5.8,,,0.2,2.1,21.6,0.2,47.8,435,15.9,No,82.5
Upper Bucks County Technical School,5.1,0.7,0.4,2.1,9.1,,,0.1,0.8,36.8,0,39,703,2,No,82.4
Upper Darby Kdg Ctr,2.8,0,22.7,46.2,11.9,,,0,0,55,10.6,48,604,4.6,No,16.4
Upper Darby SHS,1.8,0.1,15,50.4,6.8,,,0,2.5,66,8,50.1,3717,18.3,N,25.8
Upper Dauphin Area El Sch,0.5,0,0.2,2.9,2.9,,,0,0.7,53.2,0.2,51,412,14.6,Yes,93.4
Upper Dauphin Area HS,1.3,0,1.3,0.5,2.9,,,0,0.8,39.7,0,42.8,383,13.8,No,94
Upper Dauphin Area MS,2.5,0.3,0.8,1.1,3.1,,,0,2.8,51.4,0.3,49.2,356,10.7,Yes,92.1
Upper Dublin HS,2.3,0.1,13.8,7.2,3.2,,,0,0.3,15.1,1.1,49.3,1371,13.3,No,73.4
Upper Merion HS,4.9,0.4,12.6,12.2,10.6,,,1.3,5.8,38.4,3.1,51.8,1147,13.3,No,58.1
Upper Merion MS,5.1,0.3,15.3,11.6,13.4,,,0,6,39.1,3.9,48.6,1285,14.4,No,54.2
Upper Moreland HS,2.9,0,3.7,9.2,8.5,,,0.3,7.7,28,2.1,46.9,917,18,No,75.4
Upper Moreland Intermediate Sch,4.6,0.1,5.1,9.2,11.2,,,0,5.4,30.4,4,49.3,741,15.1,Yes,69.8
Upper Moreland MS,4.7,0,3.7,9.5,9.5,,,0.1,5.4,28.4,2.3,45.9,708,20.6,No,72.6
Upper Moreland Primary Sch,6.8,0,6.9,6.8,11.8,,,0,0.7,31.6,6.5,50.7,749,5.6,Yes,67.7
Upper Perkiomen HS,1.8,0.3,2.3,3.4,4.1,,,0,3.3,30.9,0.5,46.4,971,17.3,No,88.2
Upper Perkiomen MS,2.1,0.5,2.4,2.2,7.4,,,0,6.1,32.4,0.4,49.5,802,16.6,No,85.4
Upper Providence El Sch,6.5,0,13.6,3,3.5,,,0,4.2,8.6,0.7,42.3,433,20.8,No,73.4
Upper Saint Clair HS,1.4,0.1,12,0.8,1.6,,,0,11,11.2,0.7,50.4,1398,12.6,No,84.1
Urban Academy of Greater Pittsburgh CS,1.4,0.4,0,97.8,0.4,,,0,0,67,0,50.4,276,13,Yes,0
Urban Pathways 6-12 CS,1.8,0.3,0,95.9,1.5,,,0,0,72.1,0.9,52.2,341,21.1,Yes,0.6
Urban Pathways K-5 College Charter School,5.7,0,0,91.7,1.3,,,0,0,83.7,0,53.7,300,14.7,Yes,1.3
Uwchlan Hills El Sch,3.7,0,6.8,1,7,,,0,3.3,6.4,2.5,49.4,482,17,No,81.3
Valley El Sch,6,0.1,6.7,4.2,15.9,,,0,1.8,30.7,8.1,49.6,716,17.9,No,67
Valley El/MS,1.5,0.3,1.8,0.4,7.3,,,0,1.2,24.5,1.3,46.6,935,12.8,No,88.7
Valley Forge El Sch,5.2,0,29.9,2.2,4,,,0,8.2,4.8,3.4,48.6,502,10,No,58.8
Valley Forge MS,3.7,0.2,23.1,2.7,3.7,,,0,13.3,5.7,0.7,47.3,1146,14.9,No,66.7
Valley Grove El Sch,1.6,0,0,0.9,0,,,0,3.8,59.8,0,49.6,425,21.2,Yes,97.4
Valley JSHS,12.8,0.3,0.5,27.5,2.2,,,0.3,6.4,52.5,0.4,51.3,764,25.8,No,56.4
Valley View El Ctr,0.8,0,1.9,1.9,5.8,,,0.2,0,42.3,0.6,51.9,522,14.6,Yes,89.5
Valley View El Sch,12.4,0,4.3,4,5.3,,,0,0.3,28.2,4.6,46.8,323,13.6,No,74
Valley View HS,1.1,0.3,1.4,3.1,4.9,,,0,2.8,38.7,0.8,47.6,739,16.6,No,89.3
Valley View Intrmd Sch,0.9,0.6,1.6,3.3,7.1,,,0.2,0.4,42.7,1.1,50.2,550,16.5,Yes,86.4
Valley View MS,0.8,0,1.9,2.7,6.3,,,0,3.1,40,0.9,49.4,587,14,No,88.2
Vare-Washington El Sch,14.6,0.3,19.4,17.9,33.8,,,0.5,0,  -  -,26.6,46.3,391,18.7,Yes,13.6
Vaux HS: A Big Picture School,1.7,0,0,94.1,2.5,,,0,0,  -  -,0,51.7,118,21.2,Yes,1.7
Venango Technology Center,1.1,0.4,0,0.6,0.4,,,0,0.7,61.5,0,35.4,548,0,No,97.6
Verner El Sch,7.4,0,0,20.1,0.5,,,0,1.5,66.7,0,43.6,204,19.6,Yes,72.1
Vernfield El Sch,0,0,6.1,2.9,6.7,,,0,5.4,20.1,4.8,49.6,478,14,No,84.3
Victory El Sch,4.6,0,0.8,0.4,2.5,,,0,1.2,56.8,0,46.5,241,28.6,Yes,91.7
Vida Charter School,4,0,1.2,1.6,62.6,,,0,2,62.2,24.7,50.2,251,9.6,Yes,30.7
Vision Academy Charter School,0.4,0,1.5,92.3,2.9,,,0,0,73.9,4,54.8,272,8.8,Yes,2.9
W B Evans Magnet Sch,1.8,0.5,1.8,93.2,1.6,,,0,0,97.1,0,47.5,383,22.7,Yes,1
W R Croman Primary Sch,3.2,0,0.6,0.3,1.8,,,0,0.9,54.4,0.9,45.6,340,12.9,Yes,94.1
W W Evans Memorial El Sch,5.4,0.5,0.5,0.5,3.2,,,0,0,36.8,0,39.5,185,14.1,Yes,89.7
W.A. McCreery El Sch,0,0.2,0.2,1.2,0.5,,,0,0.5,60.7,0,49.2,417,18.2,Yes,97.8
W.G. Rice El Sch,5.8,0.2,2.1,1.3,1.7,,,0.2,0,28.3,0.2,48.4,467,9.6,Yes,88.6
Wagner Gen Louis MS,2.8,0,0.2,93.2,3.2,,,0,0.4,  -  -,1.6,50,502,23.1,Yes,0.6
Walker Twp El Sch,0,0,0.9,0,3.4,,,0,0,33.6,0,50.9,116,24.1,Yes,95.7
Wallace El Sch,6.6,0,2.3,8.8,16.6,,,0.4,0,46.5,2.5,48.8,441,12.5,Yes,65.3
Wallenpaupack Area HS,1.1,0.9,1,2.2,7.4,,,0.2,2.5,56.7,0.3,48.8,1049,17.5,No,87.2
Wallenpaupack Area MS,1.8,0.6,1.3,2,7.3,,,0.1,5.3,57.8,0.1,49,711,24.3,No,86.9
Wallenpaupack North Intrmd Sch,2.5,0.6,1,1.5,10.7,,,0.2,4.2,60.2,1.3,45,475,25.1,Yes,83.4
Wallenpaupack Pri Sch,2.7,0.5,1.1,0.9,8.2,,,0.2,0.5,57.5,0,52.3,438,20.1,Yes,86.3
Wallenpaupack South El Sch,1.8,0,0.4,3.3,7.4,,,0,2.6,51.8,0,49.3,272,18,Yes,87.1
Wallingford El Sch,5.1,0,4.9,9.6,3.9,,,0,5.1,10,0.4,49.1,511,13.3,No,76.5
Walnut Creek MS,2.7,0,4,3.8,1.8,,,0,9.4,31.2,0.2,47.6,555,15.3,No,87.8
Walnut Street El Sch,4,1.5,0,90.2,1.8,,,0,0,94.7,0.3,49,398,19.3,Yes,2.5
Walt Disney El Sch,8.3,0.3,3.9,8.3,9.6,,,0,1.6,48.6,4.1,48.6,387,21.4,Yes,69.8
Walter M Senkow El Sch,1.8,0.4,58.4,20.8,16.8,,,0,1.4,83.2,22.9,52.3,279,7.2,Yes,1.8
Walton Farm El Sch,8.1,0.2,21.9,6.9,5.5,,,0.2,4.9,27.5,4.2,47.6,567,14.8,No,57.3
Ward L Myers El Sch,2.2,0.3,0.8,0.5,1.9,,,0,1.5,37.5,0.7,46.3,590,13.6,Yes,94.2
Waring Laura W Sch,7.7,0,1.4,80.5,8.7,,,0,0,  -  -,2.4,44.6,287,16,Yes,1.7
Warren Area El Ctr,2.4,0.1,0.1,0.4,2.1,,,0,1.9,56.9,0.4,49.3,751,19.3,Yes,94.8
Warren Area HS,0.9,0.4,0.1,1.4,1.8,,,0,1.8,46.2,0,45.4,743,22.5,No,95.4
Warren County AVTS,1,0,0,0.5,1.8,,,0,0,50,0,29.1,382,0,No,96.6
Warren L Miller El Sch,1.7,0.2,0.6,1.7,2.1,,,0.2,1.1,50.8,0.9,49.1,530,27,Yes,93.6
Warren Snyder-John Girotti El Sch,17.9,0.1,1.8,16.2,20.6,,,0,3.6,72.6,1.3,45.6,759,25.6,Yes,43.4
Warrior Run HS,0.8,0.2,1.6,0.8,0.6,,,0,1.2,33.3,0.2,47.6,508,14.8,No,96.1
Warrior Run MS,1,0.2,0.2,1.4,1.2,,,0,2.6,33.8,0.3,47.1,577,13.5,No,96
Warwick El Sch,3.4,0,8,1.1,3.3,,,0,6,13.8,0.4,43.1,552,13.2,Yes,84.2
Warwick MS,1.8,0,2.4,2.9,7.4,,,0.2,7.7,28.5,1.3,48.6,621,12.2,No,85.4
Warwick SHS,1.3,0.5,2.2,2.4,6.1,,,0.1,7,26.3,1.3,47.6,1385,10,No,87.4
Washington El Sch,7.7,0,0.9,10.5,77.5,,,0,0.7,95.6,18,49.9,427,14.8,Yes,3.3
Washington George HS,5.2,0.2,17,29.6,11.4,,,0,2.8,  -  -,19.4,42.6,1257,19.9,Y,36.6
Washington Grover Jr Sch,8.2,0,16.6,55.1,18.6,,,0,0,  -  -,14.1,44,523,20.7,Yes,1.5
Washington HS,11.1,0,0.7,32,5.1,,,0,3.5,57.4,1.2,47,434,17.7,No,51.2
Washington Heights El Sch,7,0.5,4,9.1,17.3,,,0,0.5,55.4,6.3,47.2,428,24.1,Yes,62.2
Washington Intrmd Sch,12.4,0.1,0.1,23.7,3,,,0,4,80.9,0.3,49.4,991,24.5,Yes,60.6
Washington Junior High School,18.3,0,0.5,25.4,4.2,,,0,7,55.9,0.9,47.9,213,23,No,51.6
Washington Martha Sch,9.7,0.3,0,86,2,,,0,0,  -  -,0,44.6,350,32.3,Yes,2
Washington Park El Sch,23,0.1,0.4,20.4,4.3,,,0.1,1.5,72.3,1.6,49.6,819,14.7,Yes,51.8
Wasson Avenue El Sch,3.5,0,1.1,1.3,2.4,,,0.2,0.9,69.6,0.9,48.3,460,22.2,Yes,91.5
Waterford El Sch,0.3,0,0.5,1,0.8,,,0,2.8,43.7,0.5,50.4,389,20.8,Yes,97.4
Wattsburg Area El Ctr,3.8,0,0,0.2,2.6,,,0,1,45.8,0.2,46.2,493,19.1,Yes,93.3
Wattsburg Area MS,3.1,0.2,0,0.9,1.6,,,0,4.2,34.4,0.2,45.9,425,16,No,94.1
Waverly Sch,2.3,0,12.2,1.5,2.6,,,0.3,2,15.2,0.3,51.3,343,9.9,No,81
Wayne El Sch,3,0.2,12.8,5.2,5.9,,,0.2,4,14.2,5.9,47.4,576,12.2,Yes,72.7
Wayne Highlands MS,1.7,0,2,1,3.6,,,0.2,1.5,45.7,0.7,48.2,411,22.1,No,91.5
Waynesboro Area MS,4.7,0.5,0.9,2.6,5.5,,,0,3.1,48.8,0.6,48.4,1007,9.8,No,85.9
Waynesboro Area SHS,1.6,0.5,0.6,4.7,3.9,,,0.1,1.9,43.6,0.5,47.5,1286,9.4,No,88.6
Waynesburg Central El School,2.2,0.1,0.5,0.9,0.9,,,0.1,1.1,52.1,0,47.1,758,26.6,Yes,95.1
Waynesburg Central HS,0.6,0,0.6,2,0,,,0,1.5,40.6,0,45.5,549,16.8,No,96.9
Weatherly Area El Sch,1.5,0,0.4,1.1,5.1,,,0.4,0.4,56.6,0,51.5,274,16.4,Yes,91.6
Weatherly Area MS,0,0.7,1.5,0.7,7.3,,,0,2.2,55.5,0.7,43.8,137,16.8,Yes,89.8
Weatherly Area SHS,0,2,0.5,1.5,7.4,,,0,2,52.4,1,50,204,12.7,No,88.7
Webster Sch,10.2,0.1,1.3,33.1,42.4,,,0,0,  -  -,6.8,48.7,821,14.6,Yes,12.8
Weigelstown El Sch,3.4,0,0.6,3.2,11.6,,,0,2.1,48.2,1.7,48,475,14.7,Yes,81.3
Weisenberg El Sch,3,0,0.7,0.5,3.2,,,0,1.5,10.9,0,50.6,403,17.4,No,92.6
Wellsboro Area HS,0.6,0,1.6,1.6,1.2,,,0,9,41.6,0,52.6,502,13.9,No,95
Wellsville Campus,0.9,0.5,0,1.4,3.6,,,0,1.8,34.7,0,43.4,219,14.6,Yes,93.6
Welsh John Sch,8.6,0.3,0.8,31.4,58.1,,,0,0,  -  -,17.2,50.8,372,19.1,Yes,0.8
Welsh Valley MS,5.4,0.2,8,7,4.9,,,0,20.9,11.3,1.8,48.6,1045,17.5,No,74.6
Wendover MS,2.4,0.2,2.4,1.3,1.5,,,0.2,10.1,23.8,0,50.2,454,8.1,No,91.8
Wescosville El Sch,6.3,0.2,5.5,5.1,13.2,,,0.2,3.2,27.4,6.9,47,508,19.3,Yes,69.5
West Allegheny MS,3.2,0,1.2,2.2,0.9,,,0,2.7,22.7,0.4,46.9,783,16,Yes,92.6
West Allegheny SHS,3,0.2,2.5,3,1.5,,,0,0.2,18.7,0.9,49.2,1037,12.7,No,89.8
West Berwick El Sch,4,0.2,0,2.1,10.6,,,0,0.9,75.7,3,49.1,530,14.9,Yes,83.2
West Bradford El Sch,2.6,0.2,6.5,3.9,2.7,,,0,2.2,7.1,0.7,50,588,15.6,No,84.2
