name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
North Pocono HS,1.96,0,1.14,1.65,2.89,0.31,0,0.21,1.34,32.95,0.1,45.97,968,14.36,No,92.15
North Pocono Intmd Sch,3.07,0,1.1,1.97,4.61,0.88,0,0.22,0.66,37.5,0.88,48.68,456,17.54,Yes,89.04
North Pocono MS,1.4,0.14,0.42,1.96,2.24,0.7,0,0,1.26,40.95,0.56,47.27,713,17.81,No,93.83
North Salem El Sch,3.15,0,0,1.68,5.25,0.21,0,0.21,1.89,48.32,0.63,50.84,476,16.39,Yes,89.71
North Schuylkill Elem Sch,2.33,0.19,0.68,0.97,4.75,1.94,0.58,0.1,0.87,52.13,0.29,48.55,1032,19.77,Yes,90.99
North Schuylkill JSHS,0.96,0.21,0.21,1.28,2.98,3.09,0.43,0,2.24,47.39,0.21,45.15,939,17.47,No,94.36
North Side El Sch,8.87,0.15,6.02,24.96,11.28,2.26,0.3,0,1.05,47.37,6.92,48.72,665,11.73,No,48.72
North Side Primary School,4.86,0,0.26,0.77,2.81,1.28,0,0,0,58.31,0,44.76,391,17.9,Yes,91.3
North Star Central El Sch,1.7,0,0,0,0.49,1.21,0.49,0,0,53.16,0,44.9,412,15.53,Yes,97.82
North Star East MS,1.76,0,0,0.59,1.17,1.76,1.47,0,1.47,52.79,0,45.45,341,20.23,No,96.48
North Star HS,1.81,0,0,0.91,0.6,0.91,0.3,0.3,3.63,55.29,0,46.22,331,17.82,No,96.37
North Strabane Intrmd Sch,4.79,0.23,0.91,6.62,1.37,0,0.23,0,4.57,28.77,0.46,47.95,438,16.44,Yes,86.07
North Wales El Sch,10.29,0.72,5.74,3.35,5.98,0.24,0,0,5.74,27.27,0,50,418,19.62,No,73.92
Northampton Area HS,1.55,0.11,1.17,3.47,7.57,0.75,0.21,0.11,4.59,30.61,0.69,48.48,1875,15.89,No,86.03
Northampton Area MS,2.31,0,0.97,3.28,10.28,0.45,0.22,0.07,2.01,34.13,0.67,48.36,1342,16.1,No,83.08
Northeast Bradford El Sch,0.54,0.27,0,0.54,1.36,1.09,0,0,0,62.13,0,46.32,367,21.25,Yes,97.28
Northeast Bradford JSHS,0.55,0.55,0.55,0,0.82,1.1,0,0,1.1,57.69,0,46.15,364,19.23,No,97.53
Northeast HS,6.82,0.2,21.81,28.91,25.88,0.92,0,0.17,1.65,59.82,21.23,41.19,3462,12.74,Yes,16.2
Northeast Intrmd Sch,7.89,0,6.1,14.47,25.36,2.51,0.36,1.44,1.08,62.92,11.72,44.86,836,21.05,No,44.74
Northeast MS,2.12,0,1.59,14.44,51.66,4.64,0.26,0,4.9,75.36,5.96,46.62,755,22.12,Yes,30.2
Northeastern MS,3.47,0.63,1.42,9.62,8.36,2.21,0,0.32,3.63,39.43,2.52,47.63,634,16.25,No,76.18
Northeastern SHS,1.98,0.6,1.64,7.49,7.92,1.21,0,0.26,3.79,31.61,0.86,48.66,1161,14.3,No,80.1
Northern Bedford Co El Sch,2.72,0,0,0.74,0.25,0.5,0,0,2.23,42.08,0.25,50.74,404,9.9,Yes,96.29
Northern Bedford County HS,1.08,0,0,0.36,0.72,0.72,0.36,0.36,2.15,47.67,0,54.12,279,12.54,No,97.49
Northern Bedford County MS,2.43,0,0,0,1.46,0.49,0.49,0,4.37,41.75,0,47.57,206,17.96,No,96.12
Northern Cambria El Sch,0,0,0.3,0.3,0,1.79,0,0.6,1.49,52.84,0.3,49.25,335,14.03,Yes,98.81
Northern Cambria HS,0.59,0,0,0.29,0,1.47,0.59,0,2.36,39.23,0,48.97,339,14.16,No,99.12
Northern Cambria MS,0.32,0,0.32,0,0.32,0.95,0,0,2.86,45.08,0.32,49.52,315,16.19,No,99.05
Northern El Sch,3.14,0,1.89,1.26,7.55,5.35,1.26,0,2.2,33.02,5.35,48.11,318,17.61,Yes,86.16
Northern HS,1.2,0.1,1.7,1.1,2,1.4,0.2,0,6.79,20.28,0.3,48.05,1001,15.08,No,93.91
Northern Lebanon MS,0.76,0,1.14,0.95,6.25,0.76,3.6,0,3.6,36.36,1.33,50.19,528,22.16,No,90.91
Northern Lebanon SHS,0.89,0,1.34,1.48,5.64,1.93,2.52,0,8.16,35.16,0.45,48.52,674,20.18,No,90.65
Northern Lehigh MS,3.24,0.4,0.4,0.81,9.31,3.24,0.4,0,3.24,45.75,0.4,45.34,247,18.22,No,85.83
Northern Lehigh SHS,2.69,0,1.03,0.41,13.02,1.86,0.83,0,2.69,37.4,0.62,42.98,484,15.5,No,82.85
Northern MS,1.38,0.25,1.63,1.25,3.63,1.63,0.63,0,6.52,23.93,0.5,54.51,798,14.29,No,91.85
Northern Potter Childrens Sch,2.72,0,0,0,1.02,1.36,0.68,0,3.4,61.56,0,49.32,294,21.09,Yes,96.26
Northern Potter JSHS,0.9,0.45,0,0.45,0.45,1.81,0,0,4.52,66.97,0,42.99,221,21.27,Yes,97.74
Northern Tier Career Center,0.24,0,0.24,0.48,0.96,2.64,0,0,0,49.64,0,40.77,417,26.38,No,98.08
Northern Westmoreland CTC,0.24,0,0,7.55,2.83,0.71,0,0,0,51.89,0,28.54,424,37.03,No,89.39
Northgate MSHS,10.33,0,2.42,13.41,3.3,1.98,0,1.32,6.81,52.97,2.64,47.91,455,23.08,No,69.23
Northley MS,4.41,0,1.47,7.83,2.82,0.49,0,0.12,6.98,25.58,0.61,47.12,817,16.77,Yes,83.35
Northside El Sch,1.74,1.74,0.87,0,0.87,6.09,0,0,0,53.04,0.87,53.04,115,12.17,Yes,94.78
Northumberland County CTC,1.06,0,0.53,1.59,5.82,1.59,0,0,0,60.85,0,37.57,189,23.28,No,91.01
Northwest Area HS,0.63,0,0.21,1.05,0.84,0.21,0.63,0,2.11,52.74,0,50.21,474,17.72,No,97.26
Northwest Area Intermediate Sch,0.69,0,0.69,0.35,2.08,1.38,1.04,0.35,0.35,37.02,0,47.75,289,19.72,Yes,95.85
Northwest Area Primary Sch,6.31,0,0.45,0.45,1.35,1.8,0.9,0,0.45,46.85,0,54.05,222,11.71,Yes,91.44
Northwest El Sch,4.23,0,0.65,0.98,2.61,0.65,0,0,0.98,37.46,0,47.56,307,15.31,Yes,91.53
Northwest MS,1.29,0,0,7.74,87.11,4.44,0.57,0.14,1.43,95.42,26.5,47.85,698,22.49,Yes,3.72
Northwest PA Collegiate Academy,5.26,0.11,4.92,13.27,6.64,0.34,0,0,6.41,37.07,1.03,59.61,874,2.4,No,69.79
Northwestern El Sch,2,0.5,0,0.5,1.5,1.75,0,0,2.75,59.25,0,49.25,400,17.75,Yes,95.5
Northwestern Lehigh El Sch,2.78,0.46,0.69,2.31,4.86,2.31,0.23,0,3.47,24.31,1.39,49.31,432,16.9,Yes,88.89
Northwestern Lehigh HS,0.53,0.13,1.59,0.66,6.35,0.79,0,0,6.61,16.01,0.66,48.68,756,15.21,No,90.74
Northwestern Lehigh MS,1.93,0.39,1.35,1.16,5.21,1.35,0,0,7.14,15.64,0,48.07,518,17.76,No,89.96
Northwestern MS,4.75,0.59,0.59,0,0.59,2.67,0.3,0,2.37,60.24,0.3,47.48,337,25.22,No,93.47
Northwestern Primary Sch,2.05,0.34,1.02,0,4.1,0,1.37,0,0,31.74,0,53.92,293,11.6,Yes,92.49
Northwestern SHS,2.29,0.23,0,0.23,0.69,3.67,0.23,0,3.21,58.03,0,47.02,436,21.56,No,96.56
Northwood Academy CS,3.98,0.13,2.19,64.14,23.01,0.26,0,0.13,0,66.84,2.57,50.13,778,16.97,Yes,6.43
Norvelt El Sch,2.19,0,0.27,0,0.27,0.27,0,0,4.64,30.05,0,48.91,366,18.31,No,97.27
Norwin MS,2.86,0.12,1.61,1.12,1.24,0,1.24,0,8.07,26.96,0.25,49.69,805,14.53,No,93.04
Norwin SHS,1.76,0.3,2.06,1.21,0.73,0.3,0.97,0,6.8,23.12,0.24,49.51,1648,11.53,No,93.93
Norwood Sch,7.24,0,4.27,10.02,7.24,0.74,0,0,4.82,51.95,0.93,50.28,539,24.12,Yes,71.24
Nottingham Sch,3.48,0.19,0.58,5.8,33.66,4.26,1.74,0,3.09,51.45,12.19,48.36,517,23.02,Yes,56.29
Nye El Sch,6.3,0.29,2.58,1.15,8.31,1.15,3.72,0,2.29,26.93,2.01,49.57,349,15.76,Yes,81.38
OHara El Sch,4.87,0.15,10.04,2.07,5.61,0,0.15,0,5.17,14.92,2.95,49.34,677,8.27,No,77.25
Oak Flat El Sch,2.06,0,0,1.29,1.54,0.51,0,0,1.8,38.56,0.51,44.73,389,25.71,Yes,95.12
Oak Park El Sch,9.28,0.41,24.54,9.28,15.26,1.03,0,0.41,2.27,58.14,15.26,42.47,485,16.08,Yes,40.82
Oak Ridge El Sch,0,0.4,9.48,5.85,3.63,0.2,0,0,3.02,20.16,3.23,46.98,496,10.28,No,80.65
Oaklyn Sch,5.45,0,0,0.82,6.27,0.27,0,0,0.27,37.87,1.91,49.59,367,18.8,Yes,87.47
Oaks El Sch,6.9,0,19.78,4.54,4.17,0.18,0,0,3.81,11.07,2.54,52.63,551,9.07,No,64.61
Oakview El Sch,1.32,0,0.26,0.53,1.32,4.75,0,0,1.85,48.28,0.26,49.87,379,17.41,Yes,96.57
Oblock JHS,2.33,0,0.54,7.51,1.07,0.54,1.25,0,6.8,22.9,0.36,45.44,559,13.95,No,88.55
Octorara Area JSHS,2.06,0,1.07,6.17,14.21,0.8,0.09,0,6.79,37.35,1.52,47.63,1119,19.75,No,76.5
Octorara El Sch,6.54,0.31,0.31,5.61,16.82,0.93,0.62,0,3.74,40.5,5.61,52.65,321,14.64,Yes,70.4
Octorara Intermediate Sch,4.24,0,0.28,5.37,18.36,0.56,0.56,0,5.08,42.94,3.39,48.02,354,16.1,Yes,71.75
Octorara Primary LC,8.19,0,0.65,5.82,16.16,1.29,0.86,0,0.86,30.6,4.31,47.41,464,9.7,Yes,69.18
Oil City Area MS,0.51,0.34,0.17,4.07,1.02,1.7,0.17,0.17,0.68,53.48,0,50.08,589,14.77,Yes,93.72
Oil City SHS,0.17,0.69,1.04,2.78,1.22,0.35,0,0.52,2.26,45.83,0,46.01,576,13.72,Yes,93.58
Oklahoma El Sch,4.44,0,0.34,0.68,3.07,4.1,2.05,0,1.71,48.46,0.34,49.49,293,18.77,Yes,91.47
Old Forge El Sch,6.06,0,2.27,4.55,8.9,1.14,0,0.38,0.38,47.16,1.52,48.86,528,18.56,Yes,77.84
Old Forge JSHS,3.31,0,2.6,4.49,6.62,0.95,0,0.24,4.96,35.93,0.47,48.23,423,16.08,No,82.74
Oley Valley El Sch,2.33,0.15,1.02,0.15,6.56,0.87,0,0,3.06,34.99,1.02,47.81,686,13.12,Yes,89.8
Oley Valley MS,1.84,0,1.57,0.26,6.56,0,0.26,0,5.77,30.18,0.52,46.72,381,18.9,No,89.76
Oley Valley SHS,0.56,0,1.87,0,3.92,0.93,0,0,6.34,25.56,0.56,50,536,19.22,No,93.66
Olney Charter High School,1.59,0,3.68,35.16,58.97,1.97,1.21,0.11,0.22,56.45,32.09,43.17,1823,26.55,Yes,0.49
Olney El Sch,3.98,0.23,13.33,42.11,39.42,1.17,0,0,0.35,76.96,24.21,47.72,855,9.12,Yes,0.94
Ore Valley El Sch,2.13,0.35,4.43,11.52,8.33,1.24,0,0,0.18,35.99,8.33,43.97,564,7.8,Yes,73.23
Orefield MS,4,0.1,5.54,2.67,17.97,0.21,0.41,0.1,8.11,31.72,1.75,48.15,974,18.17,No,69.61
Orendorf El Sch,5.48,0.65,0.97,3.23,12.58,0.65,0,0,0,31.61,5.16,48.06,310,8.71,No,77.1
Osborne El Sch,8.23,0.26,2.31,5.14,4.11,0.51,0,0.26,0,19.28,2.06,50.39,389,10.8,Yes,79.69
Osceola Mills El Sch,0.4,0.4,0,0.81,0.81,1.21,1.21,0,0.4,52.42,0,46.77,248,20.56,Yes,97.58
Oswayo Valley El Sch,0.48,0,0,0,1.44,5.77,0.48,0,1.44,66.35,0,46.63,208,16.35,Yes,98.08
Oswayo Valley HS,0.83,0,0.83,0.83,0.83,0.83,0,0,1.65,56.2,0,48.76,121,21.49,Yes,96.69
Oswayo Valley MS,0,0,0,0,0,0,0,0,7.95,56.82,0,59.09,88,15.91,Yes,100
Otto-Eldred El Sch,1.29,0.32,0.32,0.65,1.29,3.56,0,0,2.27,62.46,0,44.34,309,18.45,Yes,96.12
Otto-Eldred JSHS,0.32,0.32,0.65,0.32,0.65,1.61,0,0,3.23,51.94,0,47.1,310,17.1,No,97.74
Overbrook Edu Ctr,9.86,0,0.68,83.67,3.4,0.34,0,0,0,58.84,1.7,51.36,294,29.93,Yes,2.38
Overbrook Elementary School,2.95,0.42,0,94.94,0.84,1.27,0,0,0,77.64,0,45.99,237,8.86,Yes,0.84
Overbrook HS,1.45,0,0.41,94.2,1.24,1.04,0,0,0,73.08,1.04,45.96,483,37.47,Yes,2.69
Overlook Sch,8.18,0.17,6.3,26.75,9.2,0.85,0,0.17,7.16,34.24,1.53,43.78,587,11.75,Yes,49.23
Owatin Creek El Sch,4.63,0,2.67,2.49,11.21,0.18,0.71,0,1.96,25.09,0.18,51.78,562,14.41,No,79
Owen J Roberts HS,4.85,0.06,2.73,2.79,4.55,0.55,0.61,0.06,6.86,17.66,0.36,49.7,1648,21.24,No,84.95
Owen J Roberts MS,3.89,0.11,3.56,2.89,4.23,0.44,0.89,0,8.9,18.58,0.56,48.16,899,18.69,No,85.32
Oxford Area HS,2.11,0.23,0.7,4.14,23.3,1.33,0.63,0.31,5.63,34.95,3.83,49.49,1279,17.36,No,69.19
Oxford Valley El Sch,8.39,0.48,3.6,5.04,6.47,1.44,0.24,0,1.44,38.13,3.6,52.52,417,17.99,Yes,76.02
Palisades HS,1.7,0.34,2.38,1.02,2.38,1.02,0.68,0,7.64,20.03,0.34,53.48,589,10.87,No,92.19
Palisades MS,1.52,0.3,0.61,0.61,3.65,1.22,1.52,0,6.08,23.71,0.3,49.85,329,17.63,No,93.31
Palmer El Sch,4.91,0.17,5.92,15.23,19.12,1.02,0,0.17,1.52,43.15,4.23,48.39,591,21.66,Yes,54.48
Palmerton Area HS,0.62,0,0.62,1.45,4.77,0.62,0.21,0,4.36,26.97,0.41,48.34,482,14.11,No,92.53
Palmerton Area JHS,1.4,0,0,0.35,4.2,0,0,0,6.29,31.12,0,49.65,286,17.83,No,94.06
Palmyra Area MS,4.27,0,3.49,0.56,6.52,0.56,0,0,3.6,25.87,0.67,49.27,889,19.12,No,85.15
Palmyra Area SHS,2.54,0,3.77,0.88,5.87,1.14,0,0,1.84,21.74,0.88,46.98,1141,16.91,No,86.94
Pan American Academy CS,5.66,0,0,6.87,87.2,0.67,0,0,0,77.22,21.56,50.94,742,24.12,Yes,0.27
Panther Valley El Sch,5.94,0.41,0.41,5.53,11.07,0.82,0.61,0,0.41,,0.2,46.93,488,16.39,Yes,76.64
Panther Valley Intermediate Sch,6.74,0.23,0.7,2.56,8.84,1.16,0,0,1.86,,2.79,47.21,430,23.26,Yes,80.93
Panther Valley JSHS,2.72,0,0.57,4.15,8.17,0.43,0.29,0.14,1.43,,1.58,49.57,698,20.06,No,84.24
Paradise El Sch,4.14,0.21,0.21,3.73,16.36,2.9,0,0,1.66,59.42,8.7,49.07,483,19.25,Yes,75.36
Park El Sch,9.63,0,0,5.56,33.33,7.22,0.93,0,0.74,67.22,4.07,45.74,540,17.59,Yes,51.48
Park Forest El Sch,10.47,0,9.03,3.7,4.72,0,0.62,0.21,3.08,17.25,6.78,50.92,487,7.6,Yes,71.87
Park Forest MS,5.73,0,6.88,2.29,4.59,0.13,0.13,0.38,5.61,17.32,1.53,47.52,785,11.08,No,80.13
Park Hills El Sch,3.02,0,0.75,3.02,4.34,1.89,0,0.75,0.75,44.53,1.13,53.02,530,9.62,Yes,88.11
Park Lane El Sch,2.77,0.5,0,92.95,1.01,0,0,0,0,82.37,0,47.36,397,17.13,Yes,2.77
Parkland HS,2.99,0.12,11.78,4.54,13.25,0.28,0.25,0.06,9.33,26.21,1.9,48.94,3216,14.12,No,67.26
Parkside Education Center,0.64,0,0.64,0.64,7.01,0,0,0,0,47.77,0,47.77,157,13.38,Yes,91.08
Parkside El Sch,5.69,0.36,2.14,16.73,6.41,0,0,0.71,0.71,35.23,1.78,53.38,281,14.59,Yes,67.97
Parkway Center City Middle College,4.63,0,8.45,71.43,13.08,0.2,0,0,2.82,59.96,2.21,61.77,497,7.24,Yes,2.41
Parkway Manor Sch,2.01,0,21.39,3.84,12.8,0.37,0.55,0.18,7.13,22.85,4.94,48.99,547,13.16,Yes,59.78
Parkway Northwest,1.83,0,0,93.77,3.3,0,0,0,2.2,56.78,2.2,51.28,273,15.75,Yes,1.1
Parkway West,3.13,0.31,0.94,93.42,1.25,0.63,0,0,0.31,67.71,2.19,52.98,319,15.99,Yes,0.94
Parkway West CTC,4.87,0,1.25,7.37,4.62,1.37,0.25,0.12,0.12,48.56,1.25,41.82,801,40.82,No,81.77
Patricia A Guth El Sch,5.1,0.44,1.33,2,21.51,1.11,0,0,2.88,41.46,17.07,51.66,451,14.19,Yes,69.62
Patterson John M Sch,4.33,0,6.32,84.84,2.71,1.81,0,0,0,83.57,8.12,45.13,554,6.86,Yes,1.81
Patterson Primary Sch,4.17,0,0,2.31,1.85,0.46,0.93,0,0.93,27.31,0,48.15,216,9.26,No,91.67
Paul Robeson HS for Human Services,3.26,0,0.98,94.46,1.3,0.33,0,0,0,72.96,2.93,58.63,307,19.87,Yes,0
Paul V Fly El Sch,11.52,0.2,3.84,23.43,27.68,2.63,0,0,2.02,63.64,12.32,46.67,495,16.77,Yes,33.33
Paxinosa El Sch,10.9,0.17,1.04,24.22,44.46,6.57,0,0.17,0.52,76.64,12.28,49.13,578,19.9,Yes,19.03
Paxon Hollow MS,1.06,0,9.4,2.52,1.72,0,0,0,5.56,20.26,2.25,49.01,755,19.34,No,85.3
Paxtang El Sch,8.8,0,8,24.8,26.8,1.2,0,0,2.4,69.6,16.4,44.4,250,12,Yes,31.6
Paxtonia El Sch,7.13,0.15,10.25,12.63,8.02,1.49,2.08,0,2.38,28.23,3.42,47.85,673,15.3,No,61.81
Paynter El Sch,4.51,0.5,22.03,6.38,2.38,0.5,0,0,1.38,51.81,11.39,52.94,799,12.52,Yes,64.21
Peebles El Sch,6.17,0.77,9.51,1.54,0,0,0,0,5.14,15.17,0,51.41,389,11.57,Yes,82.01
Peirce Thomas M Sch,2.06,0,0,95.42,1.6,2.75,0,0,0,88.1,0.69,49.43,437,12.13,Yes,0.92
Pen Argyl Area HS,2.7,0.19,1.74,0.58,3.67,0.39,0.77,0,5.21,30.89,0.19,52.7,518,16.02,No,91.12
Penn Alexander Sch,11.46,0,20.66,19.97,4.51,0.17,0,0.35,0.35,28.13,10.94,47.92,576,8.51,Yes,43.06
Penn Bernville El Sch,3.64,0,1.04,2.08,10.91,0,2.34,0,1.56,34.81,1.56,47.53,385,15.84,No,82.34
Penn Cambria HS,2.51,0.18,0.36,0,0.18,0.9,0.18,0,1.79,39.96,0,46.24,558,19,No,96.77
Penn Cambria Intrmd Sch,2.11,0,0,0.84,1.27,2.95,0,0,0.84,51.05,0,55.27,237,19.83,Yes,95.78
Penn Cambria MS,1.34,0.38,0.38,0.19,0.77,0.77,0.57,0,1.92,42.53,0,47.51,522,18.01,No,96.93
Penn Cambria Pre-Primary,0.85,0,0,1.71,0,0,0,0,0,50.43,0,60.68,117,5.13,Yes,97.44
Penn Cambria Primary Sch,1.85,0,0.46,0.46,0.93,0.46,0.46,0,0,50.93,0.46,49.54,216,13.43,Yes,96.3
Penn Hills Charter School of Entrepreneurship,6.98,0,0,75.81,2.74,2.49,0,0,0,64.09,0,48.13,401,15.21,Yes,14.46
Penn Hills El Sch,8.4,0.08,0.85,59.37,3.05,2.29,0,0.08,0.93,64.38,1.27,47.41,1179,19.25,Yes,28.16
Penn Hills SHS,3.63,0.25,0.84,63.15,2.45,1.35,0,0.17,3.79,61.72,0.67,46.54,1186,22.26,No,29.51
Penn London El Sch,1.88,0.22,0.99,0.88,27.85,2.54,0,0,0.55,30.17,13.37,48.73,905,9.5,Yes,68.18
Penn MS,1.92,0,1.57,2.1,0.87,0,0,0.17,6.29,18.53,0.17,45.98,572,9.79,No,93.36
Penn Manor HS,2.51,0.06,3.18,5.2,14.43,2.87,0.61,0.24,9.23,40.53,3.18,48.23,1636,17.48,No,74.39
Penn Trafford HS,0.78,0.08,0.93,1.09,0.47,0.16,0,0.16,6.99,16.47,0.08,47.63,1287,7.69,No,96.5
Penn Treaty Sch,8.24,0.19,0.57,31.42,31.42,1.34,0,0,0,79.12,8.81,42.72,522,38.31,Yes,28.16
Penn Valley El Sch,9.51,0.24,1.22,2.68,7.8,0.49,0,0,1.22,42.2,2.44,44.15,410,23.66,Yes,78.54
Penn Valley Sch,11.73,0.15,8.5,7.62,8.65,0,0,0.15,9.68,12.32,4.11,50.59,682,14.08,Yes,63.2
Penn Wood El Sch,4.38,0,5.98,2.79,1.79,0.4,1,0,6.18,14.14,2.79,43.03,502,14.14,No,85.06
Penn Wood HS,0.82,0.88,1.43,91.22,3.13,1.16,0,0,0,68.1,6.12,46.05,1470,20.75,Yes,2.52
Penn Wood MS,1.58,0.39,1.45,90.92,3.68,1.97,0,0,0,78.42,6.97,47.11,760,18.29,Yes,1.97
Penn Wynne Sch,9.2,0,12.61,11.04,5.65,0.13,0.39,0,9.72,7.36,2.63,48.62,761,13.14,No,61.5
Penn's Grove Sch,2.76,0,0.32,3.4,25.45,1.46,1.13,0.16,5.02,42.14,5.67,49.11,617,22.2,No,67.91
Penn-Kidder Campus,5.16,0,0.59,10.91,14.45,0.44,0,0.29,1.03,57.08,2.8,50.29,678,16.96,Yes,68.58
Penn-Lincoln El Sch,3.32,0.26,0,15.56,4.34,7.14,0,0,0,90.31,0.26,45.15,392,24.74,Yes,76.53
Pennbrook MS,2.94,0,21.72,6.79,5.43,0.23,0.45,0,10.41,20.7,0.34,50.23,884,15.05,No,63.12
Penncrest HS,3.33,0.16,7.23,4.96,3.17,0.24,0,0.08,9.26,15.35,0.97,48.9,1231,16.49,No,81.07
Penndale MS,5.07,0.08,19.26,10.44,7.9,1.38,0.15,0,7.29,39.91,3.84,48.35,1303,19.11,No,57.25
Pennell El Sch,1.78,0.25,2.8,1.78,2.8,0.76,0,0.25,2.8,7.89,1.78,50.89,393,17.56,No,90.33
Pennell Joseph Sch,1.57,0,0.45,92.17,3.8,2.91,0,0.22,0,85.91,1.12,48.99,447,11.41,Yes,1.79
Pennfield MS,2.66,0,20.44,7.85,7.97,0.46,0.35,0.12,7.39,33.03,4.04,47.69,866,16.28,No,60.97
Pennridge Central MS,2.86,0.63,3.33,3.02,5.24,0.63,0,0,12.86,20.95,0.32,47.62,630,15.4,No,84.92
Pennridge HS,0.9,0,3.26,2.36,5.23,0.77,0,0.04,11.28,22.51,1.03,48.71,2332,13.21,No,88.21
Pennridge North MS,1.41,0,2.66,0.94,5.47,0.16,0,0,14.53,16.09,1.25,49.38,640,14.38,No,89.53
Pennridge South MS,2.28,0,1.66,2.9,5.8,0.83,0,0,8.9,30.23,0.41,51.76,483,21.95,No,87.37
Penns Manor Area El Sch,0.82,0,0.82,0,0,1.37,0,0,0.27,52.88,0.55,48.22,365,20.55,Yes,98.36
Penns Manor Area JSHS,0.69,0,0.92,0.92,0.92,1.62,0,0,3.46,49.88,0.23,48.27,433,21.25,No,96.54
Penns Valley Area El and Intrmd Sch,0.93,0,0.47,0.93,0.93,0.47,0,0,2.33,39.77,0.23,46.98,430,19.07,Yes,96.74
Penns Valley Area JSHS,0.61,0.15,0.77,0.46,1.38,0.15,0,0,3.83,35.99,0.46,49.46,653,10.57,Yes,96.63
Pennsbury HS,3.91,0.36,8.18,6.51,4.57,0.39,0.07,0.03,6.77,24.02,0.92,48.5,3043,18.01,No,76.44
Pennsylvania Cyber CS,7,0.24,2.01,10.09,4.58,2.66,0.62,0.08,1.97,35.54,0.99,53.89,10100,21.83,Yes,76
Pennsylvania Distance Learning CS,8.42,1.07,0.71,19.57,12.93,5.1,0.71,0.12,0,44.72,1.07,53.97,843,25.5,Yes,57.18
Pennsylvania Leadership CS,5.26,0.44,5.43,15.17,7,2.12,0.1,0.1,0,44.93,0.58,52.61,2927,18.93,Yes,66.59
Pennsylvania Virtual CS,5.67,0.38,2.08,21.58,9.16,0.66,0,0.05,0,57.6,0.05,53.31,2118,17.75,Yes,61.1
Pennwood MS,7.35,0.52,4.9,8,5.94,0.65,0,0,6.45,27.87,2.06,47.48,775,22.45,No,73.29
Pennypack El Sch,3.32,0,2.95,6.27,16.61,1.85,0.74,0,1.48,37.64,4.8,49.45,271,16.61,Yes,70.85
Penrose Sch,8.87,0.62,3.3,82.47,2.47,1.24,0,0,0,73.61,8.45,49.07,485,25.77,Yes,2.27
People for People CS,0.19,0,0,98.32,1.3,0.19,0,0,0,74.86,0,54.75,537,25.7,Yes,0.19
Pequea El Sch,4.58,0,1.89,2.96,14.02,1.35,1.35,0,0.81,42.32,2.96,46.9,371,21.02,No,76.55
Pequea Valley HS,2.42,0,1.62,2.63,8.48,2.02,0,0,6.26,46.67,1.82,49.7,495,13.94,No,84.85
Pequea Valley Intrmd Sch,5.8,0,0.48,1.45,9.18,3.38,0,0,6.76,54.59,1.93,49.28,207,21.74,Yes,83.09
Perkiomen Valley HS,0.76,0.05,5.16,5.21,3.75,0.54,0.33,0.22,11.9,14.5,0.49,47.8,1841,12.55,No,84.85
Perkiomen Valley MS-East,0.85,0.14,6.93,3.96,5.37,1.13,0.42,0.28,10.33,13.15,0.57,45.69,707,16.12,No,82.46
Perkiomen Valley MS-West,1.19,0,2.56,4.95,6.31,0.51,0.34,0,9.56,20.99,1.19,52.73,586,18.6,Yes,84.98
Perry El Sch,13.25,0.21,0.85,21.58,12.39,1.5,0,0.43,0,80.56,1.5,48.72,468,19.44,Yes,51.28
Perry Lower Intrmd Sch,7.31,0,0.77,0,3.08,4.23,0.38,0,1.15,51.15,0.38,47.31,260,17.31,Yes,88.85
Perseus House CS of Excellence,3.14,0,10.98,39.2,18.64,7.67,0.87,0,0.7,81.36,16.03,45.99,574,28.22,Yes,28.05
Peters El Sch,1.7,0,0,3.13,12.22,1.14,3.41,0,0,43.18,1.14,49.43,352,15.63,Yes,82.95
Peters Twp HS,1.58,0.21,3.37,0.48,1.79,0.07,0.34,0.27,6.87,7.63,0.07,50.1,1455,10.79,No,92.3
Peters Twp MS,2.21,0.34,2.04,0.51,2.04,0,0.34,0.17,9.35,6.46,0,47.96,588,12.24,No,92.69
Pfaff El Sch,6.29,0.17,2.55,2.21,6.63,0.68,0,0.34,0.85,30.44,3.06,50.68,588,11.73,No,81.8
Pfeiffer-Burleigh Sch,10.46,0.31,6.62,42.77,16.15,3.23,0,0.15,0,94.15,15.08,48.15,650,20.46,Yes,23.54
Philadelphia Academy CS,1.66,0.17,3.14,7.69,7.42,0.35,0,0.17,0,33.19,1.31,50.13,1145,20.26,Yes,79.74
Philadelphia Electrical & Tech CHS,1.68,0,1.68,78.52,8.39,0.34,0.84,0,0,68.12,4.87,49.33,596,19.97,Yes,9.73
Philadelphia Learning Academy - North,5.56,0,0,77.78,12.5,1.39,0,0,2.78,69.44,2.78,22.22,72,31.94,Yes,4.17
Philadelphia Learning Academy - South,0.87,0,0,96.52,2.61,0,0,0,0,66.09,0,36.52,115,21.74,Yes,0
Philadelphia Military Acad at Elverson,3.16,0,0.7,56.14,35.79,0.7,0,0,0.35,69.82,8.42,41.4,285,18.25,Yes,4.21
