SchoolName,AcademicYearId,DataElement,DisplayValue
Clarion-Limestone El Sch,2018,Federal - Non-Personnel,26.13
Keystone El Sch,2018,Federal - Non-Personnel,36.89
Keystone JSHS,2018,Federal - Non-Personnel,1.12
North Clarion Co El Sch,2018,Federal - Non-Personnel,16.02
North Clarion Co JSHS,2018,Federal - Non-Personnel,4.15
Redbank Valley HS,2018,Federal - Non-Personnel,208.92
Rimersburg El Sch,2018,Federal - Non-Personnel,573.22
Sligo El Sch,2018,Federal - Non-Personnel,571.98
Union HS,2018,Federal - Non-Personnel,547.08
C G Johnson El Sch,2018,Federal - Non-Personnel,388.96
Dubois Area MS,2018,Federal - Non-Personnel,122.93
Dubois Area SHS,2018,Federal - Non-Personnel,58.35
Juniata El Sch,2018,Federal - Non-Personnel,336.31
Oklahoma El Sch,2018,Federal - Non-Personnel,457.09
Wasson Avenue El Sch,2018,Federal - Non-Personnel,422.32
East Forest El Sch,2018,Federal - Non-Personnel,575.58
East Forest JSHS,2018,Federal - Non-Personnel,575.57
West Forest El Sch,2018,Federal - Non-Personnel,504.61
West Forest JSHS,2018,Federal - Non-Personnel,535.66
Brockway Area Elementary Sch,2018,Federal - Non-Personnel,33.15
Brockway Area JSHS,2018,Federal - Non-Personnel,18.63
Brookville JSHS,2018,Federal - Non-Personnel,63.37
Hickory Grove El Sch,2018,Federal - Non-Personnel,173.76
Northside El Sch,2018,Federal - Non-Personnel,174.82
Pinecreek El Sch,2018,Federal - Non-Personnel,174.7
Punxsutawney Area HS,2018,Federal - Non-Personnel,61.43
Cranberry Area JSHS,2018,Federal - Non-Personnel,0
Cranberry El Sch,2018,Federal - Non-Personnel,121.32
Central El Sch,2018,Federal - Non-Personnel,39.07
Franklin Area JSHS,2018,Federal - Non-Personnel,0
Sandycreek El Sch,2018,Federal - Non-Personnel,38.96
Victory El Sch,2018,Federal - Non-Personnel,39.62
Hasson Heights Sch,2018,Federal - Non-Personnel,37.51
Oil City Area MS,2018,Federal - Non-Personnel,123.69
Oil City SHS,2018,Federal - Non-Personnel,369.27
Smedley Street Sch,2018,Federal - Non-Personnel,175.43
Early Childhood Lc,2018,Federal - Non-Personnel,134.36
Hydetown El Sch,2018,Federal - Non-Personnel,178.56
Main Street El Sch,2018,Federal - Non-Personnel,180.97
Pleasantville El Sch,2018,Federal - Non-Personnel,178.92
Titusville MS,2018,Federal - Non-Personnel,139.24
Titusville SHS,2018,Federal - Non-Personnel,116.01
Rocky Grove JSHS,2018,Federal - Non-Personnel,9.88
Valley Grove El Sch,2018,Federal - Non-Personnel,0.24
Belle Vernon Area HS,2018,Federal - Non-Personnel,40.02
Marion El Sch,2018,Federal - Non-Personnel,31.43
Rostraver El Sch,2018,Federal - Non-Personnel,27.12
Bon Air El Sch,2018,Federal - Non-Personnel,11.69
Burrell HS,2018,Federal - Non-Personnel,7.17
Charles A Huston MS,2018,Federal - Non-Personnel,7.2
Stewart El Sch,2018,Federal - Non-Personnel,11.69
Derry Area MS,2018,Federal - Non-Personnel,78.31
Derry Area SHS,2018,Federal - Non-Personnel,99.1
Grandview El Sch,2018,Federal - Non-Personnel,104.82
Franklin Regional MS,2018,Federal - Non-Personnel,51.79
Franklin Regional SHS,2018,Federal - Non-Personnel,51.4
Heritage El Sch,2018,Federal - Non-Personnel,67.79
Newlonsburg El Sch,2018,Federal - Non-Personnel,58.93
Sloan El Sch,2018,Federal - Non-Personnel,51.24
Baggaley El Sch,2018,Federal - Non-Personnel,93.87
Greater Latrobe JHS,2018,Federal - Non-Personnel,99.78
Greater Latrobe SHS,2018,Federal - Non-Personnel,106.59
Latrobe El Sch,2018,Federal - Non-Personnel,99.3
Mountain View El Sch,2018,Federal - Non-Personnel,97.04
Amos K Hutchinson El Sch,2018,Federal - Non-Personnel,79.92
Greensburg-Salem HS,2018,Federal - Non-Personnel,85.94
Greensburg-Salem MS,2018,Federal - Non-Personnel,76.45
Metzgar El Sch,2018,Federal - Non-Personnel,86.13
Nicely El Sch,2018,Federal - Non-Personnel,84.43
Fort Allen El Sch,2018,Federal - Non-Personnel,26.98
Harrold MS,2018,Federal - Non-Personnel,26.78
Hempfield Area SHS,2018,Federal - Non-Personnel,28.34
Maxwell El Sch,2018,Federal - Non-Personnel,26.85
Stanwood El Sch,2018,Federal - Non-Personnel,26.77
Wendover MS,2018,Federal - Non-Personnel,26.81
West Hempfield El Sch,2018,Federal - Non-Personnel,26.93
West Hempfield MS,2018,Federal - Non-Personnel,26.74
West Point El Sch,2018,Federal - Non-Personnel,26.87
Jeannette McKee El Sch,2018,Federal - Non-Personnel,89.57
Kiski Area North Primary Sch,2018,Federal - Non-Personnel,45.64
Kiski Area HS,2018,Federal - Non-Personnel,89.1
Kiski Area IHS,2018,Federal - Non-Personnel,34.88
Kiski Area South Primary Sch,2018,Federal - Non-Personnel,46.07
Kiski Area East Primary Sch,2018,Federal - Non-Personnel,45.65
Laurel Valley El Sch,2018,Federal - Non-Personnel,15.12
Ligonier Valley HS,2018,Federal - Non-Personnel,0
Ligonier Valley MS,2018,Federal - Non-Personnel,0
Mellon El Sch,2018,Federal - Non-Personnel,0
Monessen El Ctr,2018,Federal - Non-Personnel,0.28
Monessen MS,2018,Federal - Non-Personnel,0.28
Monessen SHS,2018,Federal - Non-Personnel,0.23
Donegal El Sch,2018,Federal - Non-Personnel,0
Mount Pleasant Area HS,2018,Federal - Non-Personnel,0
Mount Pleasant Area JHS,2018,Federal - Non-Personnel,0
Norvelt El Sch,2018,Federal - Non-Personnel,0
Ramsay El Sch,2018,Federal - Non-Personnel,0
Rumbaugh El Sch,2018,Federal - Non-Personnel,0
Martin Sch,2018,Federal - Non-Personnel,70.8
Hahntown El Sch,2018,Federal - Non-Personnel,34.48
Hillcrest Intermediate Sch,2018,Federal - Non-Personnel,32.54
Norwin MS,2018,Federal - Non-Personnel,31.16
Norwin SHS,2018,Federal - Non-Personnel,32.78
Sheridan Terrace El Sch,2018,Federal - Non-Personnel,32.5
Stewartsville El Sch,2018,Federal - Non-Personnel,31.21
Sunset Valley El Sch,2018,Federal - Non-Personnel,31.15
Harrison Park El Sch,2018,Federal - Non-Personnel,5.26
Level Green El Sch,2018,Federal - Non-Personnel,5.31
McCullough El Sch,2018,Federal - Non-Personnel,5.29
Penn MS,2018,Federal - Non-Personnel,5.25
Penn Trafford HS,2018,Federal - Non-Personnel,5.27
Sunrise El Sch,2018,Federal - Non-Personnel,5.25
Trafford El Sch,2018,Federal - Non-Personnel,5.26
Trafford MS,2018,Federal - Non-Personnel,5.29
Southmoreland El Sch,2018,Federal - Non-Personnel,6.2
Southmoreland MS,2018,Federal - Non-Personnel,26.97
Southmoreland Primary Center,2018,Federal - Non-Personnel,3.56
Southmoreland SHS,2018,Federal - Non-Personnel,0
H W Good El Sch,2018,Federal - Non-Personnel,82.71
Mendon El Sch,2018,Federal - Non-Personnel,81.56
West Newton El Sch,2018,Federal - Non-Personnel,72.29
Yough Intrmd/MS Sch,2018,Federal - Non-Personnel,32.67
Yough SHS,2018,Federal - Non-Personnel,32.11
Bedford El Sch,2018,Federal - Non-Personnel,122.85
Bedford MS,2018,Federal - Non-Personnel,56.19
Bedford SHS,2018,Federal - Non-Personnel,56.19
Chestnut Ridge Central El Sch,2018,Federal - Non-Personnel,76.08
Chestnut Ridge MS,2018,Federal - Non-Personnel,115.64
Chestnut Ridge SHS,2018,Federal - Non-Personnel,121.35
Breezewood El Sch,2018,Federal - Non-Personnel,812.65
Everett Area El Sch,2018,Federal - Non-Personnel,-35.1
Everett Area HS,2018,Federal - Non-Personnel,40.78
Everett Area MS,2018,Federal - Non-Personnel,-149.07
Northern Bedford Co El Sch,2018,Federal - Non-Personnel,85.78
Tussey Mountain EL,2018,Federal - Non-Personnel,214.37
Tussey Mountain HS,2018,Federal - Non-Personnel,312.54
Altoona Area HS,2018,Federal - Non-Personnel,79.64
Altoona Area Jr HS,2018,Federal - Non-Personnel,51.04
Baker El Sch,2018,Federal - Non-Personnel,290.4
Irving El Sch,2018,Federal - Non-Personnel,292.14
Juniata El Sch,2018,Federal - Non-Personnel,260.31
Juniata Gap El Sch,2018,Federal - Non-Personnel,294.96
Kimmel Alternative School,2018,Federal - Non-Personnel,0
Logan El Sch,2018,Federal - Non-Personnel,329.12
Mowrie A Ebner El Sch,2018,Federal - Non-Personnel,292.03
Pleasant Valley El Sch,2018,Federal - Non-Personnel,232.85
Bellwood Antis MS,2018,Federal - Non-Personnel,5.66
Bellwood-Antis HS,2018,Federal - Non-Personnel,2.92
Lewis M Myers El Sch,2018,Federal - Non-Personnel,76.5
Claysburg-Kimmel El Sch,2018,Federal - Non-Personnel,225.85
Claysburg-Kimmel HS,2018,Federal - Non-Personnel,57.96
Charles W Longer El Sch,2018,Federal - Non-Personnel,5.48
Foot of Ten El Sch,2018,Federal - Non-Personnel,6.6
Frankstown El Sch,2018,Federal - Non-Personnel,4.51
Hollidaysburg Area JHS,2018,Federal - Non-Personnel,3.81
Hollidaysburg Area SHS,2018,Federal - Non-Personnel,5.16
Central HS,2018,Federal - Non-Personnel,22.43
Martinsburg El Sch,2018,Federal - Non-Personnel,21.16
Spring Cove El Sch,2018,Federal - Non-Personnel,20.93
Spring Cove MS,2018,Federal - Non-Personnel,20.93
Tyrone Area El Sch,2018,Federal - Non-Personnel,13.16
Tyrone Area HS,2018,Federal - Non-Personnel,30.57
Tyrone Area MS,2018,Federal - Non-Personnel,19.89
Williamsburg Community El Sch,2018,Federal - Non-Personnel,259.26
Williamsburg Community JSHS,2018,Federal - Non-Personnel,106.97
Blacklick Valley El Ctr,2018,Federal - Non-Personnel,363.68
Blacklick Valley JSHS,2018,Federal - Non-Personnel,0
Conemaugh Valley El Sch,2018,Federal - Non-Personnel,85.8
Conemaugh Valley JSHS,2018,Federal - Non-Personnel,76.61
Ferndale Area JSHS,2018,Federal - Non-Personnel,119.82
Ferndale El Sch,2018,Federal - Non-Personnel,138.27
Forest Hills El Sch,2018,Federal - Non-Personnel,108.29
Greater Johnstown MS,2018,Federal - Non-Personnel,81.47
Greater Johnstown SHS,2018,Federal - Non-Personnel,91.56
Greater Johnstown El Sch,2018,Federal - Non-Personnel,1112.52
Northern Cambria El Sch,2018,Federal - Non-Personnel,229.87
Northern Cambria HS,2018,Federal - Non-Personnel,0
Northern Cambria MS,2018,Federal - Non-Personnel,0
Penn Cambria HS,2018,Federal - Non-Personnel,11.16
Penn Cambria Intrmd Sch,2018,Federal - Non-Personnel,68.59
Penn Cambria MS,2018,Federal - Non-Personnel,18.32
Penn Cambria Pre-Primary,2018,Federal - Non-Personnel,53.98
Penn Cambria Primary Sch,2018,Federal - Non-Personnel,32.75
Portage Area El Sch,2018,Federal - Non-Personnel,9.45
Portage Area JSHS,2018,Federal - Non-Personnel,7.51
Richland El Sch,2018,Federal - Non-Personnel,77.7
Richland HS,2018,Federal - Non-Personnel,34.2
Westmont Hilltop El Sch,2018,Federal - Non-Personnel,116.27
Berlin Brothersvalley El Sch,2018,Federal - Non-Personnel,53.52
Berlin Brothersvalley MS,2018,Federal - Non-Personnel,16.76
Berlin Brothersvalley SHS,2018,Federal - Non-Personnel,18.27
Conemaugh Twp Area El Sch,2018,Federal - Non-Personnel,162.41
Conemaugh Twp Area MS/SHS,2018,Federal - Non-Personnel,42.31
Meyersdale Area El Sch,2018,Federal - Non-Personnel,263.93
Meyersdale Area HS,2018,Federal - Non-Personnel,261.68
Meyersdale Area MS,2018,Federal - Non-Personnel,261.68
North Star Central El Sch,2018,Federal - Non-Personnel,188.69
North Star East MS,2018,Federal - Non-Personnel,132.04
North Star HS,2018,Federal - Non-Personnel,154.87
Rockwood Area El Sch,2018,Federal - Non-Personnel,51.41
Rockwood Area JSHS,2018,Federal - Non-Personnel,0
Salisbury-Elk Lick El Sch,2018,Federal - Non-Personnel,513.54
Salisbury-Elk Lick JSHS,2018,Federal - Non-Personnel,5.56
Cairnbrook El Sch,2018,Federal - Non-Personnel,117.61
Shade JSHS,2018,Federal - Non-Personnel,209.36
Shanksville-Stonycreek El Sch,2018,Federal - Non-Personnel,38.28
Shanksville-Stonycreek HS,2018,Federal - Non-Personnel,177.95
Shanksville-Stonycreek MS,2018,Federal - Non-Personnel,178.39
Eagle View El Sch,2018,Federal - Non-Personnel,38.1
Maple Ridge El Sch,2018,Federal - Non-Personnel,147.82
Turkeyfoot Valley Area El Sch,2018,Federal - Non-Personnel,166.27
Turkeyfoot Valley Area JSHS,2018,Federal - Non-Personnel,180.65
Windber Area HS,2018,Federal - Non-Personnel,173.45
Windber Area MS,2018,Federal - Non-Personnel,53.11
Windber El Sch,2018,Federal - Non-Personnel,24.45
Cameron County JSHS,2018,Federal - Non-Personnel,10.25
Woodland El Sch,2018,Federal - Non-Personnel,289.18
Johnsonburg Area El Sch,2018,Federal - Non-Personnel,0
Johnsonburg Area HS,2018,Federal - Non-Personnel,0
Francis S Grandinetti El Sch,2018,Federal - Non-Personnel,0
Ridgway Area HS,2018,Federal - Non-Personnel,0
Ridgway Area MS,2018,Federal - Non-Personnel,0
Bennetts Valley El Sch,2018,Federal - Non-Personnel,89.9
Fox Twp El Sch,2018,Federal - Non-Personnel,64.58
South St Marys Street El Sch,2018,Federal - Non-Personnel,60.5
St Marys Area MS,2018,Federal - Non-Personnel,1.1
St Marys Area SHS,2018,Federal - Non-Personnel,4.25
Bradford Area HS,2018,Federal - Non-Personnel,36.07
Floyd C Fretz MS,2018,Federal - Non-Personnel,32.16
George Blaisdell El Sch,2018,Federal - Non-Personnel,354.62
School Street El Sch,2018,Federal - Non-Personnel,337.26
Kane Area El Sch,2018,Federal - Non-Personnel,279.25
Kane Area HS,2018,Federal - Non-Personnel,149.38
Kane Area MS,2018,Federal - Non-Personnel,105.58
Otto-Eldred El Sch,2018,Federal - Non-Personnel,79.68
Otto-Eldred JSHS,2018,Federal - Non-Personnel,82.54
Port Allegany El Sch,2018,Federal - Non-Personnel,13.26
Port Allegany JSHS,2018,Federal - Non-Personnel,16.4
Smethport Area El Sch,2018,Federal - Non-Personnel,448.88
Smethport Area JSHS,2018,Federal - Non-Personnel,411.69
Austin Area El Sch,2018,Federal - Non-Personnel,0
Austin Area JSHS,2018,Federal - Non-Personnel,462.36
Coudersport Area El Sch,2018,Federal - Non-Personnel,0
Coudersport Area JSHS,2018,Federal - Non-Personnel,0
Galeton Area Sch,2018,Federal - Non-Personnel,31.43
Northern Potter Childrens Sch,2018,Federal - Non-Personnel,15.06
Northern Potter JSHS,2018,Federal - Non-Personnel,15.38
Oswayo Valley El Sch,2018,Federal - Non-Personnel,93.79
Oswayo Valley HS,2018,Federal - Non-Personnel,83.87
Oswayo Valley MS,2018,Federal - Non-Personnel,83.2
Bald Eagle Area JSHS,2018,Federal - Non-Personnel,27.63
Howard El Sch,2018,Federal - Non-Personnel,50.69
Mountaintop Area El Sch,2018,Federal - Non-Personnel,45.05
Port Matilda El Sch,2018,Federal - Non-Personnel,46.15
Wingate El Sch,2018,Federal - Non-Personnel,55.08
Bellefonte Area HS,2018,Federal - Non-Personnel,0
Bellefonte Area MS,2018,Federal - Non-Personnel,0
Bellefonte El Sch,2018,Federal - Non-Personnel,119.41
Benner El Sch,2018,Federal - Non-Personnel,0
Marion-Walker El Sch,2018,Federal - Non-Personnel,0
Pleasant Gap El Sch,2018,Federal - Non-Personnel,31.57
Centre Hall-Potter El Sch,2018,Federal - Non-Personnel,105.44
Miles Township El Sch,2018,Federal - Non-Personnel,96.26
Penns Valley Area El and Intrmd Sch,2018,Federal - Non-Personnel,155.91
Penns Valley Area JSHS,2018,Federal - Non-Personnel,149.01
Mount Nittany El Sch,2018,Federal - Non-Personnel,29.73
Corl Street El Sch,2018,Federal - Non-Personnel,29.15
Easterly Parkway El Sch,2018,Federal - Non-Personnel,29.31
Ferguson Twp El Sch,2018,Federal - Non-Personnel,29.36
Gray's Woods El Sch,2018,Federal - Non-Personnel,29.29
Houserville/Lemont El Sch,2018,Federal - Non-Personnel,29.52
Mount Nittany MS,2018,Federal - Non-Personnel,3.92
Park Forest El Sch,2018,Federal - Non-Personnel,29.42
Park Forest MS,2018,Federal - Non-Personnel,3.85
Radio Park El Sch,2018,Federal - Non-Personnel,29.33
State College Area HS,2018,Federal - Non-Personnel,23.77
Clearfield Area JSHS,2018,Federal - Non-Personnel,115.3
Curwensville Area El Sch,2018,Federal - Non-Personnel,76.6
Curwensville Area JSHS,2018,Federal - Non-Personnel,120.24
Glendale El Sch,2018,Federal - Non-Personnel,61
Glendale JSHS,2018,Federal - Non-Personnel,63.65
Harmony Area El Sch,2018,Federal - Non-Personnel,1.17
Moshannon Valley El Sch,2018,Federal - Non-Personnel,60.53
Moshannon Valley JSHS,2018,Federal - Non-Personnel,14.97
Osceola Mills El Sch,2018,Federal - Non-Personnel,0
Philipsburg El Sch,2018,Federal - Non-Personnel,0
Philipsburg-Osceola Area HS,2018,Federal - Non-Personnel,0
West Branch Area El Sch,2018,Federal - Non-Personnel,175.59
West Branch Area JSHS,2018,Federal - Non-Personnel,187.18
Bucktail Area MS,2018,Federal - Non-Personnel,86.46
Bucktail HS,2018,Federal - Non-Personnel,86.45
Central Mountain HS,2018,Federal - Non-Personnel,96.58
Central Mountain MS,2018,Federal - Non-Personnel,86.23
Dickey El Sch,2018,Federal - Non-Personnel,69.42
Liberty-Curtin El Sch,2018,Federal - Non-Personnel,66.04
Mill Hall El Sch,2018,Federal - Non-Personnel,68.12
Renovo El Sch,2018,Federal - Non-Personnel,88.63
Robb El Sch,2018,Federal - Non-Personnel,93.48
Woodward El Sch,2018,Federal - Non-Personnel,66
McConnellsburg El Sch,2018,Federal - Non-Personnel,0
McConnellsburg HS,2018,Federal - Non-Personnel,0
McConnellsburg MS,2018,Federal - Non-Personnel,0
Forbes Road El Sch,2018,Federal - Non-Personnel,0
Forbes Road JSHS,2018,Federal - Non-Personnel,0
Southern Fulton El Sch,2018,Federal - Non-Personnel,0
Southern Fulton JSHS,2018,Federal - Non-Personnel,0
Huntingdon Area MS,2018,Federal - Non-Personnel,1.33
Huntingdon Area SHS,2018,Federal - Non-Personnel,2.25
Southside El Sch,2018,Federal - Non-Personnel,106.02
Standing Stone El Sch,2018,Federal - Non-Personnel,107.32
Juniata Valley El Sch,2018,Federal - Non-Personnel,140.36
Juniata Valley JSHS,2018,Federal - Non-Personnel,135.61
Mapleton-Union El Sch,2018,Federal - Non-Personnel,190.22
Mount Union Area JHS,2018,Federal - Non-Personnel,192.2
Mount Union Area SHS,2018,Federal - Non-Personnel,253.76
Mount Union-Kistler El Sch,2018,Federal - Non-Personnel,193.65
Shirley Twp El Sch,2018,Federal - Non-Personnel,191.72
Rockhill El Sch,2018,Federal - Non-Personnel,0
Shade Gap El Sch,2018,Federal - Non-Personnel,0
Southern Huntingdon Co HS/MS,2018,Federal - Non-Personnel,0
Spring Farms El Sch,2018,Federal - Non-Personnel,0
East Juniata JSHS,2018,Federal - Non-Personnel,0
Fayette Twp El Sch,2018,Federal - Non-Personnel,0
Fermanagh-Mifflintown El Sch,2018,Federal - Non-Personnel,0
Juniata SHS,2018,Federal - Non-Personnel,0
Lack-Tuscarora El Sch,2018,Federal - Non-Personnel,0
Monroe Twp El Sch,2018,Federal - Non-Personnel,0
Mountain View El Sch,2018,Federal - Non-Personnel,0
Thompsontown-Delaware El Sch,2018,Federal - Non-Personnel,0
Tuscarora MS,2018,Federal - Non-Personnel,0
Tuscarora Valley El Sch,2018,Federal - Non-Personnel,0
East Derry El Sch,2018,Federal - Non-Personnel,111.88
Lewistown El Sch,2018,Federal - Non-Personnel,275.46
Strodes Mills El Sch,2018,Federal - Non-Personnel,126.79
Bermudian Springs El Sch,2018,Federal - Non-Personnel,0
Bermudian Springs HS,2018,Federal - Non-Personnel,19.33
Bermudian Springs MS,2018,Federal - Non-Personnel,0
Conewago Twp El Sch,2018,Federal - Non-Personnel,29.59
Conewago Valley Intrmd Sch,2018,Federal - Non-Personnel,30.31
New Oxford El Sch,2018,Federal - Non-Personnel,30.35
New Oxford MS,2018,Federal - Non-Personnel,35.08
New Oxford SHS,2018,Federal - Non-Personnel,36.85
Fairfield Area El Sch,2018,Federal - Non-Personnel,43.61
Fairfield Area HS,2018,Federal - Non-Personnel,18.88
Fairfield Area MS,2018,Federal - Non-Personnel,13.18
Gettysburg Area HS,2018,Federal - Non-Personnel,57.62
Gettysburg Area MS,2018,Federal - Non-Personnel,28.26
James Gettys El Sch,2018,Federal - Non-Personnel,60.26
Lincoln El Sch,2018,Federal - Non-Personnel,58.65
Littlestown SHS,2018,Federal - Non-Personnel,0
Maple Avenue MS,2018,Federal - Non-Personnel,0
Arendtsville El Sch,2018,Federal - Non-Personnel,0
Bendersville El Sch,2018,Federal - Non-Personnel,0
Biglerville El Sch,2018,Federal - Non-Personnel,54.31
Biglerville HS,2018,Federal - Non-Personnel,0
Upper Adams MS,2018,Federal - Non-Personnel,0
Fannett-Metal El Sch,2018,Federal - Non-Personnel,40.78
Fannett-Metal MS,2018,Federal - Non-Personnel,40.77
Fannett-Metal SHS,2018,Federal - Non-Personnel,40.75
Greencastle-Antrim El Sch,2018,Federal - Non-Personnel,12.79
Greencastle-Antrim MS,2018,Federal - Non-Personnel,4.92
Greencastle-Antrim Pri Sch,2018,Federal - Non-Personnel,30.48
Greencastle-Antrim SHS,2018,Federal - Non-Personnel,15.38
James Buchanan HS,2018,Federal - Non-Personnel,62.29
James Buchanan MS,2018,Federal - Non-Personnel,53.2
Mercersburg El Sch,2018,Federal - Non-Personnel,43.4
Montgomery El Sch,2018,Federal - Non-Personnel,89.66
Mountain View El Sch,2018,Federal - Non-Personnel,44.05
St Thomas El Sch,2018,Federal - Non-Personnel,203.67
Fairview Avenue El Sch,2018,Federal - Non-Personnel,0
