DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Carlisle Area SD,Bellaire El Sch,1692,2021,115211103,Federal - Non-Personnel,45933
Carlisle Area SD,Carlisle Area HS,1694,2021,115211103,Federal - Non-Personnel,234720
Carlisle Area SD,Crestview El Sch,1689,2021,115211103,Federal - Non-Personnel,48600
Carlisle Area SD,Hamilton El Sch,1691,2021,115211103,Federal - Non-Personnel,108722
Carlisle Area SD,Lamberton MS,7011,2021,115211103,Federal - Non-Personnel,48571
Carlisle Area SD,Letort El Sch,1683,2021,115211103,Federal - Non-Personnel,25258
Carlisle Area SD,Mooreland El Sch,1690,2021,115211103,Federal - Non-Personnel,42689
Carlisle Area SD,Mt Holly Springs El Sch,1686,2021,115211103,Federal - Non-Personnel,20468
Carlisle Area SD,North Dickinson El Sch,1687,2021,115211103,Federal - Non-Personnel,19659
Carlisle Area SD,Wilson MS,7010,2021,115211103,Federal - Non-Personnel,106431
Carlynton SD,Carlynton JSHS,79,2021,103021603,Federal - Non-Personnel,25614.88
Carlynton SD,Carnegie El Sch,77,2021,103021603,Federal - Non-Personnel,17813.15
Carlynton SD,Crafton El Sch,78,2021,103021603,Federal - Non-Personnel,11187.16
Carmichaels Area SD,Carmichaels Area El Ctr,7315,2021,101301303,Federal - Non-Personnel,757362.46
Carmichaels Area SD,Carmichaels Area HS,7112,2021,101301303,Federal - Non-Personnel,251090.19
Carmichaels Area SD,Carmichaels Area MS,8345,2021,101301303,Federal - Non-Personnel,436754.99
Catasauqua Area SD,Catasauqua MS,2797,2021,121391303,Federal - Non-Personnel,389095.08
Catasauqua Area SD,Catasauqua SHS,2798,2021,121391303,Federal - Non-Personnel,306472.02
Catasauqua Area SD,Francis H Sheckler El Sch,6593,2021,121391303,Federal - Non-Personnel,339825.93
Centennial SD,Davis El Sch,8222,2021,122092002,Federal - Non-Personnel,176943
Centennial SD,Klinger MS,7271,2021,122092002,Federal - Non-Personnel,159705
Centennial SD,Log College MS,7274,2021,122092002,Federal - Non-Personnel,147283
Centennial SD,McDonald El Sch,5007,2021,122092002,Federal - Non-Personnel,198997
Centennial SD,William Tennent HS,1040,2021,122092002,Federal - Non-Personnel,467706
Centennial SD,Willow Dale El Sch,8200,2021,122092002,Federal - Non-Personnel,186068
Central Bucks SD,Barclay El Sch,4683,2021,122092102,Federal - Non-Personnel,113428
Central Bucks SD,Bridge Valley El Sch,7796,2021,122092102,Federal - Non-Personnel,104894
Central Bucks SD,Buckingham El Sch,1044,2021,122092102,Federal - Non-Personnel,69725
Central Bucks SD,Butler El Sch,1081,2021,122092102,Federal - Non-Personnel,125473
Central Bucks SD,Central Bucks HS-East,5133,2021,122092102,Federal - Non-Personnel,124792
Central Bucks SD,Central Bucks HS-South,7790,2021,122092102,Federal - Non-Personnel,155157
Central Bucks SD,Central Bucks HS-West,1043,2021,122092102,Federal - Non-Personnel,135785
Central Bucks SD,Cold Spring El Sch,7435,2021,122092102,Federal - Non-Personnel,73257
Central Bucks SD,Doyle El Sch,4852,2021,122092102,Federal - Non-Personnel,67114
Central Bucks SD,Gayman El Sch,1048,2021,122092102,Federal - Non-Personnel,63889
Central Bucks SD,Groveland El Sch,7653,2021,122092102,Federal - Non-Personnel,171288
Central Bucks SD,Holicong MS,5307,2021,122092102,Federal - Non-Personnel,86138
Central Bucks SD,Jamison El Sch,7520,2021,122092102,Federal - Non-Personnel,85697
Central Bucks SD,Kutz El Sch,1047,2021,122092102,Federal - Non-Personnel,74332
Central Bucks SD,Lenape MS,1041,2021,122092102,Federal - Non-Personnel,78029
Central Bucks SD,Linden El Sch,1057,2021,122092102,Federal - Non-Personnel,60510
Central Bucks SD,Mill Creek El Sch,7654,2021,122092102,Federal - Non-Personnel,110730
Central Bucks SD,Pine Run El Sch,5306,2021,122092102,Federal - Non-Personnel,74178
Central Bucks SD,Tamanend MS,1042,2021,122092102,Federal - Non-Personnel,75776
Central Bucks SD,Titus El Sch,1131,2021,122092102,Federal - Non-Personnel,94581
Central Bucks SD,Tohickon MS,7715,2021,122092102,Federal - Non-Personnel,79110
Central Bucks SD,Unami MS,4678,2021,122092102,Federal - Non-Personnel,72623
Central Bucks SD,Warwick El Sch,1132,2021,122092102,Federal - Non-Personnel,80168
Central Cambria SD,Cambria El Sch,6646,2021,108111303,Federal - Non-Personnel,13889.22
Central Cambria SD,Central Cambria HS,1208,2021,108111303,Federal - Non-Personnel,15338.83
Central Cambria SD,Central Cambria MS,1202,2021,108111303,Federal - Non-Personnel,4535.96
Central Cambria SD,Jackson El Sch,1205,2021,108111303,Federal - Non-Personnel,3248.75
Central Columbia SD,Central Columbia El Sch,7201,2021,116191503,Federal - Non-Personnel,195651.26
Central Columbia SD,Central Columbia MS,5390,2021,116191503,Federal - Non-Personnel,168081.2
Central Columbia SD,Central Columbia SHS,1619,2021,116191503,Federal - Non-Personnel,173315.7
Central Dauphin SD,Central Dauphin East MS,1744,2021,115221402,Federal - Non-Personnel,155378.62
Central Dauphin SD,Central Dauphin East SHS,1746,2021,115221402,Federal - Non-Personnel,167820.12
Central Dauphin SD,Central Dauphin MS,7820,2021,115221402,Federal - Non-Personnel,109158.03
Central Dauphin SD,Central Dauphin SHS,1745,2021,115221402,Federal - Non-Personnel,195016.62
Central Dauphin SD,Chambers Hill El Sch,1812,2021,115221402,Federal - Non-Personnel,38554.35
Central Dauphin SD,Lawnton El Sch,7306,2021,115221402,Federal - Non-Personnel,45435.42
Central Dauphin SD,Linglestown El Sch,1777,2021,115221402,Federal - Non-Personnel,62373.63
Central Dauphin SD,Linglestown MS,6783,2021,115221402,Federal - Non-Personnel,113940.6
Central Dauphin SD,Middle Paxton El Sch,1791,2021,115221402,Federal - Non-Personnel,41261.56
Central Dauphin SD,Mountain View El Sch,1782,2021,115221402,Federal - Non-Personnel,58155.09
Central Dauphin SD,North Side El Sch,1781,2021,115221402,Federal - Non-Personnel,103536.94
Central Dauphin SD,Paxtang El Sch,1795,2021,115221402,Federal - Non-Personnel,30571.18
Central Dauphin SD,Paxtonia El Sch,1778,2021,115221402,Federal - Non-Personnel,100777.22
Central Dauphin SD,Phillips El Sch,1779,2021,115221402,Federal - Non-Personnel,61376.03
Central Dauphin SD,Rutherford El Sch,1811,2021,115221402,Federal - Non-Personnel,63765.2
Central Dauphin SD,South Side El Sch,1780,2021,115221402,Federal - Non-Personnel,128654.58
Central Dauphin SD,Swatara MS,1742,2021,115221402,Federal - Non-Personnel,94182.45
Central Dauphin SD,Tri-Community El Sch,5320,2021,115221402,Federal - Non-Personnel,64962.86
Central Dauphin SD,West Hanover El Sch,1817,2021,115221402,Federal - Non-Personnel,85806.57
Central Fulton SD,McConnellsburg El Sch,2248,2021,111291304,Federal - Non-Personnel,333161.95
Central Fulton SD,McConnellsburg HS,6252,2021,111291304,Federal - Non-Personnel,166580.97
Central Fulton SD,McConnellsburg MS,7734,2021,111291304,Federal - Non-Personnel,166580.97
Central Greene SD,Waynesburg Central El School,7476,2021,101301403,Federal - Non-Personnel,104381.07
Central Greene SD,Waynesburg Central HS,5118,2021,101301403,Federal - Non-Personnel,26621.84
Central Valley SD,Center Grange Primary School,8045,2021,127042003,Federal - Non-Personnel,87065
Central Valley SD,Central Valley HS,8044,2021,127042003,Federal - Non-Personnel,133783
Central Valley SD,Central Valley MS,8043,2021,127042003,Federal - Non-Personnel,95205
Central Valley SD,Todd Lane El Sch,8046,2021,127042003,Federal - Non-Personnel,93436
Central York SD,Central York HS,4545,2021,112671303,Federal - Non-Personnel,202714.14
Central York SD,Central York MS,4544,2021,112671303,Federal - Non-Personnel,33857.44
Central York SD,Hayshire El Sch,4537,2021,112671303,Federal - Non-Personnel,155213.47
Central York SD,North Hills El Sch,4540,2021,112671303,Federal - Non-Personnel,143879.54
Central York SD,Roundtown El Sch,4539,2021,112671303,Federal - Non-Personnel,162789.53
Central York SD,Sinking Springs El Sch,7696,2021,112671303,Federal - Non-Personnel,262086.34
Central York SD,Stony Brook El Sch,5088,2021,112671303,Federal - Non-Personnel,190148.75
Chambersburg Area SD,Benjamin Chambers El Sch,8047,2021,112281302,Federal - Non-Personnel,185430
Chambersburg Area SD,Buchanan El Sch,2192,2021,112281302,Federal - Non-Personnel,152257
Chambersburg Area SD,Chambersburg Area Career Magnet Sch,8244,2021,112281302,Federal - Non-Personnel,116420
Chambersburg Area SD,Chambersburg Area MS - North,2190,2021,112281302,Federal - Non-Personnel,188025
Chambersburg Area SD,Chambersburg Area MS - South,6615,2021,112281302,Federal - Non-Personnel,186886
Chambersburg Area SD,Chambersburg Area SHS,2191,2021,112281302,Federal - Non-Personnel,517379
Chambersburg Area SD,Falling Spring El Sch,4825,2021,112281302,Federal - Non-Personnel,110812
Chambersburg Area SD,Fayetteville El Sch,6273,2021,112281302,Federal - Non-Personnel,155584
Chambersburg Area SD,Grandview El Sch,2208,2021,112281302,Federal - Non-Personnel,134120
Chambersburg Area SD,Guilford Hills El Sch,2215,2021,112281302,Federal - Non-Personnel,125664
Chambersburg Area SD,Hamilton Heights El Sch,6274,2021,112281302,Federal - Non-Personnel,164983
Chambersburg Area SD,Lurgan El Sch,2225,2021,112281302,Federal - Non-Personnel,111316
Chambersburg Area SD,Marion El Sch,8375,2021,112281302,Federal - Non-Personnel,122250
Chambersburg Area SD,New Franklin El Sch,8324,2021,112281302,Federal - Non-Personnel,123957
Chambersburg Area SD,Scotland El Sch,2209,2021,112281302,Federal - Non-Personnel,148647
Chambersburg Area SD,South Hamilton El Sch,2216,2021,112281302,Federal - Non-Personnel,130607
Chambersburg Area SD,Stevens El Sch,2196,2021,112281302,Federal - Non-Personnel,151450
Charleroi SD,Charleroi Area El Ctr,7258,2021,101631803,Federal - Non-Personnel,213613.55
Charleroi SD,Charleroi Area HS,4715,2021,101631803,Federal - Non-Personnel,196296.68
Charleroi SD,Charleroi Area MS,7157,2021,101631803,Federal - Non-Personnel,113884.07
Chartiers Valley SD,Chartiers Valley HS,6706,2021,103021752,Federal - Non-Personnel,43292.57
Chartiers Valley SD,Chartiers Valley Intrmd School,7415,2021,103021752,Federal - Non-Personnel,30605
Chartiers Valley SD,Chartiers Valley MS,94,2021,103021752,Federal - Non-Personnel,31176.39
Chartiers Valley SD,Chartiers Valley Primary Sch,7445,2021,103021752,Federal - Non-Personnel,37361.72
Chartiers-Houston SD,Allison Park El Sch,4234,2021,101631903,Federal - Non-Personnel,20847.18
Chartiers-Houston SD,Chartiers-Houston JSHS,4235,2021,101631903,Federal - Non-Personnel,19324.46
Cheltenham SD,Cedarbrook MS,5250,2021,123461302,Federal - Non-Personnel,147306.24
Cheltenham SD,Cheltenham El Sch,3250,2021,123461302,Federal - Non-Personnel,80234.16
Cheltenham SD,Cheltenham HS,3260,2021,123461302,Federal - Non-Personnel,13841.16
Cheltenham SD,Elkins Park Sch,3257,2021,123461302,Federal - Non-Personnel,90969.92
Cheltenham SD,Glenside El Sch,3256,2021,123461302,Federal - Non-Personnel,42727.2
Cheltenham SD,Myers El Sch,3252,2021,123461302,Federal - Non-Personnel,156778.26
Cheltenham SD,Wyncote El Sch,3255,2021,123461302,Federal - Non-Personnel,124491.7
Chester-Upland SD,Chester HS,6492,2021,125231232,Federal - Non-Personnel,1135434
Chester-Upland SD,Chester Upland Sch of Arts,8020,2021,125231232,Federal - Non-Personnel,391234
Chester-Upland SD,Main Street Sch,1958,2021,125231232,Federal - Non-Personnel,370676
Chester-Upland SD,STEM at Showalter,8303,2021,125231232,Federal - Non-Personnel,478843
Chester-Upland SD,Stetser El Sch,1829,2021,125231232,Federal - Non-Personnel,328295
Chester-Upland SD,Toby Farms Intermediate School,8302,2021,125231232,Federal - Non-Personnel,458285
Chestnut Ridge SD,Chestnut Ridge Central El Sch,730,2021,108051503,Federal - Non-Personnel,54775.47
Chestnut Ridge SD,Chestnut Ridge MS,729,2021,108051503,Federal - Non-Personnel,128417.06
Chestnut Ridge SD,Chestnut Ridge SHS,732,2021,108051503,Federal - Non-Personnel,129109.58
Chichester SD,Boothwyn El Sch,1843,2021,125231303,Federal - Non-Personnel,0.01
Chichester SD,Chichester MS,7276,2021,125231303,Federal - Non-Personnel,692317.93
Chichester SD,Chichester SHS,1849,2021,125231303,Federal - Non-Personnel,470661.01
Chichester SD,Hilltop El Sch,5322,2021,125231303,Federal - Non-Personnel,0.01
Chichester SD,Linwood El Sch,1847,2021,125231303,Federal - Non-Personnel,263572.29
Chichester SD,Marcus Hook El Sch,1893,2021,125231303,Federal - Non-Personnel,0.01
Clairton City SD,Clairton El Sch,7371,2021,103021903,Federal - Non-Personnel,133632.5
Clairton City SD,Clairton MS/HS,8094,2021,103021903,Federal - Non-Personnel,144037.27
Clarion Area SD,Clarion Area El Sch,5217,2021,106161203,Federal - Non-Personnel,400701.54
Clarion Area SD,Clarion Area JSHS,1475,2021,106161203,Federal - Non-Personnel,81007.08
Clarion-Limestone Area SD,Clarion-Limestone Area JSHS,1480,2021,106161703,Federal - Non-Personnel,41841.65
Clarion-Limestone Area SD,Clarion-Limestone El Sch,1479,2021,106161703,Federal - Non-Personnel,130114.53
Claysburg-Kimmel SD,Claysburg-Kimmel El Sch,7374,2021,108071504,Federal - Non-Personnel,252959.49
Claysburg-Kimmel SD,Claysburg-Kimmel HS,921,2021,108071504,Federal - Non-Personnel,252959.49
Clearfield Area SD,Clearfield Area El Sch,8315,2021,110171003,Federal - Non-Personnel,888175.06
Clearfield Area SD,Clearfield Area JSHS,6236,2021,110171003,Federal - Non-Personnel,359330.34
Coatesville Area SD,Caln El Sch,1376,2021,124151902,Federal - Non-Personnel,208728
Coatesville Area SD,Coatesville Area SHS,5012,2021,124151902,Federal - Non-Personnel,613244
Coatesville Area SD,Coatesville Intermediate HS,8416,2021,124151902,Federal - Non-Personnel,430281
Coatesville Area SD,East Fallowfield El Sch,1374,2021,124151902,Federal - Non-Personnel,175575
Coatesville Area SD,Kings Highway El Sch,1375,2021,124151902,Federal - Non-Personnel,241646
Coatesville Area SD,North Brandywine MS,8467,2021,124151902,Federal - Non-Personnel,238754
Coatesville Area SD,Rainbow El Sch,1370,2021,124151902,Federal - Non-Personnel,367644
Coatesville Area SD,Reeceville El Sch,7334,2021,124151902,Federal - Non-Personnel,189501
Coatesville Area SD,Scott MS,7767,2021,124151902,Federal - Non-Personnel,174795
Cocalico SD,Adamstown El Sch,2510,2021,113361303,Federal - Non-Personnel,4148.68
Cocalico SD,Cocalico MS,6289,2021,113361303,Federal - Non-Personnel,7343.44
Cocalico SD,Cocalico SHS,6290,2021,113361303,Federal - Non-Personnel,9504.57
Cocalico SD,Denver El Sch,2506,2021,113361303,Federal - Non-Personnel,4559.86
Cocalico SD,Reamstown El Sch,5053,2021,113361303,Federal - Non-Personnel,3911.87
Colonial SD,Colonial El Sch,7143,2021,123461602,Federal - Non-Personnel,235510
Colonial SD,Colonial MS,5077,2021,123461602,Federal - Non-Personnel,423161
Colonial SD,Conshohocken El Sch,3261,2021,123461602,Federal - Non-Personnel,49588
Colonial SD,Plymouth El Sch,4711,2021,123461602,Federal - Non-Personnel,127042
Colonial SD,Plymouth-Whitemarsh SHS,3333,2021,123461602,Federal - Non-Personnel,335176
Colonial SD,Ridge Park El Sch,3332,2021,123461602,Federal - Non-Personnel,113147
Colonial SD,Whitemarsh El Sch,3411,2021,123461602,Federal - Non-Personnel,95949
Columbia Borough SD,Columbia HS,2515,2021,113361503,Federal - Non-Personnel,174198.09
Columbia Borough SD,Park El Sch,7056,2021,113361503,Federal - Non-Personnel,401875.08
Commodore Perry SD,Commodore Perry JSHS,6122,2021,104431304,Federal - Non-Personnel,259341.18
Commodore Perry SD,Commodore Perry Sch,7450,2021,104431304,Federal - Non-Personnel,168427
Conemaugh Township Area SD,Conemaugh Twp Area El Sch,3977,2021,108561803,Federal - Non-Personnel,245919.39
Conemaugh Township Area SD,Conemaugh Twp Area MS/SHS,3978,2021,108561803,Federal - Non-Personnel,90395.58
Conemaugh Valley SD,Conemaugh Valley El Sch,5213,2021,108111403,Federal - Non-Personnel,72788.64
Conemaugh Valley SD,Conemaugh Valley JSHS,5136,2021,108111403,Federal - Non-Personnel,1751.96
Conestoga Valley SD,Brownstown El Sch,2517,2021,113361703,Federal - Non-Personnel,181455
Conestoga Valley SD,Conestoga Valley SHS,2532,2021,113361703,Federal - Non-Personnel,268110
Conestoga Valley SD,Fritz El Sch,5113,2021,113361703,Federal - Non-Personnel,168350
Conestoga Valley SD,Gerald G Huesken MS,2531,2021,113361703,Federal - Non-Personnel,154415
Conestoga Valley SD,Leola El Sch,2522,2021,113361703,Federal - Non-Personnel,116712
Conestoga Valley SD,Smoketown El Sch,2521,2021,113361703,Federal - Non-Personnel,153540
Conewago Valley SD,Conewago Twp El Sch,6268,2021,112011603,Federal - Non-Personnel,69596
Conewago Valley SD,Conewago Valley Intrmd Sch,7822,2021,112011603,Federal - Non-Personnel,118041
Conewago Valley SD,New Oxford El Sch,6267,2021,112011603,Federal - Non-Personnel,84744
Conewago Valley SD,New Oxford MS,6898,2021,112011603,Federal - Non-Personnel,88317
Conewago Valley SD,New Oxford SHS,17,2021,112011603,Federal - Non-Personnel,169488
Conneaut SD,Conneaut Area Senior High,8224,2021,105201033,Federal - Non-Personnel,124515.3
Conneaut SD,Conneaut Lake MS,8225,2021,105201033,Federal - Non-Personnel,57015.56
Conneaut SD,Conneaut Lake-Sadsbury El Sch,6132,2021,105201033,Federal - Non-Personnel,67636.49
Conneaut SD,Conneaut Valley El Sch,6133,2021,105201033,Federal - Non-Personnel,73009.57
Conneaut SD,Conneaut Valley MS,8226,2021,105201033,Federal - Non-Personnel,51969.85
Connellsville Area SD,Bullskin El Sch,2097,2021,101261302,Federal - Non-Personnel,333800.56
Connellsville Area SD,Connellsville Area MS,2105,2021,101261302,Federal - Non-Personnel,874036.48
Connellsville Area SD,Connellsville Area SHS,5228,2021,101261302,Federal - Non-Personnel,968254.44
Connellsville Area SD,Dunbar Twp El Sch,5048,2021,101261302,Federal - Non-Personnel,525639.43
Connellsville Area SD,Springfield El Sch,2172,2021,101261302,Federal - Non-Personnel,284741.19
Connellsville Area SD,West Crawford El Sch,4939,2021,101261302,Federal - Non-Personnel,417221.68
Conrad Weiser Area SD,Conrad Weiser East El Sch,7284,2021,114061103,Federal - Non-Personnel,16382
Conrad Weiser Area SD,Conrad Weiser HS,777,2021,114061103,Federal - Non-Personnel,17492.57
Conrad Weiser Area SD,Conrad Weiser MS,7651,2021,114061103,Federal - Non-Personnel,15059.54
Conrad Weiser Area SD,Conrad Weiser West El Sch,5203,2021,114061103,Federal - Non-Personnel,15587.75
Cornell SD,Cornell El Sch,6944,2021,103022103,Federal - Non-Personnel,215893
Cornell SD,Cornell HS,8087,2021,103022103,Federal - Non-Personnel,161825
Cornwall-Lebanon SD,Cedar Crest HS,4800,2021,113381303,Federal - Non-Personnel,238623
Cornwall-Lebanon SD,Cedar Crest MS,6301,2021,113381303,Federal - Non-Personnel,174266
Cornwall-Lebanon SD,Cornwall El Sch,6302,2021,113381303,Federal - Non-Personnel,75057
Cornwall-Lebanon SD,Ebenezer El Sch,2728,2021,113381303,Federal - Non-Personnel,82649
Cornwall-Lebanon SD,South Lebanon El Sch,2729,2021,113381303,Federal - Non-Personnel,85424
